昆明机场飞行动态,,,,,
,,,,,2017年07月05日
60,8L9801,B1565,昆明/2355,/,丽江
61,8L9802,B5810,丽江/0715,/,昆明
62,8L9803,B1565,昆明/0715,/,丽江
63,8L9804,B1565,丽江/2100,/,昆明
64,8L9841,B5268,昆明/0845,/,普洱
65,8L9842,B5268,普洱/1100,/,昆明
66,8L9845,B7992,昆明/0915,/,赣州
67,8L9846,B7992,赣州/1815,/,昆明
68,8L9849,B5823,昆明/0705,/,迪庆
69,8L9850,B5823,迪庆/0840,/,昆明
70,8L9851,B5248,昆明/1555,/,腾冲
71,8L9852,B5248,腾冲/1245,/,昆明
72,8L9855,B1586,昆明/1550,/,绵阳
73,8L9856,B5407,绵阳/0705,/,昆明
74,8L9861,B5409,昆明/0715,/,合肥
75,8L9862,B5409,合肥/1040,/,昆明
76,8L9863,B2677,昆明/0700,/,重庆
77,8L9864,B2677,重庆/1550,/,昆明
78,8L9865,B5359,昆明/0710,/,济南
79,8L9866,B5359,济南/1130,/,昆明
80,8L9869,B5732,昆明/1420,/,武汉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
81,8L9870,B5732,武汉/2325,/,昆明
82,8L9871,B8445,昆明/1340,/,宜昌
83,8L9872,B8445,宜昌/2230,/,昆明
84,8L9873,B1798,昆明/0700,/,赣州
85,8L9874,B1798,赣州/1425,/,昆明
86,8L9875,B5823,昆明/1755,/,厦门
87,8L9876,B5823,厦门/2150,/,昆明
88,8L9883,B6809,昆明/1800,/,南京
89,8L9884,B6809,南京/2150,/,昆明
90,8L9887,B7990,昆明/0830,/,宜春
91,8L9888,B7990,宜春/1805,/,昆明
92,8L9889,B1825,昆明/1655,/,上海
93,8L9890,B1825,上海/2135,/,昆明
94,8L9891,B7991,昆明/0950,/,武汉
95,8L9892,B7991,武汉/2030,/,昆明
96,8L9893,B7989,昆明/0715,/,珠海
97,8L9894,B7989,珠海/1015,/,昆明
98,8L9897,B5359,昆明/1655,/,温州
99,8L9898,B5359,温州/2110,/,昆明
100,8L9903,B5825,版纳/2100,/,昆明
101,8L9904,B5825,昆明/1450,/,版纳
102,8L9905,B5268,版纳/0650,/,昆明
103,8L9906,B5268,昆明/2345,/,版纳
104,8L9914,B5810,昆明/2255,/,版纳
105,8L9915,B5825,版纳/0855,/,昆明
106,8L9916,B5825,昆明/0650,/,版纳
107,8L9921,B5823,昆明/1105,/,沧源
108,8L9922,B5823,沧源/1250,/,昆明
109,8L9941,B6198,昆明/0650,/,大理
110,8L9942,B6198,大理/1655,/,昆明
111,8L9945,B5825,昆明/2355,/,成都
112,8L9946,B5805,成都/2350,/,昆明
113,8L9947,B6947,昆明/1025,/,成都
114,8L9948,B6947,成都/1310,/,昆明
115,8L9955,B7990,昆明/2205,/,郑州
116,8L9956,B6809,郑州/1410,/,昆明
117,8L9957,B1825,昆明/0710,/,武汉
118,8L9958,B1825,武汉/1020,/,昆明
119,8L9959,B6800,昆明/0725,/,安庆
120,8L9960,B6800,安庆/1540,/,昆明
121,8L9965,B1586,昆明/0715,/,三亚
122,8L9966,B1586,三亚/1030,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9971,B6198,昆明/1900,/,海口
124,8L9972,B6198,海口/2145,/,昆明
125,8L9973,B7993,昆明/0705,/,郑州
126,8L9974,B7988,郑州/2230,/,昆明
127,8L9975,B5409,昆明/1850,/,广州
128,8L9976,B5409,广州/2230,/,昆明
129,8L9979,B6947,昆明/1620,/,深圳
130,8L9980,B6947,深圳/1955,/,昆明
131,8L9983,B2677,昆明/1930,/,西安
132,8L9984,B2677,西安/2255,/,昆明
133,8L9985,B8446,昆明/1540,/,太原
134,8L9986,B8446,太原/2245,/,昆明
135,8L9987,B6943,昆明/2130,/,北京
136,8L9991,B1588,昆明/1215,/,兰州
137,8L9992,B1588,兰州/2310,/,昆明
138,8L9993,B1798,昆明/2200,/,西安
139,8L9994,B1587,西安/0625,/,昆明
140,8L9995,B6221,昆明/0640,/,银川
141,8L9996,B6221,银川/1050,/,昆明
142,9C8823,B6667,遵义/1415,/,昆明
143,9C8824,B6667,昆明/1635,/,遵义
144,9C8937,B1671,石家庄/1035,/,昆明
145,9C8938,B1671,昆明/1450,/,石家庄
146,9C8953,B6612,上海/0725,/,昆明
147,9C8954,B6612,昆明/1245,/,上海
148,9C8961,B8580,黔江/1625,/,昆明
149,9C8962,B8580,昆明/1910,/,黔江
150,A67105,B8285,昆明/0940,/,南昌
151,A67106,B8318,南昌/1445,/,昆明
152,A67107,B8318,昆明/1825,/,郑州
153,A67108,B8318,郑州/2245,/,昆明
154,A67113,B8432,昆明/0725,/,临沂
155,A67114,B8432,临沂/2015,/,昆明
156,AK101,,VMKK/1305,/,昆明
157,AK102,,昆明/1740,/,吉隆坡
158,B7289,,高雄/0735,/,昆明
159,B7290,,昆明/1210,/,高雄
160,BK2715,B6026,昆明/1010,/,南京
161,BK2716,B6026,南京/1400,/,昆明
162,BK2743,B5562,昆明/1425,/,版纳
163,BK2744,B5562,版纳/1615,/,昆明
164,BK2797,B6026,长沙/0705,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,BK2798,B6026,昆明/1810,/,长沙
166,BK2897,B5562,天津/0945,/,昆明
167,BK2898,B5562,昆明/1820,/,天津
168,CA1401,,天津/1530,/,昆明
169,CA1403,B1947,北京/0630,/,昆明
170,CA1404,B1947,昆明/1140,/,北京
171,CA1467,B5519,天津/1240,/,昆明
172,CA1468,B5519,昆明/1720,/,天津
173,CA1481,B5229,运城/1120,/,昆明
174,CA1482,B5213,昆明/1450,/,运城
175,CA1487,B5213,达县/1215,/,昆明
176,CA1488,B5229,昆明/1510,/,达县
177,CA1751,B6032,杭州/0715,/,昆明
178,CA1752,B6731,昆明/1230,/,杭州
179,CA1753,B6022,杭州/1455,/,昆明
180,CA1754,B6022,昆明/1940,/,杭州
181,CA1937,B6882,上海/1555,/,昆明
182,CA1938,B6882,昆明/2100,/,上海
183,CA1955,B6731,温州/0800,/,昆明
184,CA1956,B6032,昆明/1210,/,温州
185,CA1987,,温州/1730,/,昆明
186,CA1988,,昆明/2205,/,温州
187,CA415,B6046,成都/0815,昆明/1050,仰光
188,CA415,,昆明/0800,/,仰光
189,CA416,B6046,仰光/1400,昆明/1720,成都
190,CA416,,仰光/0800,/,昆明
191,CA4171,B8491,昆明/0725,/,北京
192,CA4172,B8491,北京/1155,/,昆明
193,CA4173,B8491,昆明/1645,/,北京
194,CA4174,B8491,北京/2120,/,昆明
195,CA4175,B6881,昆明/0710,/,沈阳
196,CA4176,B6881,沈阳/1130,/,昆明
197,CA4275,B6967,昆明/1545,/,哈尔滨
198,CA4276,B6967,哈尔滨/0925,/,昆明
199,CA4413,B6038,成都/1115,/,昆明
200,CA4414,B6038,昆明/1355,/,成都
201,CA4417,B6822,成都/2105,/,昆明
202,CA4418,B8490,昆明/0850,/,成都
203,CA4459,B9918,成都/2155,/,昆明
204,CA4460,B6881,昆明/1825,/,成都
205,CA8929,,郑州/1100,/,昆明
206,CA8930,,昆明/1450,/,郑州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CF9018,B2824,南京/0600,/,昆明
208,CZ3247,B1951,桂林/1220,/,昆明
209,CZ3248,B1951,昆明/1500,/,桂林
210,CZ3409,B6242,广州/0820,/,昆明
211,CZ3410,B6242,昆明/1155,/,广州
212,CZ3415,B5191,广州/1135,/,昆明
213,CZ3416,B5191,昆明/1510,/,广州
214,CZ3419,B2353,广州/2125,/,昆明
215,CZ3420,B2353,昆明/0735,/,广州
216,CZ3431,B8640,海口/0805,/,昆明
217,CZ3432,B8640,昆明/1055,/,海口
218,CZ3449,B6620,广州/1510,/,昆明
219,CZ3450,B6620,昆明/1845,/,广州
220,CZ3451,B9952,深圳/1345,昆明/1720,丽江
221,CZ3452,B9952,丽江/1915,昆明/2120,深圳
222,CZ3459,B2395,深圳/0800,/,昆明
223,CZ3460,B2395,昆明/1135,/,深圳
224,CZ3467,B6253,长沙/1825,/,昆明
225,CZ3468,B6253,昆明/2130,/,长沙
226,CZ3469,B1737,武汉/1420,/,昆明
227,CZ3470,B1737,昆明/1715,/,武汉
228,CZ3481,B6040,广州/0700,昆明/1030,大理
229,CZ3482,B6040,大理/1210,昆明/1410,广州
230,CZ3487,B6018,广州/1235,昆明/1615,丽江
231,CZ3488,B6018,丽江/1805,昆明/2010,广州
232,CZ3489,B5699,广州/1830,/,昆明
233,CZ3490,B5699,昆明/2210,/,广州
234,CZ3491,B2169,郑州/0755,昆明/1135,版纳
235,CZ3492,B2169,版纳/1325,昆明/1530,郑州
236,CZ3495,B2696,郑州/1355,/,昆明
237,CZ3496,B2696,昆明/1740,/,郑州
238,CZ3541,B5112,昆明/0755,/,武汉
239,CZ3542,B5190,武汉/2330,/,昆明
240,CZ3677,B6681,上海/0740,/,昆明
241,CZ3678,B6681,昆明/1205,/,上海
242,CZ3747,B5740,珠海/1840,/,昆明
243,CZ3748,B5740,昆明/2140,/,珠海
244,CZ3857,B5721,汕头/0840,/,昆明
245,CZ3858,B5721,昆明/1215,/,汕头
246,CZ3863,B5746,南宁/1835,/,昆明
247,CZ3864,B5746,昆明/2110,/,南宁
248,CZ3901,B6098,北京/0905,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3902,B6098,昆明/1345,/,北京
250,CZ3997,B6098,北京/1930,/,昆明
251,CZ6159,B6057,北京/1450,/,昆明
252,CZ6160,B6057,昆明/2005,/,北京
253,CZ616Z,B6111,昆明/0800,/,北京
254,CZ6269,B6276,西安/1230,/,昆明
255,CZ6270,B6276,昆明/1550,/,西安
256,CZ6369,B2620,郑州/1300,昆明/1650,版纳
257,CZ6370,B2620,版纳/1855,昆明/2100,郑州
258,CZ6403,B6783,重庆/1305,/,昆明
259,CZ6404,B6783,昆明/1550,/,重庆
260,CZ6415,B6815,西安/1650,/,昆明
261,CZ6416,B6815,昆明/2005,西安/0130,西安
262,CZ6425,B9916,武汉/1055,/,昆明
263,CZ6426,B9916,昆明/1355,/,武汉
264,CZ6427,B9951,长沙/1440,/,昆明
265,CZ6428,B9951,昆明/1745,/,长沙
266,CZ6459,B9915,重庆/1320,/,昆明
267,CZ6460,B9915,昆明/1610,/,重庆
268,CZ6561,B5157,义乌/1630,/,昆明
269,CZ6562,B5157,昆明/2035,/,义乌
270,CZ6597,B8638,三亚/1750,/,昆明
271,CZ6598,B8638,昆明/2105,/,三亚
272,CZ6601,B2622,郑州/1820,/,昆明
273,CZ6602,B2622,昆明/2210,/,郑州
274,CZ6799,B8869,上海/1450,/,昆明
275,CZ6800,B8869,昆明/1945,/,上海
276,CZ6949,B7970,重庆/1505,/,昆明
277,CZ6950,B7970,昆明/1745,/,重庆
278,CZ6977,B5070,武汉/1825,/,昆明
279,CZ6978,B5070,昆明/2150,/,武汉
280,CZ8509,B6897,青岛/1945,/,昆明
281,CZ8510,B6897,昆明/0810,/,青岛
282,DR5313,B7088,昆明/0725,/,恩施
283,DR5314,B7088,恩施/1540,/,昆明
284,DR6501,B5811,昆明/1310,/,芒市
285,DR6502,B5811,芒市/1455,/,昆明
286,DR6503,B5811,昆明/1700,/,芒市
287,DR6504,B5811,芒市/1840,/,昆明
288,DR6505,B5830,昆明/1830,/,芒市
289,DR6506,B5830,芒市/2025,/,昆明
290,DR6507,B5811,昆明/0910,/,芒市
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,DR6508,B5811,芒市/1055,/,昆明
292,DR6509,B5829,昆明/0840,/,版纳
293,DR6510,B5829,版纳/1035,/,昆明
294,DR6511,B5830,昆明/2240,/,版纳
295,DR6512,B5830,版纳/0030,/,昆明
296,DR6521,B7865,昆明/0700,/,成都
297,DR6522,B7865,成都/2250,/,昆明
298,DR6523,B6109,昆明/1710,/,丽江
299,DR6524,B6109,丽江/2255,/,昆明
300,DR6529,B1595,昆明/0735,/,太原
301,DR6530,B1595,太原/1455,/,昆明
302,DR6533,B1597,昆明/0720,/,武汉
303,DR6534,B1597,武汉/2145,/,昆明
304,DR6569,B1593,昆明/0720,/,北海
305,DR6570,B1593,北海/0945,/,昆明
306,DR6577,B6110,昆明/0715,/,榆林
307,DR6578,B5812,榆林/1910,/,昆明
308,DR6579,B5811,昆明/2040,/,芒市
309,DR6580,B6109,芒市/1350,/,昆明
310,DZ6311,B1533,珠海/0645,/,昆明
311,DZ6312,B1533,昆明/2335,/,珠海
312,DZ6313,B1533,昆明/0945,/,长沙
313,DZ6314,B1533,长沙/1900,/,昆明
314,EU2223,B6163,成都/0645,/,昆明
315,EU2224,B6163,昆明/2325,/,成都
316,EU2225,B6163,昆明/1925,/,版纳
317,EU2226,B6163,版纳/2115,/,昆明
318,EU2721,B6163,昆明/0920,/,柳州
319,EU2722,B6163,柳州/1655,/,昆明
320,FD582,,廊曼/0900,/,昆明
321,FD583,,昆明/1320,/,廊曼
322,FM9397,B6107,长沙/1250,/,昆明
323,FM9398,B6107,昆明/1610,/,长沙
324,FM9429,B5799,衡阳/1420,/,昆明
325,FM9430,B5799,昆明/1725,/,衡阳
326,FM9451,B2570,上海/0900,/,昆明
327,FM9452,B2570,昆明/1350,/,上海
328,FM9453,B5261,上海/0815,昆明/1300,版纳
329,FM9454,B5261,版纳/1445,昆明/1640,上海
330,FM9539,B5185,温州/0740,/,昆明
331,FM9540,B5185,昆明/1200,/,温州
332,FM9541,B5145,郑州/0750,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,FM9542,B5145,昆明/1150,/,郑州
334,FU6509,B1433,福州/1815,/,昆明
335,FU6510,B1433,昆明/2225,/,福州
336,GJ8661,B8451,贵阳/2320,/,昆明
337,GJ8662,B8335,昆明/0730,/,贵阳
338,GJ8689,B1676,昆明/0805,/,徐州
339,GJ8690,B1676,徐州/1940,/,昆明
340,GJ8837,B8433,珠海/1150,/,昆明
341,GJ8838,B8433,昆明/1805,/,珠海
342,GS7653,B8062,西安/0805,/,昆明
343,GS7654,B8062,昆明/1140,/,西安
344,GS7855,B8776,天津/0825,/,昆明
345,GS7856,B8776,昆明/1325,/,天津
346,GS7857,B6727,西安/1040,/,昆明
347,GS7858,B6727,昆明/1405,/,西安
348,GS7875,B1851,西安/1640,/,昆明
349,GS7876,B1851,昆明/1950,/,西安
350,HO1019,B6948,大庸/1635,/,昆明
351,HO1020,B6948,昆明/1930,/,大庸
352,HO1093,B6966,上海/2105,/,昆明
353,HO1094,B6735,昆明/0740,/,上海
354,HO1095,B6341,毕节/1640,/,昆明
355,HO1096,B6341,昆明/1840,/,毕节
356,HO1099,B6966,上海/1200,/,昆明
357,HO1100,B6966,昆明/1635,/,上海
358,HO1121,B1870,上海/0835,/,昆明
359,HO1122,B1870,昆明/1255,/,上海
360,HO1681,B6949,毕节/1255,/,昆明
361,HO1682,B6949,昆明/1505,/,毕节
362,HU7089,B5462,海口/1940,/,昆明
363,HU7090,B5462,昆明/2240,/,海口
364,HU7111,B2491,北京/1540,/,昆明
365,HU7112,B2491,昆明/2025,/,北京
366,HU7163,B5439,深圳/0755,/,昆明
367,HU7164,B5439,昆明/1125,/,深圳
368,HU7211,B5428,北京/0810,/,昆明
369,HU7212,B5428,昆明/1255,/,北京
370,HU7235,B5138,广州/1600,/,昆明
371,HU7236,B5138,昆明/1930,/,广州
372,HU7311,B6060,北京/2130,/,昆明
373,JD5155,B1622,丽江/1405,/,昆明
374,JD5156,B1622,昆明/1605,/,丽江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,JD5157,B6898,杭州/0955,/,昆明
376,JD5158,B6898,昆明/1430,/,杭州
377,JD5165,B6178,丽江/0940,/,昆明
378,JD5166,B6178,昆明/1550,/,丽江
379,JD5789,B8170,版纳/1005,/,昆明
380,JD5790,B8170,昆明/1220,/,版纳
381,JD5791,B6178,昆明/1145,/,芒市
382,JD5792,B6178,芒市/1340,/,昆明
383,KA760,,香港/1155,/,昆明
384,KA760,,香港/0800,/,昆明
385,KA761,,昆明/1530,/,香港
386,KA761,,昆明/0800,/,香港
387,KE885,,首尔/1830,/,昆明
388,KE886,,昆明/2355,/,首尔
389,KN2381,B1990,石家庄/0645,/,昆明
390,KN2382,B1989,昆明/2055,/,石家庄
391,KN5211,B1989,汉中/1755,/,昆明
392,KN5212,B1990,昆明/1055,/,汉中
393,KY8077,B1459,昆明/1300,/,迪庆
394,KY8079,B1459,迪庆/1830,/,昆明
395,KY8203,B5673,昆明/1200,/,南京
396,KY8204,B5673,南京/1600,/,昆明
397,KY8205,B5025,昆明/0905,/,济南
398,KY8206,B5025,济南/1955,/,昆明
399,KY8209,B7870,昆明/1255,/,版纳
400,KY8210,B7870,版纳/2220,/,昆明
401,KY8219,B5673,昆明/2125,/,深圳
402,KY8220,B5673,深圳/0830,/,昆明
403,KY8221,B6493,昆明/1725,/,重庆
404,KY8222,B6493,重庆/2005,/,昆明
405,KY8229,B5026,昆明/0800,/,腾冲
406,KY8230,B5026,腾冲/1620,/,昆明
407,KY8231,B7872,昆明/1640,/,丽江
408,KY8232,B7872,丽江/2345,/,昆明
409,KY8233,B7873,昆明/1355,/,太原
410,KY8234,B6495,太原/2000,/,昆明
411,KY8235,B2669,昆明/0815,/,杭州
412,KY8236,B2669,杭州/1215,/,昆明
413,KY8239,B6491,昆明/1620,/,青岛
414,KY8240,B6491,青岛/2050,/,昆明
415,KY8243,B5026,昆明/1815,/,普洱
416,KY8244,B5026,普洱/1950,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KY8245,B7872,昆明/1310,/,芒市
418,KY8246,B7872,芒市/1450,/,昆明
419,KY8247,B5026,昆明/2155,/,芒市
420,KY8248,B5026,芒市/2345,/,昆明
421,KY8249,B7871,昆明/2010,/,丽江
422,KY8250,B7871,版纳/2335,/,昆明
423,KY8251,B7872,昆明/0800,/,保山
424,KY8252,B7872,保山/0940,/,昆明
425,KY8253,B1507,昆明/0810,/,西安
426,KY8254,B1507,西安/1120,/,昆明
427,KY8255,B7870,昆明/0900,/,临沧
428,KY8256,B7870,临沧/1055,/,昆明
429,KY8257,B6491,昆明/0825,/,郑州
430,KY8258,B6491,郑州/1210,/,昆明
431,KY8261,B1991,昆明/0700,/,重庆
432,KY8262,B1991,重庆/1610,/,昆明
433,KY8265,B2669,昆明/1650,/,杭州
434,KY8266,B2669,杭州/2055,/,昆明
435,KY8269,B2678,昆明/1910,/,丽江
436,KY8270,B2678,版纳/2255,/,昆明
437,KY8273,B6493,昆明/1020,/,武汉
438,KY8274,B6493,武汉/1340,/,昆明
439,KY8275,B1926,昆明/1410,/,济南
440,KY8276,B1926,济南/1905,/,昆明
441,KY8281,B1507,昆明/1440,/,上海
442,KY8282,B1507,上海/1915,/,昆明
443,KY8283,B6492,昆明/0740,/,上海
444,KY8284,B6492,上海/1155,/,昆明
445,KY8285,B6493,昆明/2240,/,广州
446,KY8286,B6493,广州/0645,/,昆明
447,KY8295,B5672,昆明/0705,/,重庆
448,KY8296,B5672,重庆/1620,/,昆明
449,KY8297,B2679,昆明/0940,/,石家庄
450,KY8298,B2679,石家庄/2010,/,昆明
451,KY8301,B1991,昆明/1840,/,惠州
452,KY8302,B1991,惠州/2130,/,昆明
453,KY8307,B6492,昆明/1650,/,南昌
454,KY8308,B7873,南昌/0940,/,昆明
455,KY8313,B2678,昆明/0800,/,腾冲
456,KY8314,B2678,腾冲/1650,/,昆明
457,KY8315,B7871,昆明/0720,/,腾冲
458,KY8316,B7871,腾冲/1805,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8321,B1926,昆明/0815,/,成都
460,KY8322,B1926,成都/1045,/,昆明
461,KY8333,B5702,昆明/1000,/,西安
462,KY8334,B5702,西安/2145,/,昆明
463,KY8341,B2667,昆明/0915,/,厦门
464,KY8342,B2667,厦门/1915,/,昆明
465,MF8405,B5565,厦门/0805,/,昆明
466,MF8406,B5565,昆明/1150,/,厦门
467,MF8417,B5309,厦门/1200,/,昆明
468,MF8418,B5309,昆明/1540,/,厦门
469,MF8427,B5846,福州/0805,/,昆明
470,MF8428,B5846,昆明/1220,/,福州
471,MF8429,B5595,厦门/2100,/,昆明
472,MF8430,B5386,昆明/0805,/,厦门
473,MF8461,B6889,武汉/1555,/,昆明
474,MF8462,B6889,昆明/1915,/,武汉
475,MF8475,B5846,福州/1555,/,昆明
476,MF8476,B6485,昆明/2015,/,福州
477,MF8641,B6485,珠海/1705,/,昆明
478,MF8642,B5846,昆明/2010,/,珠海
479,MU2003,B7170,昆明/0955,/,首尔
480,MU2004,B7170,首尔/1515,/,昆明
481,MU2011,B6249,昆明/0830,/,南宁
482,MU2012,B6249,南宁/1850,/,昆明
483,MU2029,B5515,昆明/1445,/,曼德勒
484,MU2030,B6145,曼德勒/1315,/,昆明
485,MU2031,B6149,昆明/1400,/,仰光
486,MU2032,B6149,仰光/1725,/,昆明
487,MU2035,B1790,北京/0755,昆明/1300,达卡
488,MU2036,B1790,达卡/1635,昆明/2030,北京
489,MU2143,B1775,太原/0735,/,昆明
490,MU2144,B5257,昆明/1840,/,太原
491,MU216,B5941,南京/1630,/,昆明
492,MU2177,B9900,宁波/1415,/,昆明
493,MU2178,B8570,昆明/1825,/,宁波
494,MU2181,B6672,西安/0750,/,昆明
495,MU2182,B6672,昆明/1115,/,西安
496,MU2185,B9921,银川/1515,/,昆明
497,MU2186,B9921,昆明/1905,/,银川
498,MU2205,B9921,银川/0740,/,昆明
499,MU2206,B9921,昆明/1135,/,银川
500,MU2207,B9903,西安/1445,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2208,B9903,昆明/1810,/,西安
502,MU2245,B6695,西宁/1950,/,昆明
503,MU2246,B6695,昆明/2315,/,西宁
504,MU2249,B6371,兰州/0715,/,昆明
505,MU2250,B6371,昆明/1035,/,兰州
506,MU2263,B5527,昆明/0945,/,西安
507,MU2264,B5527,西安/2100,/,昆明
508,MU2359,B2372,西宁/0705,/,昆明
509,MU2360,B2372,昆明/1020,/,西宁
510,MU2361,B1812,西安/1815,/,昆明
511,MU2362,B1812,昆明/2130,/,西安
512,MU2433,B2333,宜昌/1700,/,昆明
513,MU2434,B2333,昆明/2020,/,宜昌
514,MU2493,B7393,武汉/1955,/,昆明
515,MU2494,B7393,昆明/1120,/,武汉
516,MU2495,B5589,成都/0755,/,昆明
517,MU2496,B5779,昆明/1010,/,成都
518,MU2497,B7393,武汉/0755,/,昆明
519,MU2498,B7393,昆明/2320,/,武汉
520,MU2567,B6145,广州/0630,昆明/1030,曼德勒
521,MU2568,B5515,曼德勒/1730,昆明/2205,广州
522,MU2569,B5822,昆明/1430,/,清迈
523,MU2570,B6148,清迈/0930,昆明/1600,北京
524,MU2571,B5259,昆明/1605,/,加德
525,MU2572,B5259,加德/2020,/,昆明
526,MU2573,B6146,北京/0910,昆明/1430,万象
527,MU2574,B6146,万象/1715,昆明/2030,北京
528,MU2587,B5795,昆明/1410,/,奈比多
529,MU2588,B5795,奈比多/1710,/,昆明
530,MU2589,B1791,昆明/0805,/,万象
531,MU2590,B1791,万象/1050,/,昆明
532,MU2591,B9900,昆明/2300,/,普吉
533,MU2594,B5822,清迈/1730,/,昆明
534,MU2595,B6148,昆明/0630,/,清迈
535,MU2597,B6141,昆明/1440,/,清莱
536,MU2598,B6141,清莱/1735,/,昆明
537,MU2599,B5816,昆明/1620,/,金边
538,MU2600,B5816,金边/2005,/,昆明
539,MU2705,B8017,南京/0730,昆明/1130,丽江
540,MU2706,B8017,丽江/1330,昆明/1535,南京
541,MU2715,B6638,长沙/1345,/,昆明
542,MU2716,B6638,昆明/1700,/,长沙
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2725,B6639,南京/1225,/,昆明
544,MU2726,B6639,昆明/0830,/,南京
545,MU2735,B2221,长沙/1630,/,昆明
546,MU2736,B2221,昆明/1935,/,长沙
547,MU2745,B6457,长沙/1750,/,昆明
548,MU2746,B6457,昆明/2110,/,长沙
549,MU2755,B6456,南京/1705,昆明/2055,版纳
550,MU2756,B6457,版纳/0840,昆明/1040,南京
551,MU2765,B6893,南京/1835,/,昆明
552,MU2766,B6893,昆明/0735,/,南京
553,MU2785,B6803,南京/2130,/,昆明
554,MU2786,B6639,昆明/1630,/,南京
555,MU2975,B8498,无锡/1015,/,昆明
556,MU2976,B8498,昆明/1425,/,重庆
