昆明机场飞行动态,,,,,
,,,,,2017年06月30日
52,3U8948,B8329,济南/1050,/,昆明
53,3U8957,B6732,昆明/1520,/,台北
54,3U8958,B6732,台北/1910,/,昆明
55,3U8967,B6449,昆明/1255,/,重庆
56,3U8968,B6449,重庆/2355,/,昆明
57,8L9503,B5971,昆明/1040,/,莫斯科
58,8L9504,B5971,莫斯科/2205,/,昆明
59,8L9519,B5272,昆明/1220,/,芒市
60,8L9520,B5272,芒市/1355,/,昆明
61,8L9555,B5272,昆明/2310,/,海口
62,8L9556,B5732,海口/0700,/,昆明
63,8L9584,B7167,马尼拉/0440,/,昆明
64,8L9595,B8445,昆明/0900,/,吉隆坡
65,8L9596,B8445,吉隆坡/1335,/,昆明
66,8L9597,B7991,昆明/2350,/,曼谷
67,8L9623,B6959,昆明/1045,/,杭州
68,8L9624,B6959,杭州/1445,/,昆明
69,8L9647,B8446,昆明/0710,/,淮安
70,8L9648,B8446,淮安/1650,/,昆明
71,8L9651,B5732,昆明/0950,/,郑州
72,8L9652,B7988,郑州/0705,/,昆明
73,8L9655,B1586,昆明/0610,/,忻州
74,8L9656,B1586,忻州/1805,/,昆明
75,8L9677,B8445,昆明/1830,/,芽庄
76,8L9678,B8445,芽庄/2300,/,昆明
77,8L9709,B7991,昆明/0640,/,连城
78,8L9710,B7991,连城/1435,/,昆明
79,8L9801,B5810,昆明/2355,/,丽江
80,8L9802,B5825,丽江/0715,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
81,8L9805,B6947,昆明/1400,/,丽江
82,8L9806,B6947,丽江/1130,/,昆明
83,8L9841,B5810,昆明/0925,/,普洱
84,8L9842,B5810,普洱/1105,/,昆明
85,8L9849,B5823,昆明/0705,/,迪庆
86,8L9850,B5823,迪庆/0905,/,昆明
87,8L9851,B1563,昆明/1640,/,腾冲
88,8L9852,B1563,腾冲/1245,/,昆明
89,8L9855,B7990,昆明/1550,/,绵阳
90,8L9856,B1588,绵阳/0740,/,昆明
91,8L9861,B6198,昆明/0730,/,合肥
92,8L9862,B6198,合肥/1100,/,昆明
93,8L9863,B5359,昆明/0700,/,重庆
94,8L9864,B5359,重庆/1550,/,昆明
95,8L9865,B2677,昆明/0710,/,济南
96,8L9866,B2677,济南/1130,/,昆明
97,8L9869,B7167,昆明/1420,/,武汉
98,8L9870,B7167,武汉/2325,/,昆明
99,8L9873,B7989,昆明/0700,/,赣州
100,8L9874,B7989,赣州/1425,/,昆明
101,8L9875,B7988,昆明/1720,/,厦门
102,8L9876,B7988,厦门/2115,/,昆明
103,8L9883,B6800,昆明/1800,/,南京
104,8L9884,B6800,南京/2150,/,昆明
105,8L9887,B5409,昆明/0830,/,宜春
106,8L9888,B5409,宜春/1805,/,昆明
107,8L9889,B6809,昆明/1655,/,上海
108,8L9890,B6809,上海/2135,/,昆明
109,8L9891,B5449,昆明/0950,/,武汉
110,8L9892,B5449,武汉/2030,/,昆明
111,8L9893,B6800,昆明/0715,/,珠海
112,8L9894,B6800,珠海/1010,/,昆明
113,8L9897,B2677,昆明/1655,/,温州
114,8L9898,B2677,温州/2110,/,昆明
115,8L9903,B5292,版纳/2100,/,昆明
116,8L9904,B5292,昆明/1510,/,版纳
117,8L9905,B5272,版纳/0650,/,昆明
118,8L9906,B5292,昆明/2305,/,版纳
119,8L9909,B5272,版纳/1030,/,昆明
120,8L9910,B5272,昆明/0850,/,版纳
121,8L9911,B5249,版纳/0025,/,昆明
122,8L9913,B5823,版纳/2155,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9914,B5823,昆明/2000,/,版纳
124,8L9921,B5823,昆明/1105,/,沧源
125,8L9922,B5823,沧源/1250,/,昆明
126,8L9923,B5825,昆明/1305,/,保山
127,8L9924,B5825,保山/2145,/,昆明
128,8L9941,B5249,昆明/0650,/,大理
129,8L9942,B5249,大理/1655,/,昆明
130,8L9945,B1586,昆明/2355,/,成都
131,8L9946,B6212,成都/2350,/,昆明
132,8L9947,B7993,昆明/1025,/,成都
133,8L9948,B7993,成都/1310,/,昆明
134,8L9955,B7989,昆明/2200,/,郑州
135,8L9956,B1798,郑州/1410,/,昆明
136,8L9959,B6221,昆明/0725,/,安庆
137,8L9960,B6221,安庆/1540,/,昆明
138,8L9965,B7990,昆明/0715,/,三亚
139,8L9966,B7990,三亚/1030,/,昆明
140,8L9971,B5359,昆明/1845,/,海口
141,8L9972,B5359,海口/2145,/,昆明
142,8L9973,B7992,昆明/0705,/,郑州
143,8L9974,B6016,郑州/2230,/,昆明
144,8L9975,B6959,昆明/1900,/,广州
145,8L9976,B6959,广州/2230,/,昆明
146,8L9979,B7993,昆明/1620,/,深圳
147,8L9980,B7993,深圳/1955,/,昆明
148,8L9983,B6221,昆明/1930,/,西安
149,8L9984,B6221,西安/2255,/,昆明
150,8L9985,B6198,昆明/1530,/,太原
151,8L9986,B6198,太原/2245,/,昆明
152,8L9987,B8446,昆明/2130,/,北京
153,8L9988,B6959,北京/0620,/,昆明
154,8L9991,B1588,昆明/1215,/,兰州
155,8L9992,B1588,兰州/2310,/,昆明
156,8L9993,B5409,昆明/2155,/,西安
157,8L9994,B6809,西安/0625,/,昆明
158,9C8823,B8370,遵义/1415,/,昆明
159,9C8824,B8370,昆明/1635,/,遵义
160,9C8937,B1670,石家庄/1035,/,昆明
161,9C8938,B1670,昆明/1450,/,石家庄
162,9C8953,B6820,上海/0725,/,昆明
163,9C8954,B6820,昆明/1245,/,上海
164,9C8961,B1628,黔江/1625,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,9C8962,B1628,昆明/1910,/,黔江
166,A67105,B8318,昆明/0940,/,南昌
167,A67106,B8285,南昌/1445,/,昆明
168,A67107,B8285,昆明/1825,/,郑州
169,A67108,B8285,郑州/2245,/,昆明
170,A67113,B8432,昆明/0725,/,临沂
171,A67114,B8432,临沂/2015,/,昆明
172,AK101,,VMKK/1305,/,昆明
173,AK102,,昆明/1740,/,吉隆坡
174,B7289,,高雄/0735,/,昆明
175,B7290,,昆明/1210,/,高雄
176,BK2715,B6026,昆明/1010,/,南京
177,BK2716,B6026,南京/1400,/,昆明
178,BK2743,B5562,昆明/1425,/,版纳
179,BK2744,B5562,版纳/1615,/,昆明
180,BK2797,B6026,长沙/0705,/,昆明
181,BK2798,B6026,昆明/1810,/,长沙
182,BK2897,B5562,天津/0945,/,昆明
183,BK2898,B5562,昆明/1820,/,天津
184,CA1401,B7182,天津/1530,/,昆明
185,CA1402,B7182,昆明/2020,/,天津
186,CA1403,B5179,北京/0630,/,昆明
187,CA1404,B5179,昆明/1140,/,北京
188,CA1467,,天津/1240,/,昆明
189,CA1468,,昆明/1720,/,天津
190,CA1481,B5229,运城/1120,/,昆明
191,CA1482,B5229,昆明/1450,/,运城
192,CA1487,B5213,达县/1215,/,昆明
193,CA1488,B5213,昆明/1510,/,达县
194,CA1751,B6032,杭州/0715,/,昆明
195,CA1752,B8429,昆明/1230,/,杭州
196,CA1753,B6022,杭州/1455,/,昆明
197,CA1754,B6022,昆明/1940,/,杭州
198,CA1937,B6918,上海/1555,/,昆明
199,CA1938,B6918,昆明/2100,/,上海
200,CA1955,B8429,温州/0800,/,昆明
201,CA1956,B6032,昆明/1210,/,温州
202,CA1987,B6733,温州/1730,/,昆明
203,CA1988,B6733,昆明/2205,/,温州
204,CA415,,昆明/0800,/,仰光
205,CA415,B2364,成都/0815,昆明/1050,仰光
206,CA416,,仰光/0800,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CA416,B2364,仰光/1400,昆明/1720,成都
208,CA4171,B8490,昆明/0725,/,北京
209,CA4172,B8490,北京/1155,/,昆明
210,CA4173,B8490,昆明/1645,/,北京
211,CA4174,B8490,北京/2120,/,昆明
212,CA4175,B6767,昆明/0710,/,沈阳
213,CA4176,B6767,沈阳/1130,/,昆明
214,CA4275,B6967,昆明/1545,/,哈尔滨
215,CA4276,B6967,哈尔滨/0925,/,昆明
216,CA4413,B6916,成都/1115,/,昆明
217,CA4414,B6916,昆明/1355,/,成都
218,CA4417,B6822,成都/2105,/,昆明
219,CA4418,B8745,昆明/0850,/,成都
220,CA4459,B8491,成都/2155,/,昆明
221,CA4460,B6767,昆明/1825,/,成都
222,CA8929,,郑州/1100,/,昆明
223,CA8930,,昆明/1450,/,郑州
224,CF9017,B2824,昆明/0005,/,南京
225,CF9018,B2824,南京/0600,/,昆明
226,CZ3247,B1951,桂林/1220,/,昆明
227,CZ3248,B1951,昆明/1500,/,桂林
228,CZ3407,B6195,广州/1355,/,昆明
229,CZ3408,B6195,昆明/1735,/,广州
230,CZ3409,B1917,广州/0820,/,昆明
231,CZ3410,B1917,昆明/1155,/,广州
232,CZ3415,B5236,广州/1135,/,昆明
233,CZ3416,B5236,昆明/1500,/,广州
234,CZ3419,B6020,广州/2125,/,昆明
235,CZ3420,B2406,昆明/0735,/,广州
236,CZ3431,B8548,海口/0805,/,昆明
237,CZ3432,B8548,昆明/1055,/,海口
238,CZ3449,B6241,广州/1510,/,昆明
239,CZ3450,B6241,昆明/1845,/,广州
240,CZ3451,B6813,深圳/1345,昆明/1720,丽江
241,CZ3452,B6813,丽江/1915,昆明/2120,深圳
242,CZ3459,B2396,深圳/0800,/,昆明
243,CZ3460,B2396,昆明/1135,/,深圳
244,CZ3467,B6263,长沙/1825,/,昆明
245,CZ3468,B6263,昆明/2130,/,长沙
246,CZ3481,B6208,广州/0700,昆明/1030,大理
247,CZ3482,B6208,大理/1210,昆明/1410,广州
248,CZ3487,B6242,广州/1235,昆明/1615,丽江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3488,B6242,丽江/1805,昆明/2010,广州
250,CZ3489,B6826,广州/1830,/,昆明
251,CZ3490,B6826,昆明/2210,/,广州
252,CZ3491,B2169,郑州/0755,昆明/1135,版纳
253,CZ3492,B2169,版纳/1325,昆明/1530,郑州
254,CZ3495,B2916,郑州/1355,/,昆明
255,CZ3496,B2916,昆明/1740,/,郑州
256,CZ3541,B2694,昆明/0755,/,武汉
257,CZ3542,B1921,武汉/2340,/,昆明
258,CZ3677,B8869,上海/0740,/,昆明
259,CZ3678,B8869,昆明/1205,/,上海
260,CZ3747,B5165,珠海/1930,/,昆明
261,CZ3748,B5165,昆明/2140,/,珠海
262,CZ3857,B1920,汕头/0840,/,昆明
263,CZ3858,B1920,昆明/1215,/,汕头
264,CZ3863,B5719,南宁/1835,/,昆明
265,CZ3864,B5719,昆明/2110,/,南宁
266,CZ3901,B6098,北京/0905,/,昆明
267,CZ3902,B6098,昆明/1345,/,北京
268,CZ3997,B6098,北京/1930,/,昆明
269,CZ3998,B6056,昆明/0915,/,北京
270,CZ6159,B6629,北京/1450,/,昆明
271,CZ6160,B6629,昆明/2005,/,北京
272,CZ6269,B8847,西安/1230,/,昆明
273,CZ6270,B8847,昆明/1550,/,西安
274,CZ6369,B2622,郑州/1300,昆明/1650,版纳
275,CZ6370,B2622,版纳/1855,昆明/2100,郑州
276,CZ6403,B6739,重庆/1305,/,昆明
277,CZ6404,B6739,昆明/1550,/,重庆
278,CZ6415,B6785,西安/1650,/,昆明
279,CZ6416,B6785,昆明/2005,/,西安
280,CZ6425,B9911,武汉/1040,/,昆明
281,CZ6426,B9911,昆明/1410,/,武汉
282,CZ6427,B1651,长沙/1440,/,昆明
283,CZ6428,B1651,昆明/1940,/,长沙
284,CZ6459,B6307,重庆/1320,/,昆明
285,CZ6460,B6307,昆明/1610,/,重庆
286,CZ6561,B5156,义乌/1630,/,昆明
287,CZ6562,B5156,昆明/2035,/,义乌
288,CZ6597,B8425,三亚/1750,/,昆明
289,CZ6598,B8425,昆明/2105,/,三亚
290,CZ6601,B5233,郑州/1820,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,CZ6602,B5233,昆明/2210,/,郑州
292,CZ6799,B6681,上海/1450,/,昆明
293,CZ6800,B6681,昆明/1945,/,上海
294,CZ6977,B5747,武汉/2100,/,昆明
295,CZ6978,B5747,昆明/2350,/,武汉
296,CZ8509,B9915,青岛/1945,/,昆明
297,CZ8510,B6945,昆明/0810,/,青岛
298,DR5313,B5830,昆明/0725,/,恩施
299,DR5314,B5830,恩施/1540,/,昆明
300,DR5340,B1597,兰州/2140,/,昆明
301,DR6501,B6109,昆明/1310,/,芒市
302,DR6502,B6109,芒市/1455,/,昆明
303,DR6503,B5829,昆明/1700,/,芒市
304,DR6504,B5829,芒市/1840,/,昆明
305,DR6505,B5830,昆明/1830,/,芒市
306,DR6506,B5830,芒市/2025,/,昆明
307,DR6507,B6109,昆明/0910,/,芒市
308,DR6508,B6109,芒市/1055,/,昆明
309,DR6509,B5812,昆明/0840,/,版纳
310,DR6510,B5812,版纳/1035,/,昆明
311,DR6511,B5830,昆明/2240,/,版纳
312,DR6512,B5830,版纳/0030,/,昆明
313,DR6515,B5812,昆明/1330,/,襄阳
314,DR6516,B5812,襄阳/2230,/,昆明
315,DR6521,B1595,昆明/0700,/,成都
316,DR6522,B1595,成都/2250,/,昆明
317,DR6523,B6109,昆明/1710,/,丽江
318,DR6524,B6109,丽江/2255,/,昆明
319,DR6529,B7866,昆明/0735,/,太原
320,DR6530,B7866,太原/1455,/,昆明
321,DR6533,B1597,昆明/0720,/,武汉
322,DR6537,B7866,昆明/1855,/,兰州
323,DR6538,B7866,兰州/2205,/,昆明
324,DR6559,B1593,昆明/1240,/,太原
325,DR6560,B1593,太原/2240,/,昆明
326,DR6561,B7865,昆明/1155,/,青岛
327,DR6562,B7865,青岛/2205,/,昆明
328,DR6569,B1593,昆明/0720,/,北海
329,DR6570,B1593,北海/0945,/,昆明
330,DR6577,B6110,昆明/0715,/,榆林
331,DR6578,B5811,榆林/1910,/,昆明
332,DR6579,B5829,昆明/2040,/,芒市
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,DR6580,B5829,芒市/1350,/,昆明
334,DR6591,B1960,昆明/0635,/,西安
335,DR6592,B1960,西安/2215,/,昆明
336,EU2223,B6163,成都/0635,/,昆明
337,EU2224,B6163,昆明/2325,/,成都
338,EU2225,B6163,昆明/1925,/,版纳
339,EU2226,B6163,版纳/2115,/,昆明
340,EU2721,B6163,昆明/0920,/,柳州
341,EU2722,B6163,柳州/1655,/,昆明
342,FD582,,廊曼/0900,/,昆明
343,FD583,,昆明/1320,/,廊曼
344,FM9397,B6698,长沙/1250,/,昆明
345,FM9398,B6698,昆明/1610,/,长沙
346,FM9429,B1967,衡阳/1420,/,昆明
347,FM9430,B1967,昆明/1725,/,衡阳
348,FM9451,B2567,上海/0900,/,昆明
349,FM9452,B2567,昆明/1350,/,上海
350,FM9453,B5261,上海/0815,昆明/1300,版纳
351,FM9454,B5261,版纳/1445,昆明/1640,上海
352,FM9539,B5142,温州/0740,/,昆明
353,FM9540,B5142,昆明/1200,/,温州
354,FM9541,B5140,郑州/0750,/,昆明
355,FM9542,B5140,昆明/1150,/,郑州
356,FU6509,B7105,福州/1815,/,昆明
357,FU6510,B7105,昆明/2225,/,福州
358,GJ8661,B8433,贵阳/2320,/,昆明
359,GJ8662,B8145,昆明/0730,/,贵阳
360,GJ8689,B8335,昆明/0805,/,徐州
361,GJ8690,B8335,徐州/1940,/,昆明
362,GJ8837,B8985,珠海/1150,/,昆明
363,GJ8838,B8985,昆明/1805,/,珠海
364,GS7653,B9983,西安/0805,/,昆明
365,GS7654,B9983,昆明/1140,/,西安
366,GS7661,B1619,西安/1925,/,昆明
367,GS7662,B1619,昆明/2250,/,西安
368,GS7855,B8659,天津/0825,/,昆明
369,GS7856,B8659,昆明/1325,/,天津
370,GS7857,B1850,西安/1040,/,昆明
371,GS7858,B1850,昆明/1405,/,西安
372,GS7875,B8776,西安/1640,/,昆明
373,GS7876,B8776,昆明/1950,/,西安
374,HO1019,B6602,大庸/1650,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,HO1020,B6602,昆明/1945,/,大庸
376,HO1093,B6311,上海/2105,/,昆明
377,HO1094,B6395,昆明/0740,/,上海
378,HO1095,B6640,毕节/1640,/,昆明
379,HO1096,B6640,昆明/1840,/,毕节
380,HO1099,B6311,上海/1200,/,昆明
381,HO1100,B6311,昆明/1635,/,上海
382,HO1121,B1871,上海/0835,/,昆明
383,HO1122,B1871,昆明/1255,/,上海
384,HO1681,B6768,毕节/1255,/,昆明
385,HO1682,B6768,昆明/1505,/,毕节
386,HU7087,B2651,海口/0740,/,昆明
387,HU7088,B2651,昆明/1035,/,海口
388,HU7089,B5337,海口/1940,/,昆明
389,HU7090,B5337,昆明/2240,/,海口
390,HU7111,B2738,北京/1540,/,昆明
391,HU7112,B2738,昆明/2025,/,北京
392,HU7163,B5338,深圳/0755,/,昆明
393,HU7164,B5338,昆明/1125,/,深圳
394,HU7211,B2728,北京/0810,/,昆明
395,HU7212,B2728,昆明/1255,/,北京
396,HU7235,B5138,广州/1600,/,昆明
397,HU7236,B5138,昆明/1930,/,广州
398,HU7311,B5853,北京/2130,/,昆明
399,HU7312,B1726,昆明/0710,/,北京
400,JD5155,B1622,丽江/1405,/,昆明
401,JD5156,B1622,昆明/1605,/,丽江
402,JD5157,B8221,杭州/0955,/,昆明
403,JD5158,B8221,昆明/1430,/,杭州
404,JD5165,B6178,丽江/0940,/,昆明
405,JD5166,B6178,昆明/1550,/,丽江
406,JD5789,B8072,版纳/1005,/,昆明
407,JD5790,B8072,昆明/1220,/,版纳
408,JD5791,B6178,昆明/1145,/,芒市
409,JD5792,B6178,芒市/1340,/,昆明
410,KA760,,香港/1155,/,昆明
411,KA760,,香港/0800,/,昆明
412,KA761,,昆明/0800,/,香港
413,KA761,,昆明/1530,/,香港
414,KE885,,首尔/1830,/,昆明
415,KE886,,昆明/2355,/,首尔
416,KN2381,B1989,石家庄/0650,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KN2382,B1752,昆明/2055,/,石家庄
418,KN5211,B1752,汉中/1755,/,昆明
419,KN5212,B1989,昆明/1110,/,汉中
420,KY8203,B5673,昆明/1200,/,南京
421,KY8204,B5673,南京/1600,/,昆明
422,KY8205,B2667,昆明/0905,/,济南
423,KY8206,B2667,济南/1955,/,昆明
424,KY8209,B7870,昆明/1255,/,版纳
425,KY8210,B7870,版纳/2220,/,昆明
426,KY8219,B5673,昆明/2125,/,深圳
427,KY8220,B5673,深圳/0830,/,昆明
428,KY8221,B1926,昆明/1725,/,重庆
429,KY8222,B1926,重庆/2005,/,昆明
430,KY8229,B2678,昆明/0800,/,腾冲
431,KY8230,B2678,腾冲/1620,/,昆明
432,KY8231,B7871,昆明/1640,/,丽江
433,KY8232,B7871,丽江/2345,/,昆明
434,KY8233,B5672,昆明/1355,/,太原
435,KY8234,B1991,太原/2000,/,昆明
436,KY8235,B5025,昆明/0815,/,杭州
437,KY8236,B5025,杭州/1215,/,昆明
438,KY8239,B7873,昆明/1620,/,青岛
439,KY8240,B7873,青岛/2050,/,昆明
440,KY8243,B2679,昆明/1815,/,普洱
441,KY8244,B2679,普洱/1950,/,昆明
442,KY8245,B7871,昆明/1310,/,芒市
443,KY8246,B7871,芒市/1450,/,昆明
444,KY8247,B2679,昆明/2155,/,芒市
445,KY8248,B2679,芒市/2345,/,昆明
446,KY8249,B7872,昆明/2010,/,丽江
447,KY8250,B7872,版纳/2335,/,昆明
448,KY8251,B7870,昆明/0800,/,保山
449,KY8252,B7870,保山/0940,/,昆明
450,KY8253,B6491,昆明/0810,/,西安
451,KY8254,B6491,西安/1120,/,昆明
452,KY8255,B7871,昆明/0900,/,临沧
453,KY8256,B7871,临沧/1055,/,昆明
454,KY8257,B7873,昆明/0825,/,郑州
455,KY8258,B7873,郑州/1210,/,昆明
456,KY8261,B1507,昆明/0700,/,重庆
457,KY8262,B1507,重庆/1610,/,昆明
458,KY8265,B5025,昆明/1650,/,杭州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8266,B5025,杭州/2055,/,昆明
460,KY8269,B1459,昆明/1910,/,丽江
461,KY8270,B1459,版纳/2255,/,昆明
462,KY8273,B1926,昆明/1020,/,武汉
463,KY8274,B1926,武汉/1340,/,昆明
464,KY8275,B6493,昆明/1410,/,济南
465,KY8276,B6493,济南/1905,/,昆明
466,KY8281,B6491,昆明/1440,/,上海
467,KY8282,B6491,上海/1915,/,昆明
468,KY8283,B6495,昆明/0740,/,上海
469,KY8284,B6495,上海/1155,/,昆明
470,KY8285,B6492,昆明/2240,/,广州
471,KY8286,B1926,广州/0645,/,昆明
472,KY8295,B6492,昆明/0705,/,重庆
473,KY8296,B6492,重庆/1620,/,昆明
474,KY8297,B5026,昆明/0940,/,石家庄
475,KY8298,B5026,石家庄/2010,/,昆明
476,KY8301,B1507,昆明/1840,/,惠州
477,KY8302,B1507,惠州/2130,/,昆明
478,KY8307,B6495,昆明/1650,/,南昌
479,KY8308,B6493,南昌/0940,/,昆明
480,KY8313,B1459,昆明/0800,/,腾冲
481,KY8314,B1459,腾冲/1650,/,昆明
482,KY8315,B7872,昆明/0720,/,腾冲
483,KY8316,B7872,腾冲/1805,/,昆明
484,KY8321,B5672,昆明/0815,/,成都
485,KY8322,B5672,成都/1045,/,昆明
486,KY8333,B7089,昆明/1000,/,西安
487,KY8334,B7089,西安/2145,/,昆明
488,KY8341,B2669,昆明/0915,/,厦门
489,KY8342,B2669,厦门/1915,/,昆明
490,MF8405,B5845,厦门/0805,/,昆明
491,MF8406,B5845,昆明/1150,/,厦门
492,MF8417,B5308,厦门/1200,/,昆明
493,MF8418,B5308,昆明/1540,/,厦门
494,MF8427,B5791,福州/0805,/,昆明
495,MF8428,B5791,昆明/1220,/,福州
496,MF8429,B5383,厦门/2100,/,昆明
497,MF8430,B5308,昆明/0805,/,厦门
498,MF8461,B5635,武汉/1555,/,昆明
499,MF8462,B5635,昆明/1915,/,武汉
500,MF8475,B5319,福州/1555,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MF8476,B6483,昆明/2015,/,福州
502,MF8641,B6483,珠海/1705,/,昆明
503,MF8642,B5319,昆明/2010,/,珠海
504,MU2029,B6149,昆明/1445,/,曼德勒
505,MU2030,B6145,曼德勒/1315,/,昆明
506,MU2031,B5647,昆明/1355,/,仰光
507,MU2032,B5647,仰光/1725,/,昆明
508,MU2035,B6249,北京/0755,昆明/1300,达卡
509,MU2036,B6249,达卡/1635,昆明/2040,北京
510,MU2143,B2682,太原/0735,/,昆明
511,MU2144,B2682,昆明/1940,/,太原
512,MU216,B8226,南京/1630,/,昆明
513,MU2177,B6011,宁波/1415,/,昆明
514,MU2178,B6011,昆明/1825,/,宁波
515,MU2181,B9907,西安/0750,/,昆明
516,MU2182,B9907,昆明/1115,/,西安
517,MU2185,B1641,银川/1505,/,昆明
518,MU2186,B1641,昆明/1850,/,银川
519,MU2205,B1641,银川/0740,/,昆明
520,MU2206,B1641,昆明/1135,/,银川
521,MU2207,B1858,西安/1445,/,昆明
522,MU2208,B1858,昆明/1810,/,西安
523,MU2245,B6929,西宁/1950,/,昆明
524,MU2246,B6929,昆明/2315,/,西宁
525,MU2249,B6871,兰州/0715,/,昆明
526,MU2250,B6871,昆明/1035,/,兰州
527,MU2263,B5756,昆明/0945,/,西安
528,MU2264,B5756,西安/2100,/,昆明
529,MU2359,B6693,西宁/0705,/,昆明
530,MU2360,B6693,昆明/1020,/,西宁
531,MU2361,B6477,西安/1815,/,昆明
532,MU2362,B6477,昆明/2130,/,西安
533,MU2433,B2335,宜昌/1700,/,昆明
534,MU2434,B2335,昆明/2020,/,宜昌
535,MU2485,B5689,武汉/1200,/,昆明
536,MU2486,B5689,昆明/1525,/,武汉
537,MU2493,B1515,武汉/1955,/,昆明
538,MU2494,B5731,昆明/1120,/,武汉
539,MU2495,B5501,成都/0755,/,昆明
540,MU2496,B5501,昆明/1035,/,成都
541,MU2497,B1515,武汉/0755,/,昆明
542,MU2498,B5731,昆明/2320,/,武汉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2567,B6145,广州/0630,昆明/1030,曼德勒
544,MU2568,B6149,曼德勒/1730,昆明/2205,广州
545,MU2571,B5815,昆明/1605,/,加德
546,MU2572,B5815,加德/2020,/,昆明
547,MU2573,B6148,北京/0910,昆明/1430,万象
548,MU2574,B6148,万象/1715,昆明/2030,北京
549,MU2589,B1791,昆明/0805,/,万象
550,MU2590,B1791,万象/1050,/,昆明
551,MU2592,B6798,普吉/0530,/,昆明
552,MU2593,B1791,昆明/1430,/,清迈
553,MU2594,B1791,清迈/1730,/,昆明
554,MU2595,B6149,昆明/0630,/,清迈
555,MU2596,B6149,清迈/0930,/,昆明
556,MU2597,B1702,昆明/1440,/,清莱
557,MU2598,B1702,清莱/1735,/,昆明
558,MU2705,B6472,南京/0730,昆明/1130,丽江
