昆明机场飞行动态,,,,,
,,,,,2017年07月02日
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
548,MU2735,B6879,长沙/1625,/,昆明
549,MU2736,B6879,昆明/1935,/,长沙
550,MU2745,B6472,长沙/1750,/,昆明
551,MU2746,B6472,昆明/2110,/,长沙
552,MU2756,B6472,版纳/0840,昆明/1040,南京
553,MU2765,B1635,南京/1835,/,昆明
554,MU2766,B1635,昆明/0735,/,南京
555,MU2785,B2410,南京/2130,/,昆明
556,MU2786,B2411,昆明/1630,/,南京
557,MU2975,B2220,无锡/1015,/,昆明
558,MU2976,B2220,昆明/1425,/,重庆
559,MU2985,B6893,重庆/1725,/,昆明
560,MU2986,B6893,昆明/2010,/,无锡
561,MU2995,B2412,重庆/2130,/,昆明
562,MU2996,B6893,昆明/0745,/,重庆
563,MU5078,B6832,昆明/0055,/,合肥
564,MU5093,B6871,兰州/1850,昆明/2235,新加坡
565,MU5094,B6871,新加坡/0330,/,昆明
566,MU5145,B1981,太原/1820,/,昆明
567,MU5146,B1722,昆明/2120,/,太原
568,MU5229,B1722,温州/1715,/,昆明
569,MU5230,B1981,昆明/2225,/,温州
570,MU5292,B5493,太原/1210,/,昆明
571,MU5299,B5493,昆明/1615,/,太原
572,MU5329,B8391,合肥/1500,/,昆明
573,MU5330,B8391,昆明/1840,/,合肥
574,MU5450,B6832,昆明/2205,/,重庆
575,MU5453,B8566,武汉/1050,/,昆明
576,MU5454,B8566,昆明/1415,/,武汉
577,MU5461,B5258,温州/1520,/,昆明
578,MU5462,B5258,昆明/1135,/,温州
579,MU5463,B6832,合肥/1750,/,昆明
580,MU5469,B8975,南昌/0720,/,昆明
581,MU5470,B8975,昆明/1050,/,南昌
582,MU5471,B9946,重庆/1750,/,昆明
583,MU5472,B9946,昆明/2050,/,重庆
584,MU5475,B1862,昆明/1215,/,合肥
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5476,B1862,合肥/0755,/,昆明
586,MU5497,B2336,青岛/0710,/,昆明
587,MU5498,B2336,昆明/1210,/,青岛
588,MU5505,B9941,福州/1150,/,昆明
589,MU555,B6143,昆明/2335,/,加尔
590,MU556,B6870,昆明/0705,杭州/0300,昆明
591,MU5575,B8556,郑州/1430,/,昆明
592,MU5576,B8556,昆明/1825,/,郑州
593,MU5588,B9941,昆明/1605,/,福州
594,MU5617,B6928,南昌/1845,/,昆明
595,MU5618,B6928,昆明/2230,/,南昌
596,MU5645,B6001,杭州/1435,/,昆明
597,MU5683,B6470,黎平/1210,/,昆明
598,MU5684,B6470,昆明/1430,/,黎平
599,MU5703,B5701,昆明/1320,/,济宁
600,MU5704,B5701,济宁/2155,/,昆明
601,MU5706,B5926,北京/1840,昆明/2325,版纳
602,MU5708,B6147,北京/2040,/,昆明
603,MU5711,B5255,版纳/0850,/,昆明
604,MU5712,B5265,昆明/2135,/,芒市
605,MU5713,B7600,昆明/0830,/,北京
606,MU5714,B7600,北京/1310,昆明/1835,普洱
607,MU5715,B5263,芒市/1735,昆明/2010,北京
608,MU5717,B7589,北京/0830,昆明/1345,腾冲
609,MU5718,B5821,普洱/1850,昆明/2055,北京
610,MU5719,B5054,丽江/1515,昆明/1720,北京
611,MU5720,B5930,北京/2155,/,昆明
612,MU5723,B5054,版纳/1110,昆明/1410,西安
613,MU5724,B6149,西安/1735,昆明/2135,版纳
614,MU5725,B6145,昆明/1425,/,乌鲁
615,MU5726,B6145,乌鲁/1925,/,昆明
616,MU5731,B5527,昆明/0800,/,广州
617,MU5732,B5527,广州/1115,昆明/1450,西昌
618,MU5733,B5828,丽江/2130,昆明/2315,广州
619,MU5734,B5816,广州/1740,昆明/2155,版纳
620,MU5737,B5263,大理/1330,昆明/1535,广州
621,MU5738,B1788,广州/1855,/,昆明
622,MU5739,B5265,昆明/1105,/,广州
623,MU5740,B5683,广州/0735,昆明/1150,大理
624,MU5741,B5817,版纳/1015,昆明/1305,广州
625,MU5742,B7590,广州/1620,昆明/2000,保山
626,MU5743,B5225,保山/1055,昆明/1335,广州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5744,B5225,广州/1655,昆明/2055,丽江
628,MU5745,B7599,昆明/1900,/,三亚
629,MU5746,B7599,三亚/2210,/,昆明
630,MU5747,B5820,版纳/0730,昆明/0945,天津
631,MU5748,B5231,天津/1415,昆明/1905,版纳
632,MU5749,B7589,昆明/1315,/,长沙
633,MU5750,B7589,长沙/2210,/,昆明
634,MU5757,B5820,芒市/1115,昆明/1400,深圳
635,MU5758,B1792,深圳/1720,/,昆明
636,MU5759,B1791,昆明/1000,/,深圳
637,MU5760,B1791,深圳/1320,/,昆明
638,MU5761,B7592,昆明/0920,/,深圳
639,MU5762,B7592,深圳/1245,/,昆明
640,MU5763,B5822,大理/1810,昆明/2200,深圳
641,MU5764,B1789,深圳/0655,昆明/1210,芒市
642,MU5765,B7591,昆明/1215,/,郑州
643,MU5766,B7591,郑州/2205,/,昆明
644,MU5771,B5242,西昌/1705,/,昆明
645,MU5775,B1788,昆明/0840,/,广州
646,MU5776,B1788,广州/1205,/,昆明
647,MU5781,B5796,昆明/1635,/,厦门
648,MU5782,B5796,厦门/2025,/,昆明
649,MU5799,B1636,昆明/0845,/,洛阳
650,MU5800,B1636,洛阳/1740,/,昆明
651,MU5801,B7599,昆明/0800,/,上海
652,MU5802,B7599,上海/1235,昆明/1715,腾冲
653,MU5803,B5276,腾冲/1555,昆明/2020,上海
654,MU5804,B5270,上海/1945,/,昆明
655,MU5809,B1790,昆明/1500,/,上海
656,MU5810,B1790,上海/1910,/,昆明
657,MU5811,B5816,迪庆/0950,昆明/1200,上海
658,MU5812,B1789,上海/1630,昆明/2050,迪庆
659,MU5813,B1791,昆明/1730,/,上海
660,MU5814,B1791,上海/2200,/,昆明
661,MU5815,B5270,昆明/1425,/,六盘水
662,MU5816,B5271,六盘水/1205,/,昆明
663,MU5817,B1907,昆明/0935,/,兴义
664,MU5818,B1907,兴义/1925,/,昆明
665,MU5821,B5795,昆明/0820,/,东胜
666,MU5822,B5795,东胜/1920,/,昆明
667,MU5823,B7592,昆明/1735,/,郑州
668,MU5824,B7592,郑州/2125,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5825,B1790,昆明/0945,/,桂林
670,MU5826,B1790,桂林/1220,/,昆明
671,MU5829,B5796,昆明/0820,/,郑州
672,MU5830,B5796,郑州/1220,/,昆明
673,MU5835,B5295,昆明/1110,/,汕头
674,MU5836,B5295,汕头/1445,/,昆明
675,MU5841,B5926,昆明/0800,/,成都
676,MU5842,B5926,成都/1050,/,昆明
677,MU5843,B6147,昆明/1100,/,成都
678,MU5844,B6147,成都/1350,/,昆明
679,MU5845,B5815,昆明/0900,/,成都
680,MU5846,B5815,成都/2210,/,昆明
681,MU5847,B7590,昆明/1955,/,成都
682,MU5848,B1636,成都/2345,/,昆明
683,MU5849,B6143,昆明/1630,/,成都
684,MU5850,B6143,成都/1915,/,昆明
685,MU5851,B5819,昆明/1000,/,成都
686,MU5852,B7590,成都/0710,/,昆明
687,MU5853,B1908,昆明/1800,/,成都
688,MU5854,B1908,成都/2050,/,昆明
689,MU5855,B1636,昆明/2100,/,成都
690,MU5856,B5821,成都/1405,/,昆明
691,MU5861,B5756,昆明/0805,/,重庆
692,MU5862,B5756,重庆/1055,/,昆明
693,MU5873,B2502,昆明/0815,/,宜宾
694,MU5874,B2502,宜宾/1720,/,昆明
695,MU5883,B5054,昆明/1740,/,湛江
696,MU5884,B5054,湛江/2020,/,昆明
697,MU5891,B5263,昆明/0755,/,普洱
698,MU5892,B5263,普洱/0930,/,昆明
699,MU5893,B5276,昆明/1010,/,普洱
700,MU5894,B5276,普洱/1200,/,昆明
701,MU5897,B5821,昆明/1710,/,普洱
702,MU5898,B5295,普洱/2020,/,昆明
703,MU5901,B5817,昆明/0820,/,版纳
704,MU5902,B5231,版纳/2330,/,昆明
705,MU5903,B5054,昆明/0850,/,版纳
706,MU5905,B5802,昆明/2205,/,版纳
707,MU5906,B5802,版纳/2350,/,昆明
708,MU5911,B5255,昆明/2210,/,版纳
709,MU5912,B5255,版纳/2355,/,昆明
710,MU5913,B5816,版纳/2345,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5914,B5263,版纳/2120,/,昆明
712,MU5915,B5821,昆明/2135,/,版纳
713,MU5916,B5821,版纳/2330,/,昆明
714,MU5919,B5054,昆明/1315,/,丽江
715,MU5920,B6141,昆明/1805,/,丽江
716,MU5921,B5267,昆明/0705,/,丽江
717,MU5922,B5225,丽江/2255,/,昆明
718,MU5927,B5270,昆明/1020,/,文山
719,MU5928,B5270,文山/1155,/,昆明
720,MU5929,B2502,昆明/2025,/,文山
721,MU5930,B2502,文山/2150,/,昆明
722,MU5931,B5816,昆明/0755,/,迪庆
723,MU5932,B5822,迪庆/2235,/,昆明
724,MU5935,B5815,昆明/1805,/,迪庆
725,MU5936,B5815,迪庆/1415,/,昆明
726,MU5939,B6141,昆明/0850,/,迪庆
727,MU5940,B6141,迪庆/1620,/,昆明
728,MU5941,B5822,昆明/0925,/,大理
729,MU5942,B5282,大理/1130,/,昆明
730,MU5943,B5245,昆明/0740,/,大理
731,MU5944,B5245,大理/1750,/,昆明
732,MU5945,B5802,昆明/0740,/,JMJ
733,MU5946,B5802,JMJ/0920,/,昆明
734,MU5952,B5276,腾冲/1855,/,昆明
735,MU5957,B2640,昆明/0935,/,临沧
736,MU5958,B2640,临沧/1130,/,昆明
737,MU5959,B2503,昆明/1625,/,临沧
738,MU5960,B2503,临沧/1755,/,昆明
739,MU5961,B5293,昆明/0810,/,临沧
740,MU5962,B5293,临沧/0950,/,昆明
741,MU5963,B5242,昆明/1100,/,临沧
742,MU5964,B5242,临沧/1240,/,昆明
743,MU5965,B5802,昆明/1125,/,沧源
744,MU5966,B5802,沧源/1305,/,昆明
745,MU5967,B5282,昆明/1345,/,临沧
746,MU5968,B5282,临沧/1555,/,昆明
747,MU5971,B5820,昆明/0925,/,芒市
748,MU5972,B5265,芒市/2315,/,昆明
749,MU5973,B5243,昆明/1025,/,芒市
750,MU5974,B5243,芒市/1215,/,昆明
751,MU5981,B5293,昆明/1305,/,保山
752,MU5982,B5293,保山/1445,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5983,B5271,昆明/1605,/,保山
754,MU5984,B5271,保山/1740,/,昆明
755,MU5985,B5225,昆明/0855,/,保山
756,MU5986,B5242,保山/2150,/,昆明
757,MU5987,B5256,昆明/0750,/,保山
758,MU5988,B5256,保山/0950,/,昆明
759,MU5989,B5255,昆明/1125,/,昭通
760,MU5990,B5255,昭通/1730,/,昆明
761,MU7181,B6146,昆明/0930,/,北京
762,MU7182,B6146,北京/1425,/,昆明
763,MU7183,B5257,北京/1200,/,昆明
764,MU7184,B5258,昆明/2115,/,北京
765,MU733,B5756,昆明/1340,/,香港
766,MU734,B5756,香港/1705,/,昆明
767,MU741,B5683,昆明/1300,/,曼谷
768,MU742,B5683,曼谷/1645,/,昆明
769,MU747,B1702,昆明/0750,/,上海
770,MU748,B1702,上海/2105,/,昆明
771,MU756,B5921,昆明/0920,/,上海
772,MU757,B5820,昆明/1425,/,加德
773,MU758,B5820,加德/1850,/,昆明
774,MU768,B5902,青岛/1800,/,昆明
775,MU773,B5926,昆明/0055,/,巴黎
776,MU9715,B5802,昆明/1520,/,武汉
777,MU9716,B5802,武汉/1845,/,昆明
778,MU9731,B6142,长沙/1200,昆明/1515,拉萨
779,MU9732,B5817,拉萨/1855,昆明/2225,长沙
780,MU9737,B5265,芒市/1805,昆明/2110,天津
781,MU9738,B6145,天津/0935,昆明/1600,芒市
782,MU9743,B5282,昆明/1835,/,昭通
783,MU9744,B5809,昭通/1050,/,昆明
784,MU9751,B5926,昆明/1400,/,北京
785,MU9755,B5259,昆明/0830,/,保山
786,MU9756,B5259,保山/1025,/,昆明
787,NS3269,B5212,石家庄/1615,/,昆明
788,NS3270,B5212,昆明/2025,/,石家庄
789,OQ2327,B1827,重庆/0715,/,昆明
790,OQ2328,B1827,昆明/0950,/,重庆
791,OQ2357,B1827,重庆/1925,/,昆明
792,OQ2358,B1827,昆明/2200,/,重庆
793,PN6394,B1629,版纳/1045,昆明/1245,重庆
794,QV815,,万象/0720,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,QV816,,昆明/1040,/,万象
796,SC8886,B1745,曼谷/0405,昆明/0725,乌鲁
797,TG612,,曼谷/1055,/,昆明
798,TG613,,昆明/1520,/,曼谷
799,TV6007,B8842,丽江/1045,/,昆明
800,TV6008,B8842,昆明/1320,/,丽江
801,TV9819,B6438,昆明/1445,/,芒市
802,TV9820,B6438,芒市/1645,/,昆明
803,TV9893,B6438,拉萨/1100,/,昆明
804,TV9894,B6438,昆明/2015,/,拉萨
805,UO3273,,香港/1845,/,昆明
806,UO3274,,昆明/0805,/,香港
807,ZH9265,B6613,西安/0835,/,昆明
808,ZH9266,B6613,昆明/1245,/,西安
809,ZH9411,B6159,深圳/0710,/,昆明
810,ZH9412,B6159,昆明/1100,/,深圳
811,ZH9413,B5401,深圳/1405,/,昆明
812,ZH9414,B5401,昆明/1730,/,深圳
813,ZH9415,B5401,深圳/2100,/,昆明
814,ZH9416,B5362,昆明/0845,/,深圳
815,ZH9451,B5363,广州/2005,/,昆明
816,ZH9452,B5360,昆明/0905,/,广州
817,ZH9455,B6855,广州/1850,/,昆明
818,ZH9456,B6855,昆明/2245,/,广州
819,ZH9531,B5773,无锡/1510,/,昆明
820,ZH9532,B5773,昆明/1920,/,无锡
821,ZH9533,B1841,无锡/1105,/,昆明
822,ZH9534,B1841,昆明/1510,/,无锡
823,ZH9561,B5771,南京/0820,/,昆明
824,ZH9562,B5771,昆明/1210,/,南京
825,ZH9713,B6935,昆明/1005,/,太原
826,ZH9714,B6935,太原/2020,/,昆明
827,ZH9789,B6649,泉州/1405,/,昆明
828,ZH9793,B8633,泉州/1000,/,昆明
829,ZH9794,B8633,昆明/1340,/,泉州
