昆明机场飞行动态,,,,,
,,,,,2017年06月17日
87,8L9850,B5806,迪庆/0905,/,昆明
88,8L9855,B7988,昆明/1555,/,绵阳
89,8L9856,B1586,绵阳/0740,/,昆明
90,8L9863,B8446,昆明/0700,/,重庆
91,8L9864,B8446,重庆/1550,/,昆明
92,8L9865,B5359,昆明/0710,/,济南
93,8L9866,B5359,济南/1130,/,昆明
94,8L9869,B1586,昆明/1420,/,武汉
95,8L9871,B6800,昆明/1255,/,宜昌
96,8L9872,B6800,宜昌/2230,/,昆明
97,8L9873,B7992,昆明/0700,/,赣州
98,8L9874,B7992,赣州/1425,/,昆明
99,8L9885,B6016,昆明/0910,/,徐州
100,8L9886,B6016,徐州/2030,/,昆明
101,8L9889,B6809,昆明/1655,/,上海
102,8L9890,B6809,上海/2135,/,昆明
103,8L9891,B7989,昆明/1000,/,武汉
104,8L9892,B7989,武汉/2030,/,昆明
105,8L9893,B6198,昆明/0715,/,珠海
106,8L9894,B6198,珠海/1010,/,昆明
107,8L9903,B5806,版纳/2100,/,昆明
108,8L9904,B5806,昆明/1510,/,版纳
109,8L9905,B5249,版纳/0700,/,昆明
110,8L9906,B5292,昆明/2255,/,版纳
111,8L9915,B5810,版纳/1155,/,昆明
112,8L9916,B5810,昆明/1005,/,版纳
113,8L9935,B6198,昆明/1305,/,芒市
114,8L9936,B6198,芒市/2145,/,昆明
115,8L9941,B5292,昆明/0650,/,大理
116,8L9942,B5292,大理/1655,/,昆明
117,8L9945,B1563,昆明/2355,/,成都
118,8L9946,B5825,成都/2350,/,昆明
119,8L9947,B7988,昆明/1025,/,成都
120,8L9948,B7988,成都/1310,/,昆明
121,8L9957,B6809,昆明/0710,/,武汉
122,8L9958,B6809,武汉/1020,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9965,B5407,昆明/0715,/,三亚
124,8L9966,B5407,三亚/1030,/,昆明
125,8L9971,B8446,昆明/1845,/,海口
126,8L9972,B8446,海口/2145,/,昆明
127,8L9973,B7990,昆明/0705,/,郑州
128,8L9974,B7993,郑州/2230,/,昆明
129,8L9979,B5359,昆明/1620,/,深圳
130,8L9980,B5359,深圳/1955,/,昆明
131,8L9985,B6943,昆明/1530,/,太原
132,8L9986,B6943,太原/2245,/,昆明
133,8L9988,B8445,北京/0620,/,昆明
134,8L9993,B5732,昆明/2200,/,西安
135,8L9994,B7988,西安/0625,/,昆明
136,8L9995,B6943,昆明/0745,/,银川
137,8L9996,B6943,银川/1115,/,昆明
138,9C8595,B6705,绵阳/1755,/,昆明
139,9C8596,B6705,昆明/2035,/,绵阳
140,9C8729,B6708,扬州/1445,/,昆明
141,9C8730,B6708,昆明/1840,/,扬州
142,9C8823,B6612,遵义/1415,/,昆明
143,9C8824,B6612,昆明/1635,/,遵义
144,9C8829,B6707,常德/1630,/,昆明
145,9C8830,B6707,昆明/1935,/,常德
146,9C8937,B8000,石家庄/1035,/,昆明
147,9C8938,B8000,昆明/1450,/,石家庄
148,A67105,B8285,昆明/0940,/,南昌
149,A67106,B8318,南昌/1440,/,昆明
150,A67107,B8318,昆明/1825,/,郑州
151,A67108,B8318,郑州/2245,/,昆明
152,AK101,,VMKK/1305,/,昆明
153,AK102,,昆明/1740,/,吉隆坡
154,B7289,,高雄/0735,/,昆明
155,B7290,,昆明/1210,/,高雄
156,BK2797,B1732,长沙/0705,/,昆明
157,BK2798,B1732,昆明/1810,/,长沙
158,CA1401,B1418,天津/1530,/,昆明
159,CA1402,B1418,昆明/2020,/,天津
160,CA1403,B5500,北京/0630,/,昆明
161,CA1404,B5500,昆明/1140,/,北京
162,CA1467,B5510,天津/1240,/,昆明
163,CA1468,B5510,昆明/1720,/,天津
164,CA1481,B5228,运城/1120,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,CA1482,B5228,昆明/1450,/,运城
166,CA1487,B5229,达州/1215,/,昆明
167,CA1488,B5229,昆明/1510,/,达州
168,CA1751,B6023,杭州/0715,/,昆明
169,CA1752,B6677,昆明/1230,/,杭州
170,CA1753,B6733,杭州/1455,/,昆明
171,CA1754,B6733,昆明/1940,/,杭州
172,CA1937,B6882,上海/1555,/,昆明
173,CA1938,B6882,昆明/2100,/,上海
174,CA1955,B6677,温州/0800,/,昆明
175,CA1956,B6023,昆明/1210,/,温州
176,CA1987,B8429,温州/1730,/,昆明
177,CA1988,B8429,昆明/2205,/,温州
178,CA415,,昆明/0800,/,仰光
179,CA415,B6468,成都/0815,昆明/1050,仰光
180,CA416,,仰光/0800,/,昆明
181,CA416,B6468,仰光/1400,昆明/1720,成都
182,CA4171,B8490,昆明/0725,/,北京
183,CA4172,B8490,北京/1155,/,昆明
184,CA4173,B8490,昆明/1645,/,北京
185,CA4174,B8490,北京/2120,/,昆明
186,CA4175,B6793,昆明/0710,/,沈阳
187,CA4176,B6793,沈阳/1130,/,昆明
188,CA4275,B1852,昆明/1545,/,哈尔滨
189,CA4276,B1852,哈尔滨/0925,/,昆明
190,CA4413,B8338,成都/1115,/,昆明
191,CA4414,B8338,昆明/1355,/,成都
192,CA4417,B8745,成都/2105,/,昆明
193,CA4418,B8491,昆明/0850,/,成都
194,CA4459,B6828,成都/2155,/,昆明
195,CA4460,B6793,昆明/1825,/,成都
196,CA8929,,郑州/1100,/,昆明
197,CA8930,,昆明/1450,/,郑州
198,CF9018,B2824,南京/0600,/,昆明
199,CZ3247,B5300,桂林/1505,/,昆明
200,CZ3248,B5300,昆明/1745,/,桂林
201,CZ3407,B6622,广州/1355,/,昆明
202,CZ3408,B6622,昆明/1735,/,广州
203,CZ3415,B5112,广州/1150,/,昆明
204,CZ3416,B5112,昆明/1500,/,广州
205,CZ3419,B2408,广州/2125,/,昆明
206,CZ3431,B8339,海口/0805,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CZ3432,B8339,昆明/1055,/,海口
208,CZ3459,B2351,深圳/0800,/,昆明
209,CZ3460,B2351,昆明/1135,/,深圳
210,CZ3467,B6946,长沙/1825,/,昆明
211,CZ3468,B6946,昆明/2130,/,长沙
212,CZ3469,B5747,武汉/1405,/,昆明
213,CZ3470,B5747,昆明/1715,/,武汉
214,CZ3481,B6195,广州/0700,昆明/1030,大理
215,CZ3482,B6195,大理/1210,昆明/1410,广州
216,CZ3487,B6020,广州/1235,昆明/1615,丽江
217,CZ3488,B6020,丽江/1805,昆明/2010,广州
218,CZ3489,B6342,广州/1830,/,昆明
219,CZ3490,B6342,昆明/2210,/,广州
220,CZ3491,B2916,郑州/0755,昆明/1135,版纳
221,CZ3492,B2916,版纳/1325,昆明/1530,郑州
222,CZ3495,B5233,郑州/1355,/,昆明
223,CZ3496,B5233,昆明/1740,/,郑州
224,CZ3541,B5739,昆明/0755,/,武汉
225,CZ3542,B5191,武汉/2210,/,昆明
226,CZ3677,B9930,上海/0740,/,昆明
227,CZ3678,B9930,昆明/1205,/,上海
228,CZ3747,B5740,珠海/2000,/,昆明
229,CZ3748,B5740,昆明/2140,/,珠海
230,CZ374R,B5598,昆明/1450,/,珠海
231,CZ374S,B5598,珠海/1200,/,昆明
232,CZ3857,B5640,汕头/0840,/,昆明
233,CZ3858,B5640,昆明/1215,/,汕头
234,CZ3863,B5742,南宁/1835,/,昆明
235,CZ3864,B5742,昆明/2110,/,南宁
236,CZ3901,B6111,北京/0905,/,昆明
237,CZ3902,B6111,昆明/1345,/,北京
238,CZ3997,B6111,北京/1930,/,昆明
239,CZ3998,B6098,昆明/0915,/,北京
240,CZ6159,B6581,北京/1510,昆明/2130,昆明
241,CZ6160,B6581,昆明/2005,/,北京
242,CZ6269,B6243,西安/1230,/,昆明
243,CZ6270,B6243,昆明/1550,/,西安
244,CZ6293,B1828,太原/1350,/,昆明
245,CZ6294,B1828,昆明/1750,/,太原
246,CZ6369,B2169,郑州/1300,昆明/1650,版纳
247,CZ6370,B2169,版纳/1855,昆明/2100,郑州
248,CZ6403,B9931,重庆/1305,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ6404,B9931,昆明/1550,/,重庆
250,CZ6415,B1803,西安/1650,/,昆明
251,CZ6416,B1803,昆明/2005,/,西安
252,CZ6425,B6896,武汉/1040,/,昆明
253,CZ6426,B6896,昆明/1355,/,武汉
254,CZ6459,B6302,重庆/1320,/,昆明
255,CZ6460,B6302,昆明/1610,/,重庆
256,CZ6597,B8640,三亚/1750,/,昆明
257,CZ6598,B8640,昆明/2105,/,三亚
258,CZ6601,B5238,郑州/1820,/,昆明
259,CZ6602,B5238,昆明/2210,/,郑州
260,CZ6799,B8848,上海/1450,/,昆明
261,CZ6800,B8848,昆明/1945,/,上海
262,CZ6923,B1880,深圳/1840,/,昆明
263,CZ6924,B1880,昆明/2220,/,深圳
264,CZ6949,B1953,重庆/1505,/,昆明
265,CZ6950,B1953,昆明/1745,/,重庆
266,CZ8509,B6678,青岛/1945,/,昆明
267,CZ8510,B6583,昆明/0810,/,青岛
268,DR5315,B5830,昆明/0725,/,长治
269,DR5316,B5830,长治/1440,/,昆明
270,DR6501,B5811,昆明/1310,/,芒市
271,DR6502,B5811,芒市/1455,/,昆明
272,DR6503,B5811,昆明/1700,/,芒市
273,DR6504,B5811,芒市/1840,/,昆明
274,DR6505,B5830,昆明/1830,/,芒市
275,DR6506,B5830,芒市/2025,/,昆明
276,DR6507,B5811,昆明/0910,/,芒市
277,DR6508,B5811,芒市/1050,/,昆明
278,DR6509,B5829,昆明/0840,/,版纳
279,DR6510,B5829,版纳/1035,/,昆明
280,DR6511,B5830,昆明/2240,/,版纳
281,DR6512,B5830,版纳/0030,/,昆明
282,DR6515,B5829,昆明/1330,/,襄阳
283,DR6516,B5829,襄阳/2230,/,昆明
284,DR6521,B1595,昆明/0700,/,成都
285,DR6522,B1595,成都/2250,/,昆明
286,DR6523,B6109,昆明/1710,/,丽江
287,DR6524,B6109,丽江/2255,/,昆明
288,DR6529,B7088,昆明/0735,/,太原
289,DR6530,B7088,太原/1455,/,昆明
290,DR6533,B7867,昆明/0720,/,武汉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,DR6534,B7867,武汉/2145,/,昆明
292,DR6537,B7088,昆明/1855,/,兰州
293,DR6538,B7088,兰州/2205,/,昆明
294,DR6557,B1593,昆明/1155,/,呼和
295,DR6558,B1593,呼和/2200,/,昆明
296,DR6559,B7866,昆明/1240,/,太原
297,DR6560,B7866,太原/2240,/,昆明
298,DR6569,B7866,昆明/0720,/,北海
299,DR6570,B7866,北海/0945,/,昆明
300,DR6577,B5812,昆明/0715,/,榆林
301,DR6578,B6110,榆林/1910,/,昆明
302,DR6579,B5811,昆明/2040,/,芒市
303,DR6580,B6109,芒市/1350,/,昆明
304,DR6591,B1960,昆明/0635,/,西安
305,DR6592,B1960,西安/2215,/,昆明
306,EU2223,B8609,成都/0635,/,昆明
307,EU2224,B8609,昆明/2325,/,成都
308,EU2225,B8609,昆明/1925,/,版纳
309,EU2226,B8609,版纳/2115,/,昆明
310,EU2721,B8609,昆明/0920,/,柳州
311,EU2722,B8609,柳州/1655,/,昆明
312,FD582,,廊曼/0900,/,昆明
313,FD583,,昆明/1320,/,廊曼
314,FM9397,B5799,长沙/1250,/,昆明
315,FM9398,B5799,昆明/1610,/,长沙
316,FM9429,B1967,衡阳/1420,/,昆明
317,FM9430,B1967,昆明/1725,/,衡阳
318,FM9451,B2567,上海/0900,/,昆明
319,FM9452,B2567,昆明/1350,/,上海
320,FM9453,B5261,上海/0815,昆明/1300,版纳
321,FM9454,B5261,版纳/1445,昆明/1650,上海
322,FM9541,B5140,郑州/0750,/,昆明
323,FM9542,B5140,昆明/1150,/,郑州
324,FU6509,B1905,福州/1815,/,昆明
325,FU6510,B1905,昆明/2225,/,福州
326,G52627,B3378,南阳/1545,/,昆明
327,G52628,B3378,昆明/1905,/,南阳
328,GJ8661,B8148,贵阳/2320,/,昆明
329,GJ8662,B8243,昆明/0730,/,贵阳
330,GJ8871,B8335,昆明/0810,/,临沂
331,GJ8872,B8335,临沂/1925,/,昆明
332,GS7661,B8066,西安/1925,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,GS7662,B8066,昆明/2250,/,西安
334,GS7855,B8959,天津/0825,/,昆明
335,GS7856,B8959,昆明/1325,/,天津
336,GX8981,B3172,南宁/0830,/,昆明
337,GX8982,B3172,昆明/1100,/,南宁
338,HO1019,B6572,大庸/1650,/,昆明
339,HO1020,B6572,昆明/1945,/,大庸
340,HO1091,B6311,上海/1610,/,昆明
341,HO1092,B6311,昆明/2025,/,上海
342,HO1093,B6602,上海/2105,/,昆明
343,HO1094,B6602,昆明/0740,/,上海
344,HO1095,B8538,毕节/1640,/,昆明
345,HO1096,B8538,昆明/1840,/,毕节
346,HO1099,B6602,上海/1200,/,昆明
347,HO1100,B6602,昆明/1635,/,上海
348,HO1121,B6787,上海/0835,/,昆明
349,HO1122,B6787,昆明/1255,/,上海
350,HO1651,B6922,南京/2100,/,昆明
351,HO1652,B6921,昆明/0705,/,南京
352,HU7087,B1797,海口/0740,/,昆明
353,HU7088,B1797,昆明/1035,/,海口
354,HU7111,B5935,北京/1540,/,昆明
355,HU7112,B5935,昆明/2025,/,北京
356,HU7163,B5418,深圳/0755,/,昆明
357,HU7164,B5418,昆明/1125,/,深圳
358,HU7211,B2750,北京/0810,/,昆明
359,HU7212,B2750,昆明/1255,/,北京
360,HU7311,B5625,北京/2130,/,昆明
361,HU7312,B6060,昆明/0710,/,北京
362,JD5155,B1623,丽江/1405,/,昆明
363,JD5156,B1623,昆明/1605,/,丽江
364,JD5157,B8678,杭州/1000,/,昆明
365,JD5158,B8678,昆明/1430,/,杭州
366,JD5165,B6245,丽江/0940,/,昆明
367,JD5166,B6245,昆明/1550,/,丽江
368,JD5789,B8169,版纳/1005,/,昆明
369,JD5790,B8169,昆明/1220,/,版纳
370,JD5791,B6245,昆明/1145,/,芒市
371,JD5792,B6245,芒市/1340,/,昆明
372,KA760,,香港/1155,/,昆明
373,KA760,,香港/0800,/,昆明
374,KA761,,昆明/0800,/,香港
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,KA761,,昆明/1530,/,香港
376,KE885,,首尔仁川/1830,/,昆明
377,KE886,,昆明/2355,/,首尔仁川
378,KN2381,B1750,石家庄/0645,/,昆明
379,KN2382,B5547,昆明/2055,/,石家庄
380,KN5211,B5547,汉中/1755,/,昆明
381,KN5212,B1750,昆明/1110,/,汉中
382,KY8203,B5673,昆明/1155,/,南京
383,KY8204,B5673,南京/1600,/,昆明
384,KY8205,B5025,昆明/0905,/,济南
385,KY8206,B5025,济南/1955,/,昆明
386,KY8209,B7871,昆明/1255,/,版纳
387,KY8210,B7871,版纳/2220,/,昆明
388,KY8219,B5673,昆明/2125,/,深圳
389,KY8220,B5673,深圳/0830,/,昆明
390,KY8221,B5672,昆明/1725,/,重庆
391,KY8222,B5672,重庆/2005,/,昆明
392,KY8231,B7870,昆明/1640,/,丽江
393,KY8232,B7870,丽江/2345,/,昆明
394,KY8233,B1507,昆明/1355,/,太原
395,KY8239,B7089,昆明/1620,/,青岛
396,KY8240,B7089,青岛/2050,/,昆明
397,KY8243,B2678,昆明/1815,/,普洱
398,KY8244,B2678,普洱/1950,/,昆明
399,KY8247,B2678,昆明/2155,/,芒市
400,KY8248,B2678,芒市/2345,/,昆明
401,KY8251,B7871,昆明/0755,/,保山
402,KY8252,B7871,保山/0940,/,昆明
403,KY8253,B6492,昆明/0810,/,西安
404,KY8255,B7870,昆明/0850,/,临沧
405,KY8256,B7870,临沧/1055,/,昆明
406,KY8257,B7089,昆明/0825,/,郑州
407,KY8258,B7089,郑州/1210,/,昆明
408,KY8269,B5026,昆明/1910,/,丽江
409,KY8270,B5026,版纳/2255,/,昆明
410,KY8273,B5672,昆明/1020,/,武汉
411,KY8274,B5672,武汉/1340,/,昆明
412,KY8285,B5672,昆明/2240,/,广州
413,KY8286,B5672,广州/0645,/,昆明
414,KY8296,B6495,重庆/1620,/,昆明
415,KY8308,B1507,南昌/0940,/,昆明
416,KY8313,B5026,昆明/0800,/,腾冲
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KY8314,B5026,腾冲/1650,/,昆明
418,KY8315,B7872,昆明/0720,/,腾冲
419,KY8321,B6491,昆明/0815,/,成都
420,KY8322,B6491,成都/1045,/,昆明
421,KY8333,B5702,昆明/0950,/,西安
422,KY8334,B5702,西安/2145,/,昆明
423,KY8341,B2669,昆明/0915,/,厦门
424,KY8342,B2669,厦门/1915,/,昆明
425,KY8361,B6491,昆明/1410,/,合艾
426,KY8362,B6491,合艾/1850,/,昆明
427,MF8405,B5152,厦门/0805,/,昆明
428,MF8406,B5152,昆明/1150,/,厦门
429,MF8417,B5383,厦门/1200,/,昆明
430,MF8418,B5383,昆明/1540,/,厦门
431,MF8427,B5278,福州/0805,/,昆明
432,MF8428,B5278,昆明/1220,/,福州
433,MF8429,B5563,厦门/2100,/,昆明
434,MF8430,B5383,昆明/0805,/,厦门
435,MF8461,B5389,武汉/1605,/,昆明
436,MF8462,B5389,昆明/1915,/,武汉
437,MF8475,B5688,福州/1555,/,昆明
438,MF8476,B5535,昆明/2015,/,福州
439,MF8641,B5535,珠海/1705,/,昆明
440,MF8642,B5688,昆明/2010,/,珠海
441,MU2027,B1791,昆明/0815,/,台北
442,MU2028,B1791,台北/1230,/,昆明
443,MU2029,B1908,昆明/1445,/,曼德勒
444,MU2030,B5647,曼德勒/1315,/,昆明
445,MU2031,B5796,昆明/1355,/,仰光
446,MU2032,B5796,仰光/1725,/,昆明
447,MU2035,B6146,北京/0755,昆明/1300,达卡
448,MU2036,B6146,达卡/1635,昆明/2030,北京
449,MU2143,B5492,太原/0735,/,昆明
450,MU2144,B5492,昆明/1940,/,太原
451,MU2181,B9971,西安/0750,/,昆明
452,MU2182,B9971,昆明/1115,/,西安
453,MU2185,B6693,银川/1515,/,昆明
454,MU2186,B6693,昆明/1905,/,银川
455,MU2205,B6693,银川/0740,/,昆明
456,MU2206,B6693,昆明/1135,/,银川
457,MU2207,B1838,西安/1445,/,昆明
458,MU2208,B1838,昆明/1810,/,西安
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,MU2245,B2378,西宁/1950,/,昆明
460,MU2246,B2378,昆明/2315,/,西宁
461,MU2249,B8227,兰州/0715,/,昆明
462,MU2250,B8227,昆明/1035,/,兰州
463,MU2263,B5756,昆明/0945,/,西安
464,MU2264,B5756,西安/2100,/,昆明
465,MU2485,B5473,武汉/1200,/,昆明
466,MU2486,B5473,昆明/1525,/,武汉
467,MU2493,B1536,武汉/1955,/,昆明
468,MU2494,B1536,昆明/1120,/,武汉
469,MU2495,B5501,成都/0730,/,昆明
470,MU2496,B5501,昆明/1010,/,成都
471,MU2497,B1536,武汉/0755,/,昆明
472,MU2498,B1536,昆明/2320,/,武汉
473,MU2561,B5245,昆明/1405,/,琅勃
474,MU2562,B5245,琅勃/1630,/,昆明
475,MU2567,B5647,广州/0630,昆明/1030,曼德勒
476,MU2568,B1908,曼德勒/1730,昆明/2205,广州
477,MU2575,B5295,昆明/1505,/,河内
478,MU2576,B5295,河内/1725,/,昆明
479,MU2581,B1702,昆明/1320,/,岘港
480,MU2582,B1702,岘港/1615,/,昆明
481,MU2585,B5256,昆明/1550,/,胡市
482,MU2586,B5256,胡市/2010,/,昆明
483,MU2587,B1703,北京/0855,昆明/1410,奈比多
484,MU2588,B1703,奈比多/1710,昆明/2025,北京
485,MU2589,B6143,昆明/0805,/,万象
486,MU2590,B6143,万象/1050,/,昆明
487,MU2591,B1836,昆明/0120,/,普吉
488,MU2593,B6147,昆明/1430,/,清迈
489,MU2594,B6147,清迈/1730,/,昆明
490,MU2595,B1908,昆明/0630,/,清迈
491,MU2596,B1908,清迈/0930,/,昆明
492,MU2599,B5816,昆明/1620,/,金边
493,MU2600,B5816,金边/2005,/,昆明
494,MU2705,B6463,南京/0730,昆明/1130,丽江
495,MU2706,B6463,丽江/1330,昆明/1535,南京
496,MU2715,B6638,长沙/1345,/,昆明
497,MU2716,B6638,昆明/1700,/,长沙
498,MU2725,B6637,南京/1225,/,昆明
499,MU2726,B6637,昆明/0830,/,南京
500,MU2735,B2411,长沙/1635,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2736,B2411,昆明/1935,/,长沙
502,MU2745,B9970,长沙/1750,/,昆明
503,MU2746,B9970,昆明/2110,/,长沙
504,MU2755,B6462,南京/1705,昆明/2105,版纳
505,MU2756,B6472,版纳/0840,昆明/1040,南京
506,MU2765,B1636,南京/1835,/,昆明
507,MU2766,B1636,昆明/0735,/,南京
508,MU2785,B2230,南京/2130,/,昆明
509,MU2786,B6637,昆明/1630,/,南京
510,MU2975,B6890,无锡/1015,/,昆明
511,MU2976,B6890,昆明/1425,/,重庆
512,MU2985,B8018,重庆/1725,/,昆明
513,MU2986,B8018,昆明/2010,/,无锡
514,MU2995,B8498,重庆/2130,/,昆明
515,MU2996,B8018,昆明/0745,/,重庆
516,MU5077,B6760,合肥/1140,昆明/1610,曼谷
517,MU5078,B6760,曼谷/2050,昆明/0055,合肥
518,MU5094,B6873,昆明/0855,/,兰州
519,MU5145,B1933,太原/1820,/,昆明
520,MU5146,B1981,昆明/2130,/,太原
521,MU5229,B1981,温州/1715,/,昆明
522,MU5230,B1933,昆明/2225,/,温州
523,MU5292,B1772,太原/1210,/,昆明
524,MU5299,B1772,昆明/1615,/,太原
525,MU5327,B8556,九华山/1135,/,昆明
526,MU5328,B8556,昆明/1620,/,九华山
527,MU5329,B6832,合肥/1500,/,昆明
528,MU5330,B6832,昆明/1840,/,合肥
529,MU5437,B6459,南充/1215,/,昆明
530,MU5438,B6459,昆明/1540,/,南充
531,MU5449,B6370,重庆/0650,/,昆明
532,MU5450,B6370,昆明/2205,/,重庆
533,MU5455,B1836,宁波/2000,/,昆明
534,MU5456,B6805,昆明/0930,/,宁波
535,MU5461,B5492,温州/1520,/,昆明
536,MU5462,B5492,昆明/1135,/,温州
537,MU5463,B6370,合肥/1750,/,昆明
538,MU5464,B6370,昆明/0935,/,合肥
539,MU5465,B1611,南昌/1240,/,昆明
540,MU5469,B1613,南昌/0720,/,昆明
541,MU5470,B1613,昆明/1050,/,南昌
542,MU5471,B2413,重庆/1750,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU5472,B2413,昆明/2050,/,重庆
544,MU5475,B8565,昆明/1200,/,合肥
545,MU5476,B8565,合肥/0755,/,昆明
546,MU5477,B5962,上海/2030,/,昆明
547,MU5479,B2333,武汉/1655,/,昆明
548,MU5480,B2333,昆明/2020,/,武汉
549,MU5505,B6668,福州/1150,/,昆明
550,MU5532,B1611,昆明/1610,/,南昌
551,MU5547,B2415,景德镇/1355,/,昆明
552,MU5548,B2415,昆明/1725,/,景德镇
553,MU555,B6333,杭州/1900,昆明/2335,加尔
554,MU556,B2415,昆明/0705,杭州/0300,昆明
555,MU5575,B6003,郑州/1430,/,昆明
556,MU5576,B6003,昆明/1825,/,郑州
