昆明机场飞行动态,,,,,
,,,,,2017年07月03日
135,8L9985,B1825,昆明/1540,/,太原
136,8L9987,B8446,昆明/2130,/,北京
137,8L9988,B1825,北京/0620,/,昆明
138,8L9991,B6800,昆明/1215,/,兰州
139,8L9992,B6800,兰州/2310,/,昆明
140,8L9993,B6809,昆明/2155,/,西安
141,8L9994,B5409,西安/0625,/,昆明
142,8L9995,B6198,昆明/0725,/,银川
143,8L9996,B6198,银川/1055,/,昆明
144,9C8823,B9940,遵义/1415,/,昆明
145,9C8824,B9940,昆明/1635,/,遵义
146,9C8829,B1671,常德/1630,/,昆明
147,9C8830,B1671,昆明/1935,/,常德
148,9C8937,B9986,石家庄/1035,/,昆明
149,9C8938,B9986,昆明/1450,/,石家庄
150,9C8953,B1840,上海/0725,/,昆明
151,9C8954,B1840,昆明/1245,/,上海
152,A67105,B8285,昆明/0940,/,南昌
153,A67106,B8318,南昌/1445,/,昆明
154,A67107,B8318,昆明/1825,/,郑州
155,A67108,B8318,郑州/2245,/,昆明
156,A67113,B8432,昆明/0725,/,临沂
157,A67114,B8432,临沂/2015,/,昆明
158,AK101,,VMKK/1305,/,昆明
159,AK102,,昆明/1740,/,吉隆坡
160,B7289,,高雄/0735,/,昆明
161,B7290,,昆明/1210,/,高雄
162,BK2715,B1963,昆明/1010,/,南京
163,BK2716,B1963,南京/1400,/,昆明
164,BK2743,B5562,昆明/1425,/,版纳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,BK2744,B5562,版纳/1615,/,昆明
166,BK2797,B1963,长沙/0705,/,昆明
167,BK2798,B1963,昆明/1810,/,长沙
168,BK2897,B5562,天津/0945,/,昆明
169,BK2898,B5562,昆明/1820,/,天津
170,CA1401,B1418,天津/1530,/,昆明
171,CA1402,B1418,昆明/2020,/,天津
172,CA1403,B7180,北京/0630,/,昆明
173,CA1404,B7180,昆明/1140,/,北京
174,CA1467,,天津/1240,/,昆明
175,CA1468,,昆明/1720,/,天津
176,CA1481,,运城/1120,/,昆明
177,CA1487,B5213,达县/1215,/,昆明
178,CA1488,B5213,昆明/1510,/,达县
179,CA1751,B6032,杭州/0715,/,昆明
180,CA1752,B8337,昆明/1230,/,杭州
181,CA1753,B6033,杭州/1455,/,昆明
182,CA1754,B6033,昆明/1940,/,杭州
183,CA1937,B9922,上海/1555,/,昆明
184,CA1938,B9922,昆明/2100,/,上海
185,CA1955,B8337,温州/0800,/,昆明
186,CA1956,B6032,昆明/1210,/,温州
187,CA1987,B6745,温州/1730,/,昆明
188,CA1988,B6745,昆明/2205,/,温州
189,CA415,B6237,成都/0815,昆明/1050,仰光
190,CA416,B6237,仰光/1400,昆明/1720,成都
191,CA416,,仰光/0800,/,昆明
192,CA4171,B8490,昆明/0725,/,北京
193,CA4172,B8490,北京/1155,/,昆明
194,CA4173,B8490,昆明/1645,/,北京
195,CA4174,B8490,北京/2120,/,昆明
196,CA4175,B9926,昆明/0710,/,沈阳
197,CA4176,B9926,沈阳/1130,/,昆明
198,CA4275,B8338,昆明/1545,/,哈尔滨
199,CA4276,B8338,哈尔滨/0925,/,昆明
200,CA4413,B6846,成都/1115,/,昆明
201,CA4414,B6846,昆明/1355,/,成都
202,CA4417,B1686,成都/2105,/,昆明
203,CA4418,B6916,昆明/0850,/,成都
204,CA4459,B6822,成都/2155,/,昆明
205,CA4460,B9926,昆明/1825,/,成都
206,CA8929,,郑州/1100,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CA8930,,昆明/1450,/,郑州
208,CF9017,B2827,昆明/0005,/,南京
209,CF9018,B2824,南京/0600,/,昆明
210,CZ3247,B5420,桂林/1220,/,昆明
211,CZ3248,B5420,昆明/1500,/,桂林
212,CZ3419,B6290,广州/2125,/,昆明
213,CZ3431,B8676,海口/0805,/,昆明
214,CZ3432,B8676,昆明/1055,/,海口
215,CZ3449,B6342,广州/1510,/,昆明
216,CZ3450,B6342,昆明/1845,/,广州
217,CZ3451,B2369,深圳/1345,昆明/1720,丽江
218,CZ3452,B2369,丽江/1915,昆明/2120,深圳
219,CZ3459,B2365,深圳/0800,/,昆明
220,CZ3460,B2365,昆明/1135,/,深圳
221,CZ3467,B6976,长沙/1825,/,昆明
222,CZ3468,B6976,昆明/2130,/,长沙
223,CZ3469,B2917,武汉/1350,/,昆明
224,CZ3470,B2917,昆明/1715,/,武汉
225,CZ3481,B6209,广州/0700,昆明/1030,大理
226,CZ3482,B6209,大理/1210,昆明/1410,广州
227,CZ3487,B6040,广州/1235,昆明/1615,丽江
228,CZ3488,B6040,丽江/1805,昆明/2010,广州
229,CZ3491,B2169,郑州/0755,昆明/1135,版纳
230,CZ3492,B2169,版纳/1325,昆明/1530,郑州
231,CZ3495,B2622,郑州/1355,/,昆明
232,CZ3496,B2622,昆明/1740,/,郑州
233,CZ3541,B5445,昆明/0755,/,武汉
234,CZ3542,B5340,武汉/2155,/,昆明
235,CZ3677,B6702,上海/0740,/,昆明
236,CZ3678,B6702,昆明/1205,/,上海
237,CZ3857,B1920,汕头/0840,/,昆明
238,CZ3858,B1920,昆明/1215,/,汕头
239,CZ3863,B5716,南宁/1835,/,昆明
240,CZ3864,B5716,昆明/2110,/,南宁
241,CZ3901,B6111,北京/0905,/,昆明
242,CZ3902,B6111,昆明/1345,/,北京
243,CZ3997,B6058,北京/1930,/,昆明
244,CZ3998,B6098,昆明/0915,/,北京
245,CZ5238,B5238,昆明/2030,/,重庆
246,CZ6159,B6098,北京/1450,/,昆明
247,CZ6160,B6098,昆明/2005,/,北京
248,CZ6269,B6979,西安/1230,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ6270,B6979,昆明/1550,/,西安
250,CZ6369,B2916,郑州/1300,昆明/1650,版纳
251,CZ6370,B2916,版纳/1855,昆明/2100,郑州
252,CZ6403,B2282,重庆/1305,/,昆明
253,CZ6404,B2282,昆明/1550,/,重庆
254,CZ6415,B6815,西安/1650,/,昆明
255,CZ6416,B6815,昆明/2005,/,西安
256,CZ6425,B1829,武汉/1040,/,昆明
257,CZ6426,B1829,昆明/1355,/,武汉
258,CZ6427,B9958,长沙/1440,/,昆明
259,CZ6428,B9958,昆明/1745,/,长沙
260,CZ6459,B1652,重庆/1410,/,昆明
261,CZ6460,B1652,昆明/1740,/,重庆
262,CZ6561,B5641,义乌/1630,/,昆明
263,CZ6562,B5742,昆明/0530,/,义乌
264,CZ6597,B8638,三亚/1750,/,昆明
265,CZ6598,B8638,昆明/2105,/,三亚
266,CZ6601,B5715,郑州/1820,/,昆明
267,CZ6602,B5715,昆明/2210,/,郑州
268,CZ6799,B8848,上海/1450,/,昆明
269,CZ6800,B8848,昆明/1945,/,上海
270,CZ6949,B5761,重庆/1505,/,昆明
271,CZ6950,B5761,昆明/1745,/,重庆
272,CZ6977,B5070,武汉/1825,/,昆明
273,CZ6978,B5070,昆明/2150,/,武汉
274,CZ8509,B6897,青岛/2150,/,昆明
275,CZ8510,B9915,昆明/0810,/,青岛
276,DR5313,B5829,昆明/0725,/,恩施
277,DR5314,B5829,恩施/1540,/,昆明
278,DR6501,B5812,昆明/1310,/,芒市
279,DR6502,B5812,芒市/1455,/,昆明
280,DR6503,B5811,昆明/1700,/,芒市
281,DR6504,B5811,芒市/1840,/,昆明
282,DR6505,B7088,昆明/1830,/,芒市
283,DR6506,B7088,芒市/2025,/,昆明
284,DR6507,B5812,昆明/0910,/,芒市
285,DR6508,B5812,芒市/1055,/,昆明
286,DR6509,B5830,昆明/0840,/,版纳
287,DR6510,B5830,版纳/1035,/,昆明
288,DR6511,B7088,昆明/2240,/,版纳
289,DR6512,B7088,版纳/0030,/,昆明
290,DR6515,B5830,昆明/1330,/,襄阳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,DR6516,B5830,襄阳/2230,/,昆明
292,DR6521,B1595,昆明/0700,/,成都
293,DR6522,B1595,成都/2250,/,昆明
294,DR6523,B5812,昆明/1710,/,丽江
295,DR6524,B5812,丽江/2255,/,昆明
296,DR6529,B1597,昆明/0735,/,太原
297,DR6530,B1597,太原/1455,/,昆明
298,DR6533,B7866,昆明/0720,/,武汉
299,DR6534,B7867,武汉/2145,/,昆明
300,DR6561,B7865,昆明/1155,/,青岛
301,DR6562,B7865,青岛/2205,/,昆明
302,DR6569,B1593,昆明/0720,/,北海
303,DR6570,B1593,北海/0945,/,昆明
304,DR6578,B6109,榆林/1910,/,昆明
305,DR6579,B5811,昆明/2040,/,芒市
306,DR6580,B5811,芒市/1350,/,昆明
307,DZ6311,B6981,珠海/0655,/,昆明
308,DZ6312,B7630,昆明/2330,/,珠海
309,DZ6313,B6981,昆明/0945,/,长沙
310,DZ6314,B7630,长沙/1900,/,昆明
311,EU2223,B6230,成都/0645,/,昆明
312,EU2224,B6230,昆明/2325,/,成都
313,EU2225,B6230,昆明/1925,/,版纳
314,EU2226,B6230,版纳/2115,/,昆明
315,EU2721,B6230,昆明/0920,/,柳州
316,EU2722,B6230,柳州/1655,/,昆明
317,FD582,,廊曼/0900,/,昆明
318,FD583,,昆明/1320,/,廊曼
319,FM9397,B1967,长沙/1250,/,昆明
320,FM9398,B1967,昆明/1610,/,长沙
321,FM9429,B6698,衡阳/1420,/,昆明
322,FM9430,B6698,昆明/1725,/,衡阳
323,FM9451,B2570,上海/0900,/,昆明
324,FM9452,B2570,昆明/1350,/,上海
325,FM9453,B5261,上海/0815,昆明/1300,版纳
326,FM9454,B5261,版纳/1445,昆明/1650,上海
327,FM9539,B5545,温州/0740,/,昆明
328,FM9540,B5545,昆明/1200,/,温州
329,FM9541,B5320,郑州/0750,/,昆明
330,FM9542,B5320,昆明/1150,/,郑州
331,FU6509,B1559,福州/1815,/,昆明
332,FU6510,B1559,昆明/2225,/,福州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,GJ8661,B8335,贵阳/2320,/,昆明
334,GJ8662,B8433,昆明/0730,/,贵阳
335,GJ8689,B8451,昆明/0805,/,徐州
336,GJ8690,B8451,徐州/1940,/,昆明
337,GS7653,B8062,西安/0805,/,昆明
338,GS7654,B8062,昆明/1140,/,西安
339,GS7661,B1619,西安/1925,/,昆明
340,GS7662,B1619,昆明/2250,/,西安
341,GS7855,B8776,天津/0825,/,昆明
342,GS7856,B8776,昆明/1325,/,天津
343,GS7857,B9989,西安/1040,/,昆明
344,GS7858,B9989,昆明/1405,/,西安
345,GS7875,B8075,西安/1640,/,昆明
346,GS7876,B8075,昆明/1950,/,西安
347,HO1019,B6572,大庸/1635,/,昆明
348,HO1020,B6572,昆明/1930,/,大庸
349,HO1091,B6618,上海/1610,/,昆明
350,HO1092,B6618,昆明/2025,/,上海
351,HO1093,B6670,上海/2105,/,昆明
352,HO1094,B6787,昆明/0740,/,上海
353,HO1095,B1871,毕节/1640,/,昆明
354,HO1096,B1871,昆明/1840,/,毕节
355,HO1099,B6670,上海/1200,/,昆明
356,HO1100,B6670,昆明/1635,/,上海
357,HO1121,B6311,上海/0835,/,昆明
358,HO1122,B6311,昆明/1255,/,上海
359,HO1681,B6901,毕节/1255,/,昆明
360,HO1682,B6901,昆明/1505,/,毕节
361,HU7089,B2651,海口/1940,/,昆明
362,HU7090,B2651,昆明/2240,/,海口
363,HU7111,B1541,北京/1540,/,昆明
364,HU7112,B1541,昆明/2025,/,北京
365,HU7163,B1729,深圳/0755,/,昆明
366,HU7164,B1729,昆明/1125,/,深圳
367,HU7211,B1725,北京/0810,/,昆明
368,HU7212,B1725,昆明/1255,/,北京
369,HU7235,B5138,广州/1600,/,昆明
370,HU7236,B5138,昆明/1930,/,广州
371,HU7311,B1997,北京/2130,/,昆明
372,HU7312,B5480,昆明/0710,/,北京
373,JD5155,B1622,丽江/1405,/,昆明
374,JD5156,B1622,昆明/1605,/,丽江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,JD5157,B8019,杭州/1000,/,昆明
376,JD5158,B8019,昆明/1430,/,杭州
377,JD5165,B6181,丽江/0940,/,昆明
378,JD5166,B6181,昆明/1550,/,丽江
379,JD5789,B8170,版纳/1005,/,昆明
380,JD5790,B8170,昆明/1220,/,版纳
381,JD5791,B6181,昆明/1145,/,芒市
382,JD5792,B6181,芒市/1340,/,昆明
383,KA760,,香港/1155,/,昆明
384,KA760,,香港/0800,/,昆明
385,KA761,,昆明/1530,/,香港
386,KA761,,昆明/0800,/,香港
387,KE885,,首尔/1830,/,昆明
388,KE886,,昆明/2355,/,首尔
389,KY8203,B5673,昆明/1200,/,南京
390,KY8204,B5673,南京/1600,/,昆明
391,KY8205,B5025,昆明/0905,/,济南
392,KY8206,B5025,济南/1955,/,昆明
393,KY8209,B7870,昆明/1300,/,版纳
394,KY8210,B7870,版纳/2220,/,昆明
395,KY8219,B5673,昆明/2125,/,深圳
396,KY8220,B5673,深圳/0830,/,昆明
397,KY8221,B5702,昆明/1725,/,重庆
398,KY8222,B5702,重庆/2005,/,昆明
399,KY8229,B2678,昆明/0800,/,腾冲
400,KY8230,B2678,腾冲/1620,/,昆明
401,KY8231,B7872,昆明/1640,/,丽江
402,KY8232,B7872,丽江/2345,/,昆明
403,KY8233,B7089,昆明/1355,/,太原
404,KY8234,B5672,太原/2000,/,昆明
405,KY8235,B2667,昆明/0815,/,杭州
406,KY8236,B2667,杭州/1215,/,昆明
407,KY8239,B1507,昆明/1620,/,青岛
408,KY8240,B1507,青岛/2050,/,昆明
409,KY8243,B5026,昆明/1815,/,普洱
410,KY8244,B5026,普洱/1950,/,昆明
411,KY8245,B5026,昆明/1310,/,芒市
412,KY8246,B5026,芒市/1450,/,昆明
413,KY8247,B5026,昆明/2155,/,芒市
414,KY8248,B5026,芒市/2345,/,昆明
415,KY8249,B7871,昆明/2010,/,丽江
416,KY8250,B7871,版纳/2335,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KY8251,B7870,昆明/0800,/,保山
418,KY8252,B7870,保山/0940,/,昆明
419,KY8253,B6492,昆明/0810,/,西安
420,KY8254,B6492,西安/1120,/,昆明
421,KY8255,B7872,昆明/0900,/,临沧
422,KY8256,B7872,临沧/1055,/,昆明
423,KY8257,B1507,昆明/0825,/,郑州
424,KY8258,B1507,郑州/1210,/,昆明
425,KY8261,B6491,昆明/0700,/,重庆
426,KY8262,B6491,重庆/1610,/,昆明
427,KY8265,B2667,昆明/1650,/,杭州
428,KY8266,B2667,杭州/2055,/,昆明
429,KY8269,B1459,昆明/1910,/,丽江
430,KY8270,B1459,版纳/2255,/,昆明
431,KY8273,B5702,昆明/1020,/,武汉
432,KY8274,B5702,武汉/1340,/,昆明
433,KY8275,B1991,昆明/1410,/,济南
434,KY8276,B1991,济南/1905,/,昆明
435,KY8281,B6492,昆明/1440,/,上海
436,KY8282,B6492,上海/1915,/,昆明
437,KY8283,B6495,昆明/0740,/,上海
438,KY8284,B6495,上海/1155,/,昆明
439,KY8285,B6493,昆明/2240,/,广州
440,KY8286,B5702,广州/0645,/,昆明
441,KY8295,B6493,昆明/0705,/,重庆
442,KY8296,B6493,重庆/1620,/,昆明
443,KY8297,B2679,昆明/0940,/,石家庄
444,KY8298,B2679,石家庄/2010,/,昆明
445,KY8301,B2678,昆明/1840,/,惠州
446,KY8302,B2678,惠州/2130,/,昆明
447,KY8307,B6495,昆明/1650,/,南昌
448,KY8308,B7089,南昌/0940,/,昆明
449,KY8313,B1459,昆明/0800,/,腾冲
450,KY8314,B1459,腾冲/1650,/,昆明
451,KY8315,B7871,昆明/0720,/,腾冲
452,KY8316,B7871,腾冲/1805,/,昆明
453,KY8321,B1991,昆明/0815,/,成都
454,KY8322,B1991,成都/1045,/,昆明
455,KY8333,B7873,昆明/1000,/,西安
456,KY8334,B7873,西安/2145,/,昆明
457,KY8341,B2669,昆明/0915,/,厦门
458,KY8342,B2669,厦门/1915,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,MF8405,B5029,厦门/0805,/,昆明
460,MF8406,B5029,昆明/1150,/,厦门
461,MF8417,B5602,厦门/1200,/,昆明
462,MF8418,B5602,昆明/1540,/,厦门
463,MF8427,B5846,福州/0805,/,昆明
464,MF8428,B5846,昆明/1220,/,福州
465,MF8429,B5308,厦门/2055,/,昆明
466,MF8430,B5309,昆明/0805,/,厦门
467,MF8461,B6889,武汉/1555,/,昆明
468,MF8462,B6889,昆明/1915,/,武汉
469,MF8475,B5382,福州/1555,/,昆明
470,MF8476,B5307,昆明/2015,/,福州
471,MF8641,B5307,珠海/1705,/,昆明
472,MF8642,B5382,昆明/2010,/,珠海
473,MU2029,B5756,昆明/1445,/,曼德勒
474,MU2030,B1788,曼德勒/1315,/,昆明
475,MU2031,B5795,昆明/1400,/,仰光
476,MU2032,B5795,仰光/1725,/,昆明
477,MU2035,B6249,北京/0755,昆明/1300,达卡
478,MU2036,B6249,达卡/1635,昆明/2030,北京
479,MU2143,B5257,太原/0735,/,昆明
480,MU2144,B2682,昆明/1840,/,太原
481,MU216,B5941,南京/1630,/,昆明
482,MU2177,B6805,宁波/1415,/,昆明
483,MU2178,B6805,昆明/1825,/,宁波
484,MU2181,B1641,西安/0750,/,昆明
485,MU2182,B1641,昆明/1115,/,西安
486,MU2185,B1608,银川/1505,/,昆明
487,MU2186,B1608,昆明/1850,/,银川
488,MU2205,B1608,银川/0740,/,昆明
489,MU2206,B1608,昆明/1135,/,银川
490,MU2207,B8977,西安/1445,/,昆明
491,MU2208,B8977,昆明/1810,/,西安
492,MU2245,B2372,西宁/1950,/,昆明
493,MU2246,B2372,昆明/2315,/,西宁
494,MU2249,B2209,兰州/0715,/,昆明
495,MU2250,B2209,昆明/1035,/,兰州
496,MU2263,B5683,昆明/0945,/,西安
497,MU2264,B5683,西安/2100,/,昆明
498,MU2359,B2372,西宁/0705,/,昆明
499,MU2360,B2372,昆明/1020,/,西宁
500,MU2361,B9907,西安/1815,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2362,B9907,昆明/2130,/,西安
502,MU2433,B2333,宜昌/1700,/,昆明
503,MU2434,B2333,昆明/2020,/,宜昌
504,MU2493,B5501,武汉/1955,/,昆明
505,MU2494,B5472,昆明/1120,/,武汉
506,MU2495,B5780,成都/0755,/,昆明
507,MU2496,B5780,昆明/1035,/,成都
508,MU2497,B5472,武汉/0755,/,昆明
509,MU2498,B5501,昆明/2320,/,武汉
510,MU2567,B1788,广州/0630,昆明/1030,曼德勒
511,MU2568,B5756,曼德勒/1730,昆明/2155,广州
512,MU2569,B6148,北京/0805,昆明/1430,清迈
513,MU256R,B5527,昆明/0900,/,广州
514,MU2570,B1908,清迈/0930,昆明/1600,北京
515,MU2571,B5255,昆明/1605,/,加德
516,MU2572,B5255,加德/2020,/,昆明
517,MU2573,B1790,北京/0910,昆明/1430,万象
518,MU2574,B1790,万象/1715,昆明/2030,北京
519,MU2589,B1703,昆明/0805,/,万象
520,MU2590,B1703,万象/1050,/,昆明
521,MU2592,B6007,普吉/0530,/,昆明
522,MU2594,B6148,清迈/1730,/,昆明
523,MU2595,B1908,昆明/0630,/,清迈
524,MU2597,B5276,昆明/1440,/,清莱
525,MU2598,B5276,清莱/1735,/,昆明
526,MU2705,B6456,南京/0730,昆明/1130,丽江
527,MU2706,B6456,丽江/1330,昆明/1535,南京
528,MU2715,B6671,长沙/1345,/,昆明
529,MU2716,B6671,昆明/1655,/,长沙
530,MU2725,B2220,南京/1225,/,昆明
531,MU2726,B2220,昆明/0830,/,南京
532,MU2735,B8387,长沙/1630,/,昆明
533,MU2736,B8387,昆明/1935,/,长沙
534,MU2745,B8496,长沙/1750,/,昆明
535,MU2746,B8496,昆明/2110,/,长沙
536,MU2755,B6463,南京/1705,昆明/2055,版纳
537,MU2756,B8017,版纳/0840,昆明/1040,南京
538,MU2765,B6639,南京/1835,/,昆明
539,MU2766,B6639,昆明/0735,/,南京
540,MU2785,B2410,南京/2130,/,昆明
541,MU2786,B2220,昆明/1630,/,南京
542,MU2975,B6872,无锡/1015,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2976,B6872,昆明/1425,/,重庆
544,MU2985,B1635,重庆/1725,/,昆明
545,MU2986,B1635,昆明/1955,/,无锡
546,MU2995,B8222,重庆/2130,/,昆明
547,MU2996,B1635,昆明/0745,/,重庆
548,MU5077,B6010,合肥/1140,昆明/1555,曼谷
549,MU5078,B6010,曼谷/2050,昆明/0055,合肥
550,MU5094,B6871,昆明/0855,/,兰州
551,MU5145,B1775,太原/1820,/,昆明
552,MU5146,B7966,昆明/2120,/,太原
553,MU5229,B7966,温州/1715,/,昆明
554,MU5230,B1775,昆明/2225,/,温州
555,MU5292,B1723,太原/1210,/,昆明
556,MU5299,B1723,昆明/1615,/,太原
557,MU5327,B2335,九华山/1135,/,昆明
