昆明机场飞行动态,,,,,
,,,,,2017年07月10日
53,8L9555,B7990,昆明/2340,/,海口
54,8L9556,B7988,海口/0700,/,昆明
55,8L9584,B7167,马尼拉/0440,/,昆明
56,8L9595,B7992,昆明/0850,/,吉隆坡
57,8L9596,B7992,吉隆坡/1335,/,昆明
58,8L9597,B6800,昆明/1820,/,曼谷
59,8L9598,B6800,曼谷/2210,/,昆明
60,8L9643,B5272,昆明/1650,/,芒市
61,8L9644,B5272,芒市/1905,/,昆明
62,8L9647,B6947,昆明/0710,/,淮安
63,8L9648,B6947,淮安/1515,/,昆明
64,8L9651,B1586,昆明/0950,/,郑州
65,8L9652,B1798,郑州/0705,/,昆明
66,8L9655,B7990,昆明/0610,/,忻州
67,8L9656,B7990,忻州/1805,/,昆明
68,8L9677,B8445,昆明/1830,/,芽庄
69,8L9678,B8445,芽庄/2300,/,昆明
70,8L9689,B2677,昆明/1855,/,合肥
71,8L9690,B2677,合肥/2230,/,昆明
72,8L9709,B6800,昆明/0640,/,连城
73,8L9710,B6800,连城/1435,/,昆明
74,8L9711,B6809,昆明/1450,/,桂林
75,8L9712,B6809,桂林/2150,/,昆明
76,8L9801,B5823,昆明/2355,/,丽江
77,8L9802,B1565,丽江/0715,/,昆明
78,8L9803,B5823,昆明/0715,/,丽江
79,8L9804,B5823,丽江/2105,/,昆明
80,8L9841,B5292,昆明/0900,/,普洱
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
81,8L9842,B5292,普洱/1100,/,昆明
82,8L9845,B5732,昆明/0915,/,赣州
83,8L9846,B5732,赣州/1815,/,昆明
84,8L9849,B5825,昆明/0705,/,迪庆
85,8L9850,B5825,迪庆/0905,/,昆明
86,8L9851,B5249,昆明/1555,/,腾冲
87,8L9855,B1587,昆明/1345,/,绵阳
88,8L9856,B1586,绵阳/0705,/,昆明
89,8L9861,B6809,昆明/0715,/,合肥
90,8L9862,B6809,合肥/1040,/,昆明
91,8L9863,B2677,昆明/0700,/,重庆
92,8L9864,B2677,重庆/1550,/,昆明
93,8L9865,B5359,昆明/0710,/,济南
94,8L9866,B5359,济南/1130,/,昆明
95,8L9869,B8732,昆明/1420,/,武汉
96,8L9870,B8732,武汉/2325,/,昆明
97,8L9871,B6943,昆明/1350,/,宜昌
98,8L9872,B6943,宜昌/2230,/,昆明
99,8L9873,B8445,昆明/0700,/,赣州
100,8L9874,B8445,赣州/1425,/,昆明
101,8L9875,B5407,昆明/1755,/,厦门
102,8L9876,B5407,厦门/2150,/,昆明
103,8L9883,B5359,昆明/1800,/,南京
104,8L9884,B5359,南京/2150,/,昆明
105,8L9887,B8731,昆明/0830,/,宜春
106,8L9888,B8731,宜春/1805,/,昆明
107,8L9889,B6221,昆明/1700,/,上海
108,8L9890,B6221,上海/2135,/,昆明
109,8L9891,B7988,昆明/0950,/,武汉
110,8L9892,B7988,武汉/2030,/,昆明
111,8L9893,B6015,昆明/0715,/,珠海
112,8L9894,B6015,珠海/1015,/,昆明
113,8L9897,B8446,昆明/1455,/,温州
114,8L9898,B8446,温州/2110,/,昆明
115,8L9903,B5825,版纳/2100,/,昆明
116,8L9904,B5825,昆明/1510,/,版纳
117,8L9905,B5272,版纳/0650,/,昆明
118,8L9906,B5272,昆明/2345,/,版纳
119,8L9913,B5825,版纳/0040,/,昆明
120,8L9914,B5825,昆明/2255,/,版纳
121,8L9915,B6221,版纳/0840,/,昆明
122,8L9916,B6221,昆明/0700,/,版纳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9921,B1565,昆明/1105,/,沧源
124,8L9922,B1565,沧源/1250,/,昆明
125,8L9945,B1565,昆明/2355,/,成都
126,8L9946,B5805,成都/2350,/,昆明
127,8L9947,B5407,昆明/1025,/,成都
128,8L9948,B5407,成都/1310,/,昆明
129,8L9955,B1798,昆明/2200,/,郑州
130,8L9956,B1588,郑州/1410,/,昆明
131,8L9957,B8732,昆明/0710,/,武汉
132,8L9958,B8732,武汉/1020,/,昆明
133,8L9959,B7167,昆明/0725,/,安庆
134,8L9960,B7167,安庆/1540,/,昆明
135,8L9965,B8446,昆明/0715,/,三亚
136,8L9966,B8446,三亚/1030,/,昆明
137,8L9971,B6198,昆明/1900,/,海口
138,8L9972,B6198,海口/2145,/,昆明
139,8L9973,B7993,昆明/0705,/,郑州
140,8L9974,B7991,郑州/2300,/,昆明
141,8L9975,B7167,昆明/1900,/,广州
142,8L9976,B7167,广州/2230,/,昆明
143,8L9979,B1565,昆明/1620,/,深圳
144,8L9980,B1565,深圳/1955,/,昆明
145,8L9983,B6947,昆明/1930,/,西安
146,8L9984,B6947,西安/2255,/,昆明
147,8L9985,B6015,昆明/1540,/,太原
148,8L9986,B6015,太原/2245,/,昆明
149,8L9987,B8731,昆明/2130,/,北京
150,8L9988,B6943,北京/0620,/,昆明
151,8L9991,B6016,昆明/1215,/,兰州
152,8L9992,B6016,兰州/2310,/,昆明
153,8L9993,B5732,昆明/2155,/,西安
154,8L9994,B5407,西安/0625,/,昆明
155,8L9995,B6198,昆明/0725,/,银川
156,8L9996,B6198,银川/1055,/,昆明
157,9C8823,B1896,遵义/1415,/,昆明
158,9C8824,B1896,昆明/1635,/,遵义
159,9C8829,B8872,常德/1630,/,昆明
160,9C8830,B8872,昆明/1935,/,常德
161,9C8937,B8581,石家庄/1035,/,昆明
162,9C8938,B8581,昆明/1450,/,石家庄
163,9C8953,B8647,上海/0725,/,昆明
164,9C8954,B8647,昆明/1245,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,A67105,B8285,昆明/1825,/,南昌
166,A67106,B8285,南昌/1445,/,昆明
167,A67119,B8318,昆明/0905,/,南京
168,A67120,B8318,南京/2200,/,昆明
169,AK101,,VMKK/1305,/,昆明
170,AK102,,昆明/1740,/,吉隆坡
171,B7289,,高雄/0735,/,昆明
172,B7290,,昆明/1210,/,高雄
173,BK2715,B6026,昆明/1010,/,南京
174,BK2716,B6026,南京/1400,/,昆明
175,BK2743,B5562,昆明/1425,/,版纳
176,BK2744,B5562,版纳/1615,/,昆明
177,BK2797,B6026,长沙/0705,/,昆明
178,BK2798,B6026,昆明/1810,/,长沙
179,BK2897,B5562,天津/0945,/,昆明
180,BK2898,B5562,昆明/1820,/,天津
181,CA1401,B1418,天津/1530,/,昆明
182,CA1402,B1418,昆明/2020,/,天津
183,CA1403,B6498,北京/0630,/,昆明
184,CA1404,B6498,昆明/1140,/,北京
185,CA1467,,天津/1240,/,昆明
186,CA1468,,昆明/1720,/,天津
187,CA1481,,运城/1120,/,昆明
188,CA1487,B5228,达县/1215,/,昆明
189,CA1488,B5228,昆明/1510,/,达县
190,CA1751,B6023,杭州/0715,/,昆明
191,CA1752,B8429,昆明/1230,/,杭州
192,CA1753,B6033,杭州/1455,/,昆明
193,CA1754,B6033,昆明/1940,/,杭州
194,CA1937,B9922,上海/1555,/,昆明
195,CA1938,B9922,昆明/2100,/,上海
196,CA1955,B8429,温州/0800,/,昆明
197,CA1956,B6023,昆明/1210,/,温州
198,CA1987,B6677,温州/1730,/,昆明
199,CA1988,B6677,昆明/2205,/,温州
200,CA415,B6038,成都/0815,昆明/1050,仰光
201,CA415,,昆明/0800,/,仰光
202,CA416,,仰光/0800,/,昆明
203,CA416,B6038,仰光/1400,昆明/1720,成都
204,CA4171,B6847,昆明/0725,/,北京
205,CA4172,B6847,北京/1155,/,昆明
206,CA4173,B6847,昆明/1645,/,北京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CA4174,B6847,北京/2120,/,昆明
208,CA4175,B6916,昆明/0710,/,沈阳
209,CA4176,B6916,沈阳/1130,/,昆明
210,CA4275,B8338,昆明/1545,/,哈尔滨
211,CA4276,B8338,哈尔滨/0925,/,昆明
212,CA4413,B1853,成都/1115,/,昆明
213,CA4414,B1853,昆明/1355,/,成都
214,CA4417,B6828,成都/2105,/,昆明
215,CA4418,B1852,昆明/0850,/,成都
216,CA4459,B1686,成都/2155,/,昆明
217,CA4460,B6916,昆明/1825,/,成都
218,CA8929,,郑州/1100,/,昆明
219,CA8930,,昆明/1450,/,郑州
220,CF9017,B2824,昆明/0005,/,南京
221,CF9018,B2824,南京/0600,/,昆明
222,CZ3247,B5421,桂林/1220,/,昆明
223,CZ3248,B5421,昆明/1500,/,桂林
224,CZ3407,B6662,广州/1355,/,昆明
225,CZ3409,B6685,广州/0820,/,昆明
226,CZ3410,B6685,昆明/1155,/,广州
227,CZ3415,B5112,广州/1135,/,昆明
228,CZ3416,B5112,昆明/1510,/,广州
229,CZ3419,B6826,广州/2125,/,昆明
230,CZ3420,B2353,昆明/0735,/,广州
231,CZ3431,B1625,海口/0805,/,昆明
232,CZ3432,B1625,昆明/1055,/,海口
233,CZ3449,B6290,广州/1510,/,昆明
234,CZ3450,B6290,昆明/1845,/,广州
235,CZ3451,B2396,深圳/1345,昆明/1720,丽江
236,CZ3452,B2396,丽江/1915,昆明/2120,深圳
237,CZ3459,B2391,深圳/0800,/,昆明
238,CZ3460,B2391,昆明/1135,/,深圳
239,CZ3467,B6976,长沙/1825,/,昆明
240,CZ3468,B6976,昆明/2130,/,长沙
241,CZ3469,B5741,武汉/1350,/,昆明
242,CZ3470,B5741,昆明/1715,/,武汉
243,CZ3481,B6203,广州/0700,昆明/1030,大理
244,CZ3482,B6203,大理/1210,昆明/1410,广州
245,CZ3487,B6283,广州/1235,昆明/1615,丽江
246,CZ3488,B6283,丽江/1805,昆明/2010,广州
247,CZ3489,B6622,广州/1830,/,昆明
248,CZ3490,B6622,昆明/2210,/,广州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3491,B2169,郑州/0755,昆明/1135,版纳
250,CZ3492,B2169,版纳/1325,昆明/1530,郑州
251,CZ3495,B5042,郑州/1355,/,昆明
252,CZ3496,B5042,昆明/1740,/,郑州
253,CZ3541,B5191,昆明/0745,/,武汉
254,CZ3542,B5020,武汉/2220,/,昆明
255,CZ3677,B6702,上海/0740,/,昆明
256,CZ3678,B6702,昆明/1205,/,上海
257,CZ3747,B5166,珠海/1840,/,昆明
258,CZ3748,B5166,昆明/2140,/,珠海
259,CZ3857,B5746,汕头/0840,/,昆明
260,CZ3858,B5746,昆明/1215,/,汕头
261,CZ3863,B5718,南宁/1835,/,昆明
262,CZ3864,B5718,昆明/2110,/,南宁
263,CZ3901,B6098,北京/0905,/,昆明
264,CZ3902,B6098,昆明/1345,/,北京
265,CZ3997,B6098,北京/1930,/,昆明
266,CZ3998,B6059,昆明/0915,/,北京
267,CZ6159,B6059,北京/1450,/,昆明
268,CZ6160,B6059,昆明/2005,/,北京
269,CZ6269,B8847,西安/1230,/,昆明
270,CZ6270,B8847,昆明/1550,/,西安
271,CZ6369,B2620,郑州/1300,昆明/1650,版纳
272,CZ6370,B2620,版纳/1855,昆明/2100,郑州
273,CZ6403,B6775,重庆/1500,/,昆明
274,CZ6404,B6775,昆明/1700,/,重庆
275,CZ6415,B6815,西安/1650,/,昆明
276,CZ6416,B6815,昆明/2005,/,西安
277,CZ6425,B1828,武汉/1040,/,昆明
278,CZ6426,B1828,昆明/1355,/,武汉
279,CZ6427,B6896,长沙/1440,/,昆明
280,CZ6428,B6896,昆明/1745,/,长沙
281,CZ6459,B6302,重庆/1320,/,昆明
282,CZ6460,B6302,昆明/1610,/,重庆
283,CZ6561,B5837,义乌/1630,/,昆明
284,CZ6562,B5837,昆明/2035,/,义乌
285,CZ6597,B8425,三亚/1750,/,昆明
286,CZ6598,B8425,昆明/2105,/,三亚
287,CZ6601,B2622,郑州/1820,/,昆明
288,CZ6602,B2622,昆明/2210,/,郑州
289,CZ6799,B8849,上海/1450,/,昆明
290,CZ6800,B8849,昆明/1945,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,CZ6923,B2395,深圳/1840,/,昆明
292,CZ6924,B2395,昆明/2220,/,深圳
293,CZ6949,B7996,重庆/1505,/,昆明
294,CZ6950,B7996,昆明/1745,/,重庆
295,CZ6977,B2917,武汉/1825,/,昆明
296,CZ6978,B2917,昆明/2150,/,武汉
297,CZ8509,B6897,青岛/1945,/,昆明
298,CZ8510,B6897,昆明/0810,/,青岛
299,DR5313,B5829,昆明/0725,/,恩施
300,DR5314,B5829,恩施/1540,/,昆明
301,DR6501,B6110,昆明/1310,/,芒市
302,DR6502,B6110,芒市/1455,/,昆明
303,DR6503,B5812,昆明/1700,/,芒市
304,DR6504,B5812,芒市/1840,/,昆明
305,DR6505,B5829,昆明/1830,/,芒市
306,DR6506,B5829,芒市/2025,/,昆明
307,DR6507,B6110,昆明/0910,/,芒市
308,DR6508,B6110,芒市/1055,/,昆明
309,DR6509,B5830,昆明/0840,/,版纳
310,DR6510,B5830,版纳/1035,/,昆明
311,DR6511,B5829,昆明/2240,/,版纳
312,DR6512,B5829,版纳/0030,/,昆明
313,DR6515,B5830,昆明/1330,/,襄阳
314,DR6516,B5830,襄阳/2230,/,昆明
315,DR6521,B1595,昆明/0700,/,成都
316,DR6522,B1595,成都/2250,/,昆明
317,DR6523,B5811,昆明/1710,/,丽江
318,DR6524,B5811,丽江/2255,/,昆明
319,DR6533,B7866,昆明/0720,/,武汉
320,DR6534,B7866,武汉/2145,/,昆明
321,DR6537,B1597,昆明/1855,/,兰州
322,DR6538,B1597,兰州/2205,/,昆明
323,DR6559,B1593,昆明/1240,/,太原
324,DR6560,B1593,太原/2210,/,昆明
325,DR6561,B7867,昆明/1155,/,青岛
326,DR6562,B7867,青岛/2205,/,昆明
327,DR6569,B1597,昆明/0720,/,北海
328,DR6570,B1597,北海/0945,/,昆明
329,DR6577,B7088,昆明/0715,/,榆林
330,DR6578,B6109,榆林/1910,/,昆明
331,DR6579,B5812,昆明/2040,/,芒市
332,DR6580,B5812,芒市/1350,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,DR6591,B1960,昆明/0635,/,西安
334,DR6592,B1960,西安/2215,/,昆明
335,DZ6311,B1770,珠海/0700,/,昆明
336,DZ6312,B1770,昆明/2305,/,珠海
337,DZ6313,B1770,昆明/0945,/,长沙
338,DZ6314,B1770,长沙/1900,/,昆明
339,EU2223,B6163,成都/0645,/,昆明
340,EU2224,B6163,昆明/2325,/,成都
341,EU2225,B6163,昆明/1925,/,版纳
342,EU2226,B6163,版纳/2115,/,昆明
343,EU2721,B6163,昆明/0920,/,柳州
344,EU2722,B6163,柳州/1655,/,昆明
345,FD582,,廊曼/0900,/,昆明
346,FD583,,昆明/1320,/,廊曼
347,FM9397,B1948,长沙/1250,/,昆明
348,FM9398,B1948,昆明/1610,/,长沙
349,FM9429,B1512,衡阳/1420,/,昆明
350,FM9430,B1512,昆明/1725,/,衡阳
351,FM9451,B2567,上海/0900,/,昆明
352,FM9452,B2567,昆明/1350,/,上海
353,FM9453,B5261,上海/0815,昆明/1300,版纳
354,FM9454,B5261,版纳/1445,昆明/1650,上海
355,FM9539,B5140,温州/0740,/,昆明
356,FM9540,B5140,昆明/1200,/,温州
357,FM9541,B5185,郑州/0750,/,昆明
358,FM9542,B5185,昆明/1150,/,郑州
359,FU6509,B1559,福州/1815,/,昆明
360,FU6510,B1559,昆明/2225,/,福州
361,GJ8661,B8335,贵阳/2320,/,昆明
362,GJ8662,B1867,昆明/0730,/,贵阳
363,GJ8689,B8148,昆明/0805,/,徐州
364,GJ8690,B8148,徐州/1940,/,昆明
365,GS7653,B9983,西安/0805,/,昆明
366,GS7654,B9983,昆明/1140,/,西安
367,GS7855,B8659,天津/0825,/,昆明
368,GS7856,B8659,昆明/1325,/,天津
369,GS7857,B9989,西安/1040,/,昆明
370,GS7858,B9989,昆明/1405,/,西安
371,GS7875,B6903,西安/1640,/,昆明
372,GS7876,B6903,昆明/1950,/,西安
373,HO1019,B6640,大庸/1635,/,昆明
374,HO1020,B6640,昆明/1930,/,大庸
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,HO1091,B6618,上海/1610,/,昆明
376,HO1092,B6618,昆明/2025,/,上海
377,HO1093,B6572,上海/2105,/,昆明
378,HO1094,B6395,昆明/0740,/,上海
379,HO1095,B6670,毕节/1640,/,昆明
380,HO1096,B6670,昆明/1840,/,毕节
381,HO1099,B6572,上海/1200,/,昆明
382,HO1100,B6572,昆明/1635,/,上海
383,HO1121,B6963,上海/0835,/,昆明
384,HO1122,B6963,昆明/1255,/,上海
385,HO1681,B6338,毕节/1255,/,昆明
386,HO1682,B6338,昆明/1505,/,毕节
387,HU7087,B5478,海口/0740,/,昆明
388,HU7088,B5478,昆明/1035,/,海口
389,HU7111,B2723,北京/1540,/,昆明
390,HU7112,B2723,昆明/2025,/,北京
391,HU7163,B5141,深圳/0755,/,昆明
392,HU7164,B5141,昆明/1125,/,深圳
393,HU7211,B2729,北京/0810,/,昆明
394,HU7212,B2729,昆明/1255,/,北京
395,HU7235,B5137,广州/1600,/,昆明
396,HU7236,B5137,昆明/1930,/,广州
397,HU7311,B5661,北京/2130,/,昆明
398,HU7312,B5611,昆明/0710,/,北京
399,HU7889,B7618,深圳/1905,/,昆明
400,HU7890,B7618,昆明/2240,/,深圳
401,JD5155,B1622,丽江/1405,/,昆明
402,JD5156,B1622,昆明/1605,/,丽江
403,JD5157,B1691,杭州/1000,/,昆明
404,JD5158,B1691,昆明/1430,/,杭州
405,JD5165,B6178,丽江/0940,/,昆明
406,JD5166,B6178,昆明/1550,/,丽江
407,JD5789,B8170,版纳/1005,/,昆明
408,JD5790,B8170,昆明/1220,/,版纳
409,JD5791,B6178,昆明/1145,/,芒市
410,JD5792,B6178,芒市/1340,/,昆明
411,KA760,,香港/0800,/,昆明
412,KA760,,香港/1155,/,昆明
413,KA761,,昆明/1530,/,香港
414,KA761,,昆明/0800,/,香港
415,KE885,,首尔/1830,/,昆明
416,KE886,,昆明/2355,/,首尔
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KN2381,B1523,石家庄/0650,/,昆明
418,KN2382,B1753,昆明/2055,/,石家庄
419,KN5211,B1753,汉中/1755,/,昆明
420,KN5212,B1523,昆明/1110,/,汉中
421,KY8203,B5673,昆明/1200,/,南京
422,KY8204,B5673,南京/1600,/,昆明
423,KY8205,B2667,昆明/0905,/,济南
424,KY8206,B2667,济南/1955,/,昆明
425,KY8209,B7871,昆明/1300,/,版纳
426,KY8210,B7871,版纳/2220,/,昆明
427,KY8219,B5673,昆明/2125,/,深圳
428,KY8220,B5673,深圳/0830,/,昆明
429,KY8221,B6493,昆明/1725,/,重庆
430,KY8222,B6493,重庆/2005,/,昆明
431,KY8229,B2679,昆明/0800,/,腾冲
432,KY8230,B2679,腾冲/1620,/,昆明
433,KY8231,B7870,昆明/1640,/,丽江
434,KY8232,B7870,丽江/2345,/,昆明
435,KY8233,B7873,昆明/1355,/,太原
436,KY8234,B6491,太原/2000,/,昆明
437,KY8235,B5025,昆明/0815,/,杭州
438,KY8236,B5025,杭州/1215,/,昆明
439,KY8239,B1507,昆明/1620,/,青岛
440,KY8240,B1507,青岛/2050,/,昆明
441,KY8243,B5026,昆明/1815,/,普洱
442,KY8244,B5026,普洱/1950,/,昆明
443,KY8245,B5026,昆明/1310,/,芒市
444,KY8246,B5026,芒市/1450,/,昆明
445,KY8247,B5026,昆明/2155,/,芒市
446,KY8248,B5026,芒市/2345,/,昆明
447,KY8249,B7872,昆明/2010,/,丽江
448,KY8250,B7872,版纳/2335,/,昆明
449,KY8251,B7871,昆明/0800,/,保山
450,KY8252,B7871,保山/0940,/,昆明
451,KY8253,B1991,昆明/0810,/,西安
452,KY8254,B1991,西安/1120,/,昆明
453,KY8255,B7870,昆明/0900,/,临沧
454,KY8256,B7870,临沧/1055,/,昆明
455,KY8257,B1507,昆明/0825,/,郑州
456,KY8258,B1507,郑州/1210,/,昆明
457,KY8261,B6495,昆明/0700,/,重庆
458,KY8262,B6495,重庆/1610,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8265,B5025,昆明/1650,/,杭州
460,KY8266,B5025,杭州/2055,/,昆明
461,KY8269,B1459,昆明/1910,/,丽江
462,KY8270,B1459,版纳/2255,/,昆明
463,KY8273,B6493,昆明/1020,/,武汉
464,KY8274,B6493,武汉/1340,/,昆明
465,KY8275,B6492,昆明/1410,/,济南
466,KY8276,B6492,济南/1905,/,昆明
467,KY8281,B1991,昆明/1440,/,上海
468,KY8282,B1991,上海/1915,/,昆明
469,KY8283,B1926,昆明/0740,/,上海
470,KY8284,B1926,上海/1155,/,昆明
471,KY8285,B6495,昆明/2240,/,广州
472,KY8286,B6493,广州/0645,/,昆明
473,KY8295,B7089,昆明/0705,/,重庆
474,KY8296,B7089,重庆/1620,/,昆明
475,KY8297,B2678,昆明/0940,/,石家庄
476,KY8298,B2678,石家庄/2010,/,昆明
477,KY8301,B2679,昆明/1840,/,惠州
478,KY8302,B2679,惠州/2130,/,昆明
479,KY8307,B1926,昆明/1650,/,南昌
480,KY8308,B6492,南昌/0940,/,昆明
481,KY8315,B7872,昆明/0720,/,腾冲
482,KY8316,B7872,腾冲/1805,/,昆明
483,KY8321,B7873,昆明/0815,/,成都
484,KY8322,B7873,成都/1045,/,昆明
485,KY8333,B5702,昆明/1000,/,西安
486,KY8334,B5702,西安/2145,/,昆明
487,KY8341,B2669,昆明/0915,/,厦门
488,KY8342,B2669,厦门/1915,/,昆明
489,KY8351,B1459,昆明/0800,/,芒市
490,KY8352,B1459,芒市/1645,/,昆明
491,MF8405,B5038,厦门/0805,/,昆明
492,MF8406,B5038,昆明/1150,/,厦门
493,MF8417,B5318,厦门/1200,/,昆明
494,MF8418,B5318,昆明/1540,/,厦门
495,MF8427,B5602,福州/0805,/,昆明
496,MF8428,B5602,昆明/1220,/,福州
497,MF8429,B5563,厦门/2055,/,昆明
498,MF8430,B5383,昆明/0805,/,厦门
499,MF8461,B5308,武汉/1555,/,昆明
500,MF8462,B5308,昆明/1915,/,武汉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MF8475,B5386,福州/1555,/,昆明
502,MF8476,B5595,昆明/2015,/,福州
503,MF8641,B5595,珠海/1705,/,昆明
504,MF8642,B5386,昆明/2010,/,珠海
505,MU2029,B5515,昆明/1445,/,曼德勒
506,MU2030,B5527,曼德勒/1315,/,昆明
507,MU2031,B1788,昆明/1400,/,仰光
508,MU2032,B1788,仰光/1725,/,昆明
509,MU2035,B6143,北京/0755,昆明/1300,达卡
510,MU2036,B6143,达卡/1635,昆明/2030,北京
511,MU2143,B5258,太原/0735,/,昆明
512,MU2144,B2682,昆明/1840,/,太原
513,MU216,B8231,南京/1630,/,昆明
514,MU2181,B8119,西安/0750,/,昆明
515,MU2182,B8119,昆明/1115,/,西安
516,MU2185,B1641,银川/1505,/,昆明
517,MU2186,B1641,昆明/1850,/,银川
518,MU2205,B1641,银川/0740,/,昆明
519,MU2206,B1641,昆明/1135,/,银川
520,MU2207,B9903,西安/1445,/,昆明
521,MU2208,B9903,昆明/1810,/,西安
522,MU2245,B1815,西宁/1950,/,昆明
523,MU2246,B1815,昆明/2315,/,西宁
524,MU2249,B6871,兰州/0715,/,昆明
525,MU2250,B6871,昆明/1035,/,兰州
526,MU2263,B1907,昆明/0945,/,西安
527,MU2264,B1907,西安/2100,/,昆明
528,MU2359,B1815,西宁/0705,/,昆明
529,MU2360,B1815,昆明/1020,/,西宁
530,MU2361,B1858,西安/1815,/,昆明
531,MU2362,B1858,昆明/2130,/,西安
532,MU2433,B2333,宜昌/1700,/,昆明
533,MU2434,B2333,昆明/2020,/,宜昌
534,MU2493,B5731,武汉/1955,/,昆明
535,MU2494,B1965,昆明/1120,/,武汉
536,MU2495,B7031,成都/0755,/,昆明
537,MU2496,B7031,昆明/1035,/,成都
538,MU2497,B1965,武汉/0755,/,昆明
539,MU2498,B5731,昆明/2320,/,武汉
540,MU2567,B5527,广州/0630,昆明/1030,曼德勒
541,MU2568,B5515,曼德勒/1730,昆明/2155,广州
542,MU2569,B6249,北京/0805,昆明/1430,清迈
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU256X,B5256,琅勃/1550,/,昆明
544,MU256Y,B5256,昆明/1400,/,琅勃
545,MU2570,B1791,清迈/0930,昆明/1600,北京
546,MU2571,B6141,昆明/1605,/,加德
547,MU2572,B6141,加德/2020,/,昆明
548,MU2573,B6147,北京/0910,昆明/1430,万象
549,MU2574,B6147,万象/1715,昆明/2030,北京
550,MU2589,B6148,昆明/0805,/,万象
551,MU2590,B6148,万象/1050,/,昆明
552,MU2594,B6249,清迈/1730,/,昆明
553,MU2595,B1791,昆明/0630,/,清迈
554,MU2597,B5243,昆明/1440,/,清莱
555,MU2598,B5243,清莱/1735,/,昆明
556,MU2705,B6463,南京/0730,昆明/1130,丽江
557,MU2706,B6463,丽江/1330,昆明/1535,南京
