FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
8L9916,,8L9936,昆明-版纳,,JHG,D,B5272,B737,2017/7/9 6:50,2017/7/9,7:36,168,9,,,,,,33-计划,REG,REG,,PAX,,,0
8L9906,,8L9924,昆明-版纳,,JHG,D,B5272,B737,2017/7/9 23:45,2017/7/9,0:32,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5987,,MU5942,昆明-保山,,BSD,D,B5276,B737,2017/7/9 7:50,2017/7/9,8:38,711,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5744,,MU5744,昆明-丽江,,LJG,D,B5276,B737,2017/7/9 20:55,2017/7/9,21:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5743,,MU5988,昆明-广州,,CAN,D,B5276,B737,2017/7/9 13:35,2017/7/9,15:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5943,,MU5970,昆明-大理,,DLU,D,B5282,B737,2017/7/9 7:40,2017/7/9,8:24,311,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9711,,8L9842,昆明-桂林-汕头,KWL,SWA,D,B5292,B737,2017/7/9 15:10,2017/7/9,16:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9841,,8L9905,昆明-普洱,,SYM,D,B5292,B737,2017/7/9 8:45,2017/7/9,9:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5825,,MU5718,昆明-桂林,,KWL,D,B5293,B737,2017/7/9 9:45,2017/7/9,11:20,508,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5747,,MU5722,昆明-天津,,TSN,D,B5295,B737,2017/7/9 9:45,2017/7/9,12:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9412,,ZH9411,昆明-深圳,,SZX,D,B5317,B737,2017/7/9 11:00,2017/7/9,12:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8476,,MF8641,昆明-福州,,FOC,D,B5319,B738,2017/7/9 20:15,2017/7/9,22:38,,,,,,,,33-计划,REG,REG,,PAX,,,3
8L9865,,8L9690,昆明-济南,,TNA,D,B5359,B738,2017/7/9 7:10,2017/7/9,9:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9456,,ZH9455,昆明-广州,,CAN,D,B5363,B738,2017/7/9 22:45,2017/7/9,0:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7164,,HU7163,昆明-深圳,,SZX,D,B5373,B738,2017/7/9 11:25,2017/7/9,13:06,,,,,,,,33-计划,REG,REG,,PAX,,,1
ZH9562,,ZH9561,昆明-南京,,NKG,D,B5381,B737,2017/7/9 12:10,2017/7/9,14:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8642,,MF8475,昆明-珠海-泉州,ZUH,JJN,D,B5382,B738,2017/7/9 20:10,2017/7/9,21:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8430,,MF8429,昆明-厦门,,XMN,D,B5383,B738,2017/7/9 8:05,2017/7/9,10:21,152,46,,,,,,33-计划,REG,REG,,PAX,,,5
MF8418,,MF8417,昆明-厦门,,XMN,D,B5383,B738,2017/7/9 15:40,2017/7/9,17:56,,,,,,,,33-计划,REG,REG,,PAX,,,4
ZH9452,,ZH9451,昆明-广州,,CAN,D,B5401,B738,2017/7/9 9:05,2017/7/9,10:48,526R,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9993,,8L9960,昆明-西安,,XIY,D,B5407,B738,2017/7/9 22:00,2017/7/9,23:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9959,,8L9558,昆明-安庆-宁波,AQG,NGB,D,B5407,B738,2017/7/9 7:25,2017/7/9,9:41,157,1,,,,,,33-计划,REG,REG,,PAX,,,1
8L9651,,8L9992,昆明-郑州,,CGO,D,B5409,B738,2017/7/9 9:50,2017/7/9,12:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7312,Y,HU7311,昆明-北京,,PEK,D,B5466,B738,2017/7/9 7:00,2017/7/9,9:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2496,,MU2495,昆明-成都,,CTU,D,B5475,B738,2017/7/9 10:40,2017/7/9,11:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1402,,CA1401,昆明-天津,,TSN,D,B5525,B738,2017/7/9 20:20,2017/7/9,23:12,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU2567,,MU2567,昆明-曼德勒,,MDL,I,B5527,B738,2017/7/9 10:30,2017/7/9,11:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5849,,MU2030,昆明-成都,,CTU,D,B5527,B738,2017/7/9 16:30,2017/7/9,17:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4720,,SC4719,昆明-重庆,,CKG,D,B5543,B738,2017/7/9 22:35,2017/7/9,23:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2898,,BK2744,昆明-天津,,TSN,D,B5562,B738,2017/7/9 18:20,2017/7/9,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2743,,BK2897,昆明-版纳,,JHG,D,B5562,B738,2017/7/9 14:25,2017/7/9,15:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2263,,MU2032,昆明-西安-沈阳,XIY,SHE,D,B5647,B738,2017/7/9 9:45,2017/7/9,11:36,513,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8321,,KY8282,昆明-成都,,CTU,D,B5672,B738,2017/7/9 8:15,2017/7/9,9:19,145,59,,,,,,33-计划,REG,REG,,PAX,,,0
KY8233,,KY8322,昆明-太原,,TYN,D,B5672,B738,2017/7/9 13:55,2017/7/9,16:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8219,,KY8204,昆明-深圳,,SZX,D,B5673,B738,2017/7/9 21:25,2017/7/9,23:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8203,,KY8220,昆明-南京,,NKG,D,B5673,B738,2017/7/9 12:00,2017/7/9,14:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3496,,CZ3495,昆明-郑州,,CGO,D,B5678,B738,2017/7/9 17:40,2017/7/9,19:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9737,,MU734,昆明-天津,,TSN,D,B5683,B738,2017/7/9 21:10,2017/7/9,0:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU733,,MU5862,昆明-香港,,HKG,R,B5683,B738,2017/7/9 13:40,2017/7/9,16:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5861,,MU5708,昆明-重庆,,CKG,D,B5683,B738,2017/7/9 8:05,2017/7/9,9:23,118,29,,,,,,33-计划,REG,REG,,PAX,,,0
MF8428,,MF8427,昆明-福州,,FOC,D,B5688,B738,2017/7/9 12:20,2017/7/9,14:45,,,,,,,,33-计划,REG,REG,,PAX,,,5
CA1482,,CA1481,昆明-运城-天津,YCU,TSN,D,B5696,B738,2017/7/9 18:05,2017/7/9,20:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9715,,MU5810,昆明-武汉,,WUH,D,B5701,B738,2017/7/9 15:20,2017/7/9,17:08,511,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8283,,KY8362,昆明-上海,,PVG,D,B5702,B738,2017/7/9 7:40,2017/7/9,10:27,113,64,,,,,,33-计划,REG,REG,,PAX,,,0
KY8239,,KY8284,昆明-青岛,,TAO,D,B5702,B738,2017/7/9 16:20,2017/7/9,19:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3864,,CZ3863,昆明-南宁-汕头,NNG,SWA,D,B5716,B738,2017/7/9 21:10,2017/7/9,22:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9979,,8L9894,昆明-深圳,,SZX,D,B5732,B738,2017/7/9 16:20,2017/7/9,18:03,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9893,,8L9996,昆明-珠海,,ZUH,D,B5732,B738,2017/7/9 7:15,2017/7/9,8:58,519L,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3748,,CZ3747,昆明-珠海,,ZUH,D,B5740,B738,2017/7/9 21:40,2017/7/9,23:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3470,,CZ3469,昆明-武汉,,WUH,D,B5741,B738,2017/7/9 17:15,2017/7/9,19:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6562,,CZ6561,昆明-义乌,,YIW,D,B5742,B738,2017/7/9 20:35,2017/7/9,22:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2031,,MU5822,昆明-仰光,,RGN,I,B5756,B738,2017/7/9 14:00,2017/7/9,16:30,515,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9532,,ZH9531,昆明-无锡,,WUX,D,B5773,B738,2017/7/9 19:20,2017/7/9,21:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9416,,ZH9415,昆明-深圳,,SZX,D,B5775,B738,2017/7/9 8:45,2017/7/9,10:30,142,62,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9414,,ZH9413,昆明-深圳,,SZX,D,B5775,B738,2017/7/9 17:30,2017/7/9,19:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5725,,MU9738,昆明-乌鲁,,URC,D,B5795,B738,2017/7/9 14:25,2017/7/9,18:31,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5817,,MU5850,昆明-兴义-上海,ACX,SHA,D,B5796,B738,2017/7/9 9:35,2017/7/9,10:18,505,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5893,,MU5733,昆明-普洱,,SYM,D,B5802,B737,2017/7/9 10:10,2017/7/9,10:55,719,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2565,,MU5894,昆明-南宁-河内,NNG,HAN,M,B5802,B737,2017/7/9 14:10,2017/7/9,15:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9945,,8L9804,昆明-成都,,CTU,D,B5805,B737,2017/7/9 23:55,2017/7/9,0:58,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5981,,MU5741,昆明-保山,,BSD,D,B5809,B737,2017/7/9 13:05,2017/7/9,13:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5901,,MU5902,昆明-版纳,,JHG,D,B5809,B737,2017/7/9 8:20,2017/7/9,9:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5760,,MU5982,昆明-大理,,DLU,D,B5809,B737,2017/7/9 17:05,2017/7/9,17:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6579,,DR6504,昆明-芒市,,LUM,D,B5812,B737,2017/7/9 20:40,2017/7/9,21:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6507,,DR6578,昆明-芒市,,LUM,D,B5812,B737,2017/7/9 9:10,2017/7/9,10:01,535,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6503,,DR6502,昆明-芒市,,LUM,D,B5812,B737,2017/7/9 17:00,2017/7/9,17:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6501,,DR6508,昆明-芒市,,LUM,D,B5812,B737,2017/7/9 13:10,2017/7/9,14:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5945,,MU5856,昆明-澜沧,,JMJ,D,B5815,B737,2017/7/9 7:40,2017/7/9,8:32,514,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5835,,MU5946,昆明-汕头,,SWA,D,B5815,B737,2017/7/9 11:10,2017/7/9,13:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5965,,MU5932,昆明-沧源,,CWJ,D,B5817,B737,2017/7/9 11:25,2017/7/9,12:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9738,,MU5966,昆明-芒市,,LUM,D,B5817,B737,2017/7/9 16:00,2017/7/9,16:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5742,,MU5715,昆明-保山,,BSD,D,B5817,B737,2017/7/9 20:00,2017/7/9,20:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9732,,MU9732,昆明-长沙,,HHA,D,B5819,B737,2017/7/9 22:25,2017/7/9,0:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9731,,MU5886,昆明-拉萨,,LXA,D,B5819,B737,2017/7/9 15:15,2017/7/9,17:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5885,,MU5914,昆明-湛江,,ZHA,D,B5819,B737,2017/7/9 8:40,2017/7/9,10:18,130,40,,,,,,33-计划,REG,REG,,PAX,,,0
MU5939,,MU5804,昆明-迪庆-拉萨,DIG,LXA,D,B5820,B737,2017/7/9 8:50,2017/7/9,9:51,124,39,,,,,,33-计划,REG,REG,,PAX,,,0
MU5897,,MU5856,昆明-普洱,,SYM,D,B5821,B737,2017/7/9 17:10,2017/7/9,17:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5812,,MU5718,昆明-迪庆,,DIG,D,B5821,B737,2017/7/9 20:50,2017/7/9,21:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5851,,MU2600,昆明-成都,,CTU,D,B5822,B737,2017/7/9 10:00,2017/7/9,11:04,502,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9921,,8L9850,昆明-沧源,,CWJ,D,B5823,B737,2017/7/9 11:05,2017/7/9,11:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9914,,8L9903,昆明-版纳,,JHG,D,B5823,B737,2017/7/9 22:55,2017/7/9,23:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9904,,8L9922,昆明-版纳,,JHG,D,B5823,B737,2017/7/9 15:10,2017/7/9,15:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9849,,8L9946,昆明-迪庆,,DIG,D,B5823,B737,2017/7/9 7:05,2017/7/9,8:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5931,,MU5913,昆明-迪庆,,DIG,D,B5828,B737,2017/7/9 7:55,2017/7/9,8:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5764,,MU5811,昆明-芒市,,LUM,D,B5828,B737,2017/7/9 12:10,2017/7/9,13:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5734,,MU5734,昆明-版纳,,JHG,D,B5828,B737,2017/7/9 21:55,2017/7/9,22:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6511,,DR6506,昆明-版纳,,JHG,D,B5829,B737,2017/7/9 22:40,2017/7/9,23:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6505,,DR6580,昆明-芒市,,LUM,D,B5829,B737,2017/7/9 18:30,2017/7/9,19:21,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR5313,,DR6516,昆明-恩施-天津,ENH,TSN,D,B5830,B737,2017/7/9 7:25,2017/7/9,8:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3248,,CZ3247,昆明-桂林,,KWL,D,B5836,B738,2017/7/9 15:00,2017/7/9,16:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA8938,,CA8929,昆明-武当山-大连,WDS,DLC,D,B5850,B738,2017/7/9 10:15,2017/7/9,12:03,536,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5841,,MU778,昆明-成都,,CTU,D,B5921,A33E,2017/7/9 8:00,2017/7/9,9:05,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5719,,MU5842,昆明-北京,,PEK,D,B5921,A33E,2017/7/9 17:20,2017/7/9,20:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU756,,MU774,昆明-上海,,PVG,D,B5926,A33E,2017/7/9 9:20,2017/7/9,11:59,105,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9751,,MU756,昆明-北京,,PEK,D,B5930,A33E,2017/7/9 14:00,2017/7/9,16:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU773,,MU5706,昆明-巴黎,,CDG,I,B5930,A33E,2017/7/10 0:55,2017/7/10,12:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9965,,8L9890,昆明-三亚,,SYX,D,B5971,A333,2017/7/9 7:15,2017/7/9,8:57,163,10,,,,,,33-计划,REG,REG,,PAX,,,0
MU5472,,MU5471,昆明-重庆-济南,CKG,TNA,D,B6003,A320,2017/7/9 20:50,2017/7/9,22:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5470,,MU5469,昆明-南昌,,KHN,D,B6013,A320,2017/7/9 10:50,2017/7/9,12:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9869,,8L9652,昆明-武汉-青岛,WUH,TAO,D,B6015,B738,2017/7/9 14:20,2017/7/9,16:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9897,,8L9994,昆明-温州,,WNZ,D,B6016,B738,2017/7/9 16:55,2017/7/9,19:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1752,,CA1955,昆明-杭州,,HGH,D,B6023,A319,2017/7/9 12:20,2017/7/9,14:46,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA1754,,CA1753,昆明-杭州,,HGH,D,B6033,A319,2017/7/9 19:40,2017/7/9,22:02,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA416,,CA416,昆明-成都,,CTU,D,B6047,A319,2017/7/9 17:05,2017/7/9,18:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA415,,CA415,昆明-仰光,,RGN,I,B6047,A319,2017/7/9 10:45,2017/7/9,,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3902,,CZ3901,昆明-北京,,PEK,D,B6059,A332,2017/7/9 13:45,2017/7/9,16:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3998,,CZ3997,昆明-北京,,PEK,D,B6098,A333,2017/7/9 9:15,2017/7/9,12:09,135,48,,,,,,33-计划,REG,REG,,PAX,,,0
FM9398,,FM9397,昆明-长沙-上海,HHA,PVG,D,B6108,B738,2017/7/9 16:10,2017/7/9,17:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6577,,DR6524,昆明-榆林-沈阳,UYN,SHE,D,B6109,B737,2017/7/9 7:15,2017/7/9,9:33,158,2,,,,,,33-计划,REG,REG,,PAX,,,0
DR6523,,DR6504,昆明-丽江,,LJG,D,B6110,B737,2017/7/9 17:10,2017/7/9,18:03,534,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6160,,CZ6159,昆明-北京,,PEK,D,B6111,A333,2017/7/9 20:05,2017/7/9,22:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5935,,MU5936,昆明-迪庆,,DIG,D,B6141,B737,2017/7/9 18:05,2017/7/9,19:06,114,16,,,,,,33-计划,REG,REG,,PAX,,,0
MU5845,,MU2572,昆明-成都,,CTU,D,B6141,B737,2017/7/9 9:00,2017/7/9,10:04,101,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5919,,MU9744,昆明-丽江,,LJG,D,B6142,B737,2017/7/9 13:15,2017/7/9,14:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5915,,MU5952,昆明-版纳,,JHG,D,B6142,B737,2017/7/9 21:35,2017/7/9,22:22,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5802,,MU5719,昆明-腾冲,,TCZ,D,B6142,B737,2017/7/9 17:15,2017/7/9,18:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5757,,MU2590,昆明-深圳,,SZX,D,B6143,B738,2017/7/9 14:00,2017/7/9,15:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5718,,MU5758,昆明-北京,,PEK,D,B6143,B738,2017/7/9 20:55,2017/7/9,23:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2589,,MU5782,昆明-万象,,VTE,I,B6143,B738,2017/7/9 8:05,2017/7/9,9:25,103,76,,,,,,33-计划,REG,REG,,PAX,,,0
MU2003,,MU5726,昆明-首尔,,ICN,I,B6145,B738,2017/7/9 10:00,2017/7/9,14:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2569,,MU2569,昆明-清迈,,CNX,I,B6146,B738,2017/7/9 14:30,2017/7/9,16:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5715,,MU2594,昆明-北京,,PEK,D,B6146,B738,2017/7/9 20:10,2017/7/9,23:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5749,,MU5717,昆明-长沙-盐城,HHA,YNZ,D,B6147,B738,2017/7/9 13:15,2017/7/9,14:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5833,,MU5802,昆明-兰州,,ZGC,D,B6148,B738,2017/7/9 17:30,2017/7/9,19:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5801,,MU5706,昆明-上海,,SHA,D,B6148,B738,2017/7/9 8:00,2017/7/9,10:41,132,36,,,,,,33-计划,REG,REG,,PAX,,,1
MU5703,,MU714,昆明-济宁-北京,JNG,PEK,D,B6149,B738,2017/7/9 13:20,2017/7/9,16:00,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2721,,EU2223,昆明-柳州-厦门,LZH,XMN,D,B6163,A319,2017/7/9 9:20,2017/7/9,10:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2225,,EU2722,昆明-版纳,,JHG,D,B6163,A319,2017/7/9 19:25,2017/7/9,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2224,,EU2226,昆明-成都,,CTU,D,B6163,A319,2017/7/9 23:25,2017/7/9,0:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5791,,JD5165,昆明-芒市,,LUM,D,B6181,A319,2017/7/9 11:45,2017/7/9,12:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5166,,JD5792,昆明-丽江,,LJG,D,B6181,A319,2017/7/9 15:50,2017/7/9,16:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9689,,8L9942,昆明-合肥,,HFE,D,B6198,A319,2017/7/9 18:50,2017/7/9,20:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9941,,8L9972,昆明-大理,,DLU,D,B6198,A319,2017/7/9 6:50,2017/7/9,7:33,166,13,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3450,,CZ3449,昆明-广州,,CAN,D,B6201,A319,2017/7/9 18:45,2017/7/9,20:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3420,,CZ3419,昆明-广州,,CAN,D,B6203,A319,2017/7/9 7:35,2017/7/9,9:14,139,56,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3488,,CZ3488,昆明-广州,,CAN,D,B6208,A319,2017/7/9 20:10,2017/7/9,21:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3487,,CZ3487,昆明-丽江,,LJG,D,B6208,A319,2017/7/9 16:15,2017/7/9,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3482,,CZ3482,昆明-广州,,CAN,D,B6209,A319,2017/7/9 14:10,2017/7/9,15:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3481,,CZ3481,昆明-大理,,DLU,D,B6209,A319,2017/7/9 10:30,2017/7/9,11:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9995,,8L9913,昆明-银川,,INC,D,B6221,A319,2017/7/9 7:45,2017/7/9,10:04,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9971,,8L9996,昆明-海口,,HAK,D,B6221,A319,2017/7/9 18:45,2017/7/9,20:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2036,,MU2036,昆明-北京,,PEK,D,B6249,B738,2017/7/9 20:30,2017/7/9,23:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2035,,MU2035,昆明-达卡,,DAC,I,B6249,B738,2017/7/9 13:00,2017/7/9,14:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6270,,CZ6269,昆明-西安-哈尔滨,XIY,HRB,D,B6276,A320,2017/7/9 15:50,2017/7/9,17:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3410,,CZ3409,昆明-广州,,CAN,D,B6289,A320,2017/7/9 11:55,2017/7/9,13:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3490,,CZ3489,昆明-广州,,CAN,D,B6291,A320,2017/7/9 22:10,2017/7/9,23:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5711,,MU5655,昆明-北京,,PEK,D,B6333,A320,2017/7/9 11:50,2017/7/9,14:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2591,,MU5712,昆明-普吉,,HKT,I,B6333,A320,2017/7/9 21:55,2017/7/9,0:36,,,,,,,,,REG,REG,,PAX,,,0
MU556,,MU556,昆明-杭州,,HGH,D,B6335,A320,2017/7/9 7:05,2017/7/9,9:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3408,,CZ3407,昆明-广州,,CAN,D,B6342,A321,2017/7/9 17:35,2017/7/9,19:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8227,,3U8661,昆明-南京-长春,NKG,CGQ,D,B6348,A320,2017/7/9 11:20,2017/7/9,13:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2250,,MU2249,昆明-兰州,,ZGC,D,B6371,A320,2017/7/9 10:35,2017/7/9,12:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5328,,MU5327,昆明-九华山-济南,JUH,TNA,D,B6373,A320,2017/7/9 16:20,2017/7/9,18:42,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1100,,HO1099,昆明-上海,,SHA,D,B6395,A320,2017/7/9 16:35,2017/7/9,19:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8817,,3U8818,昆明-丽江-拉萨,LJG,LXA,D,B6448,A319,2017/7/9 7:30,2017/7/9,8:19,523L,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8619,,3U8818,昆明-版纳,,JHG,D,B6448,A319,2017/7/9 21:00,2017/7/9,21:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8901,,3U8130,昆明-珠海,,ZUH,D,B6453,A319,2017/7/9 17:10,2017/7/9,18:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8129,,3U8968,昆明-版纳,,JHG,D,B6453,A319,2017/7/9 9:25,2017/7/9,10:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2756,,MU2756,昆明-南京,,NKG,D,B6457,A319,2017/7/9 10:40,2017/7/9,12:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2746,,MU2745,昆明-长沙-南京,HHA,NKG,D,B6457,A319,2017/7/9 21:10,2017/7/9,22:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2706,,MU2706,昆明-南京,,NKG,D,B6462,A319,2017/7/9 15:35,2017/7/9,17:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2705,,MU2705,昆明-丽江,,LJG,D,B6462,A319,2017/7/9 11:30,2017/7/9,12:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9894,,TV9820,昆明-拉萨,,LXA,D,B6473,A319,2017/7/9 20:15,2017/7/9,22:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9819,,TV9893,昆明-芒市,,LUM,D,B6473,A319,2017/7/9 14:45,2017/7/9,15:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8307,,KY8258,昆明-南昌,,KHN,D,B6492,B738,2017/7/9 16:50,2017/7/9,18:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8257,,KY8234,昆明-郑州,,CGO,D,B6492,B738,2017/7/9 8:25,2017/7/9,10:40,136,50,,,,,,33-计划,REG,REG,,PAX,,,0
