FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
MU5989,,MU5711,昆明-昭通-重庆,ZAT,CKG,D,B5282,B737,2017/7/12 11:25,2017/7/12,11:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5905,,MU5990,昆明-版纳,,JHG,D,B5282,B737,2017/7/12 22:05,2017/7/12,22:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9923,,8L9905,昆明-保山,,BSD,D,B5292,B737,2017/7/12 12:55,2017/7/12,13:41,327,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9906,,8L9924,昆明-版纳,,JHG,D,B5292,B737,2017/7/12 23:45,2017/7/12,0:32,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5943,,MU5906,昆明-大理,,DLU,D,B5293,B737,2017/7/12 7:40,2017/7/12,8:24,127,45,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5742,,MU5944,昆明-保山,,BSD,D,B5293,B737,2017/7/12 20:00,2017/7/12,20:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5985,,MU5972,昆明-保山,,BSD,D,B5295,B737,2017/7/12 8:55,2017/7/12,9:44,123,37,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5744,,MU5744,昆明-丽江,,LJG,D,B5295,B737,2017/7/12 21:15,2017/7/12,22:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5743,,MU5743,昆明-广州,,CAN,D,B5295,B737,2017/7/12 13:35,2017/7/12,15:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9532,,ZH9531,昆明-无锡,,WUX,D,B5317,B737,2017/7/12 19:20,2017/7/12,21:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
FM9540,,FM9539,昆明-温州,,WNZ,D,B5320,B738,2017/7/12 12:00,2017/7/12,14:31,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4720,,SC4719,昆明-重庆,,CKG,D,B5333,B738,2017/7/12 22:35,2017/7/12,23:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3248,,CZ3247,昆明-桂林,,KWL,D,B5339,B738,2017/7/12 15:00,2017/7/12,16:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9689,,8L9864,昆明-合肥,,HFE,D,B5359,B738,2017/7/12 19:00,2017/7/12,21:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9863,,8L9690,昆明-重庆-徐州,CKG,XUZ,D,B5359,B738,2017/7/12 7:00,2017/7/12,8:10,722b,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9562,,ZH9561,昆明-南京,,NKG,D,B5360,B737,2017/7/12 12:10,2017/7/12,14:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9412,,ZH9411,昆明-深圳,,SZX,D,B5363,B738,2017/7/12 11:00,2017/7/12,12:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9416,,ZH9415,昆明-深圳,,SZX,D,B5365,B738,2017/7/12 8:45,2017/7/12,10:30,536,,,B,,,,33-计划,REG,REG,,PAX,,,0
ZH9452,,ZH9451,昆明-广州,,CAN,D,B5400,B738,2017/7/12 9:05,2017/7/12,10:48,542,,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9993,,8L9656,昆明-西安,,XIY,D,B5407,B738,2017/7/12 22:00,2017/7/12,23:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9655,,8L9748,昆明-忻州-哈尔滨,WUT,HRB,D,B5407,B738,2017/7/12 6:10,2017/7/12,8:49,113,64,,A,,,,33-计划,REG,REG,,PAX,,,0
HU7312,,HU7311,昆明-北京,,PEK,D,B5408,B738,2017/7/12 7:00,2017/7/12,9:57,315,,,B,,,,33-计划,REG,REG,,PAX,,,0
HU7088,,HU7087,昆明-海口,,HAK,D,B5479,B738,2017/7/12 10:35,2017/7/12,12:04,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5821,,MU2030,昆明-东胜-哈尔滨,DSN,HRB,D,B5515,B738,2017/7/12 8:20,2017/7/12,10:49,111,68,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5725,,MU9738,昆明-乌鲁,,URC,D,B5527,B738,2017/7/12 14:25,2017/7/12,18:31,,,,,,,,33-计划,REG,REG,,PAX,,,0
KN5212,,KN2381,昆明-汉中-南苑,HZG,NAY,D,B5547,B737,2017/7/12 10:55,2017/7/12,12:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8418,,MF8417,昆明-厦门,,XMN,D,B5552,B738,2017/7/12 15:40,2017/7/12,17:56,,,,,,,,33-计划,REG,REG,,PAX,,,4
BK2898,,BK2744,昆明-天津,,TSN,D,B5562,B738,2017/7/12 18:20,2017/7/12,21:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
BK2743,,BK2897,昆明-版纳,,JHG,D,B5562,B738,2017/7/12 14:25,2017/7/12,15:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8430,,MF8429,昆明-厦门,,XMN,D,B5602,B738,2017/7/12 8:05,2017/7/12,10:21,519L,,,B,,,,33-计划,REG,REG,,PAX,,,5
HU7890,,HU7889,昆明-深圳,,SZX,D,B5623,B738,2017/7/12 22:40,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7164,,HU7163,昆明-深圳,,SZX,D,B5638,B738,2017/7/12 11:25,2017/7/12,13:06,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU5703,,MU5854,昆明-济宁-北京,JNG,PEK,D,B5647,B738,2017/7/12 13:20,2017/7/12,16:00,516,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8219,,KY8204,昆明-深圳,,SZX,D,B5673,B738,2017/7/12 21:25,2017/7/12,23:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8203,,KY8220,昆明-南京,,NKG,D,B5673,B738,2017/7/12 12:00,2017/7/12,14:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1468,,CA1467,昆明-天津,,TSN,D,B5680,B738,2017/7/12 18:05,2017/7/12,20:59,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU741,,MU5740,昆明-曼谷,,BKK,I,B5683,B738,2017/7/12 13:00,2017/7/12,15:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5817,,MU5782,昆明-兴义-上海,ACX,SHA,D,B5701,B738,2017/7/12 9:35,2017/7/12,10:18,131,38,,E,,,,33-计划,REG,REG,,PAX,,,1
KY8307,,KY8284,昆明-南昌,,KHN,D,B5702,B738,2017/7/12 16:50,2017/7/12,18:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8283,,KY8362,昆明-上海,,PVG,D,B5702,B738,2017/7/12 7:40,2017/7/12,10:27,109,,,B,,,,33-计划,REG,REG,,PAX,,,0
HU7212,,HU7211,昆明-北京,,PEK,D,B5709,B738,2017/7/12 12:55,2017/7/12,15:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3864,,CZ3863,昆明-南宁-汕头,NNG,SWA,D,B5721,B737,2017/7/12 21:10,2017/7/12,22:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3748,,CZ3747,昆明-珠海,,ZUH,D,B5743,B738,2017/7/12 21:40,2017/7/12,23:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5775,,MU5822,昆明-广州,,CAN,D,B5756,B738,2017/7/12 8:40,2017/7/12,10:22,503,,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5737,,MU5776,昆明-广州,,CAN,D,B5756,B738,2017/7/12 15:35,2017/7/12,17:20,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5733,,MU5738,昆明-广州,,CAN,D,B5756,B738,2017/7/12 23:15,2017/7/12,0:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9414,,ZH9413,昆明-深圳,,SZX,D,B5775,B738,2017/7/12 17:30,2017/7/12,19:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2496,,MU2495,昆明-成都,,CTU,D,B5780,B738,2017/7/12 11:40,2017/7/12,12:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5825,,MU742,昆明-桂林,,KWL,D,B5795,B738,2017/7/12 9:25,2017/7/12,10:55,711,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2568,,MU2568,昆明-广州,,CAN,D,B5795,B738,2017/7/12 22:05,2017/7/12,23:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2029,,MU5826,昆明-曼德勒,,MDL,I,B5795,B738,2017/7/12 14:45,2017/7/12,16:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5781,,MU5762,昆明-厦门,,XMN,D,B5796,B738,2017/7/12 16:35,2017/7/12,18:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5761,,MU5850,昆明-深圳,,SZX,D,B5796,B738,2017/7/12 9:20,2017/7/12,11:06,513,,,E,,,,33-计划,REG,REG,,PAX,,,0
MU733,,MU5942,昆明-香港,,HKG,R,B5802,B737,2017/7/12 13:40,2017/7/12,16:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU757,,MU5958,昆明-加德,,KTM,I,B5807,B737,2017/7/12 14:25,2017/7/12,17:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5957,,MU5944,昆明-临沧,,LNJ,D,B5807,B737,2017/7/12 9:35,2017/7/12,10:15,504,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU9738,,MU5737,昆明-芒市,,LUM,D,B5809,B737,2017/7/12 16:00,2017/7/12,16:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5891,,MU5826,昆明-普洱,,SYM,D,B5809,B737,2017/7/12 7:55,2017/7/12,8:38,512,,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5740,,MU5892,昆明-大理,,DLU,D,B5809,B737,2017/7/12 11:50,2017/7/12,12:34,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9711,,8L9802,昆明-桂林-汕头,KWL,SWA,D,B5810,B737,2017/7/12 14:50,2017/7/12,16:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6523,,DR6580,昆明-丽江,,LJG,D,B5812,B737,2017/7/12 17:10,2017/7/12,18:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5851,,MU5932,昆明-成都,,CTU,D,B5815,B737,2017/7/12 10:00,2017/7/12,11:04,128,44,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5849,,MU5936,昆明-成都,,CTU,D,B5816,B737,2017/7/12 16:30,2017/7/12,17:37,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5845,,MU758,昆明-成都,,CTU,D,B5816,B737,2017/7/12 9:00,2017/7/12,10:04,515,,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5833,,MU5803,昆明-兰州,,ZGC,D,B5817,B737,2017/7/12 17:30,2017/7/12,19:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5717,,MU9744,昆明-腾冲,,TCZ,D,B5817,B737,2017/7/12 13:45,2017/7/12,14:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
DLC993,,DLC995,昆明-芒市,,LUM,D,B5818,B737,2017/7/12 13:30,2017/7/12,,,,,,,,,33-计划,REG,REG,,SPE,,,0
MU5939,,MU5902,昆明-迪庆-拉萨,DIG,LXA,D,B5819,B737,2017/7/12 8:50,2017/7/12,9:51,125,41,,E,,,,33-计划,REG,REG,,PAX,,,0
MU5935,,MU5940,昆明-迪庆,,DIG,D,B5819,B737,2017/7/12 17:55,2017/7/12,18:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU753,,MU9731,昆明-暹粒,,REP,I,B5820,B737,2017/7/12 16:00,2017/7/12,18:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9732,,MU9732,昆明-长沙,,HHA,D,B5821,B737,2017/7/12 22:25,2017/7/12,0:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9731,,MU5886,昆明-拉萨,,LXA,D,B5821,B737,2017/7/12 15:15,2017/7/12,17:40,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5885,,MU2600,昆明-湛江,,ZHA,D,B5821,B737,2017/7/12 8:40,2017/7/12,10:18,110,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5931,,MU5846,昆明-迪庆,,DIG,D,B5822,B737,2017/7/12 8:10,2017/7/12,9:12,122,35,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5764,,MU5811,昆明-芒市,,LUM,D,B5822,B737,2017/7/12 12:10,2017/7/12,13:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5734,,MU5734,昆明-版纳,,JHG,D,B5822,B737,2017/7/12 22:10,2017/7/12,22:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9713,,8L9520,昆明-天津,,TSN,D,B5823,B737,2017/7/12 17:40,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9916,,8L9866,昆明-版纳,,JHG,D,B5823,B737,2017/7/12 6:50,2017/7/12,7:36,541,,,C,,,,33-计划,REG,REG,,PAX,,,0
8L9519,,8L9915,昆明-芒市,,LUM,D,B5823,B737,2017/7/12 11:05,2017/7/12,11:55,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9945,,8L9903,昆明-成都,,CTU,D,B5825,B737,2017/7/12 23:55,2017/7/12,0:58,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9904,,8L9852,昆明-版纳,,JHG,D,B5825,B737,2017/7/12 14:50,2017/7/12,15:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5919,,MU5723,昆明-丽江,,LJG,D,B5828,B737,2017/7/12 13:15,2017/7/12,14:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5903,,MU5916,昆明-版纳,,JHG,D,B5828,B737,2017/7/12 8:50,2017/7/12,9:37,126,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5802,,MU5719,昆明-腾冲,,TCZ,D,B5828,B737,2017/7/12 17:15,2017/7/12,18:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5712,,MU5952,昆明-芒市,,LUM,D,B5828,B737,2017/7/12 21:35,2017/7/12,22:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6515,,DR6510,昆明-襄阳-天津,XFN,TSN,D,B5829,B737,2017/7/12 13:30,2017/7/12,15:23,,,,A,,,,33-计划,REG,REG,,PAX,,,0
DR6509,,DR6516,昆明-版纳,,JHG,D,B5829,B737,2017/7/12 8:40,2017/7/12,9:26,534,,,A,,,,33-计划,REG,REG,,PAX,,,0
DR6511,,DR6506,昆明-版纳,,JHG,D,B5830,B737,2017/7/12 22:40,2017/7/12,23:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6505,,DR5314,昆明-芒市,,LUM,D,B5830,B737,2017/7/12 18:30,2017/7/12,19:21,,,,A,,,,33-计划,REG,REG,,PAX,,,0
DR5313,,DR6578,昆明-恩施-天津,ENH,TSN,D,B5830,B737,2017/7/12 7:25,2017/7/12,8:53,324,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8642,,MF8641,昆明-珠海-泉州,ZUH,JJN,D,B5845,B738,2017/7/12 20:10,2017/7/12,21:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8428,,MF8427,昆明-福州,,FOC,D,B5846,B738,2017/7/12 12:20,2017/7/12,14:45,,,,,,,,33-计划,REG,REG,,PAX,,,5
CA8938,,CA8929,昆明-武当山-大连,WDS,DLC,D,B5850,B738,2017/7/12 10:15,2017/7/12,12:03,532,,,,,,,33-计划,REG,REG,,PAX,,,0
MU773,,MU5854,昆明-巴黎,,CDG,I,B5921,A33E,2017/7/13 0:55,2017/7/13,12:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5853,,MU5844,昆明-成都,,CTU,D,B5921,A33E,2017/7/12 18:00,2017/7/12,19:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5843,,MU778,昆明-成都,,CTU,D,B5921,A33E,2017/7/12 11:00,2017/7/12,12:05,105,,,,,,,33-计划,REG,REG,,PAX,,,0
MU756,,MU756,昆明-上海,,PVG,D,B5926,A33E,2017/7/12 9:20,2017/7/12,11:59,107,,,LL1,,,,33-计划,REG,REG,,PAX,,,0
MU9751,,MU5706,昆明-北京,,PEK,D,B5930,A33E,2017/7/12 14:00,2017/7/12,16:58,520,,,,,,,33-计划,REG,REG,,PAX,,,0
MU777,,MU5706,昆明-悉尼,,SYD,I,B5930,A33E,2017/7/13 0:50,2017/7/13,11:45,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9503,,8L9966,昆明-莫斯科,,DME,I,B5971,A333,2017/7/12 10:40,2017/7/12,,323,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5454,,MU5453,昆明-武汉-宁波,WUH,NGB,D,B6011,A320,2017/7/12 14:15,2017/7/12,16:06,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9891,,8L9994,昆明-武汉-大连,WUH,DLC,D,B6015,B738,2017/7/12 9:50,2017/7/12,11:41,,,,B,,,,33-计划,REG,REG,,PAX,,,0
8L9555,,8L9892,昆明-海口,,HAK,D,B6015,B738,2017/7/12 23:40,2017/7/12,1:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9709,,8L9886,昆明-连城-南京,LCX,NKG,D,B6016,B738,2017/7/12 6:40,2017/7/12,8:53,160,6,,,,,,33-计划,REG,REG,,PAX,,,0
8L9875,,8L9710,昆明-厦门,,XMN,D,B6016,B738,2017/7/12 17:55,2017/7/12,20:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1956,,CA1751,昆明-温州,,WNZ,D,B6022,A319,2017/7/12 12:05,2017/7/12,14:33,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA1754,,CA1753,昆明-杭州,,HGH,D,B6031,A319,2017/7/12 19:40,2017/7/12,22:02,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA416,,CA416,昆明-成都,,CTU,D,B6038,A319,2017/7/12 17:05,2017/7/12,18:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA415,,CA415,昆明-仰光,,RGN,I,B6038,A319,2017/7/12 10:45,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3902,,CZ3901,昆明-北京,,PEK,D,B6077,A332,2017/7/12 13:45,2017/7/12,16:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6577,,DR6512,昆明-榆林-沈阳,UYN,SHE,D,B6110,B737,2017/7/12 7:15,2017/7/12,9:33,154,25,,C,,,,33-计划,REG,REG,,PAX,,,0
CZ6160,Y,CZ6159,昆明-北京,,PEK,D,B6111,A333,2017/7/12 20:05,2017/7/12,22:58,135,48,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3998,,CZ3997,昆明-北京,,PEK,D,B6111,A333,2017/7/12 9:15,2017/7/12,12:09,163,10,,LL8,,,,33-计划,REG,REG,,PAX,,,0
MU5897,,MU5856,昆明-普洱,,SYM,D,B6141,B737,2017/7/12 16:45,2017/7/12,17:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5812,,MU5718,昆明-迪庆,,DIG,D,B6141,B737,2017/7/12 20:50,2017/7/12,21:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5973,,MU5913,昆明-芒市,,LUM,D,B6142,B737,2017/7/12 10:25,2017/7/12,11:17,124,39,,,,,,33-计划,REG,REG,,PAX,,,0
MU2571,,MU5974,昆明-加德,,KTM,I,B6142,B737,2017/7/12 16:05,2017/7/12,18:50,,,,G,,,,33-计划,REG,REG,,PAX,,,0
MU2570,Y,MU2570,昆明-北京,,PEK,D,B6143,B738,2017/7/12 16:00,2017/7/12,19:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2595,,MU5750,昆明-清迈,,CNX,I,B6143,B738,2017/7/12 6:30,2017/7/12,7:57,102,74,,G,,,,33-计划,REG,REG,,PAX,,,0
MU2003,,MU5818,昆明-首尔,,ICN,I,B6145,B738,2017/7/12 9:55,2017/7/12,14:15,718,,,G,,,,33-计划,REG,REG,,PAX,,,0
MU2569,,MU2569,昆明-清迈,,CNX,I,B6146,B738,2017/7/12 14:30,2017/7/12,16:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5715,,MU2594,昆明-北京,,PEK,D,B6146,B738,2017/7/12 20:10,2017/7/12,23:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5749,,,昆明-长沙-盐城,HHA,YNZ,D,B6147,B738,2017/7/12 13:15,2017/7/12,14:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5757,,MU2035,昆明-深圳,,SZX,D,B6148,B738,2017/7/12 14:00,2017/7/12,15:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU747,,MU748,昆明-上海-大阪,PVG,KIX,M,B6149,B738,2017/7/12 7:50,2017/7/12,10:37,118,29,,E,,,,33-计划,REG,REG,,PAX,,,0
3U8129,,3U8620,昆明-版纳,,JHG,D,B6173,A319,2017/7/12 17:35,2017/7/12,18:19,521L,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5791,,JD5165,昆明-芒市,,LUM,D,B6181,A319,2017/7/12 11:45,2017/7/12,12:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5166,,JD5792,昆明-丽江,,LJG,D,B6181,A319,2017/7/12 15:50,2017/7/12,16:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3488,,CZ3488,昆明-广州,,CAN,D,B6195,A319,2017/7/12 20:10,2017/7/12,21:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3487,,CZ3487,昆明-丽江,,LJG,D,B6195,A319,2017/7/12 16:15,2017/7/12,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9971,,8L9942,昆明-海口,,HAK,D,B6198,A319,2017/7/12 19:00,2017/7/12,20:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9941,,8L9972,昆明-大理,,DLU,D,B6198,A319,2017/7/12 6:50,2017/7/12,7:33,166,13,,B,,,,33-计划,REG,REG,,PAX,,,0
8L9845,,8L9913,昆明-赣州-杭州,KOW,HGH,D,B6221,A319,2017/7/12 9:15,2017/7/12,,161,7,,,,,,33-计划,REG,REG,,PAX,,,0
8L9914,,8L9846,昆明-版纳,,JHG,D,B6221,A319,2017/7/12 22:55,2017/7/12,23:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2721,,EU2223,昆明-柳州-厦门,LZH,XMN,D,B6229,A319,2017/7/12 9:20,2017/7/12,10:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2225,,EU2722,昆明-版纳,,JHG,D,B6229,A319,2017/7/12 19:25,2017/7/12,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
EU2224,,EU2226,昆明-成都,,CTU,D,B6229,A319,2017/7/12 23:25,2017/7/12,0:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2574,,MU2574,昆明-北京,,PEK,D,B6249,B738,2017/7/12 20:30,2017/7/12,23:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2573,,MU2573,昆明-万象,,VTE,I,B6249,B738,2017/7/12 14:30,2017/7/12,15:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3468,,CZ3467,昆明-长沙,,HHA,D,B6251,A320,2017/7/12 21:30,2017/7/12,23:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6270,,CZ6269,昆明-西安-哈尔滨,XIY,HRB,D,B6279,A320,2017/7/12 15:50,2017/7/12,17:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3490,,CZ3489,昆明-广州,,CAN,D,B6282,A320,2017/7/12 22:10,2017/7/12,23:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3408,,CZ3407,昆明-广州,,CAN,D,B6289,A320,2017/7/12 17:35,2017/7/12,19:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3420,,CZ3419,昆明-广州,,CAN,D,B6292,A320,2017/7/12 7:35,2017/7/12,9:14,149,51,,B,,,,33-计划,REG,REG,,PAX,,,0
3U8957,,3U8918,昆明-台北,,TPE,R,B6322,A320,2017/7/12 15:20,2017/7/12,,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8917,,3U8710,昆明-厦门,,XMN,D,B6322,A320,2017/7/12 6:25,2017/7/12,8:39,539,,,B,,,,33-计划,REG,REG,,PAX,,,0
MU5456,,MU2592,昆明-宁波,,NGB,D,B6333,A320,2017/7/12 9:30,2017/7/12,12:05,314,,,E,,,,33-计划,REG,REG,,PAX,,,0
HO1094,,HO1093,昆明-上海,,SHA,D,B6338,A320,2017/7/12 7:40,2017/7/12,10:24,156,15,,C,,,,33-计划,REG,REG,,PAX,,,0
CZ3410,,CZ3409,昆明-广州,,CAN,D,B6342,A321,2017/7/12 11:55,2017/7/12,13:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8767,,3U8108,昆明-南宁-温州,NNG,WNZ,D,B6348,A320,2017/7/12 7:00,2017/7/12,7:59,112,65,,C,,,,33-计划,REG,REG,,PAX,,,0
MU5464,,MU5449,昆明-合肥-上海,HFE,PVG,D,B6370,A320,2017/7/12 9:35,2017/7/12,11:44,,,,F,,,,33-计划,REG,REG,,PAX,,,0
MU5450,,MU5463,昆明-重庆,,CKG,D,B6370,A320,2017/7/12 22:15,2017/7/12,23:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9794,,ZH9793,昆明-泉州,,JJN,D,B6392,A320,2017/7/12 13:40,2017/7/12,16:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3482,,CZ3482,昆明-广州,,CAN,D,B6408,A319,2017/7/12 14:10,2017/7/12,15:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3481,,CZ3481,昆明-大理,,DLU,D,B6408,A319,2017/7/12 10:30,2017/7/12,11:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9894,,TV9820,昆明-拉萨,,LXA,D,B6451,A319,2017/7/12 20:15,2017/7/12,22:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
TV9819,,TV9893,昆明-芒市,,LUM,D,B6451,A319,2017/7/12 14:45,2017/7/12,15:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8817,,3U8968,昆明-丽江-拉萨,LJG,LXA,D,B6453,A319,2017/7/12 7:30,2017/7/12,8:19,153,27,,,,,,33-计划,REG,REG,,PAX,,,0
3U8245,,3U8818,昆明-合肥,,HFE,D,B6453,A319,2017/7/12 18:00,2017/7/12,20:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2756,,MU2756,昆明-南京,,NKG,D,B6462,A319,2017/7/12 10:40,2017/7/12,12:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2746,,MU2745,昆明-长沙-南京,HHA,NKG,D,B6462,A319,2017/7/12 21:10,2017/7/12,22:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2706,,MU2706,昆明-南京,,NKG,D,B6463,A319,2017/7/12 15:35,2017/7/12,17:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2705,,MU2705,昆明-丽江,,LJG,D,B6463,A319,2017/7/12 11:30,2017/7/12,12:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5438,,MU5437,昆明-南充-上海,NAO,PVG,D,B6471,A319,2017/7/12 15:40,2017/7/12,17:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2755,,MU2755,昆明-版纳,,JHG,D,B6472,A319,2017/7/12 20:55,2017/7/12,21:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
