FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
HU7087,,HU7088,B5687,海口-昆明,,D,B738,,2017/6/26 9:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HAK,,,,
MU5818,,MU5733,B5701,上海-兴义-昆明,ACX,D,B738,,2017/6/26 20:20,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
KY8284,,KY8307,B5702,上海-昆明,,D,B738,,2017/6/26 15:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
HU7235,,HU7236,B5710,广州-昆明,,D,B738,,2017/6/26 18:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ6561,,CZ6562,B5721,义乌-昆明,,D,B737,,2017/6/26 19:23,,33-计划,,REG,REG,,PAX,,,0,YAG,YIW,,,,
SC4719,,SC4720,B5725,重庆-昆明,,D,B738,,2017/6/26 21:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
8L9888,,,B5732,上海-宜春-昆明,YIC,D,B738,,2017/6/26 20:15,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CZ3247,,CZ3248,B5738,桂林-昆明,,D,B738,,2017/6/26 13:48,,33-计划,,REG,REG,,PAX,,,0,YAG,KWL,,,,
CZ3415,,CZ3416,B5741,广州-昆明,,D,B738,,2017/6/26 14:08,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3863,,CZ3864,B5746,汕头-南宁-昆明,NNG,D,B738,,2017/6/26 19:53,,33-计划,,REG,REG,,PAX,,,0,YAG,SWA,,,,
CZ3542,,,B5747,杭州-武汉-昆明,WUH,D,B738,,2017/6/27 0:08,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CZ3857,,CZ3858,B5748,汕头-昆明,,D,B738,,2017/6/26 10:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SWA,,,,
MU5704,,,B5756,北京-济宁-昆明,JNG,D,B738,,2017/6/27 0:55,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
ZH9531,,ZH9532,B5773,无锡-昆明,,D,B738,,2017/6/26 18:15,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
ZH9415,,,B5775,深圳-昆明,,D,B738,,2017/6/26 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
MF8641,,MF8476,B5791,泉州-珠海-昆明,ZUH,D,B738,,2017/6/26 19:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
MU742,,,B5795,曼谷-昆明,,I,B738,,2017/6/26 19:20,,33-计划,,REG,REG,,PAX,,,0,CES,BKK,,,,
MU5740,,MU741,B5795,广州-昆明,,D,B738,,2017/6/26 10:05,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU2264,,,B5796,沈阳-西安-昆明,XIY,D,B738,,2017/6/26 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHE,,,,
MU5902,,,B5802,版纳-昆明,,D,B737,,2017/6/27 0:35,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5952,Y,MU5724,B5802,腾冲-昆明,,D,B737,114,2017/6/26 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,TCZ,,,,
MU5723,,MU5919,B5802,版纳-昆明,,D,B737,,2017/6/26 12:15,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5719,,MU5802,B5802,丽江-昆明,,D,B737,,2017/6/26 16:15,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
8L9922,,8L9904,B5805,沧源-昆明,,D,B737,,2017/6/26 13:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CWJ,,,,
8L9903,,,B5805,版纳-昆明,,D,B737,,2017/6/26 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU5913,,,B5807,版纳-昆明,,D,B737,,2017/6/27 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5811,,MU5764,B5807,迪庆-昆明,,D,B737,,2017/6/26 11:00,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5734,,MU5734,B5807,广州-昆明,,D,B737,,2017/6/26 20:15,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5964,,MU9738,B5809,临沧-昆明,,D,B737,,2017/6/26 13:35,,33-计划,,REG,REG,,PAX,,,0,CES,LNJ,,,,
MU5715,,MU5744,B5809,芒市-昆明,,D,B737,,2017/6/26 18:35,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
8L9942,,8L9914,B5810,大理-昆明,,D,B737,,2017/6/26 17:45,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
8L9913,Y,8L9801,B5810,版纳-昆明,,D,B737,,2017/6/26 22:10,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6580,,DR6523,B5811,芒市-昆明,,D,B737,,2017/6/26 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6524,,,B5811,丽江-昆明,,D,B737,,2017/6/26 23:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
DR6578,,,B5812,沈阳-榆林-昆明,UYN,D,B737,,2017/6/26 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU5932,,,B5817,迪庆-昆明,,D,B737,,2017/6/26 23:40,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5856,,MU5897,B5817,成都-昆明,,D,B737,,2017/6/26 15:40,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5718,,MU5812,B5817,普洱-昆明,,D,B737,,2017/6/26 19:40,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
MU5940,,,B5819,拉萨-迪庆-昆明,DIG,D,B737,,2017/6/26 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5726,,,B5820,乌鲁-昆明,,D,B737,,2017/6/26 23:25,,33-计划,,REG,REG,,PAX,,,0,CES,URC,,,,
MU5743,,MU5725,B5820,保山-昆明,,D,B737,,2017/6/26 12:00,,33-计划,,REG,REG,,PAX,,,0,CES,BSD,,,,
MU9732,,MU9732,B5821,拉萨-昆明,,D,B737,,2017/6/26 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5886,,MU9731,B5821,湛江-昆明,,D,B737,,2017/6/26 12:55,,33-计划,,REG,REG,,PAX,,,0,CES,ZHA,,,,
MU5936,Y,MU5935,B5822,迪庆-昆明,,D,B737,,2017/6/26 15:20,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5846,,,B5822,成都-昆明,,D,B737,,2017/6/26 23:45,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
8L9924,,8L9945,B5823,保山-昆明,,D,B737,,2017/6/26 22:50,,33-计划,,REG,REG,,PAX,,,1,YAG,BSD,,,,
8L9850,,8L9923,B5823,迪庆-昆明,,D,B737,,2017/6/26 10:10,,33-计划,,REG,REG,,PAX,,,0,YAG,DIG,,,,
8L9946,,,B5825,成都-昆明,,D,B737,,2017/6/27 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU9731,,MU753,B5828,长沙-昆明,,D,B737,,2017/6/26 14:10,,33-计划,,REG,REG,,PAX,,,0,CES,HHA,,,,
MU754,,,B5828,暹粒-昆明,,I,B737,,2017/6/26 22:00,,33-计划,,REG,REG,,PAX,,,0,CES,REP,,,,
DR6516,,,B5829,天津-襄阳-昆明,XFN,D,B737,,2017/6/27 0:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
DR6510,,DR6515,B5829,版纳-昆明,,D,B737,,2017/6/26 11:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6512,,,B5830,版纳-昆明,,D,B737,,2017/6/27 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6506,,DR6511,B5830,芒市-昆明,,D,B737,,2017/6/26 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR5314,,DR6505,B5830,天津-恩施-昆明,ENH,D,B737,,2017/6/26 17:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
BK2797,,BK2715,B5842,长沙-昆明,,D,B738,,2017/6/26 9:10,,33-计划,,REG,REG,,PAX,,,0,YAG,HHA,,,,
BK2716,,BK2798,B5842,南京-昆明,,D,B738,,2017/6/26 16:50,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
BK2897,,BK2743,B5843,天津-昆明,,D,B738,,2017/6/26 13:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
BK2744,,BK2898,B5843,版纳-昆明,,D,B738,,2017/6/26 17:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU5369,,,B5902,上海-昆明,,D,A33E,,2017/6/26 22:55,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5842,,MU9751,B5930,成都-昆明,,D,A33E,,2017/6/26 12:30,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5706,,MU777,B5930,北京-昆明,,D,A33E,,2017/6/26 22:15,,33-计划,,REG,REG,,PAX,,,1,CES,PEK,,,,
MU556,,MU556,B6007,加尔-昆明,,I,A320,110,2017/6/26 5:45,,33-计划,,REG,REG,,PAX,,,0,CES,CCU,,,,
MU5497,,MU5498,B6008,青岛-昆明,,D,A320,,2017/6/26 10:50,,33-计划,,REG,REG,,PAX,,,0,CES,TAO,,,,
MU5469,,MU5470,B6013,南昌-昆明,,D,A320,,2017/6/26 9:50,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
CA4413,,CA4414,B6014,成都-昆明,,D,A319,,2017/6/26 12:05,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
8L9974,,,B6015,郑州-昆明,,D,B738,,2017/6/27 1:10,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
MU2485,,MU2486,B6017,武汉-昆明,,D,B738,,2017/6/26 14:15,,33-计划,,REG,REG,,PAX,,,0,CES,WUH,,,,
CZ3488,,CZ3488,B6019,丽江-昆明,,D,A319,,2017/6/26 19:08,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3487,,CZ3487,B6019,广州-昆明,,D,A319,,2017/6/26 15:08,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3419,,,B6020,广州-昆明,,D,A319,,2017/6/26 23:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CA1753,,CA1754,B6024,杭州-昆明,,D,A319,,2017/6/26 18:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CA1751,,CA1956,B6032,杭州-昆明,,D,A319,,2017/6/26 10:30,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CZ3409,,CZ3410,B6067,广州-昆明,,D,B738,,2017/6/26 10:43,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3997,,,B6098,北京-昆明,,D,A333,,2017/6/26 23:03,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CZ3901,,CZ3902,B6098,北京-昆明,,D,A333,,2017/6/26 12:23,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
FM9397,,FM9398,B6107,上海-长沙-昆明,HHA,D,B738,,2017/6/26 14:50,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
DR6508,,DR6501,B6109,芒市-昆明,,D,B737,,2017/6/26 12:00,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6504,,DR6579,B6109,芒市-昆明,,D,B737,,2017/6/26 19:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6502,,DR6503,B6109,芒市-昆明,,D,B737,,2017/6/26 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
MU758,,,B6141,加德-昆明,,I,B737,,2017/6/26 21:55,,33-计划,,REG,REG,,PAX,,,0,CES,KTM,,,,
MU5928,,MU757,B6141,文山-昆明,,D,B737,,2017/6/26 13:00,,33-计划,,REG,REG,,PAX,,,0,CES,WNH,,,,
MU9756,,MU5981,B6142,保山-昆明,,D,B737,,2017/6/26 11:30,,33-计划,,REG,REG,,PAX,,,0,CES,BSD,,,,
MU5982,,MU5760,B6142,保山-昆明,,D,B737,,2017/6/26 15:40,,33-计划,,REG,REG,,PAX,,,0,CES,BSD,,,,
MU2036,,MU2036,B6143,达卡-昆明,,I,B738,,2017/6/26 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,DAC,,,,
MU2035,,MU2035,B6143,北京-昆明,,D,B738,,2017/6/26 11:30,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU2598,,,B6145,清莱-昆明,,I,B738,,2017/6/26 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,CEI,,,,
MU5814,,,B6146,上海-昆明,,D,B738,,2017/6/27 1:20,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5760,,MU5813,B6146,深圳-昆明,,D,B738,,2017/6/26 16:00,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU5848,,,B6147,成都-昆明,,D,B738,,2017/6/27 0:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5852,,MU5741,B6147,成都-昆明,,D,B738,,2017/6/26 8:55,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5742,,MU5847,B6147,广州-昆明,,D,B738,,2017/6/26 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU746,,MU5715,B6148,金边-南宁-昆明,NNG,M,B738,,2017/6/26 18:35,,33-计划,,REG,REG,,PAX,,,0,CES,PNH,,,,
MU2568,,MU2568,B6149,曼德勒-昆明,,I,B738,,2017/6/26 19:00,,33-计划,,REG,REG,,PAX,,,0,CES,MDL,,,,
MU2596,,MU2029,B6149,清迈-昆明,,I,B738,,2017/6/26 11:40,,33-计划,,REG,REG,,PAX,,,0,CES,CNX,,,,
JD5792,,JD5166,B6182,芒市-昆明,,D,A319,,2017/6/26 14:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
JD5165,,JD5791,B6182,丽江-昆明,,D,A319,,2017/6/26 10:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
8L9870,,,B6198,青岛-武汉-昆明,WUH,D,A319,,2017/6/27 1:40,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
8L9842,,8L9869,B6198,普洱-昆明,,D,A319,,2017/6/26 12:15,,33-计划,,REG,REG,,PAX,,,0,YAG,SYM,,,,
8L9802,,8L9841,B6198,丽江-昆明,,D,A319,164,2017/6/26 8:15,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3482,,CZ3482,B6200,大理-昆明,,D,A319,,2017/6/26 12:58,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
CZ3481,,CZ3481,B6200,广州-昆明,,D,A319,,2017/6/26 9:18,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
8L9898,,,B6221,温州-昆明,,D,A319,,2017/6/27 0:20,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
8L9866,,8L9897,B6221,济南-昆明,,D,A319,,2017/6/26 14:40,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
CA416,,CA416,B6225,仰光-昆明,,I,A319,,2017/6/26 15:45,,33-计划,,REG,REG,,PAX,,,0,YAG,RGN,,,,
CA415,,CA415,B6225,成都-昆明,,D,A319,,2017/6/26 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU5812,,MU5763,B6249,上海-昆明,,D,B738,,2017/6/26 19:50,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
MU5764,,MU5811,B6249,深圳-昆明,,D,B738,,2017/6/26 9:25,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
CZ6459,,CZ6460,B6302,长春-重庆-昆明,CKG,D,A321,,2017/6/26 14:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
CZ3467,,CZ3468,B6303,长沙-昆明,,D,A320,,2017/6/26 20:23,,33-计划,,REG,REG,,PAX,,,0,YAG,HHA,,,,
3U8108,,,B6325,青岛-常州-昆明,CZX,D,A320,,2017/6/27 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,TAO,,,,
3U8902,,3U8107,B6325,珠海-昆明,,D,A320,,2017/6/26 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
CZ6923,,CZ6924,B6355,深圳-昆明,,D,A321,,2017/6/26 21:03,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
ZH9793,,ZH9794,B6358,泉州-昆明,,D,A320,,2017/6/26 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
MU5094,,MU5094,B6371,新加坡-昆明,,I,A320,107,2017/6/26 7:30,,33-计划,,REG,REG,,PAX,,,0,CES,SIN,,,,
MU5465,,MU5532,B6373,上海-南昌-昆明,KHN,D,A320,,2017/6/26 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
JD5155,,JD5156,B6403,丽江-昆明,,D,A319,,2017/6/26 15:05,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
3U8818,,,B6442,拉萨-丽江-昆明,LJG,D,A319,,2017/6/26 16:20,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
3U8968,,,B6449,大连-重庆-昆明,CKG,D,A319,,2017/6/27 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
3U8130,,3U8967,B6449,版纳-昆明,,D,A319,,2017/6/26 12:20,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU2706,,MU2706,B6456,丽江-昆明,,D,A319,,2017/6/26 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU2705,,MU2705,B6456,南京-昆明,,D,A319,,2017/6/26 10:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2755,,MU2755,B6463,南京-昆明,,D,A319,,2017/6/26 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU5437,,MU5438,B6465,上海-南充-昆明,NAO,D,A319,,2017/6/26 14:15,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
TV9893,,TV9819,B6467,拉萨-昆明,,D,A319,,2017/6/26 13:25,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
TV9820,,TV9894,B6467,芒市-昆明,,D,A319,,2017/6/26 17:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
MU2756,,MU2756,B6472,版纳-昆明,,D,A319,,2017/6/26 9:40,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
KY8262,,,B6491,台州-重庆-昆明,CKG,D,B738,,2017/6/26 17:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HYN,,,,
KY8286,,KY8273,B6492,广州-昆明,,D,B738,,2017/6/26 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
KY8274,,KY8221,B6492,武汉-昆明,,D,B738,,2017/6/26 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8222,,,B6492,重庆-昆明,,D,B738,,2017/6/26 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
KY8234,,,B6493,太原-昆明,,D,B738,,2017/6/26 23:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TYN,,,,
KY8308,,KY8275,B6495,南昌-昆明,,D,B738,,2017/6/26 11:55,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
KY8276,,,B6495,济南-昆明,,D,B738,,2017/6/26 22:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
CA1403,Y,CA1404,B6498,北京-昆明,,D,B738,,2017/6/26 10:35,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
ZH9265,,ZH9266,B6568,西安-昆明,,D,A320,,2017/6/26 11:05,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
ZH9714,,,B6615,沈阳-太原-昆明,TYN,D,A320,,2017/6/26 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
CZ3407,,CZ3408,B6622,广州-昆明,,D,A321,,2017/6/26 16:28,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ6159,,CZ6160,B6629,北京-昆明,,D,A321,,2017/6/26 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU2785,,,B6637,南京-昆明,,D,A320,,2017/6/27 0:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2975,,MU2976,B6639,无锡-昆明,,D,A320,,2017/6/26 13:25,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
HO1121,,HO1122,B6640,上海-昆明,,D,A320,,2017/6/26 11:50,,33-计划,,REG,REG,,PAX,,,1,YAG,SHA,,,,
CZ3489,,CZ3490,B6662,广州-昆明,,D,A321,,2017/6/26 20:58,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3677,,CZ3678,B6682,上海-昆明,,D,A320,,2017/6/26 10:53,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU2359,,MU2360,B6693,西宁-昆明,,D,A320,,2017/6/26 9:20,,33-计划,,REG,REG,,PAX,,,0,CES,XNN,,,,
MU2245,,MU2246,B6693,西宁-昆明,,D,A320,,2017/6/26 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,XNN,,,,
9C8829,,9C8830,B6708,上海-常德-昆明,CGD,D,A320,,2017/6/26 18:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
HO1019,,HO1020,B6717,杭州-大庸-昆明,DYG,D,A320,,2017/6/26 18:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
3U8854,,3U8853,B6718,哈尔滨-徐州-昆明,XUZ,D,A321,,2017/6/26 15:00,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
3U8958,,,B6719,台北-昆明,,R,A320,,2017/6/26 22:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TPE,,,,
3U8918,,3U8957,B6719,厦门-昆明,,D,A320,,2017/6/26 12:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
ZH9455,,,B6722,广州-昆明,,D,A320,,2017/6/26 21:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8866,,3U8201,B6732,宁波-昆明,,D,A320,,2017/6/26 14:15,,33-计划,,REG,REG,,PAX,,,0,YAG,NGB,,,,
3U8202,,,B6732,上海-昆明,,D,A320,,2017/6/26 23:45,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
CZ6415,,CZ6416,B6739,沈阳-西安-昆明,XIY,D,A320,,2017/6/26 18:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
ZH9789,,ZH9456,B6740,泉州-昆明,,D,A320,,2017/6/26 16:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
CA1955,,CA1752,B6745,温州-昆明,,D,A320,,2017/6/26 11:10,,33-计划,,REG,REG,,PAX,,,1,YAG,WNZ,,,,
MU2715,,MU2716,B6756,南京-长沙-昆明,HHA,D,A320,,2017/6/26 15:55,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2765,,,B6757,长春-南京-昆明,NKG,D,A320,,2017/6/26 21:35,,33-计划,,REG,REG,,PAX,,,0,CES,CGQ,,,,
HO1093,,,B6768,上海-昆明,,D,A320,,2017/6/27 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
HO1099,,HO1100,B6768,上海-昆明,,D,A320,,2017/6/26 15:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
3U8529,,3U8530,B6770,杭州-昆明,,D,A320,,2017/6/26 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
3U8838,,3U8837,B6771,北京-万州-昆明,WXN,D,A320,,2017/6/26 13:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
3U8848,,3U8527,B6772,哈尔滨-郑州-昆明,CGO,D,A320,,2017/6/26 21:50,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CZ6403,,CZ6404,B6776,沈阳-重庆-昆明,CKG,D,A320,,2017/6/26 14:38,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
3U8670,,,B6778,石家庄-成都-昆明,CTU,D,A320,,2017/6/26 19:00,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
CA4276,,CA4275,B6793,哈尔滨-昆明,,D,A320,,2017/6/26 14:20,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
8L9656,,8L9597,B6800,哈尔滨-忻州-昆明,WUT,D,B738,,2017/6/26 21:00,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
MU5329,,MU5330,B6802,合肥-昆明,,D,A320,,2017/6/26 17:35,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
MU2985,,MU2986,B6803,无锡-重庆-昆明,CKG,D,A320,,2017/6/26 18:55,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
8L9994,,8L9623,B6809,西安-昆明,,D,B738,,2017/6/26 8:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
8L9624,,8L9955,B6809,杭州-昆明,,D,B738,,2017/6/26 17:55,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CA4174,,,B6822,北京-昆明,,D,A320,,2017/6/27 1:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CA4172,,CA4173,B6822,北京-昆明,,D,A320,,2017/6/26 15:25,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
MU5078,,MU5078,B6832,曼谷-昆明,,I,A320,,2017/6/26 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,BKK,,,,
MU5077,,MU5077,B6832,合肥-昆明,,D,A320,,2017/6/26 14:30,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
9C8823,,9C8824,B6840,上海-遵义-昆明,ZYI,D,A320,,2017/6/26 15:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
MU5646,,MU5646,B6870,版纳-昆明,,D,A320,,2017/6/26 22:00,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5645,,MU5645,B6870,杭州-昆明,,D,A320,,2017/6/26 17:45,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
MU2177,,MU2178,B6880,宁波-昆明,,D,A320,,2017/6/26 17:20,,33-计划,,REG,REG,,PAX,,,0,CES,NGB,,,,
MF8461,,MF8462,B6889,杭州-武汉-昆明,WUH,D,B738,,2017/6/26 18:15,,33-计划,,REG,REG,,PAX,,,3,YAG,HGH,,,,
MU2995,,,B6893,无锡-重庆-昆明,CKG,D,A320,,2017/6/26 23:10,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
CZ6425,,CZ6426,B6896,大连-武汉-昆明,WUH,D,A320,,2017/6/26 12:43,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
CZ3459,,CZ3460,B6912,深圳-昆明,,D,A321,,2017/6/26 10:23,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
