FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STA,ORG,ETA,TDT,ATA,ABP,CAR,STP
CZ6370,版纳-昆明,B2916,,CZ6370,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 19:53,JHG,,,,,,2017/6/27 18:55
CZ6403,沈阳-重庆-昆明,B6775,,CZ6404,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 14:38,SHE,,,,,,2017/6/27 13:05
CZ6415,沈阳-西安-昆明,B6815,,CZ6416,XIY,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 18:58,SHE,,,,,,2017/6/27 16:50
CZ6425,大连-武汉-昆明,B9958,,CZ6426,WUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 12:43,DLC,,,,,,2017/6/27 10:40
CZ6459,长春-重庆-昆明,B1652,,CZ6460,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 14:48,CGQ,,,,,,2017/6/27 13:20
CZ6597,三亚-昆明,B8675,,CZ6598,,A321,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 19:58,SYX,,,,,,2017/6/27 17:50
CZ6601,郑州-昆明,B2620,,CZ6602,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 20:58,CGO,,,,,,2017/6/27 18:20
CZ6799,上海-昆明,B8869,,CZ6800,,A321,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 18:13,PVG,,,,,,2017/6/27 14:50
CZ6923,深圳-昆明,B6379,,CZ6924,,A321,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 21:03,SZX,,,,,,2017/6/27 18:40
CZ6949,乌鲁-重庆-昆明,B1952,,CZ6950,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 16:38,URC,,,,,,2017/6/27 15:05
CZ6977,武汉-昆明,B5739,,CZ6978,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 20:43,WUH,,,,,,2017/6/27 18:25
CZ8509,长春-青岛-昆明,B6812,,,TAO,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:13,CGQ,,,,,,2017/6/27 19:45
DR5316,天津-长治-昆明,B5829,,DR6505,CIH,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 17:35,TSN,,,,,,2017/6/27 14:40
DR6002,文山-昆明,B5830,,,,B737,,D,33-计划,REG,REG,,SPE,2017/6/27,,,0,YAG,2017/6/27 23:10,WNH,,,,,,2017/6/27 22:30
DR6007,文山-昆明,B5830,,DR6008,,B737,,D,33-计划,REG,REG,,SPE,2017/6/27,,,0,YAG,2017/6/27 15:10,WNH,,,,,,2017/6/27 14:30
DR6502,芒市-昆明,B5812,,DR6503,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 15:55,LUM,,,,,,2017/6/27 14:55
DR6504,芒市-昆明,B5812,,DR6579,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 19:40,LUM,,,,,,2017/6/27 18:40
DR6506,芒市-昆明,B5829,,DR6511,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 21:40,LUM,,,,,,2017/6/27 20:25
DR6508,芒市-昆明,B5812,,DR6501,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 11:55,LUM,,,,,,2017/6/27 10:50
DR6512,版纳-昆明,B5829,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 1:35,JHG,,,,,,2017/6/28 0:30
DR6516,天津-襄阳-昆明,B1960,,,XFN,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:20,TSN,,,,,,2017/6/27 22:30
DR6522,成都-昆明,B1595,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:30,CTU,,,,,,2017/6/27 22:50
DR6524,丽江-昆明,B6109,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:50,LJG,,,,,,2017/6/27 22:55
DR6534,武汉-昆明,B7865,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:55,WUH,,,,,,2017/6/27 21:45
DR6538,兰州-昆明,B7088,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:20,ZGC,,,,,,2017/6/27 22:05
DR6558,沈阳-呼和-昆明,B7866,,,HET,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 1:10,SHE,,,,,,2017/6/27 22:00
DR6560,大连-太原-昆明,B1593,,,TYN,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 1:35,DLC,,,,,,2017/6/27 22:40
DR6570,北海-昆明,B1593,,DR6559,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 11:20,BHY,,,,,,2017/6/27 9:45
DR6578,沈阳-榆林-昆明,B6110,,,UYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 22:05,SHE,,,,,,2017/6/27 19:10
DR6580,芒市-昆明,B6109,,DR6523,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 14:55,LUM,,,,,,2017/6/27 13:50
DR6592,西安-昆明,B1597,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:35,XIY,,,,,,2017/6/27 22:15
EU2223,成都-昆明,B6850,,EU2721,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 8:20,CTU,,,,,,2017/6/27 6:35
EU2226,版纳-昆明,B6850,,EU2224,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 22:15,JHG,,,,,,2017/6/27 21:15
EU2722,厦门-柳州-昆明,B6850,,EU2225,LZH,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 18:25,XMN,,,,,,2017/6/27 16:55
FD582,廊曼-昆明,HSBBE,,FD583,,A320,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 11:25,DMK,,,,,,2017/6/27 7:50
FM9397,上海-长沙-昆明,B5799,,FM9398,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 14:50,PVG,,,,,,2017/6/27 12:50
FM9429,上海-衡阳-昆明,B1968,,FM9430,HNY,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 16:20,PVG,,,,,,2017/6/27 14:20
FM9451,上海-昆明,B2563,,FM9452,,B763,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 12:30,SHA,,,,,,2017/6/27 9:00
FM9453,上海-昆明,B5261,,FM9453,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 11:45,SHA,,,,,,2017/6/27 8:15
FM9454,版纳-昆明,B5261,,FM9454,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 15:45,JHG,,,,,,2017/6/27 14:45
FM9539,温州-昆明,B5142,,FM9540,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 10:45,WNZ,,,,,,2017/6/27 7:40
FM9541,郑州-昆明,B2688,,FM9542,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 10:35,CGO,,,,,,2017/6/27 7:50
FU6509,福州-昆明,B1435,,FU6510,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 21:20,FOC,,,,,,2017/6/27 18:15
G52627,大连-南阳-昆明,B3141,,G52628,NNY,CRJ9,,D,33-计划,REG,REG,,PAX,2017/6/27,,,2,YAG,2017/6/27 18:15,DLC,,,,,,2017/6/27 15:45
GJ8661,杭州-贵阳-昆明,B8433,,,KWE,A320,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:30,HGH,,,,,,2017/6/27 23:20
GJ8837,杭州-珠海-昆明,B8335,,GJ8838,ZUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 13:45,HGH,,,,,,2017/6/27 11:50
GJ8872,长春-临沂-昆明,B8148,,,LYI,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 22:35,CGQ,,,,,,2017/6/27 19:25
GJ8881,杭州-昆明,B1866,,GJ8882,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 20:20,HGH,,,,,,2017/6/27 17:10
GS7661,西安-昆明,B9983,,GS7662,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 21:50,XIY,,,,,,2017/6/27 19:25
GS7855,天津-昆明,B8959,,GS7856,,A330,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 12:05,TSN,,,,,,2017/6/27 8:25
GX8981,南宁-昆明,B3178,,GX8982,,E190,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 9:55,NNG,,,,,,2017/6/27 8:30
HO1017,上海-大庸-昆明,B6618,,HO1018,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 18:45,PVG,,,,,,2017/6/27 16:40
HO1047,杭州-毕节-昆明,B6340,,HO1048,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 18:55,HGH,,,,,,2017/6/27 17:45
HO1093,上海-昆明,B8408,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:35,SHA,,,,,,2017/6/27 21:05
HO1095,上海-毕节-昆明,B6717,,HO1096,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 19:25,PVG,,,,,,2017/6/27 18:25
HO1099,上海-昆明,B8408,,HO1100,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 15:30,SHA,,,,,,2017/6/27 12:00
HO1121,上海-昆明,B6640,,HO1122,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,1,YAG,2017/6/27 11:50,SHA,,,,,,2017/6/27 8:35
HU7087,海口-昆明,B5136,,HU7088,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,1,YAG,2017/6/27 9:35,HAK,,,,,,2017/6/27 7:40
HU7111,北京-昆明,B8015,,HU7112,,A333,,D,33-计划,REG,REG,,PAX,2017/6/27,,,1,YAG,2017/6/27 19:10,PEK,,,,,,2017/6/27 15:40
HU7163,深圳-昆明,B1503,,HU7164,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,1,YAG,2017/6/27 10:25,SZX,,,,,,2017/6/27 7:55
HU7211,北京-昆明,B2490,,HU7212,,B763,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 11:35,PEK,,,,,,2017/6/27 8:10
HU7235,广州-昆明,B5372,,HU7236,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 21:20,CAN,,,,,,2017/6/27 18:45
HU7311,北京-昆明,B5625,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:55,PEK,,,,,,2017/6/27 21:30
JD5155,丽江-昆明,B8171,,JD5156,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 15:05,LJG,,,,,,2017/6/27 14:05
JD5157,杭州-昆明,B8678,,JD5158,,A330,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 13:15,HGH,,,,,,2017/6/27 10:00
JD5165,丽江-昆明,B6182,,JD5791,,A319,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 10:40,LJG,,,,,,2017/6/27 9:40
JD5789,版纳-昆明,B1622,,JD5790,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 11:20,JHG,,,,,,2017/6/27 10:05
JD5792,芒市-昆明,B6182,,JD5166,,A319,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 14:40,LUM,,,,,,2017/6/27 13:40
KA760,香港-昆明,BHLL,,KA761,,A330,,R,33-计划,REG,REG,,PAX,2017/6/27,,,1,YAG,2017/6/27 14:20,HKG,,,,,,2017/6/27 11:50
KN2381,石家庄-昆明,B1753,,KN5212,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 9:55,SJW,,,,,,2017/6/27 6:45
KN5211,南苑-汉中-昆明,B1990,,KN2382,HZG,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 19:50,NAY,,,,,,2017/6/27 17:55
KY8204,南京-昆明,B2669,,KY8219,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 19:00,NKG,,,,,,2017/6/27 16:00
KY8206,哈尔滨-济南-昆明,B5025,,,TNA,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:10,HRB,,,,,,2017/6/27 19:55
KY8210,版纳-昆明,B7870,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:25,JHG,,,,,,2017/6/27 22:20
KY8220,深圳-昆明,B2669,,KY8203,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 10:55,SZX,,,,,,2017/6/27 8:30
KY8222,重庆-昆明,B1507,,KY8285,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 21:40,CKG,,,,,,2017/6/27 20:05
KY8232,丽江-昆明,B7871,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:45,LJG,,,,,,2017/6/27 23:45
KY8234,太原-昆明,B1926,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:05,TYN,,,,,,2017/6/27 20:00
KY8236,杭州-昆明,B5673,,KY8265,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 15:25,HGH,,,,,,2017/6/27 12:15
KY8240,青岛-昆明,B7089,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:25,TAO,,,,,,2017/6/27 20:50
KY8244,普洱-昆明,B5026,,KY8247,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 20:55,SYM,,,,,,2017/6/27 19:50
KY8246,芒市-昆明,B2678,,KY8301,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 17:50,LUM,,,,,,2017/6/27 16:45
KY8248,芒市-昆明,B5026,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:50,LUM,,,,,,2017/6/27 23:45
KY8250,丽江-版纳-昆明,B7872,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:40,LJG,,,,,,2017/6/27 23:35
KY8252,保山-昆明,B7871,,KY8231,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 10:45,BSD,,,,,,2017/6/27 9:40
KY8254,西安-昆明,B6492,,KY8281,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 13:40,XIY,,,,,,2017/6/27 11:20
KY8256,临沧-昆明,B7870,,KY8209,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 11:50,LNJ,,,,,,2017/6/27 10:55
KY8258,郑州-昆明,B6495,,KY8307,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 14:55,CGO,,,,,,2017/6/27 12:10
KY8266,杭州-昆明,B5673,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:05,HGH,,,,,,2017/6/27 20:55
KY8270,丽江-版纳-昆明,B1459,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:10,LJG,,,,,,2017/6/27 22:55
KY8274,武汉-昆明,B1507,,KY8221,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 15:55,WUH,,,,,,2017/6/27 13:40
KY8282,上海-昆明,B6492,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 22:40,PVG,,,,,,2017/6/27 19:15
KY8284,上海-昆明,B7089,,KY8239,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 15:15,PVG,,,,,,2017/6/27 11:55
KY8286,广州-昆明,B1507,,KY8273,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 9:15,CAN,,,,,,2017/6/27 6:45
KY8296,南通-重庆-昆明,B1991,,,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 17:55,NTG,,,,,,2017/6/27 16:20
KY8298,长春-石家庄-昆明,B2679,,,SJW,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:20,CGQ,,,,,,2017/6/27 20:10
KY8302,惠州-昆明,B2678,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 23:50,HUZ,,,,,,2017/6/27 21:30
KY8308,南昌-昆明,B5702,,KY8233,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 11:55,KHN,,,,,,2017/6/27 9:40
KY8314,腾冲-昆明,B1459,,KY8269,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 17:50,TCZ,,,,,,2017/6/27 16:50
KY8316,腾冲-昆明,B7872,,KY8249,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 19:10,TCZ,,,,,,2017/6/27 18:05
KY8322,成都-昆明,B6491,,KY8361,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 12:35,CTU,,,,,,2017/6/27 10:45
KY8334,大连-西安-昆明,B7873,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/28,,,0,YAG,2017/6/28 0:10,DLC,,,,,,2017/6/27 21:45
KY8338,临汾-昆明,B6493,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 17:00,LFQ,,,,,,2017/6/27 14:00
KY8340,运城-昆明,B2678,,KY8245,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 13:45,YCU,,,,,,2017/6/27 11:15
KY8342,南宁-厦门-昆明,B2667,,,XMN,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 22:00,NNG,,,,,,2017/6/27 19:15
KY8362,合艾-昆明,B6491,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,YAG,2017/6/27 22:20,HDY,,,,,,2017/6/27 18:50
MF8405,厦门-昆明,B5847,,MF8406,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,3,YAG,2017/6/27 10:50,XMN,,,,,,2017/6/27 8:05
MF8417,厦门-昆明,B5605,,MF8418,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,3,YAG,2017/6/27 14:40,XMN,,,,,,2017/6/27 12:00
MF8427,福州-昆明,B5791,,MF8428,,B738,,D,21-前站起飞,REG,REG,,PAX,2017/6/27,,,3,YAG,2017/6/27 11:00,FOC,,,,2017/6/26 8:27,,2017/6/27 8:05
MF8429,厦门-昆明,B5319,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,3,YAG,2017/6/27 23:45,XMN,,,,,,2017/6/27 21:00
MF8461,杭州-武汉-昆明,B6889,,MF8462,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,3,YAG,2017/6/27 18:15,HGH,,,,,,2017/6/27 15:55
MF8475,福州-昆明,B5552,,MF8476,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,3,YAG,2017/6/27 19:05,FOC,,,,,,2017/6/27 15:55
MI916,新加坡-昆明,9VMGE,,MI915,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,1,YAG,2017/6/27 18:15,SIN,,,,,,2017/6/27 14:15
MU2028,台北-昆明,B1789,,MU5823,,B738,,R,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 16:05,TPE,,,,,,2017/6/27 12:30
MU2030,曼德勒-昆明,B5795,,MU5849,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 14:50,MDL,,,,,,2017/6/27 13:15
MU2032,仰光-昆明,B1908,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 19:45,RGN,,,,,,2017/6/27 17:25
MU2035,北京-昆明,B6148,,MU2035,,B738,,D,21-前站起飞,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 11:30,PEK,,,,2017/6/26 8:12,,2017/6/27 7:55
MU2036,达卡-昆明,B6148,,MU2036,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 18:50,DAC,,,,,,2017/6/27 16:35
MU2177,宁波-昆明,B6880,,MU2178,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 17:20,NGB,,,,,,2017/6/27 14:15
MU2181,西安-昆明,B6372,,MU2182,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 10:10,XIY,,,,,,2017/6/27 7:50
MU2205,银川-昆明,B6877,,MU2206,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 10:25,INC,,,,,,2017/6/27 7:40
MU2207,西安-昆明,B6372,,MU2208,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 17:10,XIY,,,,,,2017/6/27 14:45
MU2245,西宁-昆明,B6876,,MU2246,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 22:15,XNN,,,,,,2017/6/27 19:50
MU2249,兰州-昆明,B8395,,MU2250,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 9:30,ZGC,,,,,,2017/6/27 7:15
MU2264,沈阳-西安-昆明,B5647,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 23:20,SHE,,,,,,2017/6/27 21:00
MU2359,西宁-昆明,B6876,,MU2360,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 9:20,XNN,,,,,,2017/6/27 7:05
MU2361,西安-昆明,B1838,,MU2362,,A325,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 20:30,XIY,,,,,,2017/6/27 18:15
MU2485,武汉-昆明,B7876,,MU2486,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 14:15,WUH,,,,,,2017/6/27 12:00
MU2493,温州-武汉-昆明,B1535,,MU2498,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 22:10,WNZ,,,,,,2017/6/27 19:55
MU2495,成都-昆明,B5199,,MU2496,,B737,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 9:10,CTU,,,,,,2017/6/27 7:30
MU2497,武汉-昆明,B1535,,MU2494,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 10:10,WUH,,,,,,2017/6/27 7:55
MU2562,琅勃-昆明,B5295,,MU5744,,B737,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 18:10,LPQ,,,,,,2017/6/27 16:30
MU2567,广州-昆明,B5701,,MU5843,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 9:05,CAN,,,,,,2017/6/27 6:30
MU2568,曼德勒-昆明,B5527,,MU2568,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 18:55,MDL,,,,,,2017/6/27 17:30
MU2572,加德-昆明,B5259,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 23:30,KTM,,,,,,2017/6/27 20:20
MU2576,河内-昆明,B5809,,MU5724,,B737,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 18:50,HAN,,,,,,2017/6/27 17:25
MU2582,岘港-昆明,B1788,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 18:35,DAD,,,,,,2017/6/27 16:15
MU2586,胡市-昆明,B5242,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 23:05,SGN,,,,,,2017/6/27 20:10
MU2587,北京-昆明,B6143,Y,MU2587,,B738,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 12:35,PEK,,,,,,2017/6/27 8:55
MU2588,奈比多-昆明,B6143,,MU2588,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 19:20,NYT,,,,,,2017/6/27 17:10
MU2590,万象-昆明,B1790,,MU5757,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 12:25,VTE,,,,,,2017/6/27 10:50
MU2594,清迈-昆明,B6249,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 19:10,CNX,,,,,,2017/6/27 17:30
MU2600,金边-昆明,B5816,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 23:00,PNH,,,,,,2017/6/27 20:05
MU2705,南京-昆明,B8017,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 10:30,NKG,,,,,,2017/6/27 7:30
MU2706,丽江-昆明,B8017,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 14:35,LJG,,,,,,2017/6/27 13:30
MU2715,南京-长沙-昆明,B6892,,MU2716,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 16:00,NKG,,,,,,2017/6/27 13:45
MU2725,南京-昆明,B6757,,MU2786,,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 15:30,NKG,,,,,,2017/6/27 12:25
MU2735,南京-长沙-昆明,B6891,,MU2736,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 18:30,NKG,,,,,,2017/6/27 16:25
MU2745,南京-长沙-昆明,B8018,,MU2746,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 20:00,NKG,,,,,,2017/6/27 17:50
MU2755,南京-昆明,B6462,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/6/27,,,0,CES,2017/6/27 20:10,NKG,,,,,,2017/6/27 17:05
