FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STD,DES
FM9540,昆明-温州,B5142,,FM9539,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:00,WNZ
FM9542,昆明-郑州,B5140,,FM9541,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:50,CGO
FU6510,昆明-福州,B1435,,FU6509,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:25,FOC
G52628,昆明-南阳-大连,B3382,,G52627,NNY,CRJ9,,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 19:05,DLC
GJ8662,昆明-贵阳-杭州,B8433,,GJ8661,KWE,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:30,HGH
GJ8838,昆明-珠海-杭州,B8985,,GJ8837,ZUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 18:05,HGH
GJ8871,昆明-临沂-长春,B8145,,GJ8690,LYI,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:10,CGQ
GS7662,昆明-西安,B9983,,GS7661,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:50,XIY
GS7856,昆明-天津,B1849,,GS7855,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:25,TSN
GX8982,昆明-南宁,B3215,,GX8981,,E190,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:55,NNG
HO1018,昆明-大庸-上海,B6640,,HO1017,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 19:55,PVG
HO1048,昆明-毕节-杭州,B6788,,HO1047,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 19:55,HGH
HO1094,昆明-上海,B1681,,HO1093,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:40,SHA
HO1122,昆明-上海,B6602,,HO1121,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 12:55,SHA
HU7088,昆明-海口,B5428,,HU7087,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 10:35,HAK
HU7112,昆明-北京,B5963,,HU7111,,A332,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 20:25,PEK
HU7164,昆明-深圳,B5141,,HU7163,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 11:25,SZX
HU7212,昆明-北京,B2723,,HU7211,,B787,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:55,PEK
HU7236,昆明-广州,B1733,,HU7235,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:20,CAN
HU7312,昆明-北京,B1996,,HU7311,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:10,PEK
JD5156,昆明-丽江,B1622,,JD5155,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 16:05,LJG
JD5158,昆明-杭州,B8678,,JD5157,,A330,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 14:30,HGH
JD5166,昆明-丽江,B6403,,JD5792,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:50,LJG
JD5790,昆明-版纳,B8072,,JD5789,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:20,JHG
JD5791,昆明-芒市,B6403,,JD5165,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 11:45,LUM
KA761,昆明-香港,BHSN,,KA760,,A320,,R,33-计划,REG,REG,,PAX,2017/6/29,,,1,YAG,2017/6/29 15:20,HKG
KN2382,昆明-石家庄,B1989,,KN5211,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:55,SJW
KN5212,昆明-汉中-南苑,B1753,,KN2381,HZG,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:10,NAY
KY8203,昆明-南京,B5673,,KY8220,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:00,NKG
KY8205,昆明-济南-哈尔滨,B5025,,KY8206,TNA,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:05,HRB
KY8209,昆明-版纳,B7870,,KY8252,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 12:55,JHG
KY8219,昆明-深圳,B5673,,KY8204,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 21:25,SZX
KY8221,昆明-重庆,B1926,,KY8274,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 17:25,CKG
KY8231,昆明-丽江,B7871,,KY8256,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 16:40,LJG
KY8233,昆明-太原,B1991,,KY8308,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 13:55,TYN
KY8235,昆明-杭州,B2669,,KY8266,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:15,HGH
KY8239,昆明-青岛,B7873,,KY8258,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 16:20,TAO
KY8243,昆明-普洱,B2678,,KY8270,,B737,707,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 18:15,SYM
KY8245,昆明-芒市,B5026,,KY8340,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 15:00,LUM
KY8247,昆明-芒市,B2678,,KY8244,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 21:55,LUM
KY8249,昆明-丽江,B7872,,KY8316,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 20:10,LJG
KY8251,昆明-保山,B7870,,KY8232,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:55,BSD
KY8253,昆明-西安,B5672,,KY8234,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:10,XIY
KY8255,昆明-临沧,B7871,,KY8210,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:50,LNJ
KY8257,昆明-郑州,B7873,,KY8334,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:25,CGO
KY8265,昆明-杭州,B2669,,KY8236,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 16:50,HGH
KY8269,昆明-丽江,B2679,,KY8314,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 19:10,LJG
KY8273,昆明-武汉,B1926,,KY8286,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:20,WUH
KY8281,昆明-上海,B5672,,KY8254,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 14:40,PVG
KY8283,昆明-上海,B6493,,KY8276,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:40,PVG
KY8285,昆明-广州,B1507,,KY8338,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 22:40,CAN
KY8295,昆明-重庆-南通,B6492,,KY8282,CKG,B738,136,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:05,NTG
KY8297,昆明-石家庄-长春,B1459,,KY8248,SJW,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:40,CGQ
KY8301,昆明-惠州,B5026,,KY8246,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 18:40,HUZ
KY8307,昆明-南昌,B6493,,KY8284,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 16:50,KHN
KY8313,昆明-腾冲,B2679,,KY8298,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:00,TCZ
KY8315,昆明-腾冲,B7872,,KY8250,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 7:20,TCZ
KY8321,昆明-成都,B6491,,KY8302,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:15,CTU
KY8333,昆明-西安-大连,B7089,,KY8240,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:50,DLC
KY8337,昆明-临汾,B1507,,KY8222,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 10:40,LFQ
KY8339,昆明-运城,B5026,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 8:10,YCU
KY8341,昆明-厦门-南宁,B2667,,KY8342,XMN,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 9:15,NNG
KY8361,昆明-合艾,B6491,,KY8322,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 14:10,HDY
MF8406,昆明-厦门,B5219,,MF8405,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,5,YAG,2017/6/29 11:50,XMN
MF8418,昆明-厦门,B5551,,MF8417,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,4,YAG,2017/6/29 15:40,XMN
MF8428,昆明-福州,B5038,,MF8427,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,5,YAG,2017/6/29 12:20,FOC
MF8430,昆明-厦门,B5551,,MF8429,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,5,YAG,2017/6/29 8:05,XMN
MF8462,昆明-武汉-杭州,B5383,,MF8461,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,5,YAG,2017/6/29 19:15,HGH
MF8476,昆明-福州,B2862,,MF8475,,B752,313,D,33-计划,REG,REG,,PAX,2017/6/29,,,3,YAG,2017/6/29 20:15,FOC
MF8642,昆明-珠海-泉州,B5659,,MF8641,ZUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,YAG,2017/6/29 20:10,JJN
MI913,昆明-新加坡,9VMGD,,MI912,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,2,YAG,2017/6/29 13:10,SIN
MU2027,昆明-台北,B6143,,MU2594,,B738,507,R,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:15,TPE
MU2029,昆明-曼德勒,B5795,,MU2264,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:45,MDL
MU2031,昆明-仰光,B6145,,MU5708,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:00,RGN
MU2035,昆明-达卡,B6249,,MU2035,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:00,DAC
MU2036,昆明-北京,B6249,,MU2036,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:30,PEK
MU2144,昆明-太原,B2682,,MU5461,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:40,TYN
MU215,昆明-南京-温哥华,B8226,,MU216,NKG,A33H,129,M,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:10,YVR
MU2178,昆明-宁波,B6880,,MU2177,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:25,NGB
MU2186,昆明-银川,B1641,,MU2185,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:05,INC
MU2206,昆明-银川,B1641,,MU2205,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:35,INC
MU2208,昆明-西安,B9905,,MU2207,,A321,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:10,XIY
MU2246,昆明-西宁,B6876,,MU2245,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:15,XNN
MU2250,昆明-兰州,B2209,,MU2249,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:35,ZGC
MU2263,昆明-西安-沈阳,B5683,,MU5704,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:45,SHE
MU2360,昆明-西宁,B6876,,MU2359,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:20,XNN
MU2362,昆明-西安,B6476,,MU2361,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:30,XIY
MU2486,昆明-武汉,B1536,,MU2485,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:25,WUH
MU2494,昆明-武汉-温州,B1515,,MU2497,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:20,WNZ
MU2496,昆明-成都,B5199,,MU2495,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:35,CTU
MU2498,昆明-武汉,B1515,,MU2493,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:20,WUH
MU2561,昆明-琅勃,B5282,,MU5894,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:05,LPQ
MU2565,昆明-南宁-河内,B5809,,MU9742,NNG,B737,,M,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:10,HAN
MU2567,昆明-曼德勒,B5701,,MU2567,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:30,MDL
MU2568,昆明-广州,B5795,,MU2568,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:05,CAN
MU2571,昆明-加德,B5255,,MU5966,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:05,KTM
MU2573,昆明-万象,B1790,,MU2573,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:30,VTE
MU2574,昆明-北京,B1790,,MU2574,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:30,PEK
MU2575,昆明-河内,B5817,,MU9731,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:05,HAN
MU2581,昆明-岘港,B5527,,MU742,,B738,502,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:20,DAD
MU2585,昆明-胡市,B5293,,MU5737,,B737,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:50,SGN
MU2589,昆明-万象,B6147,,MU5750,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:05,VTE
MU2591,昆明-普吉,B6798,,MU5455,,A320,,I,33-计划,REG,REG,,PAX,2017/6/30,,,0,CES,2017/6/30 1:20,HKT
MU2593,昆明-清迈,B6148,,MU5716,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:30,CNX
MU2595,昆明-清迈,B5796,,MU5738,,B738,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 6:30,CNX
MU2705,昆明-丽江,B6472,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:30,LJG
MU2706,昆明-南京,B6472,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:35,NKG
MU2716,昆明-长沙-南京,B8649,,MU2715,HHA,A325,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:00,NKG
MU2726,昆明-南京,B2230,,MU5810,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:30,NKG
MU2736,昆明-长沙-南京,B6879,,MU2735,HHA,A322,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:35,NKG
MU2755,昆明-版纳,B8017,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:05,JHG
MU2756,昆明-南京,B6462,,MU2756,,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:40,NKG
MU2766,昆明-南京-长春,B2220,,MU2995,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:35,CGQ
MU2786,昆明-南京,B2230,,MU2725,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:30,NKG
MU2976,昆明-重庆-无锡,B6757,,MU2975,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:25,WUX
MU2986,昆明-无锡,B6893,,MU2985,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:10,WUX
MU2996,昆明-重庆-无锡,B6893,,MU2765,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:45,WUX
MU5077,昆明-曼谷,B8973,,MU5077,,A320,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:10,BKK
MU5078,昆明-合肥,B8973,,MU5078,,A320,,D,33-计划,REG,REG,,PAX,2017/6/30,,,0,CES,2017/6/30 0:55,HFE
MU5094,昆明-兰州,B6371,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:55,ZGC
MU5146,昆明-太原,B1772,,MU5229,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:30,TYN
MU5230,昆明-温州,B5492,,MU5145,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:25,WNZ
MU5299,昆明-太原-北京,B5257,,MU5292,TYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:15,PEK
MU5328,昆明-九华山-济南,B2207,,MU5327,JUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:20,TNA
MU5330,昆明-合肥,B1862,,MU5329,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:40,HFE
MU5438,昆明-南充-上海,B8379,,MU5437,NAO,A319,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:40,PVG
MU5450,昆明-重庆,B6832,,MU5463,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:05,CKG
MU5454,昆明-武汉-宁波,B6798,,MU5453,WUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:15,NGB
MU5456,昆明-宁波,B6011,,MU5455,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:30,NGB
MU5462,昆明-温州,B2682,,MU2143,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:35,WNZ
MU5464,昆明-合肥-上海,B8391,,MU5449,HFE,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:35,PVG
MU5470,昆明-南昌,B6009,,MU5469,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:50,KHN
MU5472,昆明-重庆-济南,B9946,Y,MU5471,CKG,A320,116,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:50,TNA
MU5475,昆明-合肥,B6830,,MU5476,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:00,HFE
MU5480,昆明-武汉-青岛,B1859,Y,MU5479,WUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:20,TAO
MU5498,昆明-青岛,B1861,,MU5497,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:55,TAO
MU5532,昆明-南昌-上海,B6617,,MU5465,KHN,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:10,PVG
MU5548,昆明-景德镇-杭州,B2228,,MU5547,JDZ,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:25,HGH
MU555,昆明-加尔,B6797,,MU555,,A322,,I,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:35,CCU
MU556,昆明-杭州,B6335,,MU556,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 7:05,HGH
MU5576,昆明-郑州-烟台,B6586,,MU5575,CGO,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:25,YNT
MU5588,昆明-福州-上海,B8565,,MU5505,FOC,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 16:05,PVG
MU5618,昆明-南昌,B6013,,MU5617,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:20,KHN
MU5645,昆明-版纳,B6001,,MU5645,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:55,JHG
MU5646,昆明-杭州,B6001,,MU5646,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:00,HGH
MU5656,昆明-杭州,B6870,,MU5712,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:15,HGH
MU5706,昆明-版纳,B5295,,MU5800,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:25,JHG
MU5707,昆明-北京,B5701,Y,MU2030,,B738,112,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,CES,2017/6/29 16:00,PEK
MU5711,昆明-北京,B6870,,MU5655,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:50,PEK
MU5712,昆明-芒市,B2640,,MU5715,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:35,LUM
MU5713,昆明-北京,B1791,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:30,PEK
MU5714,昆明-普洱,B5245,,MU5976,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:35,SYM
MU5715,昆明-北京,B1792,,MU784,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 20:10,PEK
MU5717,昆明-腾冲,B6142,,MU5757,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:45,TCZ
MU5718,昆明-北京,B6147,,MU5758,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:00,PEK
MU5719,昆明-北京,B7592,,MU5802,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:20,PEK
MU5721,昆明-黔江-北京,B5271,,MU5988,JIQ,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:35,PEK
MU5723,昆明-西安,B7589,,MU5862,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,1,CES,2017/6/29 14:10,XIY
MU5724,昆明-版纳,B5265,,MU5763,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:35,JHG
MU5725,昆明-乌鲁,B5822,,MU5723,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:25,URC
MU5731,昆明-广州,B6892,,MU2785,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 8:00,CAN
MU5732,昆明-西昌,B5270,,MU5882,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:50,XIC
MU5733,昆明-广州,B6145,,MU2032,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 23:15,CAN
MU5734,昆明-版纳,B5807,,MU5734,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:55,JHG
MU5737,昆明-广州,B7599,,MU5776,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 15:35,CAN
MU5739,昆明-广州,B5231,,MU5914,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:05,CAN
MU5740,昆明-大理,B5293,,MU5892,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 11:50,DLU
MU5741,昆明-广州,B7591,,MU5852,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:05,CAN
MU5742,昆明-保山,B5817,,MU2576,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:55,BSD
MU5743,昆明-广州,B1788,,MU714,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:35,CAN
MU5744,昆明-丽江,B5231,,MU9737,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 21:15,LJG
MU5745,昆明-三亚,B8496,,MU5748,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:50,SYX
MU5747,昆明-天津,B8496,,MU5746,,A320,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 9:45,TSN
MU5748,昆明-版纳,B5282,,MU2562,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 19:00,JHG
MU5749,昆明-长沙-盐城,B7590,,MU5717,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 13:15,YNZ
MU5757,昆明-深圳,B6147,,MU2590,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 14:00,SZX
MU5759,昆明-深圳,B1703,,MU5848,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 10:00,SZX
MU5760,昆明-大理,B5225,Y,MU5982,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 17:05,DLU
MU5763,昆明-深圳,B1789,,MU5850,,B738,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 22:00,SZX
MU5764,昆明-芒市,B5807,,MU5811,,B737,,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 12:10,LUM
MU5771,昆明-广州,B1791,,MU5714,,B738,120,D,33-计划,REG,REG,,PAX,2017/6/29,,,0,CES,2017/6/29 18:50,CAN
