FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STD,DES
FM9430,昆明-衡阳-上海,B1967,,FM9429,HNY,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:25,PVG
FM9452,昆明-上海,B2567,,FM9451,,B763,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:50,SHA
FM9453,昆明-版纳,B5261,,FM9453,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:00,JHG
FM9454,昆明-上海,B5261,,FM9454,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:50,SHA
FM9542,昆明-郑州,B5140,,FM9541,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:50,CGO
FU6510,昆明-福州,B1905,,FU6509,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:25,FOC
G52628,昆明-南阳-大连,B3378,,G52627,NNY,CL65,,D,33-计划,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 19:05,DLC
GJ8662,昆明-贵阳-杭州,B8243,,GJ8661,KWE,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:30,HGH
GJ8871,昆明-临沂-长春,B8335,,GJ8690,LYI,A320,722a,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:10,CGQ
GS7662,昆明-西安,B8066,,GS7661,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:50,XIY
GS7856,昆明-天津,B8959,,GS7855,,A330,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:25,TSN
GX8982,昆明-南宁,,,,,E190,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:50,NNG
HO1020,昆明-大庸-杭州,B6572,,HO1019,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:45,HGH
HO1092,昆明-上海,B6311,,HO1091,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:25,SHA
HO1094,昆明-上海,B6602,,HO1093,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:40,SHA
HO1096,昆明-毕节-上海,B8538,,HO1095,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 18:40,SHA
HO1100,昆明-上海,B6602,,HO1099,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 16:35,SHA
HO1122,昆明-上海,B6787,,HO1121,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 12:55,SHA
HO1652,昆明-南京-哈尔滨,B6921,,HO1651,NKG,A320,724,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:05,HRB
HU7088,昆明-海口,B1797,,HU7087,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 10:35,HAK
HU7112,昆明-北京,B5935,,HU7111,,A333,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 20:25,PEK
HU7164,昆明-深圳,B5418,,HU7163,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 11:25,SZX
HU7212,昆明-北京,B2750,,HU7211,,B787,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:55,PEK
HU7312,昆明-北京,B6060,,HU7311,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:10,PEK
JD5156,昆明-丽江,B1623,,JD5155,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 16:05,LJG
JD5158,昆明-杭州,B8678,,JD5157,,A330,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 14:30,HGH
JD5166,昆明-丽江,B6245,,JD5792,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:50,LJG
JD5790,昆明-版纳,B8169,,JD5789,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:20,JHG
JD5791,昆明-芒市,B6245,,JD5165,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:50,LUM
KA761,昆明-香港,BHSD,,KA760,,A320,,R,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 15:20,HKG
KN2382,昆明-石家庄,B5547,,KN5211,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:55,SJW
KN5212,昆明-汉中-南苑,B1750,,KN2381,HZG,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:10,NAY
KY8203,昆明-南京,B5673,,KY8220,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:55,NKG
KY8205,昆明-济南-哈尔滨,B5025,,KY8206,TNA,B737,141,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:05,HRB
KY8209,昆明-版纳,B7871,,KY8252,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:55,JHG
KY8219,昆明-深圳,B5673,,KY8204,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 21:25,SZX
KY8221,昆明-重庆,B5672,,KY8274,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:25,CKG
KY8231,昆明-丽江,B7870,,KY8256,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 16:40,LJG
KY8233,昆明-太原,B1507,,KY8308,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:55,TYN
KY8235,昆明-杭州,B2667,,KY8266,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:15,HGH
KY8239,昆明-青岛,B7089,,KY8258,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 16:20,TAO
KY8243,昆明-普洱,B2678,,KY8270,,B737,715,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 18:15,SYM
KY8247,昆明-芒市,B2678,,KY8244,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 21:55,LUM
KY8249,昆明-丽江,B7872,,KY8316,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:10,LJG
KY8251,昆明-保山,B7871,,KY8232,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:55,BSD
KY8253,昆明-西安,B6492,,KY8296,,B738,540,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:10,XIY
KY8255,昆明-临沧,B7870,,KY8210,,B737,144,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:50,LNJ
KY8257,昆明-郑州,B7089,,KY8282,,B738,541,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:25,CGO
KY8265,昆明-杭州,B2667,,KY8236,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 16:50,HGH
KY8269,昆明-丽江,B5026,,KY8314,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:10,LJG
KY8273,昆明-武汉,B5672,,KY8286,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 10:20,WUH
KY8281,昆明-上海,B6492,,KY8254,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 14:40,PVG
KY8283,昆明-上海,B1991,,KY8234,,B738,146,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:40,PVG
KY8285,昆明-广州,B5672,,KY8222,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:40,CAN
KY8295,昆明-重庆-南通,B6495,,KY8262,CKG,B738,539,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:05,NTG
KY8297,昆明-石家庄-长春,B7873,,KY8334,SJW,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:40,CGQ
KY8301,昆明-惠州,B6493,,KY8338,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 18:40,HUZ
KY8307,昆明-南昌,B1991,,KY8284,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 16:50,KHN
KY8313,昆明-腾冲,B5026,,KY8248,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:00,TCZ
KY8315,昆明-腾冲,B7872,,KY8250,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 7:20,TCZ
KY8321,昆明-成都,B6491,,KY8276,,B738,147,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:15,CTU
KY8333,昆明-西安-大连,B5702,,KY8298,XIY,B738,148,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:50,DLC
KY8337,昆明-临汾,B6493,,KY8302,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 10:40,LFQ
KY8341,昆明-厦门-南宁,B2669,,KY8342,XMN,B737,542,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:15,NNG
KY8361,昆明-合艾,B6491,,KY8322,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 14:10,HDY
MF8406,昆明-厦门,B5152,,MF8405,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,5,YAG,2017/6/17 11:50,XMN
MF8418,昆明-厦门,B5383,,MF8417,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,4,YAG,2017/6/17 15:40,XMN
MF8428,昆明-福州,B5218,,MF8427,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,5,YAG,2017/6/17 12:20,FOC
MF8430,昆明-厦门,B5383,,MF8429,,B738,723,D,33-计划,REG,REG,,PAX,2017/6/17,,,5,YAG,2017/6/17 8:05,XMN
MF8462,昆明-武汉-杭州,B5389,,MF8461,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,5,YAG,2017/6/17 19:15,HGH
MF8476,昆明-福州,B5535,,MF8641,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 20:15,FOC
MF8642,昆明-珠海-泉州,B5688,,MF8475,ZUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:10,JJN
MU2027,昆明-台北,B1703,,MU5714,,B738,318,R,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:15,TPE
MU2029,昆明-曼德勒,B1908,,MU2596,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:45,MDL
MU2031,昆明-仰光,B5796,,MU5782,,B738,709,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:55,RGN
MU2035,昆明-达卡,B6146,,MU2035,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:00,DAC
MU2036,昆明-北京,B6146,,MU2036,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:30,PEK
MU2144,昆明-太原,B5492,,MU5461,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:40,TYN
MU2182,昆明-西安,B9971,,MU2181,,A325,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:15,XIY
MU2186,昆明-银川,B6693,,MU2185,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:05,INC
MU2206,昆明-银川,B6693,,MU2205,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:35,INC
MU2208,昆明-西安,B1838,,MU2207,,A325,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:10,XIY
MU2246,昆明-西宁,B2378,,MU2245,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:15,XNN
MU2250,昆明-兰州,B8227,,MU2249,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:35,ZGC
MU2263,昆明-西安-沈阳,B5756,,MU5848,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:45,SHE
MU2486,昆明-武汉,B5780,,MU2485,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:25,WUH
MU2494,昆明-武汉-温州,B1536,,MU2497,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:20,WNZ
MU2496,昆明-成都,B5501,,MU2495,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:10,CTU
MU2498,昆明-武汉,B1536,,MU2493,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:20,WUH
MU2561,昆明-琅勃,B5245,,MU9756,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:05,LPQ
MU2567,昆明-曼德勒,B5647,,MU2567,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:30,MDL
MU2568,昆明-广州,B1908,,MU2568,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:05,CAN
MU2575,昆明-河内,B5295,,MU5942,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:05,HAN
MU2581,昆明-岘港,B1702,,MU5708,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:20,DAD
MU2585,昆明-胡市,B5256,,MU5737,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:50,SGN
MU2587,昆明-奈比多,B1791,,MU2587,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:10,NYT
MU2588,昆明-北京,B1791,,MU2588,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:25,PEK
MU2589,昆明-万象,B6143,,MU746,,B738,713,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:05,VTE
MU2591,昆明-普吉,B1836,,MU5455,,A320,,I,33-计划,REG,REG,,PAX,2017/6/18,,,0,CES,2017/6/18 1:20,HKT
MU2593,昆明-清迈,B6147,,MU5716,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:30,CNX
MU2595,昆明-清迈,B1908,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 6:30,CNX
MU2599,昆明-金边,B5816,,MU9731,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:20,PNH
MU2705,昆明-丽江,B6463,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:30,LJG
MU2706,昆明-南京,B6463,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:35,NKG
MU2716,昆明-长沙-南京,B6890,,MU2715,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:00,NKG
MU2726,昆明-南京,B2221,,MU2785,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:30,NKG
MU2736,昆明-长沙-南京,B2411,,MU2735,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:35,NKG
MU2746,昆明-长沙-南京,B9970,,MU2745,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:10,NKG
MU2755,昆明-版纳,B6462,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:05,JHG
MU2756,昆明-南京,B6472,,MU2756,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:40,NKG
MU2766,昆明-南京-长春,B1636,,MU2765,NKG,A320,130,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:35,CGQ
MU2786,昆明-南京,B2221,,MU2725,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:30,NKG
MU2976,昆明-重庆-无锡,B6638,,MU2975,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:25,WUX
MU2986,昆明-无锡,B8018,,MU2985,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:10,WUX
MU2996,昆明-重庆-无锡,B8018,,MU5810,CKG,A320,117,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:45,WUX
MU5077,昆明-曼谷,B6760,,MU5077,,A320,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:10,BKK
MU5078,昆明-合肥,B6760,,MU5078,,A320,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,CES,2017/6/18 0:55,HFE
MU5094,昆明-兰州,B6873,,MU5094,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:55,ZGC
MU5146,昆明-太原,B1981,,MU5229,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:30,TYN
MU5230,昆明-温州,B1933,,MU5145,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:25,WNZ
MU5299,昆明-太原-北京,B1772,,MU5292,TYN,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:15,PEK
MU5328,昆明-九华山-济南,B8556,,MU5327,JUH,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:20,TNA
MU5330,昆明-合肥,B6832,,MU5329,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:40,HFE
MU5438,昆明-南充-上海,B6459,,MU5437,NAO,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:40,PVG
MU5450,昆明-重庆,B6370,,MU5463,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:05,CKG
MU5456,昆明-宁波,B6805,,MU5455,,A320,125,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:30,NGB
MU5462,昆明-温州,B5492,,MU2143,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:35,WNZ
MU5464,昆明-合肥-上海,B6370,,MU5449,HFE,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:35,PVG
MU5470,昆明-南昌,B1613,,MU5469,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:50,KHN
MU5472,昆明-重庆-济南,B2413,,MU5471,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:50,TNA
MU5475,昆明-合肥,B8565,,MU5476,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:00,HFE
MU5480,昆明-武汉-青岛,B2333,,MU5479,WUH,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:20,TAO
MU5532,昆明-南昌-上海,B1611,,MU5465,KHN,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:10,PVG
MU5548,昆明-景德镇-杭州,B2415,,MU5547,JDZ,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:25,HGH
MU555,昆明-加尔,B6333,,MU555,,A320,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:35,CCU
MU556,昆明-杭州,B2415,,MU556,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:05,HGH
MU5576,昆明-郑州-烟台,B6003,Y,MU5575,CGO,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:25,YNT
MU5588,昆明-福州-上海,B6668,,MU5505,FOC,A321,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:05,PVG
MU5618,昆明-南昌,B6878,,MU5617,,A322,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:20,KHN
MU5645,昆明-版纳,B6870,,MU5645,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:55,JHG
MU5646,昆明-杭州,B6870,,MU5646,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:00,HGH
MU5656,昆明-杭州,B6758,,MU5712,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:15,HGH
MU5706,昆明-版纳,B5293,,MU5884,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:25,JHG
MU5707,昆明-北京,B5647,,MU2030,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,CES,2017/6/17 16:00,PEK
MU5711,昆明-北京,B6758,,MU5655,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:50,PEK
MU5712,昆明-芒市,B5802,,MU9737,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:35,LUM
MU5713,昆明-北京,B7592,,MU5812,,B738,714,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:30,PEK
MU5714,昆明-普洱,B5828,,MU5940,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:35,SYM
MU5715,昆明-北京,B1792,,MU784,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:10,PEK
MU5717,昆明-腾冲,B5821,Y,MU5894,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:45,TCZ
MU5718,昆明-北京,B1789,,MU5760,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:00,PEK
MU5719,昆明-北京,B7591,,MU5802,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:20,PEK
MU5721,昆明-黔江-北京,B5809,,MU5733,JIQ,B737,511,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:35,PEK
MU5723,昆明-西安,B7589,,MU5862,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,CES,2017/6/17 14:10,XIY
MU5724,昆明-版纳,B5807,,MU5990,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:35,JHG
MU5731,昆明-广州,B6756,,MU5746,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:00,CAN
MU5732,昆明-西昌,B5267,,MU5974,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:50,XIC
MU5733,昆明-广州,B5683,,MU5818,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:15,CAN
MU5734,昆明-版纳,B5820,,MU5734,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:55,JHG
MU5737,昆明-广州,B6145,,MU9738,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:35,CAN
MU5739,昆明-广州,B5802,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:05,CAN
MU5740,昆明-大理,B5256,,MU5988,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:50,DLU
MU5741,昆明-广州,B6148,,MU5852,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:05,CAN
MU5742,昆明-保山,B5225,,MU5944,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:55,BSD
MU5743,昆明-广州,B5270,Y,MU5743,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:35,CAN
MU5744,昆明-丽江,B5270,,MU5744,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:15,LJG
MU5745,昆明-三亚,B8497,,MU5748,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:50,SYX
MU5747,昆明-天津,B8497,,MU2995,,A320,123,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:45,TSN
MU5748,昆明-版纳,B5276,,MU5715,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:00,JHG
MU5749,昆明-长沙-盐城,B1790,,MU5717,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:15,YNZ
MU5757,昆明-深圳,B6143,,MU2590,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:00,SZX
MU5759,昆明-深圳,B1789,,MU5750,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:00,SZX
MU5760,昆明-大理,B5231,,MU5719,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:05,DLU
MU5763,昆明-深圳,B7589,,MU5724,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:00,SZX
MU5764,昆明-芒市,B5820,,MU5811,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:10,LUM
MU5771,昆明-广州,B7592,,MU5714,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:50,CAN
MU5775,昆明-广州,B7170,,,,B738,711,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:40,CAN
MU5781,昆明-厦门,B7170,,MU5776,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:35,XMN
MU5785,昆明-零陵-深圳,B5263,,MU5741,LLF,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:25,SZX
MU5799,昆明-洛阳-大连,B5282,Y,MU5800,LYA,B737,507,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 8:45,DLC
MU5801,昆明-上海,B7591,,MU5840,,B738,132,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,CES,2017/6/17 8:00,SHA
