FLT,VIP,TAR,LKF,RFC,VI1,DES,TOF,REG,ITY,GAT,CID,MP1,STD,ETD,ABT,ATD,FSA,SDT,EAN,POP,OPE,RCP,NAT,FLX,MFF,SST
"FM9542","","","FM9541","昆明-郑州","","CGO","D","B5145","B738","","","","11:50","","","","33-计划","2017/7/7","14:04","REG","REG","","PAX","","","00"
"FU6510","","","FU6509","昆明-福州","","FOC","D","B1562","B737","","","","22:25","","","","33-计划","2017/7/7","0:46","REG","REG","","PAX","","","00"
"GJ8662","","","GJ8872","昆明-贵阳-杭州","KWE","HGH","D","B8451","A320","","","","7:30","","","","33-计划","2017/7/7","8:22","REG","REG","","PAX","","","00"
"GJ8689","","","GJ8661","昆明-徐州-长春","XUZ","CGQ","D","B1866","A320","","","","8:05","","","","33-计划","2017/7/7","10:33","REG","REG","","PAX","","","00"
"GJ8838","","","GJ8837","昆明-珠海-杭州","ZUH","HGH","D","B1673","A320","","","","18:05","","","","33-计划","2017/7/7","19:53","REG","REG","","PAX","","","00"
"GS7654","","","GS7653","昆明-西安","","XIY","D","B8062","A320","","","","11:40","","","","33-计划","2017/7/7","13:26","REG","REG","","PAX","","","00"
"GS7662","","","GS7661","昆明-西安","","XIY","D","B9983","A320","","","","22:50","","","","33-计划","2017/7/7","0:37","REG","REG","","PAX","","","00"
"GS7856","Y","","GS7855","昆明-天津","","TSN","D","B8659","A330","","","","13:25","","","","33-计划","2017/7/7","16:17","REG","REG","","PAX","","","00"
"GS7858","","","GS7857","昆明-西安-天津","XIY","TSN","D","B6727","A320","","","","14:05","","","","33-计划","2017/7/7","15:52","REG","REG","","PAX","","","00"
"GS7876","","","GS7875","昆明-西安-天津","XIY","TSN","D","B8776","A330","","","","19:50","","","","33-计划","2017/7/7","21:37","REG","REG","","PAX","","","00"
"HO1020","","","HO1019","昆明-大庸-杭州","DYG","HGH","D","B6640","A320","","","","19:30","","","","33-计划","2017/7/7","20:53","REG","REG","","PAX","","","00"
"HO1094","","","HO1093","昆明-上海","","SHA","D","B6602","A320","","","","7:40","","","","33-计划","2017/7/7","10:24","REG","REG","","PAX","","","00"
"HO1096","","","HO1095","昆明-毕节-上海","BFJ","SHA","D","B6670","A320","","","","18:40","","","","33-计划","2017/7/7","19:25","REG","REG","","PAX","","","00"
"HO1100","","","HO1099","昆明-上海","","SHA","D","B6619","A320","","","","16:35","","","","33-计划","2017/7/7","19:18","REG","REG","","PAX","","","00"
"HO1122","","","HO1121","昆明-上海","","SHA","D","B6788","A320","","","","12:55","","","","33-计划","2017/7/7","15:37","REG","REG","","PAX","","","00"
"HO1682","","","HO1681","昆明-毕节-南京","BFJ","NKG","D","B1871","A320","","","","15:05","","","","33-计划","2017/7/7","15:51","REG","REG","","PAX","","","00"
"HU7088","","","HU7087","昆明-海口","","HAK","D","B5371","B738","","","","10:35","","","","33-计划","2017/7/7","12:04","REG","REG","","PAX","","","00"
"HU7112","","","HU7111","昆明-北京","","PEK","D","B2490","B763","","","","20:25","","","","33-计划","2017/7/7","23:16","REG","REG","","PAX","","","00"
"HU7164","","","HU7163","昆明-深圳","","SZX","D","B1797","B738","","","","11:25","","","","33-计划","2017/7/7","13:06","REG","REG","","PAX","","","00"
"HU7212","","","HU7211","昆明-北京","","PEK","D","B5709","B738","","","","12:55","","","","33-计划","2017/7/7","15:46","REG","REG","","PAX","","","00"
"HU7236","","","HU7235","昆明-广州","","CAN","D","B2651","B738","","","","19:30","","","","33-计划","2017/7/7","21:09","REG","REG","","PAX","","","00"
"HU7312","","","HU7311","昆明-北京","","PEK","D","B1783","B738","","","","7:10","","","","33-计划","2017/7/7","10:07","REG","REG","","PAX","","","00"
"JD5156","","","JD5155","昆明-丽江","","LJG","D","B1622","A320","","","","16:05","","","","33-计划","2017/7/7","16:58","REG","REG","","PAX","","","00"
"JD5158","","","JD5157","昆明-杭州","","HGH","D","B6898","A322","","","","14:30","","","","33-计划","2017/7/7","16:54","REG","REG","","PAX","","","00"
"JD5166","","","JD5792","昆明-丽江","","LJG","D","B6211","A319","","","","15:50","","","","33-计划","2017/7/7","16:41","REG","REG","","PAX","","","00"
"JD5790","","","JD5789","昆明-版纳","","JHG","D","B8170","A320","","","","12:20","","","","33-计划","2017/7/7","13:07","REG","REG","","PAX","","","00"
"JD5791","","","JD5165","昆明-芒市","","LUM","D","B6211","A319","","","","11:45","","","","33-计划","2017/7/7","12:35","REG","REG","","PAX","","","00"
"KA761","","","KA760","昆明-香港","","HKG","R","BLAB","A330","","K03-K10","","15:20","","","","33-计划","2017/7/7","","REG","REG","","PAX","","","00"
"KE886","","","KE885","昆明-首尔","","ICN","I","HL8225","B738","","","","23:30","","","","33-计划","2017/7/7","3:24","REG","REG","","PAX","","","00"
"KN2382","","","KN5211","昆明-石家庄","","SJW","D","B1523","B738","","","","20:55","","","","33-计划","2017/7/7","23:32","REG","REG","","PAX","","","00"
"KN5212","","","KN2381","昆明-汉中-南苑","HZG","NAY","D","B7371","B738","","","","11:10","","","","33-计划","2017/7/7","12:42","REG","REG","","PAX","","","00"
"KY8203","","","KY8220","昆明-南京","","NKG","D","B5673","B738","","","","12:00","","","","33-计划","2017/7/7","14:20","REG","REG","","PAX","","","00"
"KY8205","","","KY8206","昆明-济南-哈尔滨","TNA","HRB","D","B5025","B737","","","","9:05","","","","33-计划","2017/7/7","11:43","REG","REG","","PAX","","","00"
"KY8209","","","KY8252","昆明-版纳","","JHG","D","B7872","B737","","","","12:55","","","","33-计划","2017/7/7","13:44","REG","REG","","PAX","","","00"
"KY8219","","","KY8204","昆明-深圳","","SZX","D","B5673","B738","","","","21:25","","","","33-计划","2017/7/7","23:10","REG","REG","","PAX","","","00"
"KY8221","","","KY8274","昆明-重庆","","CKG","D","B6493","B738","","","","17:25","","","","33-计划","2017/7/7","18:41","REG","REG","","PAX","","","00"
"KY8229","","","KY8270","昆明-腾冲","","TCZ","D","B2679","B737","","","","8:00","","","","33-计划","2017/7/7","8:55","REG","REG","","PAX","","","00"
"KY8231","","","KY8246","昆明-丽江","","LJG","D","B7870","B737","","","","16:40","","","","33-计划","2017/7/7","17:33","REG","REG","","PAX","","","00"
"KY8233","","","KY8322","昆明-太原","","TYN","D","B7089","B738","","","","13:55","","","","33-计划","2017/7/7","16:23","REG","REG","","PAX","","","00"
"KY8235","","534","KY8204","昆明-杭州","","HGH","D","B2669","B737","","","","8:15","","","","33-计划","2017/7/7","10:43","REG","REG","","PAX","","","00"
"KY8239","","","KY8284","昆明-青岛","","TAO","D","B6491","B738","","","","16:20","","","","33-计划","2017/7/7","19:23","REG","REG","","PAX","","","00"
"KY8243","","","KY8230","昆明-普洱","","SYM","D","B2679","B737","","","","18:15","","","","33-计划","2017/7/7","18:58","REG","REG","","PAX","","","00"
"KY8245","","","KY8256","昆明-芒市","","LUM","D","B7870","B737","","","","13:10","","","","33-计划","2017/7/7","14:02","REG","REG","","PAX","","","00"
"KY8247","","","KY8244","昆明-芒市","","LUM","D","B2679","B737","","","","21:55","","","","33-计划","2017/7/7","22:46","REG","REG","","PAX","","","00"
"KY8249","","","KY8316","昆明-丽江","","LJG","D","B7871","B737","","","","20:10","","","","33-计划","2017/7/7","21:04","REG","REG","","PAX","","","00"
"KY8251","","","KY8210","昆明-保山","","BSD","D","B7872","B737","","","","8:00","","","","33-计划","2017/7/7","8:49","REG","REG","","PAX","","","00"
"KY8253","","","KY8240","昆明-西安","","XIY","D","B5702","B738","","","","8:10","","","","33-计划","2017/7/7","10:01","REG","REG","","PAX","","","00"
"KY8255","","","KY8232","昆明-临沧","","LNJ","D","B7870","B737","","","","9:00","","","","33-计划","2017/7/7","9:43","REG","REG","","PAX","","","00"
"KY8257","","325","KY8282","昆明-郑州","","CGO","D","B1926","B738","","","","8:25","","","","33-计划","2017/7/7","10:40","REG","REG","","PAX","","","00"
"KY8261","","","KY8302","昆明-重庆-台州","CKG","HYN","D","B1991","B738","","","","7:00","","","","33-计划","2017/7/7","8:12","REG","REG","","PAX","","","00"
"KY8265","","","KY8236","昆明-杭州","","HGH","D","B2669","B737","","","","16:50","","","","33-计划","2017/7/7","19:16","REG","REG","","PAX","","","00"
"KY8269","","","KY8352","昆明-丽江","","LJG","D","B1459","B737","","","","19:10","","","","33-计划","2017/7/7","20:04","REG","REG","","PAX","","","00"
"KY8273","","","KY8286","昆明-武汉","","WUH","D","B6493","B738","","","","10:20","","","","33-计划","2017/7/7","12:13","REG","REG","","PAX","","","00"
"KY8275","","","KY8308","昆明-济南","","TNA","D","B6495","B738","","","","14:10","","","","33-计划","2017/7/7","16:58","REG","REG","","PAX","","","00"
"KY8281","","","KY8254","昆明-上海","","PVG","D","B5702","B738","","","","14:40","","","","33-计划","2017/7/7","17:29","REG","REG","","PAX","","","00"
"KY8283","","","KY8334","昆明-上海","","PVG","D","B6491","B738","","","","7:40","","","","33-计划","2017/7/7","10:27","REG","REG","","PAX","","","00"
"KY8285","","","KY8296","昆明-广州","","CAN","D","B5672","B738","","","","22:40","","","","33-计划","2017/7/7","0:23","REG","REG","","PAX","","","00"
"KY8295","","","KY8266","昆明-重庆-南通","CKG","NTG","D","B5672","B738","","","","7:05","","","","33-计划","2017/7/7","8:19","REG","REG","","PAX","","","00"
"KY8297","","","KY8248","昆明-石家庄-长春","SJW","CGQ","D","B2678","B737","","","","9:40","","","","33-计划","2017/7/7","12:21","REG","REG","","PAX","","","00"
"KY8301","","","KY8262","昆明-惠州","","HUZ","D","B1991","B738","","","","18:40","","","","33-计划","2017/7/7","20:29","REG","REG","","PAX","","","00"
"KY8307","","","KY8258","昆明-南昌","","KHN","D","B1926","B738","","","","16:50","","","","33-计划","2017/7/7","18:49","REG","REG","","PAX","","","00"
"KY8315","","","KY8250","昆明-腾冲","","TCZ","D","B7871","B737","","","","7:20","","","","33-计划","2017/7/7","8:13","REG","REG","","PAX","","","00"
"KY8321","","","KY8234","昆明-成都","","CTU","D","B7089","B738","","","","8:15","","","","33-计划","2017/7/7","9:19","REG","REG","","PAX","","","00"
"KY8333","","311","KY8362","昆明-西安-大连","XIY","DLC","D","B1507","B738","","","","10:00","","","","33-计划","2017/7/7","11:53","REG","REG","","PAX","","","00"
"KY8341","","","KY8342","昆明-厦门-南宁","XMN","NNG","D","B2667","B737","","","","9:15","","","","33-计划","2017/7/7","11:35","REG","REG","","PAX","","","00"
"MF8406","","","MF8405","昆明-厦门","","XMN","D","B5595","B738","","","","11:50","","","","33-计划","2017/7/7","14:05","REG","REG","","PAX","","","00"
"MF8418","","","MF8417","昆明-厦门","","XMN","D","B5383","B738","","","","15:40","","","","33-计划","2017/7/7","17:56","REG","REG","","PAX","","","00"
"MF8428","","","MF8427","昆明-福州","","FOC","D","B5688","B738","","","","12:20","","","","33-计划","2017/7/7","14:45","REG","REG","","PAX","","","00"
"MF8430","","","MF8429","昆明-厦门","","XMN","D","B5435","B738","","","","8:05","","","","33-计划","2017/7/7","10:21","REG","REG","","PAX","","","00"
"MF8462","","","MF8461","昆明-武汉-杭州","WUH","HGH","D","B5160","B738","","","","19:15","","","","33-计划","2017/7/7","21:04","REG","REG","","PAX","","","00"
"MF8476","","","MF8641","昆明-福州","","FOC","D","B5655","B737","","","","20:15","","","","33-计划","2017/7/7","22:38","REG","REG","","PAX","","","00"
"MF8642","","","MF8475","昆明-珠海-泉州","ZUH","JJN","D","B5603","B738","","","","20:10","","","","33-计划","2017/7/7","21:50","REG","REG","","PAX","","","00"
"MU2029","","","MU5842","昆明-曼德勒","","MDL","I","B6149","B738","","","","14:45","","","","33-计划","2017/7/7","16:03","REG","REG","","PAX","","","00"
"MU2031","","","MU5862","昆明-仰光","","RGN","I","B5795","B738","","","","13:55","","","","33-计划","2017/7/7","16:25","REG","REG","","PAX","","","00"
"MU2035","","508","MU2573","昆明-达卡","","DAC","I","B6146","B738","","","","13:00","","","","33-计划","2017/7/7","14:35","REG","REG","","PAX","","","00"
"MU2036","","","MU2036","昆明-北京","","PEK","D","B6146","B738","","","","20:40","","","","33-计划","2017/7/7","23:36","REG","REG","","PAX","","","00"
"MU2144","","","MU7183","昆明-太原","","TYN","D","B2682","B737","","","","18:40","","","","33-计划","2017/7/7","21:02","REG","REG","","PAX","","","00"
"MU2178","","","MU2177","昆明-宁波","","NGB","D","B8405","A325","","","","18:25","","","","33-计划","2017/7/7","20:55","REG","REG","","PAX","","","00"
"MU2182","","","MU2181","昆明-西安","","XIY","D","B1608","B738","","","","11:15","","","","33-计划","2017/7/7","13:06","REG","REG","","PAX","","","00"
"MU2186","","","MU2185","昆明-银川","","INC","D","B9921","A320","","","","18:50","","","","33-计划","2017/7/7","21:08","REG","REG","","PAX","","","00"
"MU2206","","","MU2205","昆明-银川","","INC","D","B9921","A320","","","","11:35","","","","33-计划","2017/7/7","13:54","REG","REG","","PAX","","","00"
"MU2208","","","MU2207","昆明-西安","","XIY","D","B1812","A325","","","","18:10","","","","33-计划","2017/7/7","19:59","REG","REG","","PAX","","","00"
"MU2246","","","MU2245","昆明-西宁","","XNN","D","B6929","A320","","","","23:15","","","","33-计划","2017/7/7","1:22","REG","REG","","PAX","","","00"
"MU2250","","","MU2249","昆明-兰州","","ZGC","D","B6871","A320","","","","10:35","","","","33-计划","2017/7/7","12:30","REG","REG","","PAX","","","00"
"MU2263","","709","MU5818","昆明-西安-沈阳","XIY","SHE","D","B1788","B738","","","","9:45","","","","33-计划","2017/7/7","11:36","REG","REG","","PAX","","","00"
"MU2360","","","MU2359","昆明-西宁","","XNN","D","B2372","A320","","","","10:20","","","","33-计划","2017/7/7","12:30","REG","REG","","PAX","","","00"
"MU2362","","","MU2361","昆明-西安","","XIY","D","B9971","A325","","","","21:30","","","","33-计划","2017/7/7","23:21","REG","REG","","PAX","","","00"
"MU2434","","","MU2433","昆明-宜昌-青岛","YIH","TAO","D","B2333","A319","","","","20:20","","","","33-计划","2017/7/7","21:59","REG","REG","","PAX","","","00"
"MU2494","","","MU2497","昆明-武汉-温州","WUH","WNZ","D","B1422","B738","","","","11:20","","","","33-计划","2017/7/7","13:09","REG","REG","","PAX","","","00"
"MU2496","","","MU2495","昆明-成都","","CTU","D","B7031","B738","","","","10:35","","","","33-计划","2017/7/7","11:39","REG","REG","","PAX","","","00"
"MU2498","","","MU2493","昆明-武汉","","WUH","D","B1422","B738","","","","23:20","","","","33-计划","2017/7/7","1:09","REG","REG","","PAX","","","00"
"MU2571","","","MU5894","昆明-加德","","KTM","I","B5816","B737","","","","16:05","","","","33-计划","2017/7/7","18:50","REG","REG","","PAX","","","00"
"MU2573","","513","MU5742","昆明-万象","","VTE","I","B6147","B738","","","","14:30","","","","33-计划","2017/7/7","15:50","REG","REG","","PAX","","","00"
"MU2574","","","MU2574","昆明-北京","","PEK","D","B6147","B738","","","","20:30","","","","33-计划","2017/7/7","23:29","REG","REG","","PAX","","","00"
"MU2595","","104","MU2036","昆明-清迈","","CNX","I","B1703","B738","78","","","6:30","","","","33-计划","2017/7/7","7:57","REG","REG","","PAX","","","00"
"MU2597","","","MU5928","昆明-清莱","","CEI","I","B5263","B737","","","","14:40","","","","33-计划","2017/7/7","15:53","REG","REG","","PAX","","","00"
"MU2705","","","MU2705","昆明-丽江","","LJG","D","B6462","A319","","","","11:30","","","","33-计划","2017/7/7","12:24","REG","REG","","PAX","","","00"
"MU2706","","","MU2706","昆明-南京","","NKG","D","B6462","A319","","","","15:35","","","","33-计划","2017/7/7","17:57","REG","REG","","PAX","","","00"
"MU2716","","","MU2715","昆明-长沙-南京","HHA","NKG","D","B6930","A320","","","","16:55","","","","33-计划","2017/7/7","18:37","REG","REG","","PAX","","","00"
"MU2726","","","MU5848","昆明-南京","","NKG","D","B6893","A320","","","","8:30","","","","33-计划","2017/7/7","10:48","REG","REG","","PAX","","","00"
"MU2736","","","MU2735","昆明-长沙-南京","HHA","NKG","D","B6891","A320","","","","19:35","","","","33-计划","2017/7/7","21:14","REG","REG","","PAX","","","00"
"MU2746","","","MU2745","昆明-长沙-南京","HHA","NKG","D","B6472","A319","","","","21:10","","","","33-计划","2017/7/7","22:47","REG","REG","","PAX","","","00"
"MU2755","","","MU2755","昆明-版纳","","JHG","D","B6463","A319","","","","20:55","","","","33-计划","2017/7/7","21:41","REG","REG","","PAX","","","00"
"MU2756","","","MU2756","昆明-南京","","NKG","D","B6472","A319","","","","10:40","","","","33-计划","2017/7/7","12:59","REG","REG","","PAX","","","00"
"MU2766","","","MU2785","昆明-南京-长春","NKG","CGQ","D","B6637","A320","","","","7:35","","","","33-计划","2017/7/7","9:57","REG","REG","","PAX","","","00"
"MU2786","","","MU2725","昆明-南京","","NKG","D","B6893","A320","","","","16:30","","","","33-计划","2017/7/7","18:50","REG","REG","","PAX","","","00"
"MU2976","","","MU2975","昆明-重庆-无锡","CKG","WUX","D","B6757","A320","","","","14:25","","","","33-计划","2017/7/7","15:40","REG","REG","","PAX","","","00"
"MU2986","","","MU2985","昆明-无锡","","WUX","D","B6879","A322","","","","19:55","","","","33-计划","2017/7/7","22:27","REG","REG","","PAX","","","00"
"MU2996","","","MU2765","昆明-重庆-无锡","CKG","WUX","D","B6879","A322","","","","7:45","","","","33-计划","2017/7/7","8:59","REG","REG","","PAX","","","00"
"MU5077","","","MU5077","昆明-曼谷","","BKK","I","B8973","A320","","","","15:55","","","","33-计划","2017/7/7","17:56","REG","REG","","PAX","","","00"
"MU5093","","","MU5093","昆明-新加坡","","SIN","I","B8227","A320","","","","22:35","","","","33-计划","2017/7/7","2:30","REG","REG","","PAX","","","00"
"MU5146","","","MU5229","昆明-太原","","TYN","D","B1772","B738","","","","21:20","","","","33-计划","2017/7/7","23:39","REG","REG","","PAX","","","00"
"MU5230","","","MU5145","昆明-温州","","WNZ","D","B7966","B738","","","","22:25","","","","33-计划","2017/7/7","0:51","REG","REG","","PAX","","","00"
"MU5299","","","MU5292","昆明-太原-北京","TYN","PEK","D","B5857","B738","","","","16:15","","","","33-计划","2017/7/7","18:38","REG","REG","","PAX","","","00"
"MU5328","","","MU5327","昆明-九华山-济南","JUH","TNA","D","B9901","A320","","","","16:20","","","","33-计划","2017/7/7","18:42","REG","REG","","PAX","","","00"
"MU5330","","","MU5329","昆明-合肥","","HFE","D","B6002","A320","","","","18:40","","","","33-计划","2017/7/7","20:50","REG","REG","","PAX","","","00"
"MU5438","","","MU5437","昆明-南充-上海","NAO","PVG","D","B6459","A319","","","","15:40","","","","33-计划","2017/7/7","17:08","REG","REG","","PAX","","","00"
"MU5450","","","MU5463","昆明-重庆","","CKG","D","B6012","A320","","","","22:15","","","","33-计划","2017/7/7","23:29","REG","REG","","PAX","","","00"
"MU5454","","","MU5453","昆明-武汉-宁波","WUH","NGB","D","B2229","A320","","","","14:15","","","","33-计划","2017/7/7","16:06","REG","REG","","PAX","","","00"
"MU5456","","","MU2592","昆明-宁波","","NGB","D","B6011","A320","","","","9:30","","","","33-计划","2017/7/7","12:05","REG","REG","","PAX","","","00"
"MU5462","","","MU2143","昆明-温州","","WNZ","D","B5258","B737","","","","11:35","","","","33-计划","2017/7/7","14:06","REG","REG","","PAX","","","00"
"MU5464","","","MU5449","昆明-合肥-上海","HFE","PVG","D","B6012","A320","","","","9:35","","","","33-计划","2017/7/7","11:44","REG","REG","","PAX","","","00"
"MU5470","","","MU5469","昆明-南昌","","KHN","D","B6013","A320","","","","10:50","","","","33-计划","2017/7/7","12:48","REG","REG","","PAX","","","00"
"MU5472","","","MU5471","昆明-重庆-济南","CKG","TNA","D","B6003","A320","","","","20:50","","","","33-计划","2017/7/7","22:06","REG","REG","","PAX","","","00"
"MU5475","","","MU5476","昆明-合肥","","HFE","D","B6799","A320","","","","12:15","","","","33-计划","2017/7/7","14:26","REG","REG","","PAX","","","00"
"MU5478","","","MU216","昆明-上海","","PVG","D","B5941","A33H","","","","21:25","","","","33-计划","2017/7/7","0:06","REG","REG","","PAX","","","00"
"MU5498","","","MU5497","昆明-青岛","","TAO","D","B1863","A320","","","","11:55","","","","33-计划","2017/7/7","14:56","REG","REG","","PAX","","","00"
"MU5532","","","MU5465","昆明-南昌-上海","KHN","PVG","D","B6006","A320","","","","16:10","","","","33-计划","2017/7/7","18:07","REG","REG","","PAX","","","00"
"MU555","","","MU2594","昆明-加尔","","CCU","I","B1703","B738","","","","23:35","","","","33-计划","2017/7/7","2:10","REG","REG","","PAX","","","00"
"MU556","","","MU556","昆明-杭州","","HGH","D","B6001","A320","","","","7:05","","","","33-计划","2017/7/7","9:35","REG","REG","","PAX","","","00"
"MU5576","","","MU5575","昆明-郑州-烟台","CGO","YNT","D","B6587","A320","","","","18:25","","","","33-计划","2017/7/7","20:39","REG","REG","","PAX","","","00"
"MU5588","","","MU5505","昆明-福州-上海","FOC","PVG","D","B1615","A325","","","","16:05","","","","33-计划","2017/7/7","18:39","REG","REG","","PAX","","","00"
"MU5618","","","MU5617","昆明-南昌","","KHN","D","B6829","A320","","","","22:30","","","","33-计划","2017/7/7","0:26","REG","REG","","PAX","","","00"
"MU5645","","","MU5645","昆明-版纳","","JHG","D","B6797","A322","","","","18:55","","","","33-计划","2017/7/7","19:42","REG","REG","","PAX","","","00"
"MU5646","","","MU5646","昆明-杭州","","HGH","D","B6797","A322","","","","23:00","","","","33-计划","2017/7/7","1:26","REG","REG","","PAX","","","00"
"MU5656","","","MU5712","昆明-杭州","","HGH","D","B6333","A320","","","","21:15","","","","33-计划","2017/7/7","23:42","REG","REG","","PAX","","","00"
"MU5684","","","MU5683","昆明-黎平","","HZH","D","B6470","A319","","","","14:30","","","","33-计划","2017/7/7","15:42","REG","REG","","PAX","","","00"
"MU5703","","507","MU2032","昆明-济宁-北京","JNG","PEK","D","B5796","B738","","","","13:20","","","","33-计划","2017/7/7","16:00","REG","REG","","PAX","","","00"
"MU5706","","","MU5944","昆明-版纳","","JHG","D","B5243","B737","","","","23:25","","","","33-计划","2017/7/7","0:11","REG","REG","","PAX","","","00"
"MU5711","","","MU5655","昆明-北京","","PEK","D","B6333","A320","","","","11:50","","","","33-计划","2017/7/7","14:50","REG","REG","","PAX","","","00"
"MU5712","Y","","MU2598","昆明-芒市","","LUM","D","B5263","B737","","","","21:35","","","","33-计划","2017/7/7","22:26","REG","REG","","PAX","","","00"
"MU5713","Y","","MU5834","昆明-北京","","PEK","D","B7592","B738","","","","8:30","","","","33-计划","2017/7/7","11:30","REG","REG","","PAX","","","00"
"MU5714","","","MU5968","昆明-普洱","","SYM","D","B2639","B737","","","","18:35","","","","33-计划","2017/7/7","19:18","REG","REG","","PAX","","","00"
"MU5715","","","MU5836","昆明-北京","","PEK","D","B6249","B738","","","","20:10","","","","33-计划","2017/7/7","23:08","REG","REG","","PAX","","","00"
"MU5717","","","MU5958","昆明-腾冲","","TCZ","D","B5282","B737","","","","13:45","","","","33-计划","2017/7/7","14:38","REG","REG","","PAX","","","00"
"MU5718","","","MU5758","昆明-北京","","PEK","D","B7590","B738","","","","20:55","","","","33-计划","2017/7/7","23:52","REG","REG","","PAX","","","00"
"MU5719","","","MU5802","昆明-北京","","PEK","D","B7599","B738","","","","17:20","","","","33-计划","2017/7/7","20:18","REG","REG","","PAX","","","00"
"MU5723","","713","MU2574","昆明-西安","","XIY","D","B6145","B738","","","","14:10","","","","33-计划","2017/7/7","16:01","REG","REG","","PAX","","","00"
"MU5724","","","MU734","昆明-版纳","","JHG","D","B5255","B737","","","","21:35","","","","33-计划","2017/7/7","22:21","REG","REG","","PAX","","","00"
"MU5731","","115","MU5714","昆明-广州","","CAN","D","B7600","B738","18","","","8:00","","","","33-计划","2017/7/7","9:43","REG","REG","","PAX","","","00"
"MU5732","","","MU5816","昆明-西昌","","XIC","D","B5245","B737","","","","15:00","","","","33-计划","2017/7/7","15:45","REG","REG","","PAX","","","00"
"MU5733","","","MU2032","昆明-广州","","CAN","D","B5795","B738","","","","23:15","","","","33-计划","2017/7/7","0:56","REG","REG","","PAX","","","00"
"MU5734","","","MU5734","昆明-版纳","","JHG","D","B5807","B737","","","","22:05","","","","33-计划","2017/7/7","22:51","REG","REG","","PAX","","","00"
"MU5737","","","MU5776","昆明-广州","","CAN","D","B5647","B738","","","","15:35","","","","33-计划","2017/7/7","17:20","REG","REG","","PAX","","","00"
"MU5739","","","MU2586","昆明-广州","","CAN","D","B5817","B737","","","","11:05","","","","33-计划","2017/7/7","12:49","REG","REG","","PAX","","","00"
"MU5740","","","MU5892","昆明-大理","","DLU","D","B5276","B737","","","","11:50","","","","33-计划","2017/7/7","12:34","REG","REG","","PAX","","","00"
"MU5741","","","MU5852","昆明-广州","","CAN","D","B1791","B738","","","","13:05","","","","33-计划","2017/7/7","14:47","REG","REG","","PAX","","","00"
"MU5742","","","MU5984","昆明-保山","","BSD","D","B5809","B737","","","","19:55","","","","33-计划","2017/7/7","20:42","REG","REG","","PAX","","","00"
"MU5743","","","MU5743","昆明-广州","","CAN","D","B5259","B737","","","","13:35","","","","33-计划","2017/7/7","15:18","REG","REG","","PAX","","","00"
"MU5744","","","MU5744","昆明-丽江","","LJG","D","B5259","B737","","","","20:50","","","","33-计划","2017/7/7","21:43","REG","REG","","PAX","","","00"
"MU5745","","","MU5748","昆明-三亚","","SYX","D","B5756","B738","","","","18:50","","","","33-计划","2017/7/7","20:37","REG","REG","","PAX","","","00"
"MU5747","","","MU2264","昆明-天津","","TSN","D","B5756","B738","","","","9:45","","","","33-计划","2017/7/7","12:45","REG","REG","","PAX","","","00"
"MU5748","","","MU5771","昆明-版纳","","JHG","D","B5245","B737","","","","19:05","","","","33-计划","2017/7/7","19:52","REG","REG","","PAX","","","00"
"MU5749","","","MU5746","昆明-长沙-盐城","HHA","YNZ","D","B1790","B738","","","","13:15","","","","33-计划","2017/7/7","14:53","REG","REG","","PAX","","","00"
"MU5757","","","MU5824","昆明-深圳","","SZX","D","B7590","B738","","","","14:00","","","","33-计划","2017/7/7","15:47","REG","REG","","PAX","","","00"
"MU5759","","","MU5810","昆明-深圳","","SZX","D","B7591","B738","","","","10:00","","","","33-计划","2017/7/7","11:45","REG","REG","","PAX","","","00"
"MU5760","Y","","MU5737","昆明-大理","","DLU","D","B5276","B737","","","","17:05","","","","33-计划","2017/7/7","17:49","REG","REG","","PAX","","","00"
"MU5761","","509","MU5812","昆明-深圳","","SZX","D","B1792","B738","","","","9:20","","","","33-计划","2017/7/7","11:06","REG","REG","","PAX","","","00"
"MU5763","","","MU5850","昆明-深圳","","SZX","D","B1792","B738","","","","22:00","","","","33-计划","2017/7/7","23:44","REG","REG","","PAX","","","00"
"MU5764","","","MU5811","昆明-芒市","","LUM","D","B5807","B737","","","","12:10","","","","33-计划","2017/7/7","13:01","REG","REG","","PAX","","","00"
"MU5765","","315","MU5748","昆明-郑州-大连","CGO","DLC","D","B7589","B738","","","","12:15","","","","33-计划","2017/7/7","14:32","REG","REG","","PAX","","","00"
"MU5771","","","MU5714","昆明-广州","","CAN","D","B7592","B738","","","","18:50","","","","33-计划","2017/7/7","20:30","REG","REG","","PAX","","","00"
"MU5775","","512","MU5744","昆明-广州","","CAN","D","B5647","B738","","","","8:40","","","","33-计划","2017/7/7","10:22","REG","REG","","PAX","","","00"
"MU5781","","","MU5844","昆明-厦门","","XMN","D","B7170","B738","","","","16:35","","","","33-计划","2017/7/7","18:53","REG","REG","","PAX","","","00"
"MU5799","","","MU2995","昆明-洛阳-大连","LYA","DLC","D","B6890","A320","","","","8:45","","","","33-计划","2017/7/7","10:54","REG","REG","","PAX","","","00"
"MU5801","","502","MU7182","昆明-上海","","SHA","D","B7599","B738","","","","8:00","","","","33-计划","2017/7/7","10:41","REG","REG","","PAX","","","00"
"MU5802","","","MU5936","昆明-腾冲","","TCZ","D","B5821","B737","","","","17:15","","","","33-计划","2017/7/7","18:07","REG","REG","","PAX","","","00"
