FLT,VIP,LKF,RFC,VI1,DES,TOF,REG,ITY,STD,SDT,EAN,TAR,GAT,CID,MP1,ETD,ABT,ATD,FSA,POP,OPE,RCP,NAT,FLX,MFF,SST
AK100,,AK101,昆明-吉隆坡,,KUL,I,9MAFF,A320,2017/6/24 17:55,2017/6/24,,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1402,,CA1401,昆明-天津,,TSN,D,B1418,B738,2017/6/24 20:20,2017/6/24,23:11,,,,,,,,33-计划,REG,REG,,PAX,,,1
FU6510,,FU6509,昆明-福州,,FOC,D,B1433,B738,2017/6/24 22:25,2017/6/24,0:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8361,,KY8322,昆明-合艾,,HDY,I,B1507,B738,2017/6/24 14:10,2017/6/24,17:03,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8321,,KY8276,昆明-成都,,CTU,D,B1507,B738,2017/6/24 8:15,2017/6/24,9:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1468,,CA1467,昆明-天津,,TSN,D,B1528,B738,2017/6/24 18:05,2017/6/24,20:59,,,,,,,,33-计划,REG,REG,,PAX,,,1
MU2498,,MU2493,昆明-武汉,,WUH,D,B1537,B738,2017/6/24 23:20,2017/6/24,1:09,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2494,,MU2497,昆明-武汉-温州,WUH,WNZ,D,B1537,B738,2017/6/24 11:20,2017/6/24,13:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
HU7212,,HU7211,昆明-北京,,PEK,D,B1539,B789,2017/6/24 12:55,2017/6/24,15:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9803,,8L9946,昆明-丽江,,LJG,D,B1563,B737,2017/6/24 7:15,2017/6/24,8:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9893,,8L9884,昆明-珠海,,ZUH,D,B1586,B738,2017/6/24 7:15,2017/6/24,8:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9869,,8L9894,昆明-武汉-青岛,WUH,TAO,D,B1586,B738,2017/6/24 14:20,2017/6/24,16:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9885,,8L9974,昆明-徐州,,XUZ,D,B1588,B738,2017/6/24 9:10,2017/6/24,11:39,519L,,,,,,,33-计划,REG,MVT,,PAX,,,0
DR6569,,DR6562,昆明-北海,,BHY,D,B1593,B738,2017/6/24 7:20,2017/6/24,8:37,158,2,,,,,,33-计划,REG,REG,,PAX,,,0
DR6559,,DR6570,昆明-太原-大连,TYN,DLC,D,B1593,B738,2017/6/24 12:40,2017/6/24,15:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
DR6521,,DR6522,昆明-成都,,CTU,D,B1595,B738,2017/6/24 7:00,2017/6/24,8:02,156,15,,,,,,33-计划,REG,REG,,PAX,,,0
DR6537,,DR1597,昆明-兰州,,ZGC,D,B1597,B738,2017/6/24 18:55,2017/6/24,20:50,524L,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9534,,ZH9533,昆明-无锡,,WUX,D,B1602,A322,2017/6/24 15:10,2017/6/24,17:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6460,,CZ6459,昆明-重庆-长春,CKG,CGQ,D,B1606,A321,2017/6/24 16:10,2017/6/24,17:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5094,,MU5094,昆明-兰州,,ZGC,D,B1612,A320,2017/6/24 8:55,2017/6/24,10:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
JD5156,,JD5155,昆明-丽江,,LJG,D,B1621,A320,2017/6/24 16:05,2017/6/24,16:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2766,,MU5746,昆明-南京-长春,NKG,CGQ,D,B1636,A320,2017/6/24 7:35,2017/6/24,9:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2206,,MU2205,昆明-银川,,INC,D,B1641,A320,2017/6/24 11:35,2017/6/24,13:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2186,,MU2185,昆明-银川,,INC,D,B1641,A320,2017/6/24 19:05,2017/6/24,21:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
9C8824,,9C8823,昆明-遵义-上海,ZYI,SHA,D,B1657,A320,2017/6/24 16:35,2017/6/24,17:33,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8637,,3U8206,昆明-广州-岘港,CAN,DAD,M,B1661,A320,2017/6/24 17:05,2017/6/24,18:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8871,,GJ8661,昆明-临沂-长春,LYI,CGQ,D,B1676,A320,2017/6/24 8:10,2017/6/24,10:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
QW9856,,QW9855,昆明-屯溪-青岛,TXN,TAO,D,B1693,A320,2017/6/24 6:55,2017/6/24,9:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU747,,MU748,昆明-上海-大阪,PVG,KIX,M,B1702,B738,2017/6/24 7:50,2017/6/24,10:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU783,,MU2573,昆明-南宁-万象,NNG,VTE,M,B1703,B738,2017/6/24 8:30,2017/6/24,9:37,316,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5771,,MU784,昆明-广州,,CAN,D,B1703,B738,2017/6/24 18:50,2017/6/24,20:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
FM9430,,FM9429,昆明-衡阳-上海,HNY,PVG,D,B1742,B738,2017/6/24 17:25,2017/6/24,18:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC8885,,SC8885,昆明-曼谷,,BKK,I,B1745,B738,2017/6/25 1:00,2017/6/25,3:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5146,,MU5229,昆明-太原,,TYN,D,B1775,B738,2017/6/24 21:30,2017/6/24,23:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5843,,MU5740,昆明-成都,,CTU,D,B1788,B738,2017/6/24 11:00,2017/6/24,12:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5781,,MU5844,昆明-厦门,,XMN,D,B1788,B738,2017/6/24 16:35,2017/6/24,18:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2587,,MU2587,昆明-奈比多,,NYT,I,B1789,B738,2017/6/24 14:10,2017/6/24,15:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2588,,MU2588,昆明-北京,,PEK,D,B1789,B738,2017/6/24 20:25,2017/6/24,23:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5861,,MU5750,昆明-重庆,,CKG,D,B1790,B738,2017/6/24 8:05,2017/6/24,9:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5763,,MU5724,昆明-深圳,,SZX,D,B1790,B738,2017/6/24 22:00,2017/6/24,23:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5723,Y,MU5862,昆明-西安,,XIY,D,B1790,B738,2017/6/24 14:10,2017/6/24,16:01,114,16,,,,,,33-计划,REG,REG,,PAX,,,1
MU5813,,MU5760,昆明-上海,,SHA,D,B1791,B738,2017/6/24 17:30,2017/6/24,20:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5759,,MU5852,昆明-深圳,,SZX,D,B1791,B738,2017/6/24 10:00,2017/6/24,11:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5757,,MU5764,昆明-深圳,,SZX,D,B1792,B738,2017/6/24 14:00,2017/6/24,15:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5718,,MU5758,昆明-北京,,PEK,D,B1792,B738,2017/6/24 21:00,2017/6/24,23:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9711,,8L9856,昆明-桂林-汕头,KWL,SWA,D,B1798,B738,2017/6/24 13:55,2017/6/24,15:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2182,,MU2181,昆明-西安,,XIY,D,B1815,A320,2017/6/24 11:15,2017/6/24,13:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8807,,3U8222,昆明-徐州-沈阳,XUZ,SHE,D,B1821,A320,2017/6/24 7:50,2017/6/24,10:12,537,,,,,,,33-计划,REG,REG,,PAX,,,0
3U8662,,3U8808,昆明-成都,,CTU,D,B1821,A320,2017/6/24 23:00,2017/6/24,0:03,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9995,,8L9890,昆明-银川,,INC,D,B1825,A320,2017/6/24 7:45,2017/6/24,10:04,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9985,,8L9996,昆明-太原-呼和,TYN,HET,D,B1825,A320,2017/6/24 15:30,2017/6/24,17:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6426,,CZ6425,昆明-武汉-大连,WUH,DLC,D,B1828,A320,2017/6/24 13:55,2017/6/24,15:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6294,,CZ6293,昆明-大连-太原,DLC,TYN,D,B1829,A320,2017/6/24 17:50,2017/6/24,20:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5456,,MU5455,昆明-宁波,,NGB,D,B1836,A320,2017/6/24 9:30,2017/6/24,12:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2208,,MU2207,昆明-西安,,XIY,D,B1838,A325,2017/6/24 18:10,2017/6/24,19:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
ZH9794,,ZH9793,昆明-泉州,,JJN,D,B1841,A320,2017/6/24 13:40,2017/6/24,16:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA4173,,CA4172,昆明-北京,,PEK,D,B1852,A320,2017/6/24 17:05,2017/6/24,20:00,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4171,,CA4417,昆明-北京,,PEK,D,B1852,A320,2017/6/24 7:20,2017/6/24,10:17,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4460,,CA4176,昆明-成都,,CTU,D,B1853,A320,2017/6/24 21:05,2017/6/24,22:08,,,,,,,,33-计划,REG,REG,,PAX,,,1
CA4175,,CA4172,昆明-沈阳,,SHE,D,B1853,A320,2017/6/24 7:20,2017/6/24,10:57,326,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2591,,MU5455,昆明-普吉,,HKT,I,B1860,A320,2017/6/25 1:20,2017/6/25,4:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5475,,MU5476,昆明-合肥,,HFE,D,B1862,A320,2017/6/24 12:00,2017/6/24,14:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5470,,MU5469,昆明-南昌,,KHN,D,B1865,A320,2017/6/24 10:50,2017/6/24,12:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
GJ8662,,GJ8690,昆明-贵阳-杭州,KWE,HGH,D,B1868,A320,2017/6/24 7:30,2017/6/24,8:21,,,,,,,,33-计划,REG,REG,,PAX,,,0
HO1092,,HO1091,昆明-上海,,SHA,D,B1870,A320,2017/6/24 20:25,2017/6/24,23:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6394,,PN6394,昆明-重庆,,CKG,D,B1898,A320,2017/6/24 12:45,2017/6/24,13:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
PN6393,,PN6393,昆明-版纳,,JHG,D,B1898,A320,2017/6/24 8:55,2017/6/24,9:44,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9737,,MU2582,昆明-天津,,TSN,D,B1907,B738,2017/6/24 21:10,2017/6/24,0:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2581,,MU734,昆明-岘港,,DAD,I,B1907,B738,2017/6/24 13:20,2017/6/24,15:12,514,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2031,,MU5822,昆明-仰光,,RGN,I,B1908,B738,2017/6/24 13:55,2017/6/24,16:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3541,,CZ3542,昆明-武汉-杭州,WUH,HGH,D,B1921,B738,2017/6/24 7:55,2017/6/24,9:38,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8297,Y,KY8302,昆明-石家庄-长春,SJW,CGQ,D,B1926,B738,2017/6/24 9:40,2017/6/24,12:22,515,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6950,,CZ6949,昆明-重庆-乌鲁,CKG,URC,D,B1952,B738,2017/6/24 17:45,2017/6/24,18:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5230,,MU5145,昆明-温州,,WNZ,D,B1981,B738,2017/6/24 22:25,2017/6/24,0:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4770,,SC4769,昆明-厦门,,XMN,D,B1983,B738,2017/6/24 11:20,2017/6/24,13:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8307,,KY8258,昆明-南昌,,KHN,D,B1991,B738,2017/6/24 16:50,2017/6/24,18:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8257,,KY8282,昆明-郑州,,CGO,D,B1991,B738,2017/6/24 8:25,2017/6/24,10:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5328,,MU5327,昆明-九华山-济南,JUH,TNA,D,B2207,A320,2017/6/24 16:20,2017/6/24,18:41,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2250,,MU2249,昆明-兰州,,ZGC,D,B2209,A320,2017/6/24 10:35,2017/6/24,12:29,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5548,,MU5547,昆明-景德镇-杭州,JDZ,HGH,D,B2229,A320,2017/6/24 17:25,2017/6/24,19:31,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5498,,MU5497,昆明-青岛,,TAO,D,B2337,A320,2017/6/24 11:55,2017/6/24,14:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3460,,CZ3459,昆明-深圳,,SZX,D,B2396,A320,2017/6/24 11:35,2017/6/24,13:15,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2746,,MU2745,昆明-长沙-南京,HHA,NKG,D,B2410,A320,2017/6/24 21:10,2017/6/24,22:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2786,,MU2725,昆明-南京,,NKG,D,B2411,A320,2017/6/24 16:30,2017/6/24,18:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2726,,MU2785,昆明-南京,,NKG,D,B2411,A320,2017/6/24 8:30,2017/6/24,10:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5869,,MU5874,昆明-宜宾-青岛,YBP,TAO,D,B2503,B737,2017/6/24 8:00,2017/6/24,8:55,502,,,,,,,33-计划,REG,REG,,PAX,,,0
FM9452,,FM9451,昆明-上海,,SHA,D,B2570,B763,2017/6/24 13:50,2017/6/24,16:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5959,,MU5958,昆明-临沧,,LNJ,D,B2640,B737,2017/6/24 16:25,2017/6/24,17:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5957,,MU9714,昆明-临沧,,LNJ,D,B2640,B737,2017/6/24 9:35,2017/6/24,10:16,702,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5929,,MU5960,昆明-文山,,WNH,D,B2640,B737,2017/6/24 19:50,2017/6/24,20:25,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8219,,KY8204,昆明-深圳,,SZX,D,B2667,B737,2017/6/24 21:25,2017/6/24,23:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8203,,KY8220,昆明-南京,,NKG,D,B2667,B737,2017/6/24 11:55,2017/6/24,14:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8265,,KY8236,昆明-杭州,,HGH,D,B2669,B737,2017/6/24 16:50,2017/6/24,19:14,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8235,,KY8206,昆明-杭州,,HGH,D,B2669,B737,2017/6/24 8:15,2017/6/24,10:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9979,,8L9866,昆明-深圳,,SZX,D,B2677,B738,2017/6/24 16:20,2017/6/24,18:01,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9865,,8L9972,昆明-济南,,TNA,D,B2677,B738,2017/6/24 7:10,2017/6/24,9:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8339,,KY8270,昆明-运城,,YCU,D,B2678,B737,2017/6/24 8:10,2017/6/24,10:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8247,,KY8244,昆明-芒市,,LUM,D,B2678,B737,2017/6/24 21:55,2017/6/24,22:47,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8243,,KY8340,昆明-普洱,,SYM,D,B2678,B737,2017/6/24 18:15,2017/6/24,18:59,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8301,,KY8246,昆明-惠州,,HUZ,D,B2679,B737,2017/6/24 18:40,2017/6/24,20:28,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8245,,KY8250,昆明-芒市,,LUM,D,B2679,B737,2017/6/24 15:00,2017/6/24,15:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
FM9540,,FM9539,昆明-温州,,WNZ,D,B2688,B738,2017/6/24 12:00,2017/6/24,14:30,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3496,,CZ3495,昆明-郑州,,CGO,D,B2696,B738,2017/6/24 17:40,2017/6/24,19:50,,,,,,,,33-计划,REG,REG,,PAX,,,0
CF9017,,CF9018,昆明-南京,,NKG,D,B2824,B757,2017/6/25 0:05,2017/6/25,2:23,,,,,,,,33-计划,REG,REG,,CGO,,,0
CZ6370,,CZ6370,昆明-郑州,,CGO,D,B2916,B737,2017/6/24 21:00,2017/6/24,23:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6369,,CZ6369,昆明-版纳,,JHG,D,B2916,B737,2017/6/24 16:50,2017/6/24,17:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6978,,CZ6977,昆明-武汉,,WUH,D,B2917,B737,2017/6/24 21:50,2017/6/24,23:34,,,,,,,,33-计划,REG,REG,,PAX,,,0
GX8982,,GX8981,昆明-南宁,,NNG,D,B3179,E190,2017/6/24 11:00,2017/6/24,12:04,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8205,,KY8266,昆明-济南-哈尔滨,TNA,HRB,D,B5025,B737,2017/6/24 9:05,2017/6/24,11:43,,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8313,,KY8248,昆明-腾冲,,TCZ,D,B5026,B737,2017/6/24 8:00,2017/6/24,8:53,321,,,,,,,33-计划,REG,REG,,PAX,,,0
KY8269,,KY8314,昆明-丽江,,LJG,D,B5026,B737,2017/6/24 19:10,2017/6/24,20:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5739,,MU5804,昆明-广州,,CAN,D,B5054,B737,2017/6/24 11:05,2017/6/24,12:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5712,,MU9737,昆明-芒市,,LUM,D,B5054,B737,2017/6/24 21:35,2017/6/24,22:26,,,,,,,,33-计划,REG,REG,,PAX,,,0
SC4874,,SC4873,昆明-济南-烟台,TNA,YNT,D,B5117,B738,2017/6/24 12:50,2017/6/24,15:27,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3864,,CZ3863,昆明-南宁-汕头,NNG,SWA,D,B5157,B738,2017/6/24 21:10,2017/6/24,22:07,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ3858,,CZ3857,昆明-汕头,,SWA,D,B5157,B738,2017/6/24 12:15,2017/6/24,14:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
CA1488,,CA1487,昆明-达县-北京,DAX,PEK,D,B5213,B737,2017/6/24 15:25,2017/6/24,16:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
NS3270,,NS3269,昆明-石家庄,,SJW,D,B5215,B737,2017/6/24 20:25,2017/6/24,22:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5973,,MU5972,昆明-芒市,,LUM,D,B5225,B737,2017/6/24 10:25,2017/6/24,11:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5748,,MU2562,昆明-版纳,,JHG,D,B5225,B737,2017/6/24 19:00,2017/6/24,19:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2561,,MU5974,昆明-琅勃,,LPQ,I,B5225,B737,2017/6/24 14:05,2017/6/24,15:19,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5969,,MU5771,昆明-昭通,,ZAT,D,B5231,B737,2017/6/24 18:50,2017/6/24,19:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5911,,MU5970,昆明-版纳,,JHG,D,B5231,B737,2017/6/24 22:10,2017/6/24,22:57,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5893,,MU5914,昆明-普洱,,SYM,D,B5231,B737,2017/6/24 10:10,2017/6/24,10:54,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5732,,MU5894,昆明-西昌,,XIC,D,B5231,B737,2017/6/24 14:50,2017/6/24,15:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
CZ6602,,CZ6601,昆明-郑州,,CGO,D,B5233,B737,2017/6/24 22:10,2017/6/24,0:18,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5987,,MU5913,昆明-保山,,BSD,D,B5242,B737,2017/6/24 8:15,2017/6/24,9:03,710,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5881,,MU5988,昆明-铜仁-上海,TEN,SHA,D,B5242,B737,2017/6/24 14:25,2017/6/24,15:36,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5921,,MU5986,昆明-丽江,,LJG,D,B5243,B737,2017/6/24 7:05,2017/6/24,7:59,115,18,,,,,,33-计划,REG,REG,,PAX,,,0
MU5981,,MU5962,昆明-保山,,BSD,D,B5245,B737,2017/6/24 13:00,2017/6/24,13:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5961,,MU5930,昆明-临沧,,LNJ,D,B5245,B737,2017/6/24 8:10,2017/6/24,8:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5760,,MU5982,昆明-大理,,DLU,D,B5245,B737,2017/6/24 17:05,2017/6/24,17:49,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9857,,8L9934,昆明-腾冲,,TCZ,D,B5248,B737,2017/6/24 15:00,2017/6/24,15:53,544,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9801,,8L9858,昆明-丽江,,LJG,D,B5248,B737,2017/6/24 22:55,2017/6/24,23:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9933,,8L9644,昆明-腾冲,,TCZ,D,B5249,B737,2017/6/24 13:20,2017/6/24,14:13,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9931,,8L9934,昆明-芒市,,LUM,D,B5249,B737,2017/6/24 17:30,2017/6/24,18:20,,,,,,,,33-计划,REG,REG,,PAX,,,1
8L9643,,8L9903,昆明-芒市,,LUM,D,B5249,B737,2017/6/24 8:55,2017/6/24,9:46,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5919,,MU5723,昆明-丽江,,LJG,D,B5255,B737,2017/6/24 13:15,2017/6/24,14:10,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5903,,MU5884,昆明-版纳,,JHG,D,B5255,B737,2017/6/24 9:20,2017/6/24,10:07,715,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5883,,MU5719,昆明-湛江,,ZHA,D,B5255,B737,2017/6/24 17:45,2017/6/24,19:16,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5706,,MU5884,昆明-版纳,,JHG,D,B5255,B737,2017/6/24 23:25,2017/6/24,0:11,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU741,,MU5743,昆明-曼谷,,BKK,I,B5256,B737,2017/6/24 13:00,2017/6/24,14:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5985,,MU5960,昆明-保山,,BSD,D,B5256,B737,2017/6/24 9:00,2017/6/24,9:51,510,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5744,,MU742,昆明-丽江,,LJG,D,B5256,B737,2017/6/24 21:15,2017/6/24,22:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5462,,MU2143,昆明-温州,,WNZ,D,B5257,B737,2017/6/24 11:35,2017/6/24,14:05,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2144,,MU5461,昆明-太原,,TYN,D,B5257,B737,2017/6/24 19:40,2017/6/24,22:01,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU757,,MU5928,昆明-加德,,KTM,I,B5259,B737,2017/6/24 14:25,2017/6/24,17:12,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5927,,MU758,昆明-文山,,WNH,D,B5259,B737,2017/6/24 10:20,2017/6/24,10:55,504,,,,,,,33-计划,REG,REG,,PAX,,,0
FM9454,,FM9454,昆明-上海,,SHA,D,B5261,B737,2017/6/24 16:50,2017/6/24,19:31,,,,,,,,33-计划,REG,REG,,PAX,,,0
FM9453,,FM9453,昆明-版纳,,JHG,D,B5261,B737,2017/6/24 13:00,2017/6/24,13:48,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5989,,MU5711,昆明-昭通-重庆,ZAT,CKG,D,B5263,B737,2017/6/24 11:25,2017/6/24,11:58,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5803,,MU5990,昆明-上海,,SHA,D,B5263,B737,2017/6/24 20:20,2017/6/24,23:02,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5943,,MU5733,昆明-大理,,DLU,D,B5265,B737,2017/6/24 7:40,2017/6/24,8:24,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5901,,MU5922,昆明-版纳,,JHG,D,B5267,B737,2017/6/24 8:20,2017/6/24,9:08,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5785,,MU5741,昆明-零陵-深圳,LLF,SZX,D,B5267,B737,2017/6/24 13:25,2017/6/24,14:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5891,,MU5916,昆明-普洱,,SYM,D,B5270,B737,2017/6/24 7:55,2017/6/24,8:39,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5740,,MU5892,昆明-大理,,DLU,D,B5270,B737,2017/6/24 11:50,2017/6/24,12:35,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU2585,,MU5737,昆明-胡市,,SGN,I,B5270,B737,2017/6/24 15:50,2017/6/24,18:32,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5975,,MU5882,昆明-芒市,,LUM,D,B5271,B737,2017/6/24 14:00,2017/6/24,14:52,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5941,,MU5912,昆明-大理,,DLU,D,B5282,B737,2017/6/24 8:10,2017/6/24,8:53,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5915,,MU5763,昆明-版纳,,JHG,D,B5282,B737,2017/6/24 21:35,2017/6/24,22:23,,,,,,,,33-计划,REG,REG,,PAX,,,0
8L9916,,8L9802,昆明-版纳,,JHG,D,B5292,B737,2017/6/24 10:05,2017/6/24,10:51,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU9738,,MU9742,昆明-芒市,,LUM,D,B5293,B737,2017/6/24 15:05,2017/6/24,15:56,,,,,,,,33-计划,REG,REG,,PAX,,,0
MU5742,Y,MU5715,昆明-保山,,BSD,D,B5293,B737,2017/6/24 19:55,2017/6/24,20:42,114,16,,,,,,33-计划,REG,REG,,PAX,,,0
MU5799,,MU5944,昆明-洛阳-大连,LYA,DLC,D,B5295,B737,2017/6/24 8:45,2017/6/24,10:54,503,,,,,,,33-计划,REG,REG,,PAX,,,0
MF8462,,MF8461,昆明-武汉-杭州,WUH,HGH,D,B5303,B738,2017/6/24 19:15,2017/6/24,21:04,,,,,,,,33-计划,REG,REG,,PAX,,,5
