FLT,RFC,REG,VIP,LKF,VI1,ITY,TAR,TOF,FSA,OPE,POP,RCP,NAT,SDT,FLX,MFF,SST,HDL,STA,ORG,ETA,TDT,ATA,ABP,CAR,STP
CZ6597,三亚-昆明,B8640,,CZ3468,,A321,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:58,SYX,,,,,,2017/6/17 17:50
CZ6601,郑州-昆明,B5238,,CZ6924,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:58,CGO,,,,,,2017/6/17 18:20
CZ6799,上海-昆明,B8848,,CZ6416,,A321,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 18:13,PVG,,,,,,2017/6/17 14:50
CZ6923,深圳-昆明,B1880,,,,A321,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 21:03,SZX,,,,,,2017/6/17 18:40
CZ6949,乌鲁-重庆-昆明,B1953,,CZ6800,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 16:38,URC,,,,,,2017/6/17 15:05
CZ8509,长春-青岛-昆明,B6678,,,TAO,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:13,CGQ,,,,,,2017/6/17 19:45
DR5316,天津-长治-昆明,B5830,,DR6505,CIH,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:35,TSN,,,,,,2017/6/17 14:40
DR6502,芒市-昆明,B5811,,DR6503,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:55,LUM,,,,,,2017/6/17 14:55
DR6504,芒市-昆明,B5811,,DR6579,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:40,LUM,,,,,,2017/6/17 18:40
DR6506,芒市-昆明,B5830,,DR6511,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 21:40,LUM,,,,,,2017/6/17 20:25
DR6508,芒市-昆明,B5811,,DR6501,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:55,LUM,,,,,,2017/6/17 10:50
DR6510,版纳-昆明,B5829,,DR6515,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:40,JHG,,,,,,2017/6/17 10:35
DR6512,版纳-昆明,B5830,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 1:35,JHG,,,,,,2017/6/18 0:30
DR6516,天津-襄阳-昆明,B5829,,,XFN,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:20,TSN,,,,,,2017/6/17 22:30
DR6522,成都-昆明,B1595,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:30,CTU,,,,,,2017/6/17 22:50
DR6524,丽江-昆明,B6109,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:50,LJG,,,,,,2017/6/17 22:55
DR6530,呼和-太原-昆明,B7088,,DR6537,TYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:50,HET,,,,,,2017/6/17 14:55
DR6534,武汉-昆明,B7867,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:55,WUH,,,,,,2017/6/17 21:45
DR6538,兰州-昆明,B7088,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:20,ZGC,,,,,,2017/6/17 22:05
DR6558,沈阳-呼和-昆明,B1593,,,HET,B738,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 1:10,SHE,,,,,,2017/6/17 22:00
DR6560,大连-太原-昆明,B7866,,,TYN,B738,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 1:35,DLC,,,,,,2017/6/17 22:40
DR6570,北海-昆明,B7866,,DR6559,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:20,BHY,,,,,,2017/6/17 9:45
DR6578,沈阳-榆林-昆明,B6110,,,UYN,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:05,SHE,,,,,,2017/6/17 19:10
DR6580,芒市-昆明,B6109,,DR6523,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 14:55,LUM,,,,,,2017/6/17 13:50
DR6592,西安-昆明,B1960,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:35,XIY,,,,,,2017/6/17 22:15
DZ6290,绵阳-昆明,,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:00,MIG,,,,,,2017/6/17 21:30
DZ6311,珠海-昆明,,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:50,ZUH,,,,,,2017/6/17 6:55
EU2223,成都-昆明,B8609,,EU2721,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:20,CTU,,,,,,2017/6/17 6:35
EU2226,版纳-昆明,B8609,,EU2224,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:15,JHG,,,,,,2017/6/17 21:15
EU2722,厦门-柳州-昆明,B8609,,EU2225,LZH,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 18:25,XMN,,,,,,2017/6/17 16:55
FD582,廊曼-昆明,HSBBE,,FD583,,A320,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:25,DMK,,,,,,2017/6/17 7:50
FM9397,上海-长沙-昆明,B6698,,FM9398,HHA,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:50,PVG,,,,,,2017/6/17 12:50
FM9429,上海-衡阳-昆明,B1967,,FM9430,HNY,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:20,PVG,,,,,,2017/6/17 14:20
FM9451,上海-昆明,B2567,Y,FM9452,,B763,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:30,SHA,,,,,,2017/6/17 9:00
FM9453,上海-昆明,B5261,,FM9453,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:45,SHA,,,,,,2017/6/17 8:15
FM9454,版纳-昆明,B5261,Y,FM9454,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:45,JHG,,,,,,2017/6/17 14:45
FM9541,郑州-昆明,B5140,,FM9542,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:35,CGO,,,,,,2017/6/17 7:50
FU6509,福州-昆明,B1905,,FU6510,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 21:20,FOC,,,,,,2017/6/17 18:15
G52627,大连-南阳-昆明,B3378,,G52628,NNY,CL65,,D,33-计划,REG,REG,,PAX,2017/6/17,,,2,YAG,2017/6/17 18:15,DLC,,,,,,2017/6/17 15:45
GJ8661,杭州-贵阳-昆明,B8148,,,KWE,A320,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:30,HGH,,,,,,2017/6/17 23:20
GJ8872,长春-临沂-昆明,B8335,,,LYI,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:35,CGQ,,,,,,2017/6/17 19:25
GJ8881,杭州-昆明,B1675,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:20,HGH,,,,,,2017/6/17 17:10
GS7661,西安-昆明,B8066,,GS7662,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 21:50,XIY,,,,,,2017/6/17 19:25
GS7855,天津-昆明,B8959,,GS7856,,A330,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:05,TSN,,,,,,2017/6/17 8:25
GX8981,南宁-昆明,,,,,E190,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 8:55,NNG,,,,,,2017/6/17 7:40
HO1019,杭州-大庸-昆明,B6572,,HO1020,DYG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 18:45,HGH,,,,,,2017/6/17 16:50
HO1091,上海-昆明,B6311,,HO1092,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:25,SHA,,,,,,2017/6/17 16:10
HO1093,上海-昆明,B6602,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:35,SHA,,,,,,2017/6/17 21:05
HO1095,上海-毕节-昆明,B8538,,HO1096,BFJ,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:40,SHA,,,,,,2017/6/17 16:40
HO1099,上海-昆明,B6602,,HO1100,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:30,SHA,,,,,,2017/6/17 12:00
HO1121,上海-昆明,B6787,,HO1122,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 11:50,SHA,,,,,,2017/6/17 8:35
HO1651,哈尔滨-南京-昆明,B6965,,,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:50,HRB,,,,,,2017/6/17 21:00
HU7087,海口-昆明,B1797,,HU7088,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 9:35,HAK,,,,,,2017/6/17 7:40
HU7111,北京-昆明,B5935,,HU7112,,A333,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 19:10,PEK,,,,,,2017/6/17 15:40
HU7163,深圳-昆明,B5418,,HU7164,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 10:25,SZX,,,,,,2017/6/17 7:55
HU7211,北京-昆明,B2750,Y,HU7212,,B787,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:35,PEK,,,,,,2017/6/17 8:10
HU7311,北京-昆明,B5625,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:55,PEK,,,,,,2017/6/17 21:30
JD5155,丽江-昆明,B1623,,JD5156,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:05,LJG,,,,,,2017/6/17 14:05
JD5157,杭州-昆明,B8678,Y,JD5158,,A330,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:15,HGH,,,,,,2017/6/17 10:00
JD5165,丽江-昆明,B6245,,JD5791,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 10:40,LJG,,,,,,2017/6/17 9:40
JD5789,版纳-昆明,B8169,,JD5790,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:20,JHG,,,,,,2017/6/17 10:05
JD5792,芒市-昆明,B6245,,JD5166,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 14:40,LUM,,,,,,2017/6/17 13:40
KA760,香港-昆明,BHSD,,KA761,,A320,,R,33-计划,REG,REG,,PAX,2017/6/17,,,1,YAG,2017/6/17 14:20,HKG,,,,,,2017/6/17 11:50
KN2381,石家庄-昆明,B1750,,KN5212,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:55,SJW,,,,,,2017/6/17 6:45
KN5211,南苑-汉中-昆明,B5547,,KN2382,HZG,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:50,NAY,,,,,,2017/6/17 17:55
KY8204,南京-昆明,B5673,,KY8219,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:00,NKG,,,,,,2017/6/17 16:00
KY8206,哈尔滨-济南-昆明,B5025,,,TNA,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:10,HRB,,,,,,2017/6/17 19:55
KY8210,版纳-昆明,B7871,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:25,JHG,,,,,,2017/6/17 22:20
KY8220,深圳-昆明,B5673,,KY8203,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 10:55,SZX,,,,,,2017/6/17 8:30
KY8222,重庆-昆明,B5672,,KY8285,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 21:40,CKG,,,,,,2017/6/17 20:05
KY8232,丽江-昆明,B7870,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:45,LJG,,,,,,2017/6/17 23:45
KY8234,太原-昆明,B1926,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:05,TYN,,,,,,2017/6/17 20:00
KY8236,杭州-昆明,B2667,,KY8265,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:25,HGH,,,,,,2017/6/17 12:15
KY8240,青岛-昆明,B7089,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:25,TAO,,,,,,2017/6/17 20:50
KY8244,普洱-昆明,B2678,,KY8247,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 20:55,SYM,,,,,,2017/6/17 19:50
KY8248,芒市-昆明,B2678,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:50,LUM,,,,,,2017/6/17 23:45
KY8250,丽江-版纳-昆明,B7872,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:40,LJG,,,,,,2017/6/17 23:35
KY8252,保山-昆明,B7871,,KY8209,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 10:45,BSD,,,,,,2017/6/17 9:40
KY8254,西安-昆明,B6492,,KY8281,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 13:40,XIY,,,,,,2017/6/17 11:20
KY8256,临沧-昆明,B7870,,KY8231,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:50,LNJ,,,,,,2017/6/17 10:55
KY8258,郑州-昆明,B7089,,KY8239,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 14:55,CGO,,,,,,2017/6/17 12:10
KY8266,杭州-昆明,B2667,,,,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:05,HGH,,,,,,2017/6/17 20:55
KY8270,丽江-版纳-昆明,B5026,,,JHG,B737,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:10,LJG,,,,,,2017/6/17 22:55
KY8274,武汉-昆明,B5672,,KY8221,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:55,WUH,,,,,,2017/6/17 13:40
KY8282,上海-昆明,B6492,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:40,PVG,,,,,,2017/6/17 19:15
KY8284,上海-昆明,B1991,,KY8307,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 15:15,PVG,,,,,,2017/6/17 11:55
KY8286,广州-昆明,B5672,,KY8273,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 9:15,CAN,,,,,,2017/6/17 6:45
KY8296,南通-重庆-昆明,B6495,,,CKG,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:55,NTG,,,,,,2017/6/17 16:20
KY8298,长春-石家庄-昆明,B7873,,,SJW,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:20,CGQ,,,,,,2017/6/17 20:10
KY8302,惠州-昆明,B6493,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 23:50,HUZ,,,,,,2017/6/17 21:30
KY8308,南昌-昆明,B1507,,KY8233,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 11:55,KHN,,,,,,2017/6/17 9:40
KY8314,腾冲-昆明,B5026,,KY8269,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:50,TCZ,,,,,,2017/6/17 16:50
KY8316,腾冲-昆明,B7872,,KY8249,,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:10,TCZ,,,,,,2017/6/17 18:05
KY8322,成都-昆明,B6491,,KY8361,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 12:35,CTU,,,,,,2017/6/17 10:45
KY8334,大连-西安-昆明,B5702,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,YAG,2017/6/18 0:10,DLC,,,,,,2017/6/17 21:45
KY8338,临汾-昆明,B6493,,KY8301,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 17:00,LFQ,,,,,,2017/6/17 14:00
KY8342,南宁-厦门-昆明,B2669,,,XMN,B737,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:00,NNG,,,,,,2017/6/17 19:15
KY8362,合艾-昆明,B6491,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 22:20,HDY,,,,,,2017/6/17 18:50
MF8405,厦门-昆明,B5152,,MF8406,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 10:50,XMN,,,,,,2017/6/17 8:05
MF8417,厦门-昆明,B5383,,MF8418,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 14:40,XMN,,,,,,2017/6/17 12:00
MF8427,福州-昆明,B5218,,MF8428,,B737,,D,32-准时,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 11:00,FOC,2017/6/17 12:03,,,2017/6/16 9:57,,2017/6/17 8:05
MF8429,厦门-昆明,B5382,,,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 23:45,XMN,,,,,,2017/6/17 21:00
MF8461,杭州-武汉-昆明,B5389,,MF8462,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 18:15,HGH,,,,,,2017/6/17 16:05
MF8475,福州-昆明,B5688,,MF8642,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,3,YAG,2017/6/17 19:05,FOC,,,,,,2017/6/17 15:55
MF8641,泉州-珠海-昆明,B5535,,MF8476,ZUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,YAG,2017/6/17 19:05,JJN,,,,,,2017/6/17 17:05
MU2028,台北-昆明,B1703,,MU5823,,B738,,R,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:05,TPE,,,,,,2017/6/17 12:30
MU2030,曼德勒-昆明,B5647,,MU5707,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:50,MDL,,,,,,2017/6/17 13:15
MU2032,仰光-昆明,B5796,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:45,RGN,,,,,,2017/6/17 17:25
MU2035,北京-昆明,B6146,,MU2035,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:30,PEK,,,,,,2017/6/17 7:55
MU2036,达卡-昆明,B6146,,MU2036,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:50,DAC,,,,,,2017/6/17 16:35
MU2143,太原-昆明,B5492,,MU5462,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:30,TYN,,,,,,2017/6/17 7:35
MU2181,西安-昆明,B9971,,MU2182,,A325,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:10,XIY,,,,,,2017/6/17 7:50
MU2185,银川-昆明,B6693,,MU2186,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:05,INC,,,,,,2017/6/17 15:15
MU2205,银川-昆明,B6693,,MU2206,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:25,INC,,,,,,2017/6/17 7:40
MU2207,西安-昆明,B1838,,MU2208,,A325,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 17:10,XIY,,,,,,2017/6/17 14:45
MU2245,西宁-昆明,B2378,,MU2246,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:15,XNN,,,,,,2017/6/17 19:50
MU2249,兰州-昆明,B8227,,MU2250,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:30,ZGC,,,,,,2017/6/17 7:15
MU2264,沈阳-西安-昆明,B5756,,,XIY,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:20,SHE,,,,,,2017/6/17 21:00
MU2485,武汉-昆明,B5780,,MU2486,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:15,WUH,,,,,,2017/6/17 12:00
MU2493,温州-武汉-昆明,B1536,,MU2498,WUH,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 22:10,WNZ,,,,,,2017/6/17 19:55
MU2495,成都-昆明,B5501,,MU2496,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:10,CTU,,,,,,2017/6/17 7:30
MU2497,武汉-昆明,B1536,,MU2494,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:10,WUH,,,,,,2017/6/17 7:55
MU2562,琅勃-昆明,B5245,,MU5803,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:10,LPQ,,,,,,2017/6/17 16:30
MU2567,广州-昆明,B5647,,MU2567,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:05,CAN,,,,,,2017/6/17 6:30
MU2568,曼德勒-昆明,B1908,,MU2568,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:55,MDL,,,,,,2017/6/17 17:30
MU2576,河内-昆明,B5295,,MU5920,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:50,HAN,,,,,,2017/6/17 17:25
MU2582,岘港-昆明,B1702,,MU9737,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:35,DAD,,,,,,2017/6/17 16:15
MU2586,胡市-昆明,B5256,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:05,SGN,,,,,,2017/6/17 20:10
MU2587,北京-昆明,B1791,,MU2587,,B738,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:35,PEK,,,,,,2017/6/17 8:55
MU2588,奈比多-昆明,B1791,,MU2588,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:20,NYT,,,,,,2017/6/17 17:10
MU2590,万象-昆明,B6143,,MU5757,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 12:25,VTE,,,,,,2017/6/17 10:50
MU2594,清迈-昆明,B6147,,,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 19:10,CNX,,,,,,2017/6/17 17:30
MU2596,清迈-昆明,B1908,,MU2029,,B738,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 11:40,CNX,,,,,,2017/6/17 9:30
MU2600,金边-昆明,B5816,,,,B737,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:00,PNH,,,,,,2017/6/17 20:05
MU2705,南京-昆明,B6463,,MU2705,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 10:30,NKG,,,,,,2017/6/17 7:30
MU2706,丽江-昆明,B6463,,MU2706,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:35,LJG,,,,,,2017/6/17 13:30
MU2715,南京-长沙-昆明,B6890,,MU2716,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 16:00,NKG,,,,,,2017/6/17 13:45
MU2725,南京-昆明,B2221,,MU2786,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 15:30,NKG,,,,,,2017/6/17 12:25
MU2735,南京-长沙-昆明,B2411,,MU2736,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:35,NKG,,,,,,2017/6/17 16:35
MU2745,南京-长沙-昆明,B9970,,MU2746,HHA,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:00,NKG,,,,,,2017/6/17 17:50
MU2755,南京-昆明,B6462,,MU2755,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 20:10,NKG,,,,,,2017/6/17 17:05
MU2756,版纳-昆明,B6472,,MU2756,,A319,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 9:40,JHG,,,,,,2017/6/17 8:40
MU2765,长春-南京-昆明,B1636,,,NKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 21:35,CGQ,,,,,,2017/6/17 18:35
MU2785,南京-昆明,B2230,,,,A320,,D,33-计划,REG,REG,,PAX,2017/6/18,,,0,CES,2017/6/18 0:30,NKG,,,,,,2017/6/17 21:30
MU2975,无锡-昆明,B6638,,MU2976,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 13:25,WUX,,,,,,2017/6/17 10:15
MU2985,无锡-重庆-昆明,B8018,,MU2986,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 18:55,WUX,,,,,,2017/6/17 17:25
MU2995,无锡-重庆-昆明,B8498,,,CKG,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:10,WUX,,,,,,2017/6/17 21:30
MU5077,合肥-昆明,B6760,,MU5077,,A320,,D,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 14:30,HFE,,,,,,2017/6/17 11:40
MU5078,曼谷-昆明,B6760,,MU5078,,A320,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 23:20,BKK,,,,,,2017/6/17 20:50
MU5094,新加坡-昆明,B6873,,MU5094,,A320,,I,33-计划,REG,REG,,PAX,2017/6/17,,,0,CES,2017/6/17 7:30,SIN,,,,,,2017/6/17 3:30
