FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
MF8417,,MF8418,B5551,厦门-昆明,,D,B738,,2017/6/24 14:40,,33-计划,,REG,REG,,PAX,,,3,YAG,XMN,,,,
MF8641,,MF8476,B5552,泉州-珠海-昆明,ZUH,D,B738,,2017/6/24 19:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
BK2897,,BK2743,B5573,天津-昆明,,D,B738,,2017/6/24 13:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
BK2744,,BK2898,B5573,版纳-昆明,,D,B738,,2017/6/24 17:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
CZ3415,,CZ3416,B5609,广州-昆明,,D,B738,,2017/6/24 14:08,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
MU5818,,MU5733,B5647,上海-兴义-昆明,ACX,D,B738,,2017/6/24 20:20,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
KY8234,,,B5672,太原-昆明,,D,B738,,2017/6/24 23:05,,33-计划,,REG,REG,,PAX,,,0,YAG,TYN,,,,
KY8342,,,B5673,南宁-厦门-昆明,XMN,D,B738,,2017/6/24 22:00,,33-计划,,REG,REG,,PAX,,,0,YAG,NNG,,,,
CZ3747,,CZ3748,B5676,珠海-昆明,,D,B738,,2017/6/24 20:28,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
MU5812,,,B5683,上海-昆明,,D,B738,,2017/6/24 19:50,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
MU9716,,,B5701,武汉-昆明,,D,B738,,2017/6/24 21:05,,33-计划,,REG,REG,,PAX,,,0,CES,WUH,,,,
KY8338,,,B5702,临汾-昆明,,D,B738,,2017/6/24 17:00,,33-计划,,REG,REG,,PAX,,,0,YAG,LFQ,,,,
8L9556,,8L9651,B5732,海口-昆明,,D,B738,,2017/6/24 8:50,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
MU734,,,B5756,香港-昆明,,R,B738,,2017/6/24 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,HKG,,,,
ZH9415,,,B5771,深圳-昆明,,D,B738,,2017/6/24 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
ZH9413,,ZH9414,B5771,深圳-昆明,,D,B738,,2017/6/24 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
ZH9531,,ZH9532,B5773,无锡-昆明,,D,B738,,2017/6/24 18:15,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
MU2495,,MU2496,B5779,成都-昆明,,D,B738,,2017/6/24 9:10,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU2567,,MU2567,B5795,广州-昆明,,D,B738,,2017/6/24 9:05,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5708,,,B5795,北京-昆明,,D,B738,,2017/6/25 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU2030,,MU5707,B5795,曼德勒-昆明,,I,B738,,2017/6/24 14:50,,33-计划,,REG,REG,,PAX,,,0,CES,MDL,,,,
MU5822,,,B5796,哈尔滨-东胜-昆明,DSN,D,B738,,2017/6/24 22:10,,33-计划,,REG,REG,,PAX,,,0,CES,HRB,,,,
MU9756,,MU5721,B5802,保山-昆明,,D,B737,,2017/6/24 11:30,,33-计划,,REG,REG,,PAX,,,0,CES,BSD,,,,
MU5722,,,B5802,北京-黔江-昆明,JIQ,D,B737,,2017/6/25 0:35,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
8L9864,,,B5805,徐州-重庆-昆明,CKG,D,B737,,2017/6/24 17:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XUZ,,,,
MU5966,,MU2571,B5807,沧源-昆明,,D,B737,,2017/6/24 14:05,,33-计划,,REG,REG,,PAX,,,0,CES,CWJ,,,,
MU2572,,,B5807,加德-昆明,,I,B737,,2017/6/24 23:30,,33-计划,,REG,REG,,PAX,,,0,CES,KTM,,,,
MU5968,,MU9741,B5809,临沧-昆明,,D,B737,,2017/6/24 16:40,,33-计划,,REG,REG,,PAX,,,0,CES,LNJ,,,,
8L9905,,8L9841,B5810,版纳-昆明,,D,B737,,2017/6/24 8:05,,33-计划,,REG,REG,,PAX,,,1,YAG,JHG,,,,
8L9842,,8L9906,B5810,普洱-昆明,,D,B737,,2017/6/24 11:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SYM,,,,
DR6578,,,B5812,沈阳-榆林-昆明,UYN,D,B737,,2017/6/24 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
MU5922,,,B5816,丽江-昆明,,D,B737,,2017/6/25 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU5757,,MU2575,B5816,芒市-昆明,,D,B737,,2017/6/24 12:20,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
MU5747,,MU5971,B5816,版纳-昆明,,D,B737,,2017/6/24 8:35,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU2576,,MU5920,B5816,河内-昆明,,I,B737,,2017/6/24 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,HAN,,,,
MU9732,,MU9732,B5817,拉萨-昆明,,D,B737,,2017/6/24 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5886,,MU9731,B5817,湛江-昆明,,D,B737,,2017/6/24 13:05,,33-计划,,REG,REG,,PAX,,,0,CES,ZHA,,,,
MU5932,,,B5819,迪庆-昆明,,D,B737,,2017/6/24 23:40,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5856,Y,MU5897,B5819,成都-昆明,,D,B737,,2017/6/24 15:40,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5718,,MU5812,B5819,普洱-昆明,,D,B737,,2017/6/24 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
MU9731,,MU2599,B5820,长沙-昆明,,D,B737,,2017/6/24 14:10,,33-计划,,REG,REG,,PAX,,,0,CES,HHA,,,,
MU2600,,,B5820,金边-昆明,,I,B737,,2017/6/24 23:00,,33-计划,,REG,REG,,PAX,,,0,CES,PNH,,,,
MU5913,,,B5822,版纳-昆明,,D,B737,,2017/6/25 0:50,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5811,,MU5764,B5822,迪庆-昆明,,D,B737,,2017/6/24 10:55,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5734,,MU5734,B5822,广州-昆明,,D,B737,,2017/6/24 20:15,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
8L9903,,8L9945,B5823,版纳-昆明,,D,B737,,2017/6/24 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
8L9850,,8L9827,B5823,迪庆-昆明,,D,B737,,2017/6/24 10:10,,33-计划,,REG,REG,,PAX,,,0,YAG,DIG,,,,
8L9828,,8L9904,B5823,泸沽湖-昆明,,D,B737,,2017/6/24 13:50,,33-计划,,REG,REG,,PAX,,,0,YAG,NLH,,,,
8L9946,,,B5825,成都-昆明,,D,B737,,2017/6/25 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU5902,,,B5828,版纳-昆明,,D,B737,,2017/6/25 0:35,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5952,,MU5724,B5828,腾冲-昆明,,D,B737,,2017/6/24 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,TCZ,,,,
MU5936,,MU5802,B5828,迪庆-昆明,,D,B737,,2017/6/24 15:20,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
DR6530,,,B5829,呼和-太原-昆明,TYN,D,B737,,2017/6/24 17:50,,33-计划,,REG,REG,,PAX,,,0,YAG,HET,,,,
DR6512,,,B5830,版纳-昆明,,D,B737,,2017/6/25 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6506,,DR6511,B5830,芒市-昆明,,D,B737,,2017/6/24 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
MF8427,,MF8428,B5846,福州-昆明,,D,B738,,2017/6/24 11:00,,21-前站起飞,,REG,REG,,PAX,,,3,YAG,FOC,,,2017/6/23 9:13,
MU755,,MU755,B5930,上海-昆明,,D,A33E,,2017/6/24 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
HU7111,Y,HU7112,B5955,北京-昆明,,D,A330,,2017/6/24 19:10,,33-计划,,REG,REG,,PAX,,,1,YAG,PEK,,,,
8L9504,,,B5971,莫斯科-昆明,,I,A333,,2017/6/24 6:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DME,,,,
MU555,,MU555,B6001,杭州-昆明,,D,A320,,2017/6/24 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
MU5617,,MU5618,B6013,南昌-昆明,,D,A320,,2017/6/24 21:20,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
8L9624,,8L9993,B6015,杭州-昆明,,D,B738,,2017/6/24 17:55,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
BK2846,,BK2798,B6026,合肥-昆明,,D,B738,,2017/6/24 16:55,,33-计划,,REG,REG,,PAX,,,0,YAG,HFE,,,,
BK2797,,BK2845,B6026,长沙-昆明,,D,B738,,2017/6/24 9:10,,33-计划,,REG,REG,,PAX,,,0,YAG,HHA,,,,
CA1751,,CA1956,B6031,杭州-昆明,,D,A319,,2017/6/24 10:30,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CA416,,CA416,B6037,仰光-昆明,,I,A319,,2017/6/24 15:45,,33-计划,,REG,REG,,PAX,,,0,YAG,RGN,,,,
CA415,,CA415,B6037,成都-昆明,,D,A319,,2017/6/24 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CZ3901,,CZ3902,B6059,北京-昆明,,D,A332,,2017/6/24 12:23,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
DR6580,,DR6503,B6109,芒市-昆明,,D,B737,,2017/6/24 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6504,,DR6579,B6109,芒市-昆明,,D,B737,,2017/6/24 19:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6524,,,B6110,丽江-昆明,,D,B737,,2017/6/24 23:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
DR6508,,DR6501,B6110,芒市-昆明,,D,B737,,2017/6/24 11:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6502,,DR6523,B6110,芒市-昆明,,D,B737,,2017/6/24 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
CZ3997,,,B6111,北京-昆明,,D,A333,,2017/6/24 23:03,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU5942,,MU5717,B6141,大理-昆明,,D,B737,,2017/6/24 12:25,,33-计划,,REG,REG,,PAX,,,0,CES,DLU,,,,
MU5846,,,B6141,成都-昆明,,D,B737,,2017/6/24 23:45,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5803,,MU5935,B6141,腾冲-昆明,,D,B737,,2017/6/24 17:05,,33-计划,,REG,REG,,PAX,,,0,CES,TCZ,,,,
MU5940,,MU5714,B6142,拉萨-迪庆-昆明,DIG,D,B737,,2017/6/24 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5898,,,B6142,普洱-昆明,,D,B737,,2017/6/24 21:25,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
MU2036,,MU2036,B6143,达卡-昆明,,I,B738,,2017/6/24 18:50,,33-计划,,REG,REG,,PAX,,,0,CES,DAC,,,,
MU2035,Y,MU2035,B6143,北京-昆明,,D,B738,311,2017/6/24 11:30,,21-前站起飞,,REG,REG,,PAX,,,0,CES,PEK,,,2017/6/23 10:40,
MU9738,,MU5737,B6145,天津-昆明,,D,B738,,2017/6/24 13:10,,33-计划,,REG,REG,,PAX,,,0,CES,TSN,,,,
MU5738,,,B6145,广州-昆明,,D,B738,,2017/6/24 21:25,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5824,,,B6146,郑州-昆明,,D,B738,,2017/6/25 0:10,,33-计划,,REG,REG,,PAX,,,0,CES,CGO,,,,
MU2028,,MU5823,B6146,台北-昆明,,R,B738,,2017/6/24 16:05,,33-计划,,REG,REG,,PAX,,,0,CES,TPE,,,,
MU5750,,,B6147,盐城-长沙-昆明,HHA,D,B738,,2017/6/25 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,YNZ,,,,
MU2590,,MU5749,B6147,万象-昆明,,I,B738,,2017/6/24 12:25,,33-计划,,REG,REG,,PAX,,,0,CES,VTE,,,,
MU5716,Y,MU2593,B6148,北京-昆明,,D,B738,314,2017/6/24 11:40,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU2594,,MU5715,B6148,清迈-昆明,,I,B738,,2017/6/24 19:10,,33-计划,,REG,REG,,PAX,,,0,CES,CNX,,,,
MU5776,,MU713,B6149,广州-昆明,,D,B738,,2017/6/24 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
O36944,,,B6150,杭州-昆明,,D,B752,,2017/6/24 8:40,,33-计划,,REG,REG,,CGO,,,0,YAG,HGH,,,,
3U8818,,3U8619,B6175,拉萨-丽江-昆明,LJG,D,A319,,2017/6/24 15:35,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
8L9911,,,B6198,版纳-昆明,,D,A319,,2017/6/25 1:25,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
8L9942,,8L9912,B6198,大理-昆明,,D,A319,,2017/6/24 17:45,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
CZ3488,,CZ3488,B6200,丽江-昆明,,D,A319,,2017/6/24 19:08,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3487,,CZ3487,B6200,广州-昆明,,D,A319,,2017/6/24 15:08,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3482,,CZ3482,B6202,大理-昆明,,D,A319,,2017/6/24 12:58,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
CZ3481,,CZ3481,B6202,广州-昆明,,D,A319,,2017/6/24 9:18,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
8L9972,,,B6221,海口-昆明,,D,A319,,2017/6/24 23:40,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
8L9686,,8L9971,B6221,郑州-凯里-昆明,KJH,D,A319,,2017/6/24 16:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
JD5792,,JD5166,B6245,芒市-昆明,,D,A319,,2017/6/24 14:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
JD5165,,JD5791,B6245,丽江-昆明,,D,A319,,2017/6/24 10:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
MU5744,,,B6249,广州-昆明,,D,B738,,2017/6/24 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5717,,MU5743,B6249,北京-昆明,,D,B738,,2017/6/24 12:10,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
CZ3467,,CZ3468,B6252,长沙-昆明,,D,A320,,2017/6/24 20:23,,33-计划,,REG,REG,,PAX,,,0,YAG,HHA,,,,
CZ3489,,CZ3490,B6292,广州-昆明,,D,A320,,2017/6/24 20:58,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
ZH9453,,ZH9454,B6297,广州-昆明,,D,A320,,2017/6/24 16:10,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8216,,,B6321,郑州-昆明,,D,A320,,2017/6/24 21:10,,33-计划,,REG,REG,,PAX,,,0,YAG,CGO,,,,
3U8866,Y,3U8243,B6323,宁波-昆明,,D,A320,,2017/6/24 14:15,,33-计划,,REG,REG,,PAX,,,0,YAG,NGB,,,,
3U8244,,,B6323,厦门-昆明,,D,A320,,2017/6/24 22:05,,33-计划,,REG,REG,,PAX,,,1,YAG,XMN,,,,
3U8824,,,B6325,南昌-昆明,,D,A320,,2017/6/25 1:20,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
3U8670,,3U8823,B6325,石家庄-成都-昆明,CTU,D,A320,,2017/6/24 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SJW,,,,
CZ3407,,CZ3408,B6342,广州-昆明,,D,A321,,2017/6/24 16:28,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ6923,,CZ6924,B6355,深圳-昆明,,D,A321,,2017/6/24 21:03,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
ZH9714,,,B6377,沈阳-太原-昆明,TYN,D,A320,,2017/6/24 23:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
TV9893,,TV9819,B6443,拉萨-昆明,,D,A319,,2017/6/24 13:25,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
TV9820,,TV9894,B6443,芒市-昆明,,D,A319,,2017/6/24 17:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
3U8968,,,B6448,大连-重庆-昆明,CKG,D,A319,,2017/6/25 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
3U8130,,3U8967,B6448,版纳-昆明,,D,A319,,2017/6/24 12:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
3U8620,,,B6449,版纳-昆明,,D,A319,,2017/6/24 23:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
MU2706,,MU2706,B6456,丽江-昆明,,D,A319,,2017/6/24 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU2705,,MU2705,B6456,南京-昆明,,D,A319,,2017/6/24 10:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2755,,MU2755,B6463,南京-昆明,,D,A319,,2017/6/24 20:10,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU5437,,MU5438,B6470,上海-南充-昆明,NAO,D,A319,,2017/6/24 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
KY8296,,,B6491,南通-重庆-昆明,CKG,D,B738,,2017/6/24 17:55,,33-计划,,REG,REG,,PAX,,,0,YAG,NTG,,,,
KY8286,,KY8273,B6492,广州-昆明,,D,B738,,2017/6/24 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
KY8274,Y,KY8221,B6492,武汉-昆明,,D,B738,,2017/6/24 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8222,,KY8285,B6492,重庆-昆明,,D,B738,,2017/6/24 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
KY8308,,KY8233,B6493,南昌-昆明,,D,B738,,2017/6/24 11:55,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
KY8282,,,B6495,上海-昆明,,D,B738,,2017/6/24 22:40,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
KY8254,,KY8281,B6495,西安-昆明,,D,B738,,2017/6/24 13:40,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
CZ3409,,CZ3410,B6542,广州-昆明,,D,A332,,2017/6/24 10:43,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
MU5505,,MU5588,B6559,上海-福州-昆明,FOC,D,A320,,2017/6/24 14:55,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
ZH9265,,ZH9266,B6565,西安-昆明,,D,A320,,2017/6/24 11:05,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
CZ8509,,,B6583,长春-青岛-昆明,TAO,D,A320,,2017/6/24 23:13,,33-计划,,REG,REG,,PAX,,,0,YAG,CGQ,,,,
HO1019,,HO1020,B6602,杭州-大庸-昆明,DYG,D,A320,,2017/6/24 18:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
CZ3419,,,B6623,广州-昆明,,D,A320,,2017/6/24 23:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
MU5471,,MU5472,B6636,济南-重庆-昆明,CKG,D,A320,,2017/6/24 19:25,,33-计划,,REG,REG,,PAX,,,0,CES,TNA,,,,
MU2715,,MU2716,B6637,南京-长沙-昆明,HHA,D,A320,,2017/6/24 16:00,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2975,,MU2976,B6638,无锡-昆明,,D,A320,,2017/6/24 13:25,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
9C8829,,9C8830,B6645,上海-常德-昆明,CGD,D,A320,,2017/6/24 18:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CZ6159,,CZ6160,B6658,北京-昆明,,D,A321,,2017/6/24 18:28,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
HO1093,,,B6670,上海-昆明,,D,A320,,2017/6/25 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
HO1099,,HO1100,B6670,上海-昆明,,D,A320,,2017/6/24 15:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CZ6415,,CZ6416,B6679,沈阳-西安-昆明,XIY,D,A320,,2017/6/24 18:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
ZH9789,,,B6690,泉州-昆明,,D,A320,,2017/6/24 16:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
MU2359,,MU2360,B6693,西宁-昆明,,D,A320,,2017/6/24 9:20,,33-计划,,REG,REG,,PAX,,,0,CES,XNN,,,,
MU2245,,MU2246,B6693,西宁-昆明,,D,A320,,2017/6/24 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,XNN,,,,
3U8598,,3U8527,B6697,哈尔滨-太原-昆明,TYN,D,A320,,2017/6/24 22:00,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CZ3677,,CZ3678,B6702,上海-昆明,,D,A320,,2017/6/24 10:53,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
9C8953,,9C8954,B6708,上海-昆明,,D,A320,,2017/6/24 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CA1753,,CA1754,B6731,杭州-昆明,,D,A320,,2017/6/24 18:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
3U8948,,3U8761,B6732,济南-昆明,,D,A320,,2017/6/24 13:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TNA,,,,
3U8762,,,B6732,无锡-昆明,,D,A320,,2017/6/24 22:35,,33-计划,,REG,REG,,PAX,,,0,YAG,WUX,,,,
MU5746,,,B6757,三亚-昆明,,D,A320,,2017/6/25 0:15,,33-计划,,REG,REG,,PAX,,,0,CES,SYX,,,,
MU5748,,MU5745,B6757,天津-昆明,,D,A320,,2017/6/24 17:50,,33-计划,,REG,REG,,PAX,,,0,CES,TSN,,,,
MU556,,MU556,B6758,加尔-昆明,,I,A320,,2017/6/24 5:45,,33-计划,,REG,REG,,PAX,,,0,CES,CCU,,,,
MU5078,,MU5078,B6760,曼谷-昆明,,I,A320,,2017/6/24 23:20,,33-计划,,REG,REG,,PAX,,,0,CES,BKK,,,,
MU5077,,MU5077,B6760,合肥-昆明,,D,A320,,2017/6/24 14:30,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
3U8260,,,B6772,南京-昆明,,D,A320,,2017/6/24 18:05,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
3U8661,,3U8259,B6772,成都-昆明,,D,A320,,2017/6/24 9:00,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CZ6403,,CZ6404,B6775,沈阳-重庆-昆明,CKG,D,A320,,2017/6/24 14:38,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
ZH9773,,ZH9774,B6780,南昌-昆明,,D,A320,,2017/6/24 12:25,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
MU5712,,MU5656,B6797,北京-昆明,,D,A322,,2017/6/24 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5655,,MU5711,B6797,杭州-昆明,,D,A322,,2017/6/24 10:50,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
8L9748,,,B6800,宿务市-昆明,,I,B738,,2017/6/24 23:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CEB,,,,
8L9598,,8L9747,B6800,曼谷-昆明,,I,B738,,2017/6/24 6:30,,33-计划,,REG,REG,,PAX,,,0,YAG,BKK,,,,
MU5329,,MU5330,B6802,合肥-昆明,,D,A320,,2017/6/24 17:35,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
MU5810,,,B6803,上海-昆明,,D,A320,,2017/6/24 22:30,,33-计划,,REG,REG,,PAX,,,0,CES,SHA,,,,
MU5732,,MU5809,B6803,广州-昆明,,D,A320,,2017/6/24 13:50,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5646,,MU5646,B6805,版纳-昆明,,D,A320,,2017/6/24 22:00,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5645,,MU5645,B6805,杭州-昆明,,D,A320,,2017/6/24 17:45,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
8L9956,,,B6809,郑州-昆明,,D,B738,,2017/6/24 16:50,,33-计划,,REG,REG,,PAX,,,1,YAG,CGO,,,,
9C8729,,9C8730,B6820,扬州泰州-昆明,,D,A320,,2017/6/24 17:35,,33-计划,,REG,REG,,PAX,,,0,YAG,YTY,,,,
CA4413,,CA4414,B6828,成都-昆明,,D,A320,,2017/6/24 12:05,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
MU5463,,MU5450,B6832,上海-合肥-昆明,HFE,D,A320,,2017/6/24 20:40,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5449,,MU5464,B6832,重庆-昆明,,D,A320,,2017/6/24 8:25,,33-计划,,REG,REG,,PAX,,,0,CES,CKG,,,,
3U8686,,3U8685,B6845,哈尔滨-长沙-昆明,HHA,D,A321,,2017/6/24 14:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CA4459,,,B6847,成都-昆明,,D,A320,,2017/6/24 23:15,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
9C8595,,9C8596,B6852,沈阳-绵阳-昆明,MIG,D,A320,,2017/6/24 19:25,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
FM9397,,FM9398,B6866,上海-长沙-昆明,HHA,D,B738,,2017/6/24 14:50,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5575,,MU5576,B6878,烟台-郑州-昆明,CGO,D,A322,,2017/6/24 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,YNT,,,,
MU2985,,MU2986,B6893,无锡-重庆-昆明,CKG,D,A320,,2017/6/24 18:55,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
MU5465,,MU5532,B6923,上海-南昌-昆明,KHN,D,A321,,2017/6/24 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
ZH9411,,ZH9412,B6938,深圳-昆明,,D,A320,,2017/6/24 9:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
