FLT,VIP,LKF,REG,RFC,VI1,TOF,ITY,TAR,STA,ETA,FSA,SDT,OPE,POP,RCP,NAT,FLX,MFF,SST,HDL,ORG,TDT,ATA,ABP,CAR
BK2744,,BK2898,B5562,版纳-昆明,,D,B738,,2017/7/12 17:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
HU7889,,HU7890,B5623,深圳-昆明,,D,B738,,2017/7/12 21:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
HU7163,,HU7164,B5638,深圳-昆明,,D,B738,,2017/7/12 10:25,,33-计划,,REG,REG,,PAX,,,1,YAG,SZX,,,,
MU5704,,,B5647,北京-济宁-昆明,JNG,D,B738,,2017/7/13 0:55,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
KY8234,,,B5672,太原-昆明,,D,B738,,2017/7/12 22:55,,33-计划,,REG,REG,,PAX,,,0,YAG,TYN,,,,
KY8220,,KY8203,B5673,深圳-昆明,,D,B738,,2017/7/12 10:55,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
KY8204,,KY8219,B5673,南京-昆明,,D,B738,,2017/7/12 19:00,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
CA1467,,CA1468,B5680,天津-昆明,,D,B738,,2017/7/12 17:05,,33-计划,,REG,REG,,PAX,,,1,YAG,TSN,,,,
MU742,,,B5683,曼谷-昆明,,I,B738,,2017/7/12 19:20,,33-计划,,REG,REG,,PAX,,,0,CES,BKK,,,,
MU5740,,MU741,B5683,广州-昆明,,D,B738,,2017/7/12 10:05,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5818,,,B5701,上海-兴义-昆明,ACX,D,B738,,2017/7/12 20:20,,33-计划,,REG,REG,,PAX,,,1,CES,SHA,,,,
KY8284,,KY8307,B5702,上海-昆明,,D,B738,,2017/7/12 15:15,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
HU7211,,HU7212,B5709,北京-昆明,,D,B738,,2017/7/12 11:35,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CZ3863,,CZ3864,B5721,汕头-南宁-昆明,NNG,D,B737,,2017/7/12 19:53,,33-计划,,REG,REG,,PAX,,,0,YAG,SWA,,,,
CZ3747,,CZ3748,B5743,珠海-昆明,,D,B738,,2017/7/12 20:28,,33-计划,,REG,REG,,PAX,,,0,YAG,ZUH,,,,
MU5776,,MU5737,B5756,广州-昆明,,D,B738,,2017/7/12 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
MU5738,,MU5733,B5756,广州-昆明,,D,B738,,2017/7/12 21:25,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
ZH9451,,,B5771,广州-昆明,,D,B738,,2017/7/12 22:45,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
ZH9415,,,B5775,深圳-昆明,,D,B738,,2017/7/12 23:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
ZH9413,,ZH9414,B5775,深圳-昆明,,D,B738,,2017/7/12 16:30,,33-计划,,REG,REG,,PAX,,,0,YAG,SZX,,,,
MU2495,,MU2496,B5780,成都-昆明,,D,B738,,2017/7/12 9:35,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MF8429,,,B5792,厦门-昆明,,D,B738,,2017/7/12 23:45,,33-计划,,REG,REG,,PAX,,,3,YAG,XMN,,,,
MU5826,,MU2029,B5795,桂林-昆明,,D,B738,,2017/7/12 13:35,,33-计划,,REG,REG,,PAX,,,0,CES,KWL,,,,
MU2568,,MU2568,B5795,曼德勒-昆明,,I,B738,,2017/7/12 19:00,,33-计划,,REG,REG,,PAX,,,0,CES,MDL,,,,
MU5782,,,B5796,厦门-昆明,,D,B738,,2017/7/12 23:05,,33-计划,,REG,REG,,PAX,,,0,CES,XMN,,,,
MU5762,,MU5781,B5796,深圳-昆明,,D,B738,,2017/7/12 15:15,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU734,,,B5802,香港-昆明,,R,B737,,2017/7/12 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,HKG,,,,
MU5942,,MU733,B5802,大理-昆明,,D,B737,,2017/7/12 12:25,,33-计划,,REG,REG,,PAX,,,0,CES,DLU,,,,
8L9946,,,B5805,成都-昆明,,D,B737,,2017/7/13 1:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU758,,,B5807,加德-昆明,,I,B737,,2017/7/12 22:25,,33-计划,,REG,REG,,PAX,,,0,CES,KTM,,,,
MU5958,,MU757,B5807,临沧-昆明,,D,B737,,2017/7/12 12:25,,33-计划,,REG,REG,,PAX,,,0,CES,LNJ,,,,
MU5892,,MU5740,B5809,普洱-昆明,,D,B737,,2017/7/12 10:35,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
MU5737,,MU9738,B5809,大理-昆明,,D,B737,,2017/7/12 14:25,,33-计划,,REG,REG,,PAX,,,0,CES,DLU,,,,
MU5715,,,B5809,芒市-昆明,,D,B737,,2017/7/12 18:35,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
8L9712,,,B5810,汕头-桂林-昆明,KWL,D,B737,,2017/7/13 0:05,,33-计划,,REG,REG,,PAX,,,0,YAG,SWA,,,,
8L9802,,8L9711,B5810,丽江-昆明,,D,B737,,2017/7/12 8:15,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
DR6578,,,B5811,沈阳-榆林-昆明,UYN,D,B737,,2017/7/12 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
DR6580,,DR6523,B5812,芒市-昆明,,D,B737,,2017/7/12 14:55,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR6524,,,B5812,丽江-昆明,,D,B737,,2017/7/12 23:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
MU5936,,MU5849,B5816,迪庆-昆明,,D,B737,,2017/7/12 15:20,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5850,,,B5816,成都-昆明,,D,B737,,2017/7/12 20:45,,33-计划,,REG,REG,,PAX,,,1,CES,CTU,,,,
MU5834,,,B5817,兰州-昆明,,D,B737,,2017/7/12 23:00,,33-计划,,REG,REG,,PAX,,,0,CES,ZGC,,,,
MU9744,,MU5717,B5817,北京-昭通-昆明,ZAT,D,B737,,2017/7/12 11:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5803,,MU5833,B5817,腾冲-昆明,,D,B737,,2017/7/12 16:55,,33-计划,,REG,REG,,PAX,,,0,CES,TCZ,,,,
DLC995,,DLC993,B5818,西哈努克港-昆明,,I,B737,,2017/7/12 13:00,,33-计划,,REG,REG,,SPE,,,0,UNK,KOS,,,,
MU5940,,MU5935,B5819,拉萨-迪庆-昆明,DIG,D,B737,,2017/7/12 17:25,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5846,,,B5819,成都-昆明,,D,B737,,2017/7/12 23:45,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU9731,,MU753,B5820,长沙-昆明,,D,B737,,2017/7/12 14:10,,33-计划,,REG,REG,,PAX,,,0,CES,HHA,,,,
MU754,,,B5820,暹粒-昆明,,I,B737,,2017/7/12 22:00,,33-计划,,REG,REG,,PAX,,,0,CES,REP,,,,
MU9732,,MU9732,B5821,拉萨-昆明,,D,B737,,2017/7/12 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,LXA,,,,
MU5886,,MU9731,B5821,湛江-昆明,,D,B737,,2017/7/12 12:55,,33-计划,,REG,REG,,PAX,,,0,CES,ZHA,,,,
MU5913,,,B5822,版纳-昆明,,D,B737,,2017/7/13 0:55,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5811,,MU5764,B5822,迪庆-昆明,,D,B737,,2017/7/12 10:55,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5734,,MU5734,B5822,广州-昆明,,D,B737,,2017/7/12 20:15,,33-计划,,REG,REG,,PAX,,,0,CES,CAN,,,,
8L9714,,,B5823,天津-昆明,,D,B737,,2017/7/13 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
8L9915,,8L9519,B5823,版纳-昆明,,D,B737,,2017/7/12 9:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
8L9520,,8L9713,B5823,芒市-昆明,,D,B737,,2017/7/12 13:45,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
8L9903,,8L9945,B5825,版纳-昆明,,D,B737,,2017/7/12 22:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
8L9852,,8L9904,B5825,腾冲-昆明,,D,B737,,2017/7/12 13:50,,33-计划,,REG,REG,,PAX,,,0,YAG,TCZ,,,,
MU5972,,,B5828,芒市-昆明,,D,B737,,2017/7/13 0:15,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
MU5952,,MU5712,B5828,腾冲-昆明,,D,B737,,2017/7/12 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,TCZ,,,,
MU5723,,MU5919,B5828,版纳-昆明,,D,B737,,2017/7/12 12:15,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5719,,MU5802,B5828,丽江-昆明,,D,B737,,2017/7/12 16:15,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
DR6516,,,B5829,天津-襄阳-昆明,XFN,D,B737,,2017/7/13 0:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
DR6510,,DR6515,B5829,版纳-昆明,,D,B737,,2017/7/12 11:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6512,,,B5830,版纳-昆明,,D,B737,,2017/7/13 1:35,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
DR6506,,DR6511,B5830,芒市-昆明,,D,B737,,2017/7/12 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
DR5314,,DR6505,B5830,天津-恩施-昆明,ENH,D,B737,,2017/7/12 17:35,,33-计划,,REG,REG,,PAX,,,0,YAG,TSN,,,,
MF8641,,MF8642,B5845,泉州-珠海-昆明,ZUH,D,B738,,2017/7/12 19:05,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
MF8427,,MF8428,B5846,福州-昆明,,D,B738,,2017/7/12 11:00,,33-计划,,REG,REG,,PAX,,,3,YAG,FOC,,,,
CA8937,,,B5850,大连-武当山-昆明,WDS,D,B738,,2017/7/12 22:30,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
MU768,,,B5902,旧金山-青岛-昆明,TAO,M,A33E,,2017/7/12 21:35,,33-计划,,REG,REG,,PAX,,,0,CES,SFO,,,,
MU778,,MU5843,B5921,悉尼-昆明,,I,A33E,105,2017/7/12 5:30,,33-计划,,REG,REG,,PAX,,,0,CES,SYD,,,,
MU5854,,MU773,B5921,成都-昆明,,D,A33E,,2017/7/12 22:35,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5844,,MU5853,B5921,成都-昆明,,D,A33E,,2017/7/12 15:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU756,,MU756,B5926,迪拜-昆明,,I,A33E,107,2017/7/12 7:10,,33-计划,,REG,REG,,PAX,,,0,CES,DXB,,,,
MU5706,,MU777,B5930,北京-昆明,,D,A33E,,2017/7/12 22:15,,33-计划,,REG,REG,,PAX,,,1,CES,PEK,,,,
MU555,,,B6001,杭州-昆明,,D,A320,,2017/7/12 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
MU5455,,,B6011,宁波-昆明,,D,A320,,2017/7/12 23:00,,33-计划,,REG,REG,,PAX,,,0,CES,NGB,,,,
MU5453,,MU5454,B6011,宁波-武汉-昆明,WUH,D,A320,,2017/7/12 13:10,,33-计划,,REG,REG,,PAX,,,0,CES,NGB,,,,
8L9994,,8L9891,B6015,西安-昆明,,D,B738,,2017/7/12 8:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
8L9892,,8L9555,B6015,大连-武汉-昆明,WUH,D,B738,,2017/7/12 22:40,,33-计划,,REG,REG,,PAX,,,0,YAG,DLC,,,,
8L9876,,,B6016,厦门-昆明,,D,B738,,2017/7/13 0:35,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
8L9710,,8L9875,B6016,南京-连城-昆明,LCX,D,B738,,2017/7/12 16:55,,33-计划,,REG,REG,,PAX,,,0,YAG,NKG,,,,
CA1751,,CA1956,B6022,杭州-昆明,,D,A319,,2017/7/12 10:30,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CA1753,,CA1754,B6031,杭州-昆明,,D,A319,,2017/7/12 18:35,,33-计划,,REG,REG,,PAX,,,1,YAG,HGH,,,,
CA416,,CA416,B6038,仰光-昆明,,I,A319,,2017/7/12 15:45,,33-计划,,REG,REG,,PAX,,,0,YAG,RGN,,,,
CA415,,CA415,B6038,成都-昆明,,D,A319,,2017/7/12 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
CZ3997,,,B6077,北京-昆明,,D,A332,,2017/7/12 23:03,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CZ3901,,CZ3902,B6077,北京-昆明,,D,A332,,2017/7/12 12:23,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
CZ6159,Y,CZ6160,B6111,北京-昆明,,D,A333,135,2017/7/12 18:13,,33-计划,,REG,REG,,PAX,,,0,YAG,PEK,,,,
MU5932,,,B6141,迪庆-昆明,,D,B737,,2017/7/12 23:40,,33-计划,,REG,REG,,PAX,,,0,CES,DIG,,,,
MU5856,,MU5897,B6141,成都-昆明,,D,B737,,2017/7/12 15:40,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5718,,MU5812,B6141,普洱-昆明,,D,B737,,2017/7/12 19:40,,33-计划,,REG,REG,,PAX,,,0,CES,SYM,,,,
MU5974,,MU2571,B6142,芒市-昆明,,D,B737,,2017/7/12 13:20,,33-计划,,REG,REG,,PAX,,,0,CES,LUM,,,,
MU2572,,,B6142,加德-昆明,,I,B737,,2017/7/12 23:30,,33-计划,,REG,REG,,PAX,,,0,CES,KTM,,,,
MU2570,,MU2570,B6143,清迈-昆明,,I,B738,,2017/7/12 11:40,,33-计划,,REG,REG,,PAX,,,0,CES,CNX,,,,
MU5708,,,B6143,北京-昆明,,D,B738,,2017/7/13 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU2004,,,B6145,首尔-昆明,,I,B738,,2017/7/12 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,ICN,,,,
MU2569,,MU2569,B6146,北京-昆明,,D,B738,,2017/7/12 11:40,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU2594,,MU5715,B6146,清迈-昆明,,I,B738,,2017/7/12 19:10,,33-计划,,REG,REG,,PAX,,,0,CES,CNX,,,,
MU5750,,,B6147,盐城-长沙-昆明,HHA,D,B738,,2017/7/13 0:20,,33-计划,,REG,REG,,PAX,,,0,CES,YNZ,,,,
MU5758,,,B6148,深圳-昆明,,D,B738,,2017/7/12 19:45,,33-计划,,REG,REG,,PAX,,,0,CES,SZX,,,,
MU2035,,MU5757,B6148,北京-昆明,,D,B738,,2017/7/12 11:30,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU748,,,B6149,大阪-上海-昆明,PVG,M,B738,,2017/7/13 0:25,,33-计划,,REG,REG,,PAX,,,0,CES,KIX,,,,
3U8130,,,B6173,版纳-昆明,,D,A319,,2017/7/12 21:00,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
JD5792,,JD5166,B6181,芒市-昆明,,D,A319,,2017/7/12 14:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
JD5165,,JD5791,B6181,丽江-昆明,,D,A319,,2017/7/12 10:40,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3488,,CZ3488,B6195,丽江-昆明,,D,A319,,2017/7/12 19:08,,33-计划,,REG,REG,,PAX,,,0,YAG,LJG,,,,
CZ3487,,CZ3487,B6195,广州-昆明,,D,A319,,2017/7/12 15:08,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
8L9972,,,B6198,海口-昆明,,D,A319,,2017/7/12 23:40,,33-计划,,REG,REG,,PAX,,,0,YAG,HAK,,,,
8L9942,,8L9971,B6198,大理-昆明,,D,A319,,2017/7/12 17:45,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
8L9846,,8L9914,B6221,杭州-赣州-昆明,KOW,D,A319,,2017/7/12 20:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
8L9913,,,B6221,版纳-昆明,,D,A319,,2017/7/13 1:50,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
EU2722,,EU2225,B6229,厦门-柳州-昆明,LZH,D,A319,,2017/7/12 18:25,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
EU2226,,EU2224,B6229,版纳-昆明,,D,A319,,2017/7/12 22:15,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
EU2223,,EU2721,B6229,成都-昆明,,D,A319,,2017/7/12 8:20,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
MU2574,,MU2574,B6249,万象-昆明,,I,B738,,2017/7/12 18:45,,33-计划,,REG,REG,,PAX,,,0,CES,VTE,,,,
MU2573,,MU2573,B6249,北京-昆明,,D,B738,,2017/7/12 12:45,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
CZ3467,,CZ3468,B6251,长沙-昆明,,D,A320,,2017/7/12 20:23,,33-计划,,REG,REG,,PAX,,,0,YAG,HHA,,,,
CZ6269,,CZ6270,B6279,哈尔滨-西安-昆明,XIY,D,A320,,2017/7/12 14:43,,33-计划,,REG,REG,,PAX,,,0,YAG,HRB,,,,
CZ3489,,CZ3490,B6282,广州-昆明,,D,A320,,2017/7/12 20:58,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
CZ3419,,,B6283,广州-昆明,,D,A320,,2017/7/12 23:48,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,13
CZ3407,,CZ3408,B6289,广州-昆明,,D,A320,,2017/7/12 16:28,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8958,,,B6322,台北-昆明,,R,A320,,2017/7/12 22:20,,33-计划,,REG,REG,,PAX,,,0,YAG,TPE,,,,
3U8918,,3U8957,B6322,厦门-昆明,,D,A320,,2017/7/12 12:50,,33-计划,,REG,REG,,PAX,,,0,YAG,XMN,,,,
MU2592,,MU5456,B6333,普吉-昆明,,I,A320,314,2017/7/12 5:50,,33-计划,,REG,REG,,PAX,,,0,CES,HKT,,,,
CZ3409,,CZ3410,B6342,广州-昆明,,D,A321,,2017/7/12 10:43,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
3U8768,,,B6348,温州-南宁-昆明,NNG,D,A320,,2017/7/12 16:05,,33-计划,,REG,REG,,PAX,,,0,YAG,WNZ,,,,
MU5463,,MU5450,B6370,上海-合肥-昆明,HFE,D,A320,,2017/7/12 20:40,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU5449,,MU5464,B6370,重庆-昆明,,D,A320,,2017/7/12 8:25,,33-计划,,REG,REG,,PAX,,,0,CES,CKG,,,,
ZH9793,,ZH9794,B6392,泉州-昆明,,D,A320,,2017/7/12 12:40,,33-计划,,REG,REG,,PAX,,,0,YAG,JJN,,,,
CZ3482,,CZ3482,B6408,大理-昆明,,D,A319,,2017/7/12 12:58,,33-计划,,REG,REG,,PAX,,,0,YAG,DLU,,,,
CZ3481,,CZ3481,B6408,广州-昆明,,D,A319,,2017/7/12 9:18,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
TV9893,,TV9819,B6451,拉萨-昆明,,D,A319,,2017/7/12 13:25,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
TV9820,,TV9894,B6451,芒市-昆明,,D,A319,,2017/7/12 17:50,,33-计划,,REG,REG,,PAX,,,0,YAG,LUM,,,,
3U8246,,,B6453,合肥-昆明,,D,A319,,2017/7/13 0:05,,33-计划,,REG,REG,,PAX,,,0,YAG,HFE,,,,
3U8818,,3U8245,B6453,拉萨-丽江-昆明,LJG,D,A319,,2017/7/12 16:20,,33-计划,,REG,REG,,PAX,,,0,YAG,LXA,,,,
MU2756,,MU2756,B6462,版纳-昆明,,D,A319,,2017/7/12 9:40,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU2745,,MU2746,B6462,南京-长沙-昆明,HHA,D,A319,,2017/7/12 19:50,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU2706,,MU2706,B6463,丽江-昆明,,D,A319,,2017/7/12 14:35,,33-计划,,REG,REG,,PAX,,,0,CES,LJG,,,,
MU2705,,MU2705,B6463,南京-昆明,,D,A319,,2017/7/12 10:30,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
MU5437,,MU5438,B6471,上海-南充-昆明,NAO,D,A319,,2017/7/12 14:15,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU2755,,MU2755,B6472,南京-昆明,,D,A319,,2017/7/12 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,NKG,,,,
KY8308,,KY8233,B6491,南昌-昆明,,D,B738,,2017/7/12 11:55,,33-计划,,REG,REG,,PAX,,,0,YAG,KHN,,,,
KY8286,,KY8273,B6492,广州-昆明,,D,B738,,2017/7/12 9:15,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
KY8274,,KY8221,B6492,武汉-昆明,,D,B738,,2017/7/12 15:55,,33-计划,,REG,REG,,PAX,,,0,YAG,WUH,,,,
KY8222,,,B6492,重庆-昆明,,D,B738,,2017/7/12 21:40,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
KY8282,,,B6493,上海-昆明,,D,B738,,2017/7/12 22:40,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
KY8254,,KY8281,B6493,西安-昆明,,D,B738,,2017/7/12 13:40,,33-计划,,REG,REG,,PAX,,,0,YAG,XIY,,,,
KY8262,,KY8285,B6495,台州-重庆-昆明,CKG,D,B738,,2017/7/12 17:45,,33-计划,,REG,REG,,PAX,,,0,YAG,HYN,,,,
HO1019,,HO1020,B6572,杭州-大庸-昆明,DYG,D,A320,,2017/7/12 18:30,,33-计划,,REG,REG,,PAX,,,0,YAG,HGH,,,,
MU5497,,MU5498,B6587,青岛-昆明,,D,A320,,2017/7/12 10:50,,33-计划,,REG,REG,,PAX,,,0,CES,TAO,,,,
HO1095,,HO1096,B6618,上海-毕节-昆明,BFJ,D,A320,,2017/7/12 17:40,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
9C8953,,9C8954,B6645,上海-昆明,,D,A320,,2017/7/12 10:45,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
CZ3677,,CZ3678,B6681,上海-昆明,,D,A320,,2017/7/12 10:53,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MU2245,,MU2246,B6695,西宁-昆明,,D,A320,,2017/7/12 22:15,,33-计划,,REG,REG,,PAX,,,0,CES,XNN,,,,
9C8823,,9C8824,B6707,上海-遵义-昆明,ZYI,D,A320,,2017/7/12 15:35,,33-计划,,REG,REG,,PAX,,,0,YAG,SHA,,,,
PN6394,,PN6394,B6763,版纳-昆明,,D,A320,,2017/7/12 11:45,,33-计划,,REG,REG,,PAX,,,0,YAG,JHG,,,,
PN6393,,PN6393,B6763,重庆-昆明,,D,A320,,2017/7/12 7:55,,33-计划,,REG,REG,,PAX,,,0,YAG,CKG,,,,
3U8930,,3U8662,B6772,沈阳-长沙-昆明,HHA,D,A320,,2017/7/12 21:10,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
CZ6415,,CZ6416,B6775,沈阳-西安-昆明,XIY,D,A320,,2017/7/12 18:58,,33-计划,,REG,REG,,PAX,,,0,YAG,SHE,,,,
3U8667,,,B6779,成都-昆明,,D,A320,,2017/7/12 23:05,,33-计划,,REG,REG,,PAX,,,0,YAG,CTU,,,,
3U8514,,3U8668,B6779,兰州-重庆-昆明,CKG,D,A320,,2017/7/12 17:20,,33-计划,,REG,REG,,PAX,,,0,YAG,ZGC,,,,
HO1121,,HO1122,B6787,上海-昆明,,D,A320,,2017/7/12 11:50,,33-计划,,REG,REG,,PAX,,,1,YAG,SHA,,,,
CA4413,Y,CA4414,B6793,成都-昆明,,D,A320,,2017/7/12 12:05,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
MU5712,,MU5656,B6798,北京-昆明,,D,A320,,2017/7/12 19:55,,33-计划,,REG,REG,,PAX,,,0,CES,PEK,,,,
MU5655,,MU5711,B6798,杭州-昆明,,D,A320,,2017/7/12 10:50,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
8L9584,,8L9991,B6800,马尼拉-昆明,,I,B738,103,2017/7/12 7:55,,33-计划,,REG,REG,,PAX,,,0,YAG,MNL,,,,
8L9992,,,B6800,乌鲁-兰州-昆明,ZGC,D,B738,,2017/7/13 1:20,,33-计划,,REG,REG,,PAX,,,0,YAG,URC,,,,
MU5329,,MU5330,B6802,合肥-昆明,,D,A320,,2017/7/12 17:35,,33-计划,,REG,REG,,PAX,,,0,CES,HFE,,,,
MU5848,,,B6803,成都-昆明,,D,A320,,2017/7/13 1:25,,33-计划,,REG,REG,,PAX,,,0,CES,CTU,,,,
MU5800,,MU5855,B6803,大连-洛阳-昆明,LYA,D,A320,,2017/7/12 20:00,,33-计划,,REG,REG,,PAX,,,0,CES,DLC,,,,
8L9996,,8L9855,B6809,银川-昆明,,D,B738,,2017/7/12 13:35,,33-计划,,REG,REG,,PAX,,,1,YAG,INC,,,,
MU5617,,MU5618,B6829,南昌-昆明,,D,A320,,2017/7/12 21:15,,33-计划,,REG,REG,,PAX,,,0,CES,KHN,,,,
CA4459,,,B6846,成都-昆明,,D,A320,,2017/7/12 23:15,,33-计划,,REG,REG,,PAX,,,1,YAG,CTU,,,,
ZH9455,,,B6855,广州-昆明,,D,A322,,2017/7/12 21:30,,33-计划,,REG,REG,,PAX,,,0,YAG,CAN,,,,
MU5646,,MU5646,B6870,版纳-昆明,,D,A320,,2017/7/12 22:00,,33-计划,,REG,REG,,PAX,,,0,CES,JHG,,,,
MU5645,,MU5645,B6870,杭州-昆明,,D,A320,,2017/7/12 17:45,,33-计划,,REG,REG,,PAX,,,0,CES,HGH,,,,
MU5465,,MU5532,B6878,上海-南昌-昆明,KHN,D,A322,,2017/7/12 15:05,,33-计划,,REG,REG,,PAX,,,0,CES,PVG,,,,
MU2995,,,B6879,无锡-重庆-昆明,CKG,D,A322,,2017/7/12 23:10,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
MU556,,MU556,B6880,加尔-昆明,,I,A320,103,2017/7/12 5:45,,33-计划,,REG,REG,,PAX,,,0,CES,CCU,,,,
CA1937,,CA1938,B6882,上海-昆明,,D,A320,,2017/7/12 19:20,,33-计划,,REG,REG,,PAX,,,0,YAG,PVG,,,,
MF8461,,MF8462,B6887,杭州-武汉-昆明,WUH,D,B738,,2017/7/12 18:15,,33-计划,,REG,REG,,PAX,,,3,YAG,HGH,,,,
MU2975,,MU2976,B6893,无锡-昆明,,D,A320,,2017/7/12 13:25,,33-计划,,REG,REG,,PAX,,,0,CES,WUX,,,,
