FLT,RFC,LKF,VIP,REG,VI1,TOF,ITY,TAR,GAT,FSA,POP,SDT,RCP,NAT,FLX,MFF,SST,STD,DES,CID,MP1,ETD,ABT,ATD,EAN,STN
MU5847,昆明-成都,MU5742,,B7599,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 19:55,CTU,,,,,,2017/7/8 21:01,2017/7/8 21:35
MU5849,昆明-成都,MU5844,,B5796,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 16:30,CTU,,,,,,2017/7/8 17:37,2017/7/8 18:05
MU5851,昆明-成都,MU5734,,B5807,,D,B737,317,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 10:00,CTU,,,,,,2017/7/8 11:04,2017/7/8 11:35
MU5853,昆明-成都,MU5714,,B7600,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 18:00,CTU,,,,,,2017/7/8 19:10,2017/7/8 19:35
MU5855,昆明-成都,MU5800,,B6637,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 21:00,CTU,,,,,,2017/7/8 22:06,2017/7/8 22:35
MU5861,昆明-重庆,MU5738,,B5647,,D,B738,131,38,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:05,CKG,,,,,,2017/7/8 9:23,2017/7/8 9:40
MU5869,昆明-宜宾-青岛,MU9714,,B2502,YBP,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:00,TAO,,,,,,2017/7/8 8:54,2017/7/8 9:30
MU5881,昆明-铜仁-上海,MU5942,,B5276,TEN,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 14:25,SHA,,,,,,2017/7/8 15:37,2017/7/8 15:50
MU5885,昆明-湛江,MU5932,,B5821,,D,B737,116,26,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:40,ZHA,,,,,,2017/7/8 10:18,2017/7/8 10:20
MU5893,昆明-普洱,MU5804,,B5293,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 10:10,SYM,,,,,,2017/7/8 10:55,2017/7/8 11:05
MU5897,昆明-普洱,MU5856,,B5815,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 17:10,SYM,,,,,,2017/7/8 17:54,2017/7/8 18:05
MU5901,昆明-版纳,MU5988,,B5054,,D,B737,509,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:20,JHG,,,,,,2017/7/8 9:08,2017/7/8 9:25
MU5903,昆明-版纳,MU5984,,B5809,,D,B737,318,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:50,JHG,,,,,,2017/7/8 9:37,2017/7/8 9:55
MU5905,昆明-版纳,MU5944,,B5263,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 22:05,JHG,,,,,,2017/7/8 22:55,2017/7/8 23:10
MU5909,昆明-版纳,MU5952,,B5242,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 22:20,JHG,,,,,,2017/7/8 23:07,2017/7/8 23:25
MU5915,昆明-版纳,MU5763,,B5265,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 21:35,JHG,,,,,,2017/7/8 22:22,2017/7/8 22:40
MU5919,昆明-丽江,MU5832,,B5242,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:15,LJG,,,,,,2017/7/8 14:09,2017/7/8 14:20
MU5920,昆明-丽江,MU5803,,B5259,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 18:05,LJG,,,,,,2017/7/8 18:59,2017/7/8 19:10
MU5921,昆明-丽江,MU5910,,B5097,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 7:05,LJG,,,,,,2017/7/8 7:59,2017/7/8 8:10
MU5927,昆明-文山,MU758,,B5256,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 10:20,WNH,,,,,,2017/7/8 10:55,2017/7/8 11:05
MU5929,昆明-文山,MU5960,,B2639,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 20:25,WNH,,,,,,2017/7/8 21:00,2017/7/8 21:10
MU5931,昆明-迪庆,MU5916,,B5828,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 7:55,DIG,,,,,,2017/7/8 8:57,2017/7/8 8:55
MU5935,昆明-迪庆,MU5936,,B6142,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 18:05,DIG,,,,,,2017/7/8 19:06,2017/7/8 19:05
MU5939,昆明-迪庆-拉萨,MU754,,B5819,DIG,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 9:00,LXA,,,,,,2017/7/8 10:01,2017/7/8 10:05
MU5941,昆明-大理,MU5884,,B5265,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:10,DLU,,,,,,2017/7/8 8:53,2017/7/8 9:00
MU5943,昆明-大理,MU5972,,B5263,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 7:40,DLU,,,,,,2017/7/8 8:24,2017/7/8 8:30
MU5957,昆明-临沧,MU5898,,B2639,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 9:35,LNJ,,,,,,2017/7/8 10:15,2017/7/8 10:30
MU5959,昆明-临沧,MU5958,,B2639,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 16:25,LNJ,,,,,,2017/7/8 17:07,2017/7/8 17:15
MU5961,昆明-临沧,MU5914,,B5245,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:10,LNJ,,,,,,2017/7/8 8:51,2017/7/8 9:05
MU5965,昆明-沧源,MU5846,,B6141,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 11:25,CWJ,,,,,,2017/7/8 12:13,2017/7/8 12:25
MU5967,昆明-临沧,MU5757,,B2503,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 14:10,LNJ,,,,,,2017/7/8 14:52,2017/7/8 15:05
MU5969,昆明-昭通,MU5771,,B5225,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 18:50,ZAT,,,,,,2017/7/8 19:24,2017/7/8 19:30
MU5971,昆明-芒市,MU5874,,B2503,,D,B737,507,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 9:25,LUM,,,,,,2017/7/8 10:19,2017/7/8 10:25
MU5973,昆明-芒市,MU5747,,B5282,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 10:25,LUM,,,,,,2017/7/8 11:17,2017/7/8 11:25
MU5981,昆明-保山,MU5741,,B5054,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:00,BSD,,,,,,2017/7/8 13:47,2017/7/8 13:55
MU5985,昆明-保山,MU5733,,B5271,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 9:00,BSD,,,,,,2017/7/8 9:49,2017/7/8 10:00
MU5987,昆明-保山,MU5763,,B5270,,D,B737,503,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:15,BSD,,,,,,2017/7/8 9:03,2017/7/8 9:15
MU5989,昆明-昭通-重庆,MU5711,,B5243,ZAT,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 11:25,CKG,,,,,,2017/7/8 11:58,2017/7/8 12:15
MU713,昆明-科伦坡-马累,MU2030,,B6149,CMB,I,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 15:50,MLE,,,,,,2017/7/8 20:50,2017/7/8 20:50
MU7181,昆明-北京,MU5834,,B1908,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 9:30,PEK,,,,,,2017/7/8 13:00,2017/7/8 13:00
MU7184,昆明-北京,MU5461,,B2682,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 21:15,PEK,,,,,,2017/7/9 0:35,2017/7/9 0:35
MU733,昆明-香港,MU5906,,B5817,,R,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:40,HKG,,,,,,2017/7/8 16:49,2017/7/8 16:05
MU741,昆明-曼谷,MU5740,,B5795,,I,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:00,BKK,,,,,,2017/7/8 15:08,2017/7/8 15:35
MU747,昆明-上海-大阪,MU2264,,B1788,PVG,M,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 7:50,KIX,,,,,,2017/7/8 10:37,2017/7/8 11:00
MU755,昆明-迪拜,MU755,,B5930,,I,A33E,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 15:20,DXB,,,,,,2017/7/8 23:00,2017/7/8 23:00
MU757,昆明-加德,MU5928,,B5256,,I,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 14:25,KTM,,,,,,2017/7/8 17:10,2017/7/8 17:50
MU767,昆明-青岛-旧金山,MU768,,B5903,TAO,M,A332,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:25,SFO,,,,,,2017/7/8 11:27,2017/7/8 11:40
MU783,昆明-南宁-万象,MU5714,,B7592,NNG,M,B738,516,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:30,VTE,,,,,,2017/7/8 9:35,2017/7/8 9:35
MU8516,昆明-厦门,,,B5038,,D,B737,,,33-计划,CSF,2017/7/8,,PAX,,MF8406,SF,2017/7/8 11:50,XMN,,,,,,2017/7/8 14:05,2017/7/8 14:45
MU8530,昆明-厦门,,,B5563,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8430,SF,2017/7/8 8:05,XMN,,,,,,2017/7/8 10:21,2017/7/8 10:45
MU8538,昆明-厦门,,,B5602,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8418,SF,2017/7/8 15:40,XMN,,,,,,2017/7/8 17:56,2017/7/8 18:25
MU8550,昆明-厦门,,,B5038,,D,B737,,,33-计划,CSF,2017/7/8,,PAX,,MF8406,SF,2017/7/8 11:50,XMN,,,,,,2017/7/8 14:05,2017/7/8 14:45
MU8551,昆明-厦门,,,B5602,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8418,SF,2017/7/8 15:40,XMN,,,,,,2017/7/8 17:56,2017/7/8 18:25
MU8552,昆明-厦门,,,B5563,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8430,SF,2017/7/8 8:05,XMN,,,,,,2017/7/8 10:21,2017/7/8 10:45
MU8555,昆明-福州,,,B5308,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8428,SF,2017/7/8 12:20,FOC,,,,,,2017/7/8 14:45,2017/7/8 15:10
MU8558,昆明-福州,,,B5308,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8428,SF,2017/7/8 12:20,FOC,,,,,,2017/7/8 14:45,2017/7/8 15:10
MU8568,昆明-武汉-杭州,,,B7559,WUH,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8462,SF,2017/7/8 19:15,HGH,,,,,,2017/7/8 21:04,2017/7/8 21:25
MU8592,昆明-武汉-杭州,,,B7559,WUH,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8462,SF,2017/7/8 19:15,HGH,,,,,,2017/7/8 21:04,2017/7/8 21:25
MU9715,昆明-武汉,MU9742,,B5231,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 15:20,WUH,,,,,,2017/7/8 17:08,2017/7/8 17:35
MU9731,昆明-拉萨,MU5886,,B5821,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 15:15,LXA,,,,,,2017/7/8 17:40,2017/7/8 18:15
MU9732,昆明-长沙,MU9732,,B5821,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 22:25,HHA,,,,,,2017/7/9 0:01,2017/7/9 0:30
MU9737,昆明-天津,MU2582,,B7170,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 21:10,TSN,,,,,,2017/7/9 0:07,2017/7/9 0:25
MU9738,昆明-芒市,MU5974,,B5282,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 16:00,LUM,,,,,,2017/7/8 16:51,2017/7/8 16:55
MU9741,昆明-保山-北京,MU5982,,B5054,BSD,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 17:30,PEK,,,,,,2017/7/8 18:16,2017/7/8 18:35
MU9751,昆明-北京,MU746,,B6148,,D,B738,312,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 14:00,PEK,,,,,,2017/7/8 16:58,2017/7/8 17:25
MU9755,昆明-保山,MU734,,B5295,,D,B737,101,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:30,BSD,,,,,,2017/7/8 9:18,2017/7/8 9:30
NS3270,昆明-石家庄,NS3269,,B5215,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 20:25,SJW,,,,,,2017/7/8 22:59,2017/7/8 23:30
NS8406,昆明-厦门,,,B5038,,D,B737,,,33-计划,CSF,2017/7/8,,PAX,,MF8406,SF,2017/7/8 11:50,XMN,,,,,,2017/7/8 14:05,2017/7/8 14:45
NS8418,昆明-厦门,,,B5602,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8418,SF,2017/7/8 15:40,XMN,,,,,,2017/7/8 17:56,2017/7/8 18:25
NS8428,昆明-福州,,,B5308,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8428,SF,2017/7/8 12:20,FOC,,,,,,2017/7/8 14:45,2017/7/8 15:10
NS8430,昆明-厦门,,,B5563,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8430,SF,2017/7/8 8:05,XMN,,,,,,2017/7/8 10:21,2017/7/8 10:45
NS8462,昆明-武汉-杭州,,,B7559,WUH,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8462,SF,2017/7/8 19:15,HGH,,,,,,2017/7/8 21:04,2017/7/8 21:25
NS8476,昆明-福州,,,B5752,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,MF8476,SF,2017/7/8 20:15,FOC,,,,,,2017/7/8 22:38,2017/7/8 23:00
OQ2328,昆明-重庆,OQ2327,,B9976,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,1,2017/7/8 9:50,CKG,,,,,,2017/7/8 10:56,2017/7/8 11:25
OQ2358,昆明-重庆,OQ2357,,B9976,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,1,2017/7/8 22:00,CKG,,,,,,2017/7/8 23:11,2017/7/8 23:35
PN6393,昆明-版纳,PN6393,,B1898,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:55,JHG,,,,,,2017/7/8 9:42,2017/7/8 10:00
PN6394,昆明-重庆,PN6394,,B1898,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 12:45,CKG,,,,,,2017/7/8 13:57,2017/7/8 14:25
QG8815,昆明-巴厘岛,QG8816,,PKGQO,,I,A320,,,33-计划,REG,2017/7/9,,PAX,,,0,2017/7/9 2:15,DPS,,,,,,,2017/7/9 8:10
QV816,昆明-万象,QV815,Y,RDPL34224,,I,A320,,,32-准时,REG,2017/7/8,,PAX,,,0,2017/7/8 10:50,VTE,,,2017/7/8 10:50,,,2017/7/8 12:15,2017/7/8 12:20
QW9856,昆明-屯溪-青岛,QW9855,,B9956,TXN,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 6:55,TAO,,,,,,2017/7/8 9:07,2017/7/8 9:15
SC1402,昆明-天津,,,B1418,,D,B738,,,33-计划,CSF,2017/7/8,,PAX,,CA1402,SF,2017/7/8 20:20,TSN,,,,,,2017/7/8 23:12,2017/7/8 23:35
SC1404,昆明-北京,,,B5179,,D,B737,,,33-计划,CSF,2017/7/8,,PAX,,CA1404,SF,2017/7/8 11:40,PEK,,,,,,2017/7/8 14:37,2017/7/8 15:05
SC1752,昆明-杭州,,,B8743,,D,A320,,,33-计划,CSF,2017/7/8,,PAX,,CA1752,SF,2017/7/8 12:20,HGH,,,,,,2017/7/8 14:46,2017/7/8 15:15
SC1754,昆明-杭州,,,B8493,,D,A320,,,33-计划,CSF,2017/7/8,,PAX,,CA1754,SF,2017/7/8 19:40,HGH,,,,,,2017/7/8 22:02,2017/7/8 22:35
SC1956,昆明-温州,,,B6033,,D,A319,,,33-计划,CSF,2017/7/8,,PAX,,CA1956,SF,2017/7/8 12:05,WNZ,,,,,,2017/7/8 14:33,2017/7/8 15:05
SC2628,昆明-南阳-大连,,,B7691,NNY,D,CRJ9,,,33-计划,CSF,2017/7/8,,PAX,,G52628,SF,2017/7/8 19:05,DLC,,,,,,2017/7/8 21:11,2017/7/8 21:25
SC4171,昆明-北京,,,B6793,,D,A320,,,33-计划,CSF,2017/7/8,,PAX,,CA4171,SF,2017/7/8 7:20,PEK,,,,,,2017/7/8 10:16,2017/7/8 10:45
SC4173,昆明-北京,,,B6793,,D,A320,,,33-计划,CSF,2017/7/8,,PAX,,CA4173,SF,2017/7/8 17:05,PEK,,,,,,2017/7/8 20:00,2017/7/8 20:30
SC4460,昆明-成都,,,B8490,,D,A320,,,33-计划,CSF,2017/7/8,,PAX,,CA4460,SF,2017/7/8 21:05,CTU,,,,,,2017/7/8 22:08,2017/7/8 22:40
SC4696,昆明-南京-青岛,SC4695,,B7975,NKG,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:40,TAO,,,,,,2017/7/8 16:00,2017/7/8 16:30
SC4720,昆明-重庆,SC4719,,B5543,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 22:35,CKG,,,,,,2017/7/8 23:47,2017/7/9 0:10
SC4738,昆明-青岛,SC4737,,B1511,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 20:55,TAO,,,,,,2017/7/8 23:55,2017/7/9 0:35
SC4770,昆明-厦门,SC4769,,B1746,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 11:20,XMN,,,,,,2017/7/8 13:36,2017/7/8 14:05
SC4874,昆明-济南-烟台,SC4873,,B1931,TNA,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 12:50,YNT,,,,,,2017/7/8 15:26,2017/7/8 16:05
SC4926,昆明-济南,SC8835,,B7976,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 6:50,TNA,,,,,,2017/7/8 9:27,2017/7/8 9:55
SC8424,昆明-南昌-青岛,SC8844,,B7885,KHN,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 6:55,TAO,,,,,,,2017/7/8 9:15
SC8843,昆明-济南-大阪,SC4925,,B7979,TNA,M,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 6:50,KIX,,,,,,2017/7/8 9:27,2017/7/8 9:55
SC8885,昆明-曼谷,SC8885,,B7086,,I,B738,,,33-计划,REG,2017/7/9,,PAX,,,0,2017/7/9 1:00,BKK,,,,,,2017/7/9 2:59,2017/7/9 3:05
SC8886,昆明-乌鲁,SC8886,,B6988,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 7:25,URC,,,,,,2017/7/8 11:25,2017/7/8 11:45
TG613,昆明-清迈-曼谷,TG612,,HST,CNX,I,B773,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 15:20,BKK,,,,,,2017/7/8 16:41,2017/7/8 16:00
TV6008,昆明-丽江-兰州,TV6007,,B8417,LJG,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:20,ZGC,,,,,,2017/7/8 14:13,2017/7/8 17:00
TV9819,昆明-芒市,TV9893,,B6425,,D,A319,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 14:45,LUM,,,,,,2017/7/8 15:35,2017/7/8 15:45
TV9894,昆明-拉萨,TV9820,,B6425,,D,A319,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 20:15,LXA,,,,,,2017/7/8 22:39,2017/7/8 23:15
UO274,昆明-香港,UO273,,BLCE,,R,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 12:10,HKG,,,,,,,2017/7/8 14:40
UW9933,昆明-德里,UW9938,,B2325,,I,A306,,,33-计划,REG,2017/7/9,,CGO,,,0,2017/7/9 0:10,DEL,,,,,,,2017/7/9 4:10
VJ5325,昆明-芽庄,VJ5324,,VNA675,,I,A320,,,33-计划,REG,2017/7/9,,PAX,,,0,2017/7/9 2:30,CXR,,,,,,,2017/7/9 5:25
VN737,昆明-芽庄,VN736,,,,I,A321,,,33-计划,REG,2017/7/9,,PAX,,,0,2017/7/9 2:05,CXR,,,,,,2017/7/9 4:19,2017/7/9 6:40
XXX1708,昆明-马斯克拉特担姆,XXX1708,,VPBCY,,I,GL5T,,,33-计划,REG,2017/7/8,,SPE,,,0,2017/7/8 15:00,MSA,,,,,,,2017/7/8 18:00
XXX9630,昆明-广州,XXX9630,,B9630,,D,C680,533,,33-计划,REG,2017/7/8,,SPE,,,0,2017/7/8 13:00,CAN,,,,,,,2017/7/8 15:30
ZH9266,昆明-西安,ZH9265,,B6690,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 12:45,XIY,,,,,,2017/7/8 14:37,2017/7/8 15:10
ZH9412,昆明-深圳,ZH9411,,B5322,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 11:00,SZX,,,,,,2017/7/8 12:46,2017/7/8 13:15
ZH9414,昆明-深圳,ZH9413,,B5775,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 17:30,SZX,,,,,,2017/7/8 19:14,2017/7/8 19:45
ZH9416,昆明-深圳,ZH9451,,B5363,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 8:45,SZX,,,,,,2017/7/8 10:30,2017/7/8 10:50
ZH9452,昆明-广州,ZH9415,,B5381,,D,B737,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 9:05,CAN,,,,,,2017/7/8 10:48,2017/7/8 11:10
ZH9454,昆明-广州,ZH9453,,B6853,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 17:10,CAN,,,,,,2017/7/8 18:56,2017/7/8 19:25
ZH9456,昆明-广州,ZH9455,,B5772,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 22:45,CAN,,,,,,2017/7/9 0:26,2017/7/9 1:05
ZH9532,昆明-无锡,ZH9531,,B5773,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 19:20,WUX,,,,,,2017/7/8 21:53,2017/7/8 22:25
ZH9534,昆明-无锡,ZH9533,,B1841,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 15:10,WUX,,,,,,2017/7/8 17:44,2017/7/8 18:15
ZH9562,昆明-南京,ZH9561,,B1519,,D,B738,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 12:10,NKG,,,,,,2017/7/8 14:30,2017/7/8 14:55
ZH9713,昆明-太原-沈阳,ZH9789,,B8219,TYN,D,A320,535,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 10:05,SHE,,,,,,2017/7/8 12:30,2017/7/8 12:55
ZH9774,昆明-南昌,ZH9773,,B6691,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:30,KHN,,,,,,2017/7/8 15:25,2017/7/8 15:55
ZH9790,昆明-泉州,ZH9714,,B6359,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 9:05,JJN,,,,,,2017/7/8 11:27,2017/7/8 11:50
ZH9794,昆明-泉州,ZH9793,,B6615,,D,A320,,,33-计划,REG,2017/7/8,,PAX,,,0,2017/7/8 13:40,JJN,,,,,,2017/7/8 16:04,2017/7/8 16:30
