昆明机场飞行动态,,,,,
,,,,,2017年07月08日
91,8L9801,B5805,昆明/2255,/,丽江
92,8L9802,B8731,丽江/0800,/,昆明
93,8L9803,B6943,昆明/0715,/,丽江
94,8L9804,B5292,丽江/2100,/,昆明
95,8L9827,B5805,昆明/1105,/,泸沽湖
96,8L9828,B5805,泸沽湖/1255,/,昆明
97,8L9849,B5805,昆明/0705,/,迪庆
98,8L9850,B5805,迪庆/0850,/,昆明
99,8L9855,B1586,昆明/1555,/,绵阳
100,8L9856,B1586,绵阳/0705,/,昆明
101,8L9861,B6809,昆明/0715,/,合肥
102,8L9862,B6809,合肥/1040,/,昆明
103,8L9863,B8446,昆明/0700,/,重庆
104,8L9864,B8446,重庆/1550,/,昆明
105,8L9865,B5359,昆明/0710,/,济南
106,8L9866,B5359,济南/1130,/,昆明
107,8L9869,B5449,昆明/1420,/,武汉
108,8L9870,B5449,武汉/2325,/,昆明
109,8L9871,B6959,昆明/1340,/,宜昌
110,8L9872,B6959,宜昌/2230,/,昆明
111,8L9873,B7993,昆明/0700,/,赣州
112,8L9874,B7993,赣州/1425,/,昆明
113,8L9883,B5359,昆明/1800,/,南京
114,8L9884,B5359,南京/2150,/,昆明
115,8L9887,B6016,昆明/0830,/,宜春
116,8L9888,B6016,宜春/1805,/,昆明
117,8L9889,B5971,昆明/1740,/,上海
118,8L9890,B5971,上海/2155,/,昆明
119,8L9891,B7989,昆明/1000,/,武汉
120,8L9892,B7989,武汉/2030,/,昆明
121,8L9893,B6959,昆明/0715,/,珠海
122,8L9894,B6959,珠海/1010,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9897,B7991,昆明/0740,/,温州
124,8L9898,B7991,温州/1130,/,昆明
125,8L9903,B5806,版纳/2100,/,昆明
126,8L9904,B5806,昆明/1510,/,版纳
127,8L9905,B5249,版纳/0700,/,昆明
128,8L9906,B5292,昆明/2345,/,版纳
129,8L9913,B6221,版纳/0040,/,昆明
130,8L9914,B6221,昆明/2255,/,版纳
131,8L9915,B6221,版纳/0840,/,昆明
132,8L9916,B6221,昆明/0645,/,版纳
133,8L9931,B5248,昆明/1730,/,芒市
134,8L9932,B5248,芒市/1245,/,昆明
135,8L9933,B5249,昆明/1210,/,腾冲
136,8L9934,B5249,腾冲/1405,/,昆明
137,8L9935,B5272,昆明/1305,/,芒市
138,8L9936,B5272,芒市/2145,/,昆明
139,8L9945,B5806,昆明/2355,/,成都
140,8L9946,B5823,成都/2350,/,昆明
141,8L9947,B1588,昆明/1025,/,成都
142,8L9948,B1588,成都/1320,/,昆明
143,8L9955,B7988,昆明/2155,/,郑州
144,8L9956,B7988,郑州/1405,/,昆明
145,8L9957,B8445,昆明/0710,/,武汉
146,8L9958,B8445,武汉/1020,/,昆明
147,8L9971,B6198,昆明/1900,/,海口
148,8L9972,B6198,海口/2145,/,昆明
149,8L9973,B1587,昆明/0705,/,郑州
150,8L9974,B6015,郑州/2230,/,昆明
151,8L9979,B1588,昆明/1620,/,深圳
152,8L9980,B1588,深圳/1955,/,昆明
153,8L9983,B7167,昆明/1930,/,西安
154,8L9984,B7167,西安/2255,/,昆明
155,8L9985,B1825,昆明/1540,/,太原
156,8L9986,B1825,太原/2245,/,昆明
157,8L9987,B8731,昆明/2130,/,北京
158,8L9988,B1825,北京/0620,/,昆明
159,8L9991,B5409,昆明/1225,/,兰州
160,8L9992,B5409,兰州/2310,/,昆明
161,8L9993,B6016,昆明/2200,/,西安
162,8L9994,B1588,西安/0625,/,昆明
163,8L9995,B5732,昆明/0640,/,银川
164,8L9996,B5732,银川/1005,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,9C8595,B6752,绵阳/1755,/,昆明
166,9C8596,B6752,昆明/2035,/,绵阳
167,9C8729,B1670,扬州泰州/1445,/,昆明
168,9C8730,B1670,昆明/1840,/,扬州泰州
169,9C8823,B8592,遵义/1415,/,昆明
170,9C8824,B8592,昆明/1635,/,遵义
171,9C8829,B8647,常德/1630,/,昆明
172,9C8830,B8647,昆明/1935,/,常德
173,9C8937,B9986,石家庄/1035,/,昆明
174,9C8938,B9986,昆明/1450,/,石家庄
175,9C8953,B6612,上海/0725,/,昆明
176,9C8954,B6612,昆明/1245,/,上海
177,A67105,B8318,昆明/0940,/,南昌
178,A67106,B8285,南昌/1445,/,昆明
179,AK101,,VMKK/1305,/,昆明
180,AK102,,昆明/1740,/,吉隆坡
181,B7289,,高雄/0735,/,昆明
182,B7290,,昆明/1210,/,高雄
183,BK2743,B5562,昆明/1425,/,版纳
184,BK2744,B5562,版纳/1615,/,昆明
185,BK2797,B1732,长沙/0705,/,昆明
186,BK2798,B1732,昆明/1810,/,长沙
187,BK2845,B1732,昆明/1025,/,合肥
188,BK2846,B1732,合肥/1410,/,昆明
189,BK2897,B5562,天津/0945,/,昆明
190,BK2898,B5562,昆明/1820,/,天津
191,CA1401,B1418,天津/1530,/,昆明
192,CA1402,B1418,昆明/2020,/,天津
193,CA1403,B5179,北京/0630,/,昆明
194,CA1404,B5179,昆明/1140,/,北京
195,CA1467,,天津/1240,/,昆明
196,CA1481,,运城/1120,/,昆明
197,CA1487,B5228,达县/1215,/,昆明
198,CA1488,B5228,昆明/1510,/,达县
199,CA1751,B6033,杭州/0715,/,昆明
200,CA1752,B8743,昆明/1230,/,杭州
201,CA1753,B8493,杭州/1455,/,昆明
202,CA1754,B8493,昆明/1940,/,杭州
203,CA1937,B9922,上海/1555,/,昆明
204,CA1938,B9922,昆明/2100,/,上海
205,CA1955,B8743,温州/0800,/,昆明
206,CA1956,B6033,昆明/1210,/,温州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CA1987,B6023,温州/1730,/,昆明
208,CA1988,B6023,昆明/2205,/,温州
209,CA415,B6478,成都/0815,昆明/1050,仰光
210,CA415,,昆明/0800,/,仰光
211,CA416,,仰光/0800,/,昆明
212,CA416,B6478,仰光/1400,昆明/1720,成都
213,CA4171,B6793,昆明/0725,/,北京
214,CA4172,B6793,北京/1155,/,昆明
215,CA4173,B6793,昆明/1645,/,北京
216,CA4174,B6793,北京/2120,/,昆明
217,CA4175,B8490,昆明/0710,/,沈阳
218,CA4176,B8490,沈阳/1130,/,昆明
219,CA4275,B6967,昆明/1545,/,哈尔滨
220,CA4276,B6967,哈尔滨/0925,/,昆明
221,CA4413,B1852,成都/1115,/,昆明
222,CA4414,B1852,昆明/1355,/,成都
223,CA4417,B6916,成都/2105,/,昆明
224,CA4418,B6915,昆明/0850,/,成都
225,CA4459,B6941,成都/2155,/,昆明
226,CA4460,B8490,昆明/1825,/,成都
227,CA8929,B5850,郑州/1100,/,昆明
228,CA8930,,昆明/1450,/,郑州
229,CF9017,B2827,昆明/0005,/,南京
230,CF9018,B2827,南京/0600,/,昆明
231,CZ3247,B5720,桂林/1220,/,昆明
232,CZ3248,B5720,昆明/1500,/,桂林
233,CZ3409,B6291,广州/0820,/,昆明
234,CZ3410,B6291,昆明/1155,/,广州
235,CZ3415,B5739,广州/1135,/,昆明
236,CZ3416,B5739,昆明/1500,/,广州
237,CZ3419,B6201,广州/2125,/,昆明
238,CZ3420,B6288,昆明/0735,/,广州
239,CZ3431,B8638,海口/0805,/,昆明
240,CZ3432,B8638,昆明/1055,/,海口
241,CZ3451,B2352,深圳/1345,昆明/1720,丽江
242,CZ3452,B2352,丽江/1915,昆明/2120,深圳
243,CZ3459,B2367,深圳/0800,/,昆明
244,CZ3460,B2367,昆明/1135,/,深圳
245,CZ3467,B6255,长沙/1825,/,昆明
246,CZ3468,B6255,昆明/2130,/,长沙
247,CZ3469,B5192,武汉/1350,/,昆明
248,CZ3470,B5192,昆明/1715,/,武汉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3481,B6195,广州/0700,昆明/1030,大理
250,CZ3482,B6195,大理/1210,昆明/1410,广州
251,CZ3487,B6019,广州/1235,昆明/1615,丽江
252,CZ3488,B6019,丽江/1805,昆明/2010,广州
253,CZ3489,B1653,广州/1830,/,昆明
254,CZ3490,B1653,昆明/2210,/,广州
255,CZ3491,B2622,郑州/0755,昆明/1135,版纳
256,CZ3492,B2622,版纳/1325,昆明/1530,郑州
257,CZ3495,B2916,郑州/1355,/,昆明
258,CZ3496,B2916,昆明/1740,/,郑州
259,CZ3541,B5113,昆明/0835,/,武汉
260,CZ3542,B2695,武汉/2155,/,昆明
261,CZ3677,B6682,上海/0740,/,昆明
262,CZ3678,B6682,昆明/1205,/,上海
263,CZ3747,B5165,珠海/1840,/,昆明
264,CZ3748,B5165,昆明/2140,/,珠海
265,CZ3857,B5716,汕头/0840,/,昆明
266,CZ3858,B5716,昆明/1215,/,汕头
267,CZ3863,B5640,南宁/1835,/,昆明
268,CZ3864,B5640,昆明/2110,/,南宁
269,CZ3901,B6111,北京/0905,/,昆明
270,CZ3902,B6111,昆明/1345,/,北京
271,CZ3997,B6098,北京/1930,/,昆明
272,CZ3998,B6098,昆明/0915,/,北京
273,CZ6159,B6319,北京/1510,/,昆明
274,CZ6160,B6319,昆明/2005,/,北京
275,CZ6269,B8847,西安/1230,/,昆明
276,CZ6270,B8847,昆明/1550,/,西安
277,CZ6293,B6896,太原/1350,/,昆明
278,CZ6294,B6896,昆明/1750,/,太原
279,CZ6369,B2169,郑州/1300,昆明/1650,版纳
280,CZ6370,B2169,版纳/1855,昆明/2100,郑州
281,CZ6403,B9931,重庆/1305,/,昆明
282,CZ6404,B9931,昆明/1550,/,重庆
283,CZ6415,B6783,西安/1650,/,昆明
284,CZ6416,B6783,昆明/2005,/,西安
285,CZ6425,B1828,武汉/1040,/,昆明
286,CZ6426,B1828,昆明/1355,/,武汉
287,CZ642R,B1829,昆明/0705,/,长沙
288,CZ6459,B6812,重庆/1320,/,昆明
289,CZ6460,B6812,昆明/1610,/,重庆
290,CZ6597,B8675,三亚/1750,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,CZ6598,B8675,昆明/2105,/,三亚
292,CZ6601,B5232,郑州/1820,/,昆明
293,CZ6602,B5232,昆明/2210,/,郑州
294,CZ6799,B8849,上海/1450,/,昆明
295,CZ6800,B8849,昆明/1945,/,上海
296,CZ6923,B6343,深圳/1840,/,昆明
297,CZ6924,B6343,昆明/2220,/,深圳
298,CZ6949,B7997,重庆/1505,/,昆明
299,CZ6950,B7997,昆明/1745,/,重庆
300,CZ6977,B5069,武汉/1825,/,昆明
301,CZ6978,B5069,昆明/2150,/,武汉
302,CZ8509,B6897,青岛/1945,/,昆明
303,CZ8510,B6897,昆明/0810,/,青岛
304,DR5315,B5829,昆明/0725,/,长治
305,DR5316,B5829,长治/1440,/,昆明
306,DR6501,B6109,昆明/1310,/,芒市
307,DR6502,B6109,芒市/1455,/,昆明
308,DR6503,B7088,昆明/1700,/,芒市
309,DR6504,B7088,芒市/1840,/,昆明
310,DR6505,B5829,昆明/1830,/,芒市
311,DR6506,B5829,芒市/2025,/,昆明
312,DR6507,B6109,昆明/0910,/,芒市
313,DR6508,B6109,芒市/1050,/,昆明
314,DR6509,B5830,昆明/0840,/,版纳
315,DR6510,B5830,版纳/1035,/,昆明
316,DR6511,B5829,昆明/2240,/,版纳
317,DR6512,B5829,版纳/0030,/,昆明
318,DR6515,B5830,昆明/1330,/,襄阳
319,DR6516,B5830,襄阳/2230,/,昆明
320,DR6521,B1595,昆明/0700,/,成都
321,DR6522,B1595,成都/2250,/,昆明
322,DR6523,B6109,昆明/1710,/,丽江
323,DR6524,B6109,丽江/2255,/,昆明
324,DR6533,B7865,昆明/0720,/,武汉
325,DR6534,B7865,武汉/2145,/,昆明
326,DR6537,B1597,昆明/1855,/,兰州
327,DR6538,B1597,兰州/2205,/,昆明
328,DR6557,B7867,昆明/1155,/,呼和
329,DR6558,B7867,呼和/2200,/,昆明
330,DR6559,B1593,昆明/1240,/,太原
331,DR6560,B1593,太原/2240,/,昆明
332,DR6569,B1597,昆明/0720,/,北海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,DR6570,B1597,北海/0945,/,昆明
334,DR6577,B5811,昆明/0715,/,榆林
335,DR6578,B5812,榆林/1910,/,昆明
336,DR6579,B7088,昆明/2040,/,芒市
337,DR6580,B6110,芒市/1350,/,昆明
338,DR6591,B1960,昆明/0635,/,西安
339,DR6592,B1960,西安/2215,/,昆明
340,EU2223,B6230,成都/0645,/,昆明
341,EU2224,B6230,昆明/2325,/,成都
342,EU2225,B6230,昆明/1925,/,版纳
343,EU2226,B6230,版纳/2115,/,昆明
344,EU2721,B6230,昆明/0920,/,柳州
345,EU2722,B6230,柳州/1655,/,昆明
346,FD582,,廊曼/0900,/,昆明
347,FD583,,昆明/1320,/,廊曼
348,FM9397,B6993,长沙/1250,/,昆明
349,FM9398,B6993,昆明/1610,/,长沙
350,FM9429,B6698,衡阳/1420,/,昆明
351,FM9430,B6698,昆明/1725,/,衡阳
352,FM9451,B2563,上海/0900,/,昆明
353,FM9452,B2563,昆明/1350,/,上海
354,FM9453,B5261,上海/0815,昆明/1300,版纳
355,FM9454,B5261,版纳/1445,昆明/1650,上海
356,FM9539,B5130,温州/0740,/,昆明
357,FM9540,B5130,昆明/1200,/,温州
358,FM9541,B5145,郑州/0750,/,昆明
359,FM9542,B5145,昆明/1150,/,郑州
360,FU6509,B7395,福州/1815,/,昆明
361,FU650Q,B1562,福州/0700,/,昆明
362,FU6510,B7395,昆明/2225,/,福州
363,FU651Z,B1562,昆明/1040,/,福州
364,G52627,B7691,南阳/1545,/,昆明
365,G52628,B7691,昆明/1905,/,南阳
366,GJ8661,B1867,贵阳/2320,/,昆明
367,GJ8662,B1866,昆明/0730,/,贵阳
368,GJ8871,B8453,昆明/0805,/,临沂
369,GJ8872,B8453,临沂/1925,/,昆明
370,GJ8881,B8335,杭州/1710,/,昆明
371,GJ8882,B8335,昆明/2125,/,杭州
372,GS7661,B1849,西安/1925,/,昆明
373,GS7662,B1849,昆明/2250,/,西安
374,GS7855,B8776,天津/0825,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,GS7856,B8776,昆明/1325,/,天津
376,GX8981,B3175,南宁/0810,/,昆明
377,GX8982,B3175,昆明/1035,/,南宁
378,HO1019,B6717,大庸/1635,/,昆明
379,HO1020,B6717,昆明/1930,/,大庸
380,HO1091,B6963,上海/1610,/,昆明
381,HO1092,B6963,昆明/2025,/,上海
382,HO1093,B8408,上海/2105,/,昆明
383,HO1094,B8408,昆明/0740,/,上海
384,HO1095,B6670,毕节/1640,/,昆明
385,HO1096,B6670,昆明/1840,/,毕节
386,HO1099,B8408,上海/1200,/,昆明
387,HO1100,B8408,昆明/1635,/,上海
388,HO1121,B6787,上海/0835,/,昆明
389,HO1122,B6787,昆明/1255,/,上海
390,HU7087,B7400,海口/0740,/,昆明
391,HU7088,B7400,昆明/1035,/,海口
392,HU7163,B5153,深圳/0755,/,昆明
393,HU7164,B5153,昆明/1125,/,深圳
394,HU7211,B1996,北京/0810,/,昆明
395,HU7212,B1996,昆明/1255,/,北京
396,HU7235,B1796,广州/1845,/,昆明
397,HU7236,B1796,昆明/2220,/,广州
398,HU7311,B5428,北京/2130,/,昆明
399,HU7312,B1733,昆明/0710,/,北京
400,JD5155,B1643,丽江/1405,/,昆明
401,JD5156,B1643,昆明/1605,/,丽江
402,JD5157,B6898,杭州/1000,/,昆明
403,JD5158,B6898,昆明/1430,/,杭州
404,JD5165,B6180,丽江/0940,/,昆明
405,JD5166,B6180,昆明/1550,/,丽江
406,JD5789,B8170,版纳/1005,/,昆明
407,JD5790,B8170,昆明/1220,/,版纳
408,JD5791,B6180,昆明/1145,/,芒市
409,JD5792,B6180,芒市/1340,/,昆明
410,KA760,,香港/1155,/,昆明
411,KA760,,香港/0800,/,昆明
412,KA761,,昆明/0800,/,香港
413,KA761,,昆明/1530,/,香港
414,KE885,,首尔/1830,/,昆明
415,KE886,,昆明/2355,/,首尔
416,KY8203,B5673,昆明/1155,/,南京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KY8204,B5673,南京/1600,/,昆明
418,KY8205,B5025,昆明/0905,/,济南
419,KY8206,B5025,济南/1955,/,昆明
420,KY8209,B7870,昆明/1255,/,版纳
421,KY8210,B7870,版纳/2220,/,昆明
422,KY8219,B5673,昆明/2125,/,深圳
423,KY8220,B5673,深圳/0830,/,昆明
424,KY8221,B6493,昆明/1725,/,重庆
425,KY8222,B6493,重庆/2005,/,昆明
426,KY8231,B7872,昆明/1640,/,丽江
427,KY8232,B7872,丽江/2345,/,昆明
428,KY8233,B6491,昆明/1355,/,太原
429,KY8234,B6492,太原/2000,/,昆明
430,KY8235,B2669,昆明/0815,/,杭州
431,KY8236,B2669,杭州/1215,/,昆明
432,KY8239,B7089,昆明/1620,/,青岛
433,KY8240,B7089,青岛/2050,/,昆明
434,KY8243,B5026,昆明/1815,/,普洱
435,KY8244,B5026,普洱/1950,/,昆明
436,KY8245,B2678,昆明/1500,/,芒市
437,KY8246,B2678,芒市/1645,/,昆明
438,KY8247,B5026,昆明/2155,/,芒市
439,KY8248,B5026,芒市/2345,/,昆明
440,KY8249,B7871,昆明/2010,/,丽江
441,KY8250,B7871,版纳/2335,/,昆明
442,KY8251,B7870,昆明/0755,/,保山
443,KY8252,B7870,保山/0940,/,昆明
444,KY8253,B5672,昆明/0810,/,西安
445,KY8254,B5672,西安/1120,/,昆明
446,KY8255,B7872,昆明/0850,/,临沧
447,KY8256,B7872,临沧/1055,/,昆明
448,KY8257,B1991,昆明/0825,/,郑州
449,KY8258,B1991,郑州/1210,/,昆明
450,KY8265,B2669,昆明/1650,/,杭州
451,KY8266,B2669,杭州/2055,/,昆明
452,KY8269,B1459,昆明/1910,/,丽江
453,KY8270,B1459,版纳/2255,/,昆明
454,KY8273,B6493,昆明/1020,/,武汉
455,KY8274,B6493,武汉/1340,/,昆明
456,KY8281,B5672,昆明/1440,/,上海
457,KY8282,B5672,上海/1915,/,昆明
458,KY8283,B7089,昆明/0740,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8284,B7089,上海/1155,/,昆明
460,KY8285,B6495,昆明/2240,/,广州
461,KY8286,B6493,广州/0645,/,昆明
462,KY8295,B6495,昆明/0705,/,重庆
463,KY8296,B6495,重庆/1620,/,昆明
464,KY8297,B2679,昆明/0940,/,石家庄
465,KY8298,B2679,石家庄/2010,/,昆明
466,KY8301,B2678,昆明/1840,/,惠州
467,KY8302,B2678,惠州/2130,/,昆明
468,KY8307,B1991,昆明/1650,/,南昌
469,KY8308,B6491,南昌/0940,/,昆明
470,KY8313,B1459,昆明/0800,/,腾冲
471,KY8314,B1459,腾冲/1650,/,昆明
472,KY8315,B7871,昆明/0720,/,腾冲
473,KY8316,B7871,腾冲/1805,/,昆明
474,KY8321,B5702,昆明/0815,/,成都
475,KY8322,B5702,成都/1045,/,昆明
476,KY8333,B1507,昆明/0950,/,西安
477,KY8334,B1507,西安/2145,/,昆明
478,KY8337,B1926,昆明/1040,/,临汾
479,KY8338,B1926,临汾/1400,/,昆明
480,KY8339,B2678,昆明/0810,/,运城
481,KY8340,B2678,运城/1115,/,昆明
482,KY8341,B2667,昆明/0915,/,厦门
483,KY8342,B2667,厦门/1915,/,昆明
484,KY8361,B5702,昆明/1410,/,合艾
485,KY8362,B5702,合艾/1850,/,昆明
486,MF8405,B5038,厦门/0805,/,昆明
487,MF8406,B5038,昆明/1150,/,厦门
488,MF8417,B5602,厦门/1200,/,昆明
489,MF8418,B5602,昆明/1540,/,厦门
490,MF8427,B5382,福州/0805,/,昆明
491,MF8428,B5382,昆明/1220,/,福州
492,MF8429,B5383,厦门/2100,/,昆明
493,MF8430,B5563,昆明/0805,/,厦门
494,MF8461,B7559,武汉/1555,/,昆明
495,MF8462,B7559,昆明/1915,/,武汉
496,MF8475,B5595,福州/1555,/,昆明
497,MF8476,B5752,昆明/2015,/,福州
498,MF8641,B5752,珠海/1705,/,昆明
499,MF8642,B5595,昆明/2010,/,珠海
500,MU2027,B1703,昆明/0815,/,台北
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2028,B1703,台北/1230,/,昆明
502,MU2029,B1907,昆明/1445,/,曼德勒
503,MU2030,B6149,曼德勒/1315,/,昆明
504,MU2031,B5647,昆明/1355,/,仰光
505,MU2032,B5647,仰光/1725,/,昆明
506,MU2035,B6147,北京/0755,昆明/1300,达卡
507,MU2036,B6147,达卡/1635,昆明/2030,北京
508,MU2143,B2682,太原/0735,/,昆明
509,MU2144,B5257,昆明/1840,/,太原
510,MU2177,B6797,宁波/1415,/,昆明
511,MU2181,B1608,西安/0750,/,昆明
512,MU2182,B1608,昆明/1115,/,西安
513,MU2185,B9921,银川/1515,/,昆明
514,MU2186,B9921,昆明/1905,/,银川
515,MU2205,B9921,银川/0740,/,昆明
516,MU2206,B9921,昆明/1135,/,银川
517,MU2207,B8977,西安/1445,/,昆明
518,MU2208,B8977,昆明/1810,/,西安
519,MU2245,B1815,西宁/1950,/,昆明
520,MU2246,B1815,昆明/2315,/,西宁
521,MU2249,B1612,兰州/0715,/,昆明
522,MU2250,B1612,昆明/1035,/,兰州
523,MU2263,B5515,昆明/0945,/,西安
524,MU2264,B5515,西安/2100,/,昆明
525,MU2359,B6695,西宁/0705,/,昆明
526,MU2360,B6695,昆明/1020,/,西宁
527,MU2361,B9971,西安/1815,/,昆明
528,MU2362,B9971,昆明/2130,/,西安
529,MU2493,B5689,武汉/1955,/,昆明
530,MU2494,B5689,昆明/1120,/,武汉
531,MU2495,B5199,成都/0730,/,昆明
532,MU2496,B5199,昆明/1010,/,成都
533,MU2497,B5689,武汉/0755,/,昆明
534,MU2498,B5689,昆明/2320,/,武汉
535,MU2561,B5293,昆明/1405,/,琅勃
536,MU2562,B5293,琅勃/1630,/,昆明
537,MU2567,B5683,广州/0630,昆明/1030,曼德勒
538,MU2568,B1907,曼德勒/1730,昆明/2205,广州
539,MU2569,B6249,北京/0805,昆明/1430,清迈
540,MU2570,B7599,清迈/0930,昆明/1600,北京
541,MU2571,B6141,昆明/1605,/,加德
542,MU2572,B6141,加德/2020,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2575,B5267,昆明/1505,/,河内
544,MU2576,B5267,河内/1725,/,昆明
545,MU2582,B7170,岘港/1615,/,昆明
546,MU2585,B5245,昆明/1550,/,胡市
547,MU2586,B5245,胡市/2010,/,昆明
548,MU2587,B6146,北京/0855,昆明/1410,奈比多
549,MU2588,B6146,奈比多/1710,昆明/2025,北京
550,MU2589,B1789,昆明/0805,/,万象
551,MU2590,B1789,万象/1050,/,昆明
552,MU2591,B6797,昆明/2300,/,普吉
553,MU2592,B6797,普吉/0255,/,昆明
554,MU2594,B6249,清迈/1730,/,昆明
555,MU2595,B7599,昆明/0630,/,清迈
556,MU2599,B5822,昆明/1620,/,金边
557,MU2600,B5822,金边/2005,/,昆明
