昆明机场飞行动态,,,,,
,,,,,2017年07月06日
57,3U8967,B6448,昆明/1255,/,重庆
58,3U8968,B6448,重庆/2355,/,昆明
59,8L9545,B2677,昆明/0710,/,太原
60,8L9546,B2677,太原/1335,/,昆明
61,8L9555,B8732,昆明/2310,/,海口
62,8L9556,B5407,海口/0700,/,昆明
63,8L9557,B7989,昆明/0610,/,锦州
64,8L9558,B7989,锦州/1645,/,昆明
65,8L9583,B6800,昆明/0025,/,马尼拉
66,8L9587,B6800,昆明/0710,/,南宁
67,8L9588,B6800,南宁/2140,/,昆明
68,8L9598,B7992,曼谷/0425,/,昆明
69,8L9623,B7992,昆明/1045,/,杭州
70,8L9624,B7992,杭州/1445,/,昆明
71,8L9637,B6221,昆明/1230,/,苏梅岛
72,8L9638,B6221,苏梅岛/1640,/,昆明
73,8L9639,B7167,昆明/0930,/,甲米
74,8L9640,B7167,甲米/1330,/,昆明
75,8L9643,B6221,昆明/0715,/,芒市
76,8L9644,B6221,芒市/0855,/,昆明
77,8L9647,B8732,昆明/0710,/,淮安
78,8L9651,B1798,昆明/0950,/,郑州
79,8L9652,B7990,郑州/0705,/,昆明
80,8L9675,B7167,昆明/1815,/,富国岛
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
81,8L9676,B7167,富国岛/2200,/,昆明
82,8L9685,B6198,昆明/0700,/,凯里
83,8L9686,B6198,凯里/1545,/,昆明
84,8L9689,B2677,昆明/1900,/,合肥
85,8L9690,B2677,合肥/2230,/,昆明
86,8L9711,B7991,昆明/1510,/,桂林
87,8L9712,B7991,桂林/2220,/,昆明
88,8L9747,B5732,昆明/1415,/,CEB
89,8L9748,B5732,CEB/1915,/,昆明
90,8L9801,B5810,昆明/2355,/,丽江
91,8L9802,B5292,丽江/0715,/,昆明
92,8L9803,B5823,昆明/0715,/,丽江
93,8L9804,B5823,丽江/2105,/,昆明
94,8L9827,B5292,昆明/1105,/,泸沽湖
95,8L9828,B5292,泸沽湖/1255,/,昆明
96,8L9841,B5248,昆明/0900,/,普洱
97,8L9842,B5248,普洱/1105,/,昆明
98,8L9849,B5805,昆明/0705,/,迪庆
99,8L9850,B5805,迪庆/0850,/,昆明
100,8L9855,B7988,昆明/1555,/,绵阳
101,8L9856,B6015,绵阳/0705,/,昆明
102,8L9861,B7991,昆明/0655,/,合肥
103,8L9862,B7991,合肥/1040,/,昆明
104,8L9863,B1825,昆明/0700,/,重庆
105,8L9864,B1825,重庆/1550,/,昆明
106,8L9865,B7988,昆明/0710,/,济南
107,8L9866,B7988,济南/1130,/,昆明
108,8L9869,B6809,昆明/1420,/,武汉
109,8L9870,B6809,武汉/2325,/,昆明
110,8L9871,B8446,昆明/1350,/,宜昌
111,8L9872,B8446,宜昌/2230,/,昆明
112,8L9873,B1588,昆明/0700,/,赣州
113,8L9874,B1588,赣州/1425,/,昆明
114,8L9883,B5359,昆明/1800,/,南京
115,8L9884,B5359,南京/2150,/,昆明
116,8L9885,B6016,昆明/0910,/,徐州
117,8L9886,B6016,徐州/2030,/,昆明
118,8L9887,B6947,昆明/0830,/,宜春
119,8L9888,B6947,宜春/1805,/,昆明
120,8L9889,B6943,昆明/1740,/,上海
121,8L9890,B6943,上海/2155,/,昆明
122,8L9891,B5407,昆明/1000,/,武汉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9892,B5407,武汉/2030,/,昆明
124,8L9893,B6809,昆明/0715,/,珠海
125,8L9894,B6809,珠海/1010,/,昆明
126,8L9897,B5359,昆明/0740,/,温州
127,8L9898,B5359,温州/1130,/,昆明
128,8L9903,B5292,版纳/2055,/,昆明
129,8L9904,B5292,昆明/1510,/,版纳
130,8L9905,B5248,版纳/0700,/,昆明
131,8L9906,B5292,昆明/2345,/,版纳
132,8L9913,B6221,版纳/0040,/,昆明
133,8L9915,B8446,版纳/0840,/,昆明
134,8L9916,B8446,昆明/0645,/,版纳
135,8L9932,B5268,芒市/1245,/,昆明
136,8L9933,B5805,昆明/1210,/,腾冲
137,8L9934,B5805,腾冲/1500,/,昆明
138,8L9935,B5810,昆明/1305,/,芒市
139,8L9936,B5810,芒市/2145,/,昆明
140,8L9945,B5823,昆明/2355,/,成都
141,8L9946,B5825,成都/2350,/,昆明
142,8L9947,B6015,昆明/1025,/,成都
143,8L9948,B6015,成都/1320,/,昆明
144,8L9955,B1587,昆明/2155,/,郑州
145,8L9956,B1587,郑州/1405,/,昆明
146,8L9957,B5732,昆明/0710,/,武汉
147,8L9958,B5732,武汉/1020,/,昆明
148,8L9971,B6198,昆明/1900,/,海口
149,8L9972,B6198,海口/2145,/,昆明
150,8L9973,B5409,昆明/0705,/,郑州
151,8L9974,B5449,郑州/2230,/,昆明
152,8L9979,B6015,昆明/1620,/,深圳
153,8L9980,B6015,深圳/1955,/,昆明
154,8L9983,B7992,昆明/1930,/,西安
155,8L9984,B7992,西安/2255,/,昆明
156,8L9985,B8445,昆明/1540,/,太原
157,8L9986,B8445,太原/2245,/,昆明
158,8L9988,B6943,北京/0620,/,昆明
159,8L9991,B7990,昆明/1225,/,兰州
160,8L9992,B7990,兰州/2310,/,昆明
161,8L9993,B1588,昆明/2200,/,西安
162,8L9994,B1798,西安/0625,/,昆明
163,8L9995,B8445,昆明/0725,/,银川
164,8L9996,B8445,银川/1055,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,8L9997,B5805,昆明/1915,/,兰州
166,9C8595,B6706,绵阳/1755,/,昆明
167,9C8596,B6706,昆明/2035,/,绵阳
168,9C8729,B1670,扬州泰州/1405,/,昆明
169,9C8730,B1670,昆明/1755,/,扬州泰州
170,9C8823,B8581,遵义/1415,/,昆明
171,9C8824,B8581,昆明/1635,/,遵义
172,9C8827,B6820,芷江/0945,/,昆明
173,9C8828,B6820,昆明/1215,/,芷江
174,9C8829,B6646,常德/1630,/,昆明
175,9C8830,B6646,昆明/1935,/,常德
176,9C8937,B6667,石家庄/1035,/,昆明
177,9C8938,B6667,昆明/1450,/,石家庄
178,A67105,B8318,昆明/0940,/,南昌
179,A67106,B8285,南昌/1445,/,昆明
180,AK101,,VMKK/1305,/,昆明
181,AK102,,昆明/1740,/,吉隆坡
182,B7289,,高雄/0735,/,昆明
183,B7290,,昆明/1210,/,高雄
184,BK2743,B5562,昆明/1425,/,版纳
185,BK2744,B5562,版纳/1615,/,昆明
186,BK2797,B1963,长沙/0705,/,昆明
187,BK2798,B1963,昆明/1810,/,长沙
188,BK2845,B1963,昆明/1025,/,合肥
189,BK2846,B1963,合肥/1410,/,昆明
190,BK2897,B5562,天津/0945,/,昆明
191,BK2898,B5562,昆明/1820,/,天津
192,CA1401,,天津/1530,/,昆明
193,CA1403,B5495,北京/0630,/,昆明
194,CA1404,B5495,昆明/1140,/,北京
195,CA1467,B5680,天津/1240,/,昆明
196,CA1468,B5680,昆明/1720,/,天津
197,CA1481,,运城/1120,/,昆明
198,CA1482,,昆明/1450,/,运城
199,CA1487,B5228,达县/1215,/,昆明
200,CA1488,B5228,昆明/1510,/,达县
201,CA1751,B6022,杭州/0715,/,昆明
202,CA1752,B8337,昆明/1230,/,杭州
203,CA1753,B6032,杭州/1455,/,昆明
204,CA1754,B6032,昆明/1940,/,杭州
205,CA1937,B6882,上海/1555,/,昆明
206,CA1938,B6882,昆明/2100,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CA1955,B8337,温州/0800,/,昆明
208,CA1956,B6022,昆明/1210,/,温州
209,CA1987,B6773,温州/1730,/,昆明
210,CA1988,B6773,昆明/2205,/,温州
211,CA415,B6004,成都/0815,昆明/1050,仰光
212,CA416,B6004,仰光/1400,昆明/1720,成都
213,CA416,,仰光/0800,/,昆明
214,CA4171,B6822,昆明/0725,/,北京
215,CA4172,B6822,北京/1155,/,昆明
216,CA4173,B6822,昆明/1645,/,北京
217,CA4174,B6822,北京/2120,/,昆明
218,CA4175,B8491,昆明/0710,/,沈阳
219,CA4176,B8491,沈阳/1130,/,昆明
220,CA4275,B8745,昆明/1545,/,哈尔滨
221,CA4276,B8745,哈尔滨/0925,/,昆明
222,CA4413,B1852,成都/1115,/,昆明
223,CA4414,B1852,昆明/1355,/,成都
224,CA4417,B6881,成都/2105,/,昆明
225,CA4418,B9918,昆明/0850,/,成都
226,CA4459,B6767,成都/2155,/,昆明
227,CA4460,B8491,昆明/1825,/,成都
228,CA8929,,郑州/1100,/,昆明
229,CA8930,,昆明/1450,/,郑州
230,CF9017,B2824,昆明/0005,/,南京
231,CZ3247,B5420,桂林/1220,/,昆明
232,CZ3248,B5420,昆明/1500,/,桂林
233,CZ3407,B6662,广州/1355,/,昆明
234,CZ3408,B6662,昆明/1735,/,广州
235,CZ3409,B6201,广州/0820,/,昆明
236,CZ3410,B6201,昆明/1155,/,广州
237,CZ3415,B1925,广州/1135,/,昆明
238,CZ3416,B1925,昆明/1500,/,广州
239,CZ3419,B6288,广州/2125,/,昆明
240,CZ3420,B2353,昆明/0735,/,广州
241,CZ3431,B1848,海口/0805,/,昆明
242,CZ3432,B1848,昆明/1055,/,海口
243,CZ3451,B2366,深圳/1345,昆明/1720,丽江
244,CZ3452,B2366,丽江/1915,昆明/2120,深圳
245,CZ3459,B1845,深圳/0800,/,昆明
246,CZ3460,B1845,昆明/1135,/,深圳
247,CZ3467,B1800,长沙/1825,/,昆明
248,CZ3468,B1800,昆明/2130,/,长沙
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3469,B5192,武汉/1350,/,昆明
250,CZ3470,B5192,昆明/1715,/,武汉
251,CZ3481,B6195,广州/0700,昆明/1030,大理
252,CZ3482,B6195,大理/1210,昆明/1410,广州
253,CZ3487,B6408,广州/1235,昆明/1615,丽江
254,CZ3488,B6408,丽江/1805,昆明/2010,广州
255,CZ3489,B6342,广州/1830,/,昆明
256,CZ3490,B6342,昆明/2210,/,广州
257,CZ3491,B2620,郑州/0755,昆明/1135,版纳
258,CZ3492,B2620,版纳/1325,昆明/1530,郑州
259,CZ3495,B5233,郑州/1355,/,昆明
260,CZ3541,B5190,昆明/1020,/,武汉
261,CZ354X,B5190,武汉/0720,/,昆明
262,CZ3677,B6682,上海/0740,/,昆明
263,CZ3678,B6682,昆明/1205,/,上海
264,CZ3747,B5743,珠海/1840,/,昆明
265,CZ3748,B5743,昆明/2140,/,珠海
266,CZ3857,B5156,汕头/0840,/,昆明
267,CZ3858,B5156,昆明/1215,/,汕头
268,CZ3863,B5156,南宁/1835,/,昆明
269,CZ3864,B5156,昆明/2110,/,南宁
270,CZ3901,B6111,北京/0905,/,昆明
271,CZ3902,B6111,昆明/1345,/,北京
272,CZ3998,B6098,昆明/0915,/,北京
273,CZ6269,B6276,西安/1230,/,昆明
274,CZ6270,B6276,昆明/1550,/,西安
275,CZ6293,B6896,太原/1350,/,昆明
276,CZ6294,B6896,昆明/1750,/,太原
277,CZ6369,B2169,郑州/1300,昆明/1650,版纳
278,CZ6370,B2169,版纳/1855,昆明/2100,郑州
279,CZ6403,B6679,重庆/1305,/,昆明
280,CZ6404,B6679,昆明/1550,/,重庆
281,CZ6415,B6817,西安/1650,/,昆明
282,CZ6425,B1828,武汉/1040,/,昆明
283,CZ6426,B1828,昆明/1355,/,武汉
284,CZ6459,B6975,重庆/1320,/,昆明
285,CZ6460,B6975,昆明/1610,/,重庆
286,CZ6597,B8639,三亚/1750,/,昆明
287,CZ6598,B8639,昆明/2105,/,三亚
288,CZ6601,B5232,郑州/1820,/,昆明
289,CZ6602,B5232,昆明/2210,/,郑州
290,CZ6799,B8849,上海/1450,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,CZ6800,B8849,昆明/1945,/,上海
292,CZ6923,B6659,深圳/1840,/,昆明
293,CZ6924,B6659,昆明/2220,/,深圳
294,CZ6949,B1520,重庆/1505,/,昆明
295,CZ6950,B1520,昆明/1745,/,重庆
296,CZ6977,B5068,武汉/1825,/,昆明
297,CZ6978,B5068,昆明/2150,/,武汉
298,CZ8509,B6575,青岛/1945,/,昆明
299,CZ8510,B6897,昆明/0810,/,青岛
300,DR5315,B5830,昆明/0725,/,长治
301,DR5316,B5830,长治/1440,/,昆明
302,DR6501,B5812,昆明/1310,/,芒市
303,DR6502,B5812,芒市/1455,/,昆明
304,DR6503,B5812,昆明/1700,/,芒市
305,DR6504,B5812,芒市/1840,/,昆明
306,DR6505,B5830,昆明/1830,/,芒市
307,DR6506,B5830,芒市/2025,/,昆明
308,DR6507,B5812,昆明/0910,/,芒市
309,DR6508,B5812,芒市/1050,/,昆明
310,DR6509,B7088,昆明/0840,/,版纳
311,DR6510,B7088,版纳/1035,/,昆明
312,DR6511,B5830,昆明/2240,/,版纳
313,DR6512,B5830,版纳/0030,/,昆明
314,DR6515,B7088,昆明/1330,/,襄阳
315,DR6516,B7088,襄阳/2230,/,昆明
316,DR6521,B1595,昆明/0700,/,成都
317,DR6522,B1595,成都/2250,/,昆明
318,DR6523,B5811,昆明/1710,/,丽江
319,DR6524,B5811,丽江/2255,/,昆明
320,DR6529,B1597,昆明/0735,/,太原
321,DR6530,B1597,太原/1455,/,昆明
322,DR6533,B7865,昆明/0720,/,武汉
323,DR6534,B7865,武汉/2145,/,昆明
324,DR6537,B1597,昆明/1855,/,兰州
325,DR6538,B1597,兰州/2205,/,昆明
326,DR6557,B7867,昆明/1155,/,呼和
327,DR6558,B7867,呼和/2200,/,昆明
328,DR6559,B1593,昆明/1240,/,太原
329,DR6560,B1593,太原/2210,/,昆明
330,DR6577,B6109,昆明/0715,/,榆林
331,DR6578,B6110,榆林/1910,/,昆明
332,DR6579,B5812,昆明/2040,/,芒市
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,DR6580,B5811,芒市/1350,/,昆明
334,DR6591,B1960,昆明/0635,/,西安
335,DR6592,B1960,西安/2215,/,昆明
336,EU2223,B6230,成都/0645,/,昆明
337,EU2224,B6230,昆明/2325,/,成都
338,EU2225,B6230,昆明/1925,/,版纳
339,EU2226,B6230,版纳/2115,/,昆明
340,EU2721,B6230,昆明/0920,/,柳州
341,EU2722,B6230,柳州/1655,/,昆明
342,FD582,,廊曼/0900,/,昆明
343,FD583,,昆明/1320,/,廊曼
344,FM9397,B1741,长沙/1250,/,昆明
345,FM9398,B1741,昆明/1610,/,长沙
346,FM9429,B1720,衡阳/1420,/,昆明
347,FM9430,B1720,昆明/1725,/,衡阳
348,FM9451,B2567,上海/0900,/,昆明
349,FM9452,B2567,昆明/1350,/,上海
350,FM9453,B5261,上海/0815,昆明/1300,版纳
351,FM9454,B5261,版纳/1445,昆明/1650,上海
352,FM9539,B5131,温州/0740,/,昆明
353,FM9540,B5131,昆明/1200,/,温州
354,FM9541,B5145,郑州/0750,/,昆明
355,FM9542,B5145,昆明/1150,/,郑州
356,FU6509,B7105,福州/1815,/,昆明
357,FU6510,B7105,昆明/2225,/,福州
358,G52627,B3227,南阳/1545,/,昆明
359,G52628,B3227,昆明/1905,/,南阳
360,GJ8661,B1866,贵阳/2320,/,昆明
361,GJ8662,B1676,昆明/0730,/,贵阳
362,GJ8837,B8243,珠海/1150,/,昆明
363,GJ8838,B8243,昆明/1805,/,珠海
364,GJ8871,B8451,昆明/0805,/,临沂
365,GJ8872,B8451,临沂/1925,/,昆明
366,GJ8881,B8336,杭州/1710,/,昆明
367,GJ8882,B8336,昆明/2125,/,杭州
368,GS7661,B1619,西安/1925,/,昆明
369,GS7662,B1619,昆明/2250,/,西安
370,GS7855,B9963,天津/0825,/,昆明
371,GS7856,B9963,昆明/1325,/,天津
372,GX8981,B3173,南宁/0810,/,昆明
373,GX8982,B3173,昆明/1035,/,南宁
374,HO1017,B6948,大庸/1640,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,HO1018,B6948,昆明/1955,/,大庸
376,HO1047,B6572,毕节/1745,/,昆明
377,HO1048,B6572,昆明/1955,/,毕节
378,HO1093,B6619,上海/2105,/,昆明
379,HO1094,B6966,昆明/0740,/,上海
380,HO1121,B6768,上海/0835,/,昆明
381,HO1122,B6768,昆明/1255,/,上海
382,HU7087,B5662,海口/0740,/,昆明
383,HU7088,B5662,昆明/1035,/,海口
384,HU7163,B5153,深圳/0755,/,昆明
385,HU7164,B5153,昆明/1125,/,深圳
386,HU7235,B5358,广州/1845,/,昆明
387,HU7236,B5358,昆明/2220,/,广州
388,HU7312,B1783,昆明/0710,/,北京
389,JD5155,B6182,丽江/1405,/,昆明
390,JD5156,B6182,昆明/1605,/,丽江
391,JD5157,B6898,杭州/1000,/,昆明
392,JD5158,B6898,昆明/1430,/,杭州
393,JD5165,B6178,丽江/0940,/,昆明
394,JD5166,B6178,昆明/1550,/,丽江
395,JD5789,B8170,版纳/1005,/,昆明
396,JD5790,B8170,昆明/1220,/,版纳
397,JD5791,B6178,昆明/1145,/,芒市
398,JD5792,B6178,芒市/1340,/,昆明
399,KA760,,香港/0800,/,昆明
400,KA760,,香港/1155,/,昆明
401,KA761,,昆明/1530,/,香港
402,KA761,,昆明/0800,/,香港
403,KE885,,首尔/1830,/,昆明
404,KE886,,昆明/2355,/,首尔
405,KN2381,B1750,石家庄/0650,/,昆明
406,KN2382,B7562,昆明/2055,/,石家庄
407,KN5211,B7562,汉中/1755,/,昆明
408,KN5212,B1750,昆明/1110,/,汉中
409,KY8203,B2669,昆明/1200,/,南京
410,KY8204,B2669,南京/1600,/,昆明
411,KY8205,B5025,昆明/0905,/,济南
412,KY8206,B5025,济南/1955,/,昆明
413,KY8209,B7872,昆明/1255,/,版纳
414,KY8210,B7872,版纳/2220,/,昆明
415,KY8219,B5673,昆明/2125,/,深圳
416,KY8220,B2669,深圳/0830,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KY8221,B6493,昆明/1725,/,重庆
418,KY8222,B6493,重庆/2005,/,昆明
419,KY8231,B7870,昆明/1640,/,丽江
420,KY8232,B7870,丽江/2345,/,昆明
421,KY8233,B6492,昆明/1355,/,太原
422,KY8234,B7089,太原/2000,/,昆明
423,KY8235,B5673,昆明/0815,/,杭州
424,KY8236,B5673,杭州/1215,/,昆明
425,KY8239,B5672,昆明/1620,/,青岛
426,KY8240,B5672,青岛/2050,/,昆明
427,KY8243,B2678,昆明/1815,/,普洱
428,KY8244,B2678,普洱/1950,/,昆明
429,KY8245,B2679,昆明/1500,/,芒市
430,KY8246,B2679,芒市/1645,/,昆明
431,KY8247,B2678,昆明/2155,/,芒市
432,KY8248,B2678,芒市/2345,/,昆明
433,KY8249,B7871,昆明/2010,/,丽江
434,KY8250,B7871,版纳/2335,/,昆明
435,KY8251,B7872,昆明/0755,/,保山
436,KY8252,B7872,保山/0940,/,昆明
437,KY8253,B1926,昆明/0810,/,西安
438,KY8254,B1926,西安/1120,/,昆明
439,KY8255,B7870,昆明/0850,/,临沧
440,KY8256,B7870,临沧/1055,/,昆明
441,KY8257,B5672,昆明/0825,/,郑州
442,KY8258,B5672,郑州/1210,/,昆明
443,KY8265,B5702,昆明/1650,/,杭州
444,KY8266,B5702,杭州/2055,/,昆明
445,KY8273,B6493,昆明/1020,/,武汉
446,KY8274,B6493,武汉/1340,/,昆明
447,KY8281,B1926,昆明/1440,/,上海
448,KY8282,B1926,上海/1915,/,昆明
449,KY8283,B5702,昆明/0740,/,上海
450,KY8284,B5702,上海/1155,/,昆明
451,KY8285,B1991,昆明/2240,/,广州
452,KY8286,B6493,广州/0645,/,昆明
453,KY8295,B1991,昆明/0705,/,重庆
454,KY8296,B1991,重庆/1620,/,昆明
455,KY8297,B5026,昆明/0940,/,石家庄
456,KY8298,B5026,石家庄/2010,/,昆明
457,KY8301,B2679,昆明/1840,/,惠州
458,KY8302,B2679,惠州/2130,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8307,B6495,昆明/1650,/,南昌
460,KY8308,B6492,南昌/0940,/,昆明
461,KY8315,B7871,昆明/0720,/,腾冲
462,KY8316,B7871,腾冲/1805,/,昆明
463,KY8333,B6491,昆明/0950,/,西安
464,KY8334,B6491,西安/2145,/,昆明
465,KY8337,B6495,昆明/1040,/,临汾
466,KY8338,B6495,临汾/1400,/,昆明
467,KY8339,B2678,昆明/0810,/,运城
468,KY8340,B2678,运城/1115,/,昆明
469,KY8341,B2667,昆明/0915,/,厦门
470,KY8342,B2667,厦门/1915,/,昆明
471,KY8362,B1507,合艾/1850,/,昆明
472,MF8405,B5435,厦门/0805,/,昆明
473,MF8406,B5435,昆明/1150,/,厦门
474,MF8417,B5595,厦门/1200,/,昆明
475,MF8418,B5595,昆明/1540,/,厦门
476,MF8427,B5308,福州/0805,/,昆明
477,MF8428,B5308,昆明/1220,/,福州
478,MF8429,B5355,厦门/2100,/,昆明
479,MF8430,B5595,昆明/0805,/,厦门
480,MF8461,B6887,武汉/1555,/,昆明
481,MF8462,B6887,昆明/1915,/,武汉
482,MF8475,B6490,福州/1555,/,昆明
483,MF8476,B1964,昆明/2015,/,福州
484,MF8641,B1964,珠海/1705,/,昆明
485,MF8642,B6490,昆明/2010,/,珠海
486,MU2027,B6249,昆明/0815,/,台北
487,MU2028,B6249,台北/1230,/,昆明
488,MU2029,B1908,昆明/1445,/,曼德勒
489,MU2030,B5683,曼德勒/1315,/,昆明
490,MU2031,B5796,昆明/1400,/,仰光
491,MU2032,B5796,仰光/1725,/,昆明
492,MU2035,B1790,北京/0800,昆明/1300,达卡
493,MU2036,B1790,达卡/1635,/,昆明
494,MU2143,B5257,太原/0735,/,昆明
495,MU2144,B1773,昆明/1840,/,太原
496,MU215,B5941,昆明/0910,/,南京
497,MU2177,B6011,宁波/1415,/,昆明
498,MU2181,B8856,西安/0750,/,昆明
499,MU2182,B8856,昆明/1115,/,西安
500,MU2185,B9921,银川/1515,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2186,B9921,昆明/1905,/,银川
502,MU2205,B9921,银川/0740,/,昆明
503,MU2206,B9921,昆明/1135,/,银川
504,MU2207,B6376,西安/1445,/,昆明
505,MU2208,B6376,昆明/1810,/,西安
506,MU2245,B2372,西宁/1950,/,昆明
507,MU2246,B2372,昆明/2315,/,西宁
508,MU2249,B2209,兰州/0715,/,昆明
509,MU2250,B2209,昆明/1035,/,兰州
510,MU2263,B5756,昆明/0945,/,西安
511,MU2264,B5756,西安/2100,/,昆明
512,MU2359,B2372,西宁/0705,/,昆明
513,MU2360,B2372,昆明/1020,/,西宁
514,MU2361,B1812,西安/1815,/,昆明
515,MU2362,B1812,昆明/2130,/,西安
516,MU2493,B1513,武汉/1955,/,昆明
517,MU2494,B1513,昆明/1120,/,武汉
518,MU2495,B5530,成都/0755,/,昆明
519,MU2496,B5530,昆明/1035,/,成都
520,MU2497,B1513,武汉/0755,/,昆明
521,MU2498,B1513,昆明/2320,/,武汉
522,MU2561,B5245,昆明/1405,/,琅勃
523,MU2562,B5245,琅勃/1630,/,昆明
524,MU2565,B5815,昆明/1410,/,南宁
525,MU2566,B5815,南宁/2055,/,昆明
526,MU2567,B5683,广州/0630,昆明/1030,曼德勒
527,MU2568,B1908,曼德勒/1730,昆明/2205,广州
528,MU2569,B1789,北京/0805,昆明/1430,清迈
529,MU2570,B1703,清迈/0930,/,昆明
530,MU2571,B5256,昆明/1605,/,加德
531,MU2572,B5256,加德/2020,/,昆明
532,MU2573,B6146,北京/0910,昆明/1430,万象
533,MU2574,B6146,万象/1715,/,昆明
534,MU2575,B5243,昆明/1505,/,河内
535,MU2576,B5243,河内/1725,/,昆明
536,MU2581,B1907,昆明/1320,/,岘港
537,MU2582,B1907,岘港/1615,/,昆明
538,MU2585,B5817,昆明/1550,/,胡市
539,MU2586,B5817,胡市/2010,/,昆明
540,MU2589,B6143,昆明/0805,/,万象
541,MU2590,B6143,万象/1050,/,昆明
542,MU2591,B6011,昆明/2300,/,普吉
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2592,B6001,普吉/0255,/,昆明
544,MU2594,B1789,清迈/1730,/,昆明
545,MU2595,B1703,昆明/0630,/,清迈
546,MU2705,B6457,南京/0730,昆明/1130,丽江
547,MU2706,B6457,丽江/1330,昆明/1535,南京
548,MU2715,B2410,长沙/1345,/,昆明
549,MU2716,B2410,昆明/1700,/,长沙
550,MU2725,B6803,南京/1225,/,昆明
551,MU2726,B6803,昆明/0830,/,南京
552,MU2735,B6930,长沙/1630,/,昆明
553,MU2736,B6930,昆明/1935,/,长沙
554,MU2745,B6456,长沙/1750,/,昆明
555,MU2746,B6456,昆明/2110,/,长沙
556,MU2755,B6472,南京/1705,昆明/2105,版纳
