昆明机场飞行动态,,,,,
,,,,,2017年07月11日
297,CZ6924,B1845,昆明/2220,/,深圳
298,CZ6949,B7967,重庆/1505,/,昆明
299,CZ6950,B7967,昆明/1745,/,重庆
300,CZ6977,B5070,武汉/1825,/,昆明
301,CZ6978,B5070,昆明/2150,/,武汉
302,CZ8509,B6897,青岛/1945,/,昆明
303,CZ8510,B6897,昆明/0810,/,青岛
304,DR5315,B7088,昆明/0725,/,长治
305,DR5316,B7088,长治/1440,/,昆明
306,DR6501,B6109,昆明/1310,/,芒市
307,DR6502,B6109,芒市/1455,/,昆明
308,DR6503,B5812,昆明/1700,/,芒市
309,DR6504,B5812,芒市/1840,/,昆明
310,DR6505,B6109,昆明/1830,/,芒市
311,DR6506,B6109,芒市/2025,/,昆明
312,DR6507,B6109,昆明/0910,/,芒市
313,DR6508,B6109,芒市/1050,/,昆明
314,DR6509,B5829,昆明/0840,/,版纳
315,DR6510,B5829,版纳/1035,/,昆明
316,DR6511,B6109,昆明/2240,/,版纳
317,DR6512,B6109,版纳/0030,/,昆明
318,DR6515,B5829,昆明/1330,/,襄阳
319,DR6516,B5829,襄阳/2230,/,昆明
320,DR6521,B1595,昆明/0700,/,成都
321,DR6522,B1595,成都/2250,/,昆明
322,DR6523,B6110,昆明/1710,/,丽江
323,DR6524,B6110,丽江/2255,/,昆明
324,DR6529,B1597,昆明/0735,/,太原
325,DR6530,B1597,太原/1455,/,昆明
326,DR6533,B7866,昆明/0720,/,武汉
327,DR6534,B7866,武汉/2145,/,昆明
328,DR6537,B1597,昆明/1855,/,兰州
329,DR6538,B1597,兰州/2205,/,昆明
330,DR6557,B7867,昆明/1155,/,呼和
331,DR6558,B7867,呼和/2200,/,昆明
332,DR6559,B1593,昆明/1240,/,太原
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,DR6560,B1593,太原/2240,/,昆明
334,DR6569,B1593,昆明/0720,/,北海
335,DR6570,B1593,北海/0945,/,昆明
336,DR6577,B5811,昆明/0715,/,榆林
337,DR6578,B5830,榆林/1910,/,昆明
338,DR6579,B5812,昆明/2040,/,芒市
339,DR6580,B5812,芒市/1350,/,昆明
340,DR6591,B1960,昆明/0635,/,西安
341,DR6592,B1960,西安/2215,/,昆明
342,EU2223,B6230,成都/0645,/,昆明
343,EU2224,B6230,昆明/2325,/,成都
344,EU2225,B6230,昆明/1925,/,版纳
345,EU2226,B6230,版纳/2115,/,昆明
346,EU2721,B6230,昆明/0920,/,柳州
347,EU2722,B6230,柳州/1655,/,昆明
348,FD582,,廊曼/0900,/,昆明
349,FD583,,昆明/1320,/,廊曼
350,FM9397,B1742,长沙/1250,/,昆明
351,FM9398,B1742,昆明/1610,/,长沙
352,FM9429,B5185,衡阳/1420,/,昆明
353,FM9430,B5185,昆明/1725,/,衡阳
354,FM9451,B2570,上海/0900,/,昆明
355,FM9452,B2570,昆明/1350,/,上海
356,FM9453,B5261,上海/0815,昆明/1255,版纳
357,FM9454,B5261,版纳/1445,昆明/1640,上海
358,FM9539,B5131,温州/0740,/,昆明
359,FM9540,B5131,昆明/1200,/,温州
360,FM9541,B5320,郑州/0750,/,昆明
361,FM9542,B5320,昆明/1150,/,郑州
362,FU6509,B1905,福州/1815,/,昆明
363,FU6510,B1905,昆明/2225,/,福州
364,G52627,B3377,南阳/1545,/,昆明
365,G52628,B3377,昆明/1905,/,南阳
366,GJ8661,B8320,贵阳/2320,/,昆明
367,GJ8662,B8335,昆明/0730,/,贵阳
368,GJ8837,B8560,珠海/1150,/,昆明
369,GJ8838,B8560,昆明/1805,/,珠海
370,GJ8871,B8148,昆明/0805,/,临沂
371,GJ8872,B8148,临沂/1925,/,昆明
372,GJ8881,B8985,杭州/1710,/,昆明
373,GJ8882,B8985,昆明/2125,/,杭州
374,GS7661,B9983,西安/1925,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,GS7855,B8659,天津/0825,/,昆明
376,GS7856,B8659,昆明/1325,/,天津
377,GX8981,B3180,南宁/0810,/,昆明
378,GX8982,B3180,昆明/1035,/,南宁
379,HO1017,B8235,大庸/1640,/,昆明
380,HO1018,B8235,昆明/1955,/,大庸
381,HO1047,B6381,毕节/1745,/,昆明
382,HO1048,B6381,昆明/1955,/,毕节
383,HO1093,B6338,上海/2105,/,昆明
384,HO1094,B6572,昆明/0740,/,上海
385,HO1095,B6640,毕节/1825,/,昆明
386,HO1096,B6640,昆明/2025,/,毕节
387,HO1099,B6338,上海/1200,/,昆明
388,HO1100,B6338,昆明/1635,/,上海
389,HO1121,B6395,上海/0835,/,昆明
390,HO1122,B6395,昆明/1255,/,上海
391,HU7087,B5539,海口/0740,/,昆明
392,HU7088,B5539,昆明/1035,/,海口
393,HU7111,B2491,北京/1540,/,昆明
394,HU7112,B2491,昆明/2025,/,北京
395,HU7163,B5502,深圳/0755,/,昆明
396,HU7164,B5502,昆明/1125,/,深圳
397,HU7211,B7880,北京/0810,/,昆明
398,HU7212,B7880,昆明/1255,/,北京
399,HU7235,B2647,广州/1845,/,昆明
400,HU7236,B2647,昆明/2220,/,广州
401,HU7311,B5521,北京/2130,/,昆明
402,HU7312,B1928,昆明/0710,/,北京
403,JD5155,B6403,丽江/1405,/,昆明
404,JD5156,B6403,昆明/1605,/,丽江
405,JD5157,B1691,杭州/1000,/,昆明
406,JD5158,B1691,昆明/1430,/,杭州
407,JD5165,B6178,丽江/0940,/,昆明
408,JD5166,B6178,昆明/1550,/,丽江
409,JD5789,B1622,版纳/1005,/,昆明
410,JD5790,B1622,昆明/1220,/,版纳
411,JD5791,B6178,昆明/1145,/,芒市
412,JD5792,B6178,芒市/1340,/,昆明
413,KA760,,香港/0800,/,昆明
414,KA760,,香港/1155,/,昆明
415,KA761,,昆明/1530,/,香港
416,KA761,,昆明/0800,/,香港
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KE885,,首尔/1830,/,昆明
418,KE886,,昆明/2355,/,首尔
419,KN2381,B1990,石家庄/0645,/,昆明
420,KN2382,B5547,昆明/2055,/,石家庄
421,KN5211,B5547,汉中/1755,/,昆明
422,KN5212,B1990,昆明/1110,/,汉中
423,KY8203,B5673,昆明/1200,/,南京
424,KY8204,B5673,南京/1600,/,昆明
425,KY8205,B5025,昆明/0905,/,济南
426,KY8206,B5025,济南/1955,/,昆明
427,KY8209,B7871,昆明/1255,/,版纳
428,KY8210,B7871,版纳/2220,/,昆明
429,KY8219,B5673,昆明/2125,/,深圳
430,KY8220,B5673,深圳/0830,/,昆明
431,KY8221,B6495,昆明/1725,/,重庆
432,KY8222,B6495,重庆/2005,/,昆明
433,KY8231,B7872,昆明/1640,/,丽江
434,KY8232,B7872,丽江/2345,/,昆明
435,KY8233,B1926,昆明/1355,/,太原
436,KY8234,B5672,太原/2000,/,昆明
437,KY8235,B2667,昆明/0815,/,杭州
438,KY8236,B2667,杭州/1215,/,昆明
439,KY8239,B1507,昆明/1620,/,青岛
440,KY8240,B1507,青岛/2050,/,昆明
441,KY8243,B2678,昆明/1815,/,普洱
442,KY8244,B2678,普洱/1950,/,昆明
443,KY8245,B5026,昆明/1500,/,芒市
444,KY8246,B5026,芒市/1645,/,昆明
445,KY8247,B2678,昆明/2155,/,芒市
446,KY8248,B2678,芒市/2345,/,昆明
447,KY8249,B7870,昆明/2010,/,丽江
448,KY8250,B7870,版纳/2335,/,昆明
449,KY8251,B7871,昆明/0755,/,保山
450,KY8252,B7871,保山/0940,/,昆明
451,KY8253,B6493,昆明/0810,/,西安
452,KY8254,B6493,西安/1120,/,昆明
453,KY8255,B7872,昆明/0850,/,临沧
454,KY8256,B7872,临沧/1055,/,昆明
455,KY8257,B1507,昆明/0825,/,郑州
456,KY8258,B1507,郑州/1210,/,昆明
457,KY8265,B2667,昆明/1650,/,杭州
458,KY8266,B2667,杭州/2055,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8269,B1459,昆明/1910,/,丽江
460,KY8270,B1459,版纳/2255,/,昆明
461,KY8273,B6495,昆明/1020,/,武汉
462,KY8274,B6495,武汉/1340,/,昆明
463,KY8281,B6493,昆明/1440,/,上海
464,KY8282,B6493,上海/1915,/,昆明
465,KY8283,B6491,昆明/0740,/,上海
466,KY8284,B6491,上海/1155,/,昆明
467,KY8285,B6492,昆明/2240,/,广州
468,KY8286,B6495,广州/0645,/,昆明
469,KY8295,B6492,昆明/0705,/,重庆
470,KY8296,B6492,重庆/1620,/,昆明
471,KY8297,B2679,昆明/0940,/,石家庄
472,KY8298,B2679,石家庄/2010,/,昆明
473,KY8301,B5026,昆明/1840,/,惠州
474,KY8302,B5026,惠州/2130,/,昆明
475,KY8307,B6491,昆明/1650,/,南昌
476,KY8308,B1926,南昌/0940,/,昆明
477,KY8313,B1459,昆明/0800,/,腾冲
478,KY8314,B1459,腾冲/1650,/,昆明
479,KY8315,B7870,昆明/0720,/,腾冲
480,KY8316,B7870,腾冲/1805,/,昆明
481,KY8321,B5702,昆明/0815,/,成都
482,KY8322,B5702,成都/1045,/,昆明
483,KY8333,B7089,昆明/0950,/,西安
484,KY8334,B7089,西安/2145,/,昆明
485,KY8337,B1991,昆明/1040,/,临汾
486,KY8338,B1991,临汾/1400,/,昆明
487,KY8339,B2678,昆明/0810,/,运城
488,KY8340,B2678,运城/1115,/,昆明
489,KY8341,B2669,昆明/0915,/,厦门
490,KY8342,B2669,厦门/1915,/,昆明
491,KY8361,B5702,昆明/1410,/,合艾
492,KY8362,B5702,合艾/1850,/,昆明
493,MF8405,B5151,厦门/0805,/,昆明
494,MF8406,B5151,昆明/1150,/,厦门
495,MF8417,B5602,厦门/1200,/,昆明
496,MF8418,B5602,昆明/1540,/,厦门
497,MF8427,B5847,福州/0805,/,昆明
498,MF8428,B5847,昆明/1220,/,福州
499,MF8429,B5602,厦门/2100,/,昆明
500,MF8430,B5563,昆明/0805,/,厦门
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MF8461,B6889,武汉/1555,/,昆明
502,MF8462,B6889,昆明/1915,/,武汉
503,MF8475,B5219,福州/1555,/,昆明
504,MF8476,B5219,昆明/2015,/,福州
505,MF8641,B6490,珠海/1705,/,昆明
506,MF8642,B6490,昆明/2010,/,珠海
507,MU2027,B1792,昆明/0815,/,台北
508,MU2028,B1792,台北/1230,/,昆明
509,MU2029,B1702,昆明/1445,/,曼德勒
510,MU2030,B5515,曼德勒/1315,/,昆明
511,MU2035,B6147,北京/0755,昆明/1300,达卡
512,MU2036,B6147,达卡/1635,昆明/2030,北京
513,MU2143,B2682,太原/0735,/,昆明
514,MU2144,B5258,昆明/1840,/,太原
515,MU215,B8231,昆明/0910,/,南京
516,MU2177,B6333,宁波/1415,/,昆明
517,MU2181,B9943,西安/0750,/,昆明
518,MU2182,B9943,昆明/1115,/,西安
519,MU2205,B1641,银川/0740,/,昆明
520,MU2206,B1641,昆明/1135,/,银川
521,MU2207,B9905,西安/1445,/,昆明
522,MU2208,B9905,昆明/1810,/,西安
523,MU2245,B6375,西宁/1950,/,昆明
524,MU2246,B6375,昆明/2315,/,西宁
525,MU2249,B8558,兰州/0715,/,昆明
526,MU2250,B8558,昆明/1035,/,兰州
527,MU2263,B1908,昆明/0945,/,西安
528,MU2264,B1908,西安/2100,/,昆明
529,MU2359,B6375,西宁/0705,/,昆明
530,MU2360,B6375,昆明/1020,/,西宁
531,MU2361,B9903,西安/1815,/,昆明
532,MU2362,B9903,昆明/2130,/,西安
533,MU2493,B1515,武汉/1955,/,昆明
534,MU2494,B1515,昆明/1120,/,武汉
535,MU2495,B5501,成都/0730,/,昆明
536,MU2496,B5501,昆明/1010,/,成都
537,MU2497,B1515,武汉/0755,/,昆明
538,MU2498,B1515,昆明/2320,/,武汉
539,MU2561,B5054,昆明/1405,/,琅勃
540,MU2562,B5054,琅勃/1630,/,昆明
541,MU2567,B5515,广州/0630,昆明/1030,曼德勒
542,MU2568,B1702,曼德勒/1730,昆明/2205,广州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2569,B7599,北京/0805,昆明/1430,清迈
544,MU2570,B1791,清迈/0930,昆明/1600,北京
545,MU2575,B5809,昆明/1505,/,河内
546,MU2576,B5809,河内/1725,/,昆明
547,MU2581,B5527,昆明/1320,/,岘港
548,MU2582,B5527,岘港/1615,/,昆明
549,MU2585,B5267,昆明/1550,/,胡市
550,MU2586,B5267,胡市/2010,/,昆明
551,MU2587,B6249,北京/0855,昆明/1410,奈比多
552,MU2588,B6249,奈比多/1710,昆明/2025,北京
553,MU2589,B6146,昆明/0805,/,万象
554,MU2590,B6146,万象/1050,/,昆明
555,MU2591,B6333,昆明/2300,/,普吉
556,MU2592,B6333,普吉/0255,/,昆明
557,MU2594,B7599,清迈/1730,/,昆明
