昆明机场飞行动态,,,,,
,,,,,2017年06月18日
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
540,MU2590,B1791,万象/1050,/,昆明
541,MU2591,B2229,昆明/0120,/,普吉
542,MU2592,B1836,普吉/0530,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2593,B6148,昆明/1430,/,清迈
544,MU2594,B6148,清迈/1730,/,昆明
545,MU2595,B5647,昆明/0630,/,清迈
546,MU2596,B5647,清迈/0930,/,昆明
547,MU2705,B6472,南京/0730,昆明/1130,丽江
548,MU2706,B6472,丽江/1330,昆明/1535,南京
549,MU2715,B8111,长沙/1345,/,昆明
550,MU2716,B8111,昆明/1710,/,长沙
551,MU2725,B8498,南京/1225,/,昆明
552,MU2726,B8498,昆明/0830,/,南京
553,MU2735,B6879,长沙/1635,/,昆明
554,MU2736,B6879,昆明/1935,/,长沙
555,MU2745,B6462,长沙/1750,/,昆明
556,MU2746,B6462,昆明/2110,/,长沙
557,MU2755,B6463,南京/1705,昆明/2105,版纳
558,MU2756,B6462,版纳/0840,昆明/1040,南京
559,MU2765,B1636,南京/1835,/,昆明
560,MU2766,B1636,昆明/0735,/,南京
561,MU2785,B6930,南京/2130,/,昆明
562,MU2786,B8498,昆明/1630,/,南京
563,MU2975,B8018,无锡/1015,/,昆明
564,MU2976,B8018,昆明/1425,/,重庆
565,MU2985,B6756,重庆/1725,/,昆明
566,MU2986,B6756,昆明/2010,/,无锡
567,MU2995,B6872,重庆/2130,/,昆明
568,MU2996,B6756,昆明/0745,/,重庆
569,MU5077,B6830,合肥/1140,昆明/1610,曼谷
570,MU5078,B6830,曼谷/2050,昆明/0055,合肥
571,MU5093,B1609,兰州/1850,昆明/2235,樟宜
572,MU5094,B1609,樟宜/0330,/,昆明
573,MU5145,B1981,太原/1820,/,昆明
574,MU5146,B1775,昆明/2120,/,太原
575,MU5229,B1775,温州/1715,/,昆明
576,MU5230,B1981,昆明/2225,/,温州
577,MU5292,B1723,太原/1210,/,昆明
578,MU5299,B1723,昆明/1615,/,太原
579,MU5327,B8556,九华山/1135,/,昆明
580,MU5328,B8556,昆明/1620,/,九华山
581,MU5329,B6832,合肥/1500,/,昆明
582,MU5330,B6832,昆明/1840,/,合肥
583,MU5437,B6469,南充/1230,/,昆明
584,MU5438,B6469,昆明/1540,/,南充
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
585,MU5449,B6802,重庆/0650,/,昆明
586,MU5450,B6802,昆明/2205,/,重庆
587,MU5453,B2229,武汉/1050,/,昆明
588,MU5454,B2229,昆明/1415,/,武汉
589,MU5455,B2229,宁波/2000,/,昆明
590,MU5456,B1836,昆明/0930,/,宁波
591,MU5461,B5257,温州/1520,/,昆明
592,MU5462,B5257,昆明/1135,/,温州
593,MU5463,B6802,合肥/1750,/,昆明
594,MU5464,B6802,昆明/0935,/,合肥
595,MU5465,B6399,南昌/1235,/,昆明
596,MU5469,B1613,南昌/0720,/,昆明
597,MU5470,B1613,昆明/1050,/,南昌
598,MU5471,B2335,重庆/1750,/,昆明
599,MU5472,B2335,昆明/2050,/,重庆
600,MU5475,B9941,昆明/1215,/,合肥
601,MU5476,B9941,合肥/0755,/,昆明
602,MU5497,B9901,青岛/0710,/,昆明
603,MU5498,B9901,昆明/1210,/,青岛
604,MU5505,B6928,福州/1150,/,昆明
605,MU5532,B6399,昆明/1610,/,南昌
606,MU555,B6870,杭州/1900,昆明/2335,加尔
607,MU556,B6333,昆明/0705,杭州/0300,昆明
608,MU5575,B2338,郑州/1430,/,昆明
609,MU5576,B2338,昆明/1825,/,郑州
610,MU5588,B6928,昆明/1605,/,福州
611,MU5617,B1611,南昌/1845,/,昆明
612,MU5618,B1611,昆明/2230,/,南昌
613,MU5645,B6335,杭州/1435,昆明/1855,版纳
614,MU5646,B6335,版纳/2050,昆明/2300,杭州
615,MU5655,B6758,杭州/0735,/,昆明
616,MU5656,B6758,昆明/2115,/,杭州
617,MU5683,B6465,黎平/1210,/,昆明
618,MU5684,B6465,昆明/1430,/,黎平
619,MU5703,B5515,昆明/1320,/,济宁
620,MU5704,B5515,济宁/2155,/,昆明
621,MU5706,B5921,北京/1840,昆明/2325,版纳
622,MU5707,B5930,昆明/1600,/,北京
623,MU5708,B5930,北京/2040,/,昆明
624,MU5711,B5293,版纳/0900,昆明/1150,北京
625,MU5712,B6758,北京/1620,昆明/2135,芒市
626,MU5713,B7592,昆明/0830,/,北京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
627,MU5714,B7592,北京/1310,昆明/1835,普洱
628,MU5715,B5054,芒市/1700,昆明/2010,北京
629,MU5716,B7589,北京/0800,/,昆明
630,MU5717,B6249,北京/0830,昆明/1345,腾冲
631,MU5718,B5817,普洱/1850,昆明/2100,北京
632,MU5719,B5259,丽江/1515,昆明/1720,北京
633,MU5720,B7590,北京/2155,/,昆明
634,MU5723,B5259,版纳/1120,昆明/1410,西安
635,MU5724,B5756,西安/1735,昆明/2135,版纳
636,MU5731,B8497,昆明/0800,/,广州
637,MU5732,B8497,广州/1115,昆明/1450,西昌
638,MU5733,B5245,丽江/2130,昆明/2315,广州
639,MU5734,B5821,广州/1740,昆明/2155,版纳
640,MU5737,B5271,大理/1330,昆明/1535,广州
641,MU5738,B1702,广州/1855,/,昆明
642,MU5739,B5293,昆明/1105,/,广州
643,MU5740,B5683,广州/0735,昆明/1150,大理
644,MU5741,B5243,版纳/1015,昆明/1305,广州
645,MU5742,B1791,广州/1620,昆明/2000,保山
646,MU5743,B5802,保山/1055,昆明/1335,广州
647,MU5744,B5802,广州/1655,昆明/2055,丽江
648,MU5745,B6637,昆明/1900,/,三亚
649,MU5746,B6637,三亚/2210,/,昆明
650,MU5747,B5270,版纳/0730,昆明/0945,天津
651,MU5748,B6637,天津/1415,昆明/1905,版纳
652,MU5749,B6249,昆明/1315,/,长沙
653,MU5750,B6249,长沙/2210,/,昆明
654,MU5757,B5815,芒市/1115,昆明/1400,深圳
655,MU5758,B7589,深圳/1720,/,昆明
656,MU5759,B7599,昆明/1000,/,深圳
657,MU5760,B7599,深圳/1320,昆明/1705,大理
658,MU5761,B6147,昆明/0920,/,深圳
659,MU5762,B6147,深圳/1245,/,昆明
660,MU5763,B5242,大理/1810,昆明/2200,深圳
661,MU5764,B1792,深圳/0655,昆明/1210,芒市
662,MU5765,B7600,昆明/1215,/,郑州
663,MU5766,B7600,郑州/2205,/,昆明
664,MU5771,B5270,西昌/1705,昆明/1850,广州
665,MU5772,B7592,广州/2210,/,昆明
666,MU5775,B7591,昆明/0840,/,广州
667,MU5776,B7591,广州/1205,/,昆明
668,MU5781,B1907,昆明/1635,/,厦门
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
669,MU5782,B1907,厦门/2015,/,昆明
670,MU5799,B5295,昆明/0845,/,洛阳
671,MU5800,B5295,洛阳/1745,/,昆明
672,MU5801,B7590,昆明/0800,/,上海
673,MU5802,B7590,上海/1235,昆明/1715,腾冲
674,MU5803,B5276,腾冲/1555,昆明/2020,上海
675,MU5804,B5265,上海/1945,/,昆明
676,MU5807,B5225,昆明/0810,/,永州
677,MU5808,B5225,永州/1725,/,昆明
678,MU5809,B8497,昆明/1455,/,上海
679,MU580X,B5809,昆明/1300,/,腾冲
680,MU5810,B8497,上海/1910,/,昆明
681,MU5811,B5821,迪庆/0950,昆明/1200,上海
682,MU5812,B1703,上海/1630,昆明/2050,迪庆
683,MU5813,B7599,昆明/1730,/,上海
684,MU5814,B7599,上海/2200,/,昆明
685,MU5815,B5265,昆明/1425,/,六盘水
686,MU5816,B5054,六盘水/1205,/,昆明
687,MU5817,B5701,昆明/0935,/,兴义
688,MU5818,B5701,兴义/1925,/,昆明
689,MU5821,B5527,昆明/0820,/,东胜
690,MU5822,B5527,东胜/1920,/,昆明
691,MU5823,B6147,昆明/1735,/,郑州
692,MU5824,B6147,郑州/2125,/,昆明
693,MU5829,B1907,昆明/0820,/,郑州
694,MU5830,B1907,郑州/1220,/,昆明
695,MU5835,B1792,昆明/1110,/,汕头
696,MU5836,B1792,汕头/1445,/,昆明
697,MU5839,B6146,昆明/1600,/,郑州
698,MU5840,B6146,郑州/1940,/,昆明
699,MU5841,B5756,昆明/0800,/,成都
700,MU5842,B5756,成都/1050,/,昆明
701,MU5843,B5796,昆明/1100,/,成都
702,MU5844,B5796,成都/1350,/,昆明
703,MU5845,B6142,昆明/0900,/,成都
704,MU5846,B5815,成都/2210,/,昆明
705,MU5847,B1791,昆明/1955,/,成都
706,MU5848,B1791,成都/2245,/,昆明
707,MU5849,B7591,昆明/1630,/,成都
708,MU5850,B7591,成都/1915,/,昆明
709,MU5851,B6141,昆明/1000,/,成都
710,MU5852,B7600,成都/0710,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
711,MU5853,B5796,昆明/1800,/,成都
712,MU5854,B5796,成都/2050,/,昆明
713,MU5855,B6148,昆明/2050,/,成都
714,MU5856,B5817,成都/1405,/,昆明
715,MU5861,B6148,昆明/0805,/,重庆
716,MU5862,B6148,重庆/1055,/,昆明
717,MU5873,B2503,昆明/0815,/,宜宾
718,MU5874,B2503,宜宾/1720,/,昆明
719,MU5883,B5259,昆明/1740,/,湛江
720,MU5884,B5259,湛江/2020,/,昆明
721,MU5885,B5828,昆明/0840,/,湛江
722,MU5886,B5828,湛江/1105,/,昆明
723,MU5891,B5267,昆明/0755,/,普洱
724,MU5892,B5267,普洱/0930,/,昆明
725,MU5893,B5276,昆明/1010,/,普洱
726,MU5894,B5276,普洱/1200,/,昆明
727,MU5897,B5817,昆明/1710,/,普洱
728,MU5898,B2502,普洱/2020,/,昆明
729,MU5901,B5243,昆明/0820,/,版纳
730,MU5902,B5225,版纳/2330,/,昆明
731,MU5903,B5259,昆明/0920,/,版纳
732,MU5911,B6142,昆明/2210,/,版纳
733,MU5912,B6142,版纳/2355,/,昆明
734,MU5913,B5821,版纳/2345,/,昆明
735,MU5914,B5270,版纳/2120,/,昆明
736,MU5915,B5817,昆明/2135,/,版纳
737,MU5916,B5817,版纳/2330,/,昆明
738,MU5919,B5259,昆明/1315,/,丽江
739,MU5920,B5820,昆明/2205,/,丽江
740,MU5921,B5263,昆明/0705,/,丽江
741,MU5922,B5820,丽江/2350,/,昆明
742,MU5927,B5816,昆明/1020,/,文山
743,MU5928,B5816,文山/1155,/,昆明
744,MU5929,B2503,昆明/1950,/,文山
745,MU5930,B2503,文山/2150,/,昆明
746,MU5931,B5821,昆明/0755,/,迪庆
747,MU5932,B5242,迪庆/2235,/,昆明
748,MU5935,B5815,昆明/1805,/,迪庆
749,MU5936,B6142,迪庆/1415,/,昆明
750,MU5939,B5820,昆明/0850,/,迪庆
751,MU5940,B5820,迪庆/1620,/,昆明
752,MU5941,B5242,昆明/0925,/,大理
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
753,MU5942,B5231,大理/1130,/,昆明
754,MU5943,B5282,昆明/0740,/,大理
755,MU5944,B5282,大理/1750,/,昆明
756,MU5945,B5255,昆明/0740,/,JMJ
757,MU5946,B5255,JMJ/0920,/,昆明
758,MU5952,B6142,腾冲/1855,/,昆明
759,MU5957,B2502,昆明/0935,/,临沧
760,MU5958,B2502,临沧/1130,/,昆明
761,MU5959,B5271,昆明/1625,/,临沧
762,MU595X,B5809,腾冲/1430,/,昆明
763,MU5960,B5271,临沧/1755,/,昆明
764,MU5961,B5807,昆明/0810,/,临沧
765,MU5962,B5807,临沧/0950,/,昆明
766,MU5963,B5256,昆明/1100,/,临沧
767,MU5964,B5256,临沧/1240,/,昆明
768,MU5965,B5255,昆明/1125,/,沧源
769,MU5966,B5255,沧源/1305,/,昆明
770,MU5967,B5815,昆明/1340,/,临沧
771,MU5968,B5815,临沧/1555,/,昆明
772,MU5971,B5815,昆明/0925,/,芒市
773,MU5972,B5054,芒市/2315,/,昆明
774,MU5973,B5270,昆明/1025,/,芒市
775,MU5974,B5270,芒市/1215,/,昆明
776,MU5975,B2502,昆明/1400,/,芒市
777,MU5976,B2502,芒市/1545,/,昆明
778,MU5981,B5243,昆明/1305,/,保山
779,MU5982,B5243,保山/1445,/,昆明
780,MU5983,B5822,昆明/1605,/,保山
781,MU5984,B5822,保山/1740,/,昆明
782,MU5985,B5802,昆明/0855,/,保山
783,MU5986,B5271,保山/2150,/,昆明
784,MU5987,B5271,昆明/0750,/,保山
785,MU5988,B5271,保山/0950,/,昆明
786,MU5989,B5267,昆明/1125,/,昭通
787,MU5990,B5267,昭通/1730,/,昆明
788,MU733,B5795,昆明/1340,/,香港
789,MU734,B5795,香港/1705,/,昆明
790,MU741,B5683,昆明/1300,/,曼谷
791,MU742,B5683,曼谷/1645,/,昆明
792,MU747,B1788,昆明/0750,/,上海
793,MU748,B1788,上海/2105,/,昆明
794,MU756,B5926,昆明/0920,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
795,MU757,B5816,昆明/1425,/,加德
796,MU758,B5816,加德/1850,/,昆明
797,MU768,B5902,青岛/1800,/,昆明
798,MU773,B5921,昆明/0055,/,戴高乐
799,MU783,B1790,昆明/0830,/,南宁
800,MU784,B1790,南宁/1600,/,昆明
801,MU9731,B5822,长沙/1200,昆明/1515,拉萨
802,MU9732,B5828,拉萨/1855,昆明/2225,长沙
803,MU9737,B5293,芒市/1805,昆明/2110,天津
804,MU9738,B1702,天津/0935,昆明/1505,芒市
805,MU9743,B5276,昆明/1835,/,昭通
806,MU9744,B5265,昭通/1050,/,昆明
807,MU9751,B5921,昆明/1400,/,北京
808,MU9755,B5809,昆明/0830,/,保山
809,MU9756,B5809,保山/1025,/,昆明
810,NS3269,B5215,石家庄/1615,/,昆明
811,NS3270,B5215,昆明/2025,/,石家庄
812,OQ2327,B9976,重庆/0715,/,昆明
813,OQ2328,B9976,昆明/0950,/,重庆
814,OQ2357,B9976,重庆/1925,/,昆明
815,OQ2358,B9976,昆明/2200,/,重庆
816,QV815,,万象/0720,/,昆明
817,QV816,,昆明/1040,/,万象
818,SC1161,B7978,昆明/0650,/,济南
819,SC1162,B7978,济南/2145,/,昆明
820,SC4695,B5531,南京/0940,/,昆明
821,SC4696,B5531,昆明/1340,/,南京
822,SC4719,B5333,重庆/1955,/,昆明
823,SC4720,B5333,昆明/2235,/,重庆
824,SC4737,B5347,青岛/1630,/,昆明
825,SC4738,B5347,昆明/2055,/,青岛
826,SC4769,B7086,厦门/0710,/,昆明
827,SC4770,B7086,昆明/1120,/,厦门
828,SC4859,B7885,青岛/2120,/,昆明
829,SC4860,B7975,昆明/0655,/,青岛
830,SC4873,B5117,济南/0850,/,昆明
831,SC4874,B5117,昆明/1250,/,济南
832,SC8827,B6988,济南/0635,昆明/1040,德里
833,SC8828,B6988,德里/1815,昆明/2350,济南
834,SC8843,B7808,昆明/0650,/,济南
835,SC8844,B7808,济南/2050,/,昆明
836,SC8885,B1745,乌鲁/1920,昆明/0100,曼谷
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
837,SC8886,B6986,曼谷/0405,昆明/0725,乌鲁
838,TG612,,曼谷/1055,/,昆明
839,TG613,,昆明/1520,/,曼谷
840,TV6007,B8841,丽江/1045,/,昆明
841,TV6008,B8841,昆明/1320,/,丽江
842,TV9819,B6438,昆明/1445,/,芒市
843,TV9820,B6438,芒市/1645,/,昆明
844,TV9893,B6438,拉萨/1100,/,昆明
845,TV9894,B6438,昆明/2015,/,拉萨
846,UO3273,,香港/1845,/,昆明
847,UO3274,,昆明/0805,/,香港
848,ZH9265,B6740,西安/0835,/,昆明
849,ZH9266,B6740,昆明/1245,/,西安
850,ZH9411,B6856,深圳/0710,/,昆明
851,ZH9412,B6856,昆明/1100,/,深圳
852,ZH9413,B5381,深圳/1405,/,昆明
853,ZH9414,B5381,昆明/1730,/,深圳
854,ZH9415,B1713,深圳/2005,/,昆明
855,ZH9416,B1517,昆明/0845,/,深圳
856,ZH9451,B5360,广州/2005,/,昆明
857,ZH9455,B6568,广州/1850,/,昆明
858,ZH9456,B6935,昆明/2245,/,广州
859,ZH9531,B1757,无锡/1510,/,昆明
860,ZH9532,B1757,昆明/1920,/,无锡
861,ZH9533,B1602,无锡/1105,/,昆明
862,ZH9534,B1602,昆明/1510,/,无锡
863,ZH9561,B5776,南京/0820,/,昆明
864,ZH9562,B5776,昆明/1210,/,南京
865,ZH9713,B6690,昆明/1005,/,太原
866,ZH9714,B6615,太原/2020,/,昆明
867,ZH9773,B8636,南昌/0955,/,昆明
868,ZH9774,B8636,昆明/1330,/,南昌
869,ZH9789,B6935,泉州/1405,/,昆明
870,ZH9790,B6392,昆明/0905,/,泉州
871,ZH9793,B9909,泉州/1000,/,昆明
872,ZH9794,B9909,昆明/1340,/,泉州
