昆明机场飞行动态,,,,,
,,,,,2017年07月09日
216,CA4176,B6793,沈阳/1130,/,昆明
217,CA4275,B8338,昆明/1545,/,哈尔滨
218,CA4276,B8338,哈尔滨/0925,/,昆明
219,CA4413,B6828,成都/1115,/,昆明
220,CA4414,B6828,昆明/1355,/,成都
221,CA4417,B1852,成都/2105,/,昆明
222,CA4418,B6822,昆明/0850,/,成都
223,CA4459,B6847,成都/2155,/,昆明
224,CA4460,B6793,昆明/1825,/,成都
225,CA8929,,郑州/1100,/,昆明
226,CA8930,,昆明/1450,/,郑州
227,CF9017,B2824,昆明/0005,/,南京
228,CF9018,B2827,南京/0600,/,昆明
229,CZ3247,B5836,桂林/1220,/,昆明
230,CZ3248,B5836,昆明/1500,/,桂林
231,CZ3407,B6342,广州/1355,/,昆明
232,CZ3408,B6342,昆明/1735,/,广州
233,CZ3409,B6292,广州/0820,/,昆明
234,CZ3410,B6292,昆明/1155,/,广州
235,CZ3415,B1925,广州/1135,/,昆明
236,CZ3416,B1925,昆明/1545,/,广州
237,CZ3419,B1653,广州/2125,/,昆明
238,CZ3420,B6203,昆明/0735,/,广州
239,CZ3431,B8639,海口/0805,/,昆明
240,CZ3432,B8639,昆明/1055,/,海口
241,CZ3449,B6201,广州/1510,/,昆明
242,CZ3450,B6201,昆明/1845,/,广州
243,CZ3451,B1697,深圳/1345,昆明/1720,丽江
244,CZ3452,B1697,丽江/1915,昆明/2120,深圳
245,CZ3459,B2395,深圳/0800,/,昆明
246,CZ3460,B2395,昆明/1135,/,深圳
247,CZ3467,B6816,长沙/1825,/,昆明
248,CZ3468,B6816,昆明/2130,/,长沙
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3469,B5741,武汉/1405,/,昆明
250,CZ3470,B5741,昆明/1715,/,武汉
251,CZ3481,B6408,广州/0700,昆明/1030,大理
252,CZ3482,B6408,大理/1210,昆明/1410,广州
253,CZ3487,B6208,广州/1235,昆明/1615,丽江
254,CZ3488,B6208,丽江/1805,昆明/2010,广州
255,CZ3489,B6291,广州/1830,/,昆明
256,CZ3490,B6291,昆明/2210,/,广州
257,CZ3491,B2620,郑州/0755,昆明/1135,版纳
258,CZ3492,B2620,版纳/1325,昆明/1530,郑州
259,CZ3495,B5678,郑州/1355,/,昆明
260,CZ3496,B5678,昆明/1740,/,郑州
261,CZ3541,B2695,昆明/0835,/,武汉
262,CZ3542,B5191,武汉/2330,/,昆明
263,CZ3677,B6681,上海/0740,/,昆明
264,CZ3678,B6681,昆明/1205,/,上海
265,CZ3747,B5740,珠海/1945,/,昆明
266,CZ3748,B5740,昆明/2140,/,珠海
267,CZ3857,B5155,汕头/0840,/,昆明
268,CZ3858,B5155,昆明/1215,/,汕头
269,CZ3863,B5716,南宁/1835,/,昆明
270,CZ3864,B5716,昆明/2110,/,南宁
271,CZ3901,B6059,北京/0905,/,昆明
272,CZ3902,B6059,昆明/1345,/,北京
273,CZ3997,B6059,北京/1930,/,昆明
274,CZ3998,B6098,昆明/0915,/,北京
275,CZ6159,B6098,北京/1450,/,昆明
276,CZ6160,B6098,昆明/2005,/,北京
277,CZ6269,B6276,西安/1230,/,昆明
278,CZ6270,B6276,昆明/1550,/,西安
279,CZ6369,B2622,郑州/1300,昆明/1650,版纳
280,CZ6370,B2622,版纳/1855,昆明/2100,郑州
281,CZ6403,B6739,重庆/1305,/,昆明
282,CZ6404,B6739,昆明/1550,/,重庆
283,CZ6415,B6776,西安/1650,/,昆明
284,CZ6416,B6776,昆明/2005,/,西安
285,CZ6425,B1828,武汉/1040,/,昆明
286,CZ6426,B1828,昆明/1355,/,武汉
287,CZ6427,B6896,长沙/1440,/,昆明
288,CZ6428,B6896,昆明/1745,/,长沙
289,CZ6459,B6812,重庆/1320,/,昆明
290,CZ6460,B6812,昆明/1610,/,重庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,CZ6561,B5742,义乌/1630,/,昆明
292,CZ6562,B5742,昆明/2035,/,义乌
293,CZ6597,B8641,三亚/1750,/,昆明
294,CZ6598,B8641,昆明/2105,/,三亚
295,CZ6601,B5238,郑州/1820,/,昆明
296,CZ6602,B5238,昆明/2210,/,郑州
297,CZ6799,B8869,上海/1450,/,昆明
298,CZ6800,B8869,昆明/1945,/,上海
299,CZ6923,B1880,深圳/1840,/,昆明
300,CZ6924,B1880,昆明/2220,/,深圳
301,CZ6949,B1952,重庆/1505,/,昆明
302,CZ6950,B1952,昆明/1745,/,重庆
303,CZ8509,B6897,青岛/1945,/,昆明
304,CZ8510,B6655,昆明/0810,/,青岛
305,DR5313,B5830,昆明/0725,/,恩施
306,DR5314,B5830,恩施/1540,/,昆明
307,DR6501,B5812,昆明/1310,/,芒市
308,DR6502,B5812,芒市/1455,/,昆明
309,DR6503,B5812,昆明/1700,/,芒市
310,DR6504,B5812,芒市/1840,/,昆明
311,DR6505,B7088,昆明/1830,/,芒市
312,DR6506,B7088,芒市/2025,/,昆明
313,DR6507,B5812,昆明/0910,/,芒市
314,DR6508,B5812,芒市/1055,/,昆明
315,DR6509,B5829,昆明/0840,/,版纳
316,DR6510,B5829,版纳/1035,/,昆明
317,DR6511,B7088,昆明/2240,/,版纳
318,DR6512,B7088,版纳/0030,/,昆明
319,DR6515,B5829,昆明/1330,/,襄阳
320,DR6516,B5829,襄阳/2230,/,昆明
321,DR6521,B1595,昆明/0700,/,成都
322,DR6522,B1595,成都/2250,/,昆明
323,DR6523,B6109,昆明/1710,/,丽江
324,DR6524,B6109,丽江/2255,/,昆明
325,DR6529,B1597,昆明/0735,/,太原
326,DR6530,B1597,太原/1455,/,昆明
327,DR6533,B7865,昆明/0720,/,武汉
328,DR6534,B7866,武汉/2145,/,昆明
329,DR6537,B1597,昆明/1855,/,兰州
330,DR6538,B1597,兰州/2205,/,昆明
331,DR6559,B1593,昆明/1240,/,太原
332,DR6560,B1593,太原/2210,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,DR6561,B7867,昆明/1155,/,青岛
334,DR6562,B7867,青岛/2205,/,昆明
335,DR6569,B1593,昆明/0720,/,北海
336,DR6570,B1593,北海/0945,/,昆明
337,DR6577,B6110,昆明/0715,/,榆林
338,DR6578,B5811,榆林/1910,/,昆明
339,DR6579,B5812,昆明/2040,/,芒市
340,DR6580,B7088,芒市/1350,/,昆明
341,DR6591,B1960,昆明/0635,/,西安
342,DR6592,B1960,西安/2215,/,昆明
343,DZ6311,B7631,珠海/0700,/,昆明
344,DZ6312,B6981,昆明/2305,/,珠海
345,DZ6313,B7631,昆明/0945,/,长沙
346,DZ6314,B6981,长沙/2020,/,昆明
347,EU2223,B6163,成都/0645,/,昆明
348,EU2224,B6163,昆明/2325,/,成都
349,EU2225,B6163,昆明/1925,/,版纳
350,EU2226,B6163,版纳/2115,/,昆明
351,EU2721,B6163,昆明/0920,/,柳州
352,EU2722,B6163,柳州/1655,/,昆明
353,FD582,,廊曼/0900,/,昆明
354,FD583,,昆明/1320,/,廊曼
355,FM9397,B5799,长沙/1250,/,昆明
356,FM9398,B5799,昆明/1610,/,长沙
357,FM9429,B1968,衡阳/1420,/,昆明
358,FM9430,B1968,昆明/1725,/,衡阳
359,FM9451,B2570,上海/0900,/,昆明
360,FM9452,B2570,昆明/1400,/,上海
361,FM9453,B5261,上海/0815,昆明/1300,版纳
362,FM9454,B5261,版纳/1445,昆明/1640,上海
363,FM9539,B5130,温州/0740,/,昆明
364,FM9540,B5130,昆明/1200,/,温州
365,FM9541,B5185,郑州/0750,/,昆明
366,FM9542,B5185,昆明/1150,/,郑州
367,FU6509,B1433,福州/1815,/,昆明
368,FU6510,B1433,昆明/2225,/,福州
369,GJ8661,B8148,贵阳/2320,/,昆明
370,GJ8662,B8453,昆明/0655,/,贵阳
371,GJ8837,B8145,珠海/1150,/,昆明
372,GJ8838,B8145,昆明/1805,/,珠海
373,GJ8871,B1867,昆明/0805,/,临沂
374,GJ8872,B1867,临沂/1925,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,GS7661,B9948,西安/1925,/,昆明
376,GS7662,B9948,昆明/2250,/,西安
377,GS7855,B9963,天津/0825,/,昆明
378,GS7856,B9963,昆明/1325,/,天津
379,GS7857,B8776,西安/1040,/,昆明
380,GS7858,B8776,昆明/1405,/,西安
381,GS7875,B8075,西安/1640,/,昆明
382,GS7876,B8075,昆明/1950,/,西安
383,HO1017,B6861,大庸/1655,/,昆明
384,HO1018,B6861,昆明/1955,/,大庸
385,HO1047,B6619,毕节/1745,/,昆明
386,HO1048,B6619,昆明/1945,/,毕节
387,HO1093,B6395,上海/2105,/,昆明
388,HO1094,B6787,昆明/0740,/,上海
389,HO1095,B6717,毕节/1825,/,昆明
390,HO1096,B6717,昆明/2025,/,毕节
391,HO1099,B6395,上海/1200,/,昆明
392,HO1100,B6395,昆明/1635,/,上海
393,HO1121,B6670,上海/0835,/,昆明
394,HO1122,B6670,昆明/1255,/,上海
395,HO1681,B6572,毕节/1255,/,昆明
396,HO1682,B6572,昆明/1505,/,毕节
397,HU7087,B5082,海口/0740,/,昆明
398,HU7088,B5082,昆明/1035,/,海口
399,HU7111,B2491,北京/1540,/,昆明
400,HU7112,B2491,昆明/2025,/,北京
401,HU7163,B5371,深圳/0755,/,昆明
402,HU7164,B5371,昆明/1125,/,深圳
403,HU7211,B5358,北京/0810,/,昆明
404,HU7212,B5358,昆明/1255,/,北京
405,HU7235,B5481,广州/1600,/,昆明
406,HU7236,B5481,昆明/1930,/,广州
407,HU7311,B5611,北京/2130,/,昆明
408,HU7312,B5428,昆明/0700,/,北京
409,HU7889,B6808,深圳/1905,/,昆明
410,HU7890,B6808,昆明/2240,/,深圳
411,JD5155,B1643,丽江/1405,/,昆明
412,JD5156,B1643,昆明/1605,/,丽江
413,JD5157,B6858,杭州/0955,/,昆明
414,JD5158,B6858,昆明/1430,/,杭州
415,JD5165,B6181,丽江/0940,/,昆明
416,JD5166,B6181,昆明/1550,/,丽江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,JD5789,B8170,版纳/1005,/,昆明
418,JD5790,B8170,昆明/1220,/,版纳
419,JD5791,B6181,昆明/1145,/,芒市
420,JD5792,B6181,芒市/1340,/,昆明
421,KA760,,香港/0800,/,昆明
422,KA760,,香港/1155,/,昆明
423,KA761,,昆明/1530,/,香港
424,KA761,,昆明/0800,/,香港
425,KE885,,首尔/1830,/,昆明
426,KE886,,昆明/2355,/,首尔
427,KN2381,B1989,石家庄/0650,/,昆明
428,KN2382,B1990,昆明/2055,/,石家庄
429,KN5211,B1990,汉中/1755,/,昆明
430,KN5212,B1989,昆明/1110,/,汉中
431,KY8203,B5673,昆明/1200,/,南京
432,KY8204,B5673,南京/1600,/,昆明
433,KY8205,B5025,昆明/0905,/,济南
434,KY8206,B5025,济南/1955,/,昆明
435,KY8209,B7872,昆明/1255,/,版纳
436,KY8210,B7872,版纳/2220,/,昆明
437,KY8219,B5673,昆明/2125,/,深圳
438,KY8220,B5673,深圳/0830,/,昆明
439,KY8221,B6495,昆明/1725,/,重庆
440,KY8222,B6495,重庆/2005,/,昆明
441,KY8229,B2678,昆明/0800,/,腾冲
442,KY8230,B2678,腾冲/1620,/,昆明
443,KY8231,B7871,昆明/1640,/,丽江
444,KY8232,B7871,丽江/2345,/,昆明
445,KY8233,B5672,昆明/1355,/,太原
446,KY8234,B7873,太原/2000,/,昆明
447,KY8235,B2669,昆明/0815,/,杭州
448,KY8236,B2669,杭州/1215,/,昆明
449,KY8239,B5702,昆明/1620,/,青岛
450,KY8240,B5702,青岛/2050,/,昆明
451,KY8243,B2678,昆明/1815,/,普洱
452,KY8244,B2678,普洱/1950,/,昆明
453,KY8245,B2679,昆明/1310,/,芒市
454,KY8246,B2679,芒市/1450,/,昆明
455,KY8247,B2678,昆明/2155,/,芒市
456,KY8248,B2678,芒市/2345,/,昆明
457,KY8249,B7870,昆明/2010,/,丽江
458,KY8250,B7870,版纳/2335,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8251,B7872,昆明/0800,/,保山
460,KY8252,B7872,保山/0940,/,昆明
461,KY8253,B1926,昆明/0810,/,西安
462,KY8254,B1926,西安/1120,/,昆明
463,KY8255,B7871,昆明/0900,/,临沧
464,KY8256,B7871,临沧/1055,/,昆明
465,KY8257,B6492,昆明/0825,/,郑州
466,KY8258,B6492,郑州/1210,/,昆明
467,KY8261,B7089,昆明/0700,/,重庆
468,KY8262,B7089,重庆/1610,/,昆明
469,KY8265,B2669,昆明/1650,/,杭州
470,KY8266,B2669,杭州/2055,/,昆明
471,KY8269,B1459,昆明/1910,/,丽江
472,KY8270,B1459,版纳/2255,/,昆明
473,KY8273,B6495,昆明/1020,/,武汉
474,KY8274,B6495,武汉/1340,/,昆明
475,KY8275,B1991,昆明/1410,/,济南
476,KY8276,B1991,济南/1905,/,昆明
477,KY8281,B1926,昆明/1440,/,上海
478,KY8282,B1926,上海/1915,/,昆明
479,KY8283,B5702,昆明/0740,/,上海
480,KY8284,B5702,上海/1155,/,昆明
481,KY8285,B6493,昆明/2240,/,广州
482,KY8286,B6495,广州/0645,/,昆明
483,KY8295,B6493,昆明/0705,/,重庆
484,KY8296,B6493,重庆/1620,/,昆明
485,KY8297,B5026,昆明/0940,/,石家庄
486,KY8298,B5026,石家庄/2010,/,昆明
487,KY8301,B2679,昆明/1840,/,惠州
488,KY8302,B2679,惠州/2130,/,昆明
489,KY8307,B6492,昆明/1650,/,南昌
490,KY8308,B1991,南昌/0940,/,昆明
491,KY8315,B7870,昆明/0720,/,腾冲
492,KY8316,B7870,腾冲/1805,/,昆明
493,KY8321,B5672,昆明/0815,/,成都
494,KY8322,B5672,成都/1045,/,昆明
495,KY8333,B1507,昆明/1000,/,西安
496,KY8334,B1507,西安/2145,/,昆明
497,KY8341,B2667,昆明/0915,/,厦门
498,KY8342,B2667,厦门/1915,/,昆明
499,KY8351,B1459,昆明/0800,/,芒市
500,KY8352,B1459,芒市/1645,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MF8405,B5792,厦门/0805,/,昆明
502,MF8406,B5792,昆明/1150,/,厦门
503,MF8417,B5383,厦门/1200,/,昆明
504,MF8418,B5383,昆明/1540,/,厦门
505,MF8427,B5688,福州/0805,/,昆明
506,MF8428,B5688,昆明/1220,/,福州
507,MF8429,B5383,厦门/2100,/,昆明
508,MF8430,B5383,昆明/0805,/,厦门
509,MF8461,B6887,武汉/1555,/,昆明
510,MF8462,B6887,昆明/1915,/,武汉
511,MF8475,B5382,福州/1555,/,昆明
512,MF8476,B5319,昆明/2015,/,福州
513,MF8641,B5319,珠海/1705,/,昆明
514,MF8642,B5382,昆明/2010,/,珠海
515,MU2003,B6145,昆明/1000,/,首尔
516,MU2004,B6145,首尔/1515,/,昆明
517,MU2029,B1788,昆明/1445,/,曼德勒
518,MU2030,B5527,曼德勒/1315,/,昆明
519,MU2031,B5756,昆明/1400,/,仰光
520,MU2032,B5756,仰光/1725,/,昆明
521,MU2035,B6249,北京/0755,昆明/1300,达卡
522,MU2036,B6249,达卡/1635,昆明/2030,北京
523,MU2143,B5257,太原/0735,/,昆明
524,MU2144,B5258,昆明/1840,/,太原
525,MU215,B8231,昆明/0910,/,南京
526,MU2177,B8570,宁波/1415,/,昆明
527,MU2178,B8570,昆明/1825,/,宁波
528,MU2181,B6673,西安/0750,/,昆明
529,MU2182,B6673,昆明/1115,/,西安
530,MU2185,B1641,银川/1515,/,昆明
531,MU2186,B1641,昆明/1905,/,银川
532,MU2205,B1641,银川/0740,/,昆明
533,MU2206,B1641,昆明/1135,/,银川
534,MU2207,B9907,西安/1445,/,昆明
535,MU2208,B9907,昆明/1810,/,西安
536,MU2245,B2356,西宁/1950,/,昆明
537,MU2246,B2356,昆明/2315,/,西宁
538,MU2249,B6371,兰州/0715,/,昆明
539,MU2250,B6371,昆明/1035,/,兰州
540,MU2263,B5647,昆明/0945,/,西安
541,MU2264,B5647,西安/2100,/,昆明
542,MU2359,B2372,西宁/0705,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2360,B2372,昆明/1020,/,西宁
544,MU2361,B8977,西安/1815,/,昆明
545,MU2362,B8977,昆明/2130,/,西安
546,MU2433,B2333,宜昌/1700,/,昆明
547,MU2434,B2333,昆明/2020,/,宜昌
548,MU2493,B1422,武汉/1955,/,昆明
549,MU2494,B1422,昆明/1120,/,武汉
550,MU2495,B5475,成都/0755,/,昆明
551,MU2496,B5475,昆明/1040,/,成都
552,MU2497,B1422,武汉/0755,/,昆明
553,MU2498,B1422,昆明/2320,/,武汉
554,MU2561,B5263,昆明/1405,/,琅勃
555,MU2562,B5263,琅勃/1630,/,昆明
556,MU2565,B5802,昆明/1410,/,南宁
557,MU2566,B5802,南宁/2055,/,昆明
558,MU2567,B5527,广州/0630,昆明/1030,曼德勒
