昆明机场飞行动态,,,,,
,,,,,2017年06月26日
78,8L9841,B6198,昆明/0925,/,普洱
79,8L9842,B6198,普洱/1105,/,昆明
80,8L9849,B5823,昆明/0705,/,迪庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
81,8L9850,B5823,迪庆/0905,/,昆明
82,8L9851,B5249,昆明/1800,/,腾冲
83,8L9852,B5249,腾冲/1245,/,昆明
84,8L9855,B1587,昆明/1550,/,绵阳
85,8L9856,B1588,绵阳/0740,/,昆明
86,8L9857,B5272,昆明/1400,/,腾冲
87,8L9858,B5272,腾冲/1635,/,昆明
88,8L9861,B5359,昆明/0730,/,合肥
89,8L9862,B5359,合肥/1100,/,昆明
90,8L9863,B2677,昆明/0700,/,重庆
91,8L9864,B2677,重庆/1550,/,昆明
92,8L9865,B6221,昆明/0710,/,济南
93,8L9866,B6221,济南/1130,/,昆明
94,8L9869,B6198,昆明/1420,/,武汉
95,8L9870,B6198,武汉/2325,/,昆明
96,8L9873,B1563,昆明/0700,/,赣州
97,8L9874,B1563,赣州/1425,/,昆明
98,8L9875,B5292,昆明/1720,/,厦门
99,8L9876,B5292,厦门/2115,/,昆明
100,8L9883,B1586,昆明/1800,/,南京
101,8L9884,B1586,南京/2150,/,昆明
102,8L9887,B5732,昆明/0830,/,宜春
103,8L9888,B5732,宜春/1805,/,昆明
104,8L9889,B1825,昆明/1700,/,上海
105,8L9890,B1825,上海/2135,/,昆明
106,8L9891,B5409,昆明/0950,/,武汉
107,8L9892,B5409,武汉/2030,/,昆明
108,8L9897,B6221,昆明/1655,/,温州
109,8L9898,B6221,温州/2110,/,昆明
110,8L9903,B5805,版纳/2100,/,昆明
111,8L9904,B5805,昆明/1510,/,版纳
112,8L9905,B5292,版纳/0650,/,昆明
113,8L9906,B5272,昆明/2305,/,版纳
114,8L9907,B1563,版纳/0050,/,昆明
115,8L9908,B1563,昆明/2310,/,版纳
116,8L9909,B5292,版纳/1030,/,昆明
117,8L9910,B5292,昆明/0850,/,版纳
118,8L9913,B5810,版纳/2105,/,昆明
119,8L9914,B5810,昆明/1845,/,版纳
120,8L9921,B5805,昆明/1105,/,沧源
121,8L9922,B5805,沧源/1250,/,昆明
122,8L9923,B5823,昆明/1305,/,保山
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9924,B5823,保山/2145,/,昆明
124,8L9941,B5810,昆明/0650,/,大理
125,8L9942,B5810,大理/1655,/,昆明
126,8L9945,B5823,昆明/2355,/,成都
127,8L9946,B5825,成都/2350,/,昆明
128,8L9947,B1825,昆明/1025,/,成都
129,8L9948,B1825,成都/1310,/,昆明
130,8L9955,B6809,昆明/2200,/,郑州
131,8L9956,B7993,郑州/1410,/,昆明
132,8L9959,B7989,昆明/0725,/,安庆
133,8L9960,B7989,安庆/1545,/,昆明
134,8L9965,B1587,昆明/0715,/,三亚
135,8L9966,B1587,三亚/1030,/,昆明
136,8L9973,B7991,昆明/0705,/,郑州
137,8L9974,B6015,郑州/2230,/,昆明
138,8L9975,B5407,昆明/1900,/,广州
139,8L9976,B5407,广州/2230,/,昆明
140,8L9979,B5359,昆明/1620,/,深圳
141,8L9980,B5359,深圳/1955,/,昆明
142,8L9983,B2677,昆明/1930,/,西安
143,8L9984,B2677,西安/2255,/,昆明
144,8L9985,B8446,昆明/1530,/,太原
145,8L9986,B8446,太原/2245,/,昆明
146,8L9987,B8445,昆明/2130,/,北京
147,8L9988,B8446,北京/0620,/,昆明
148,8L9991,B6800,昆明/1215,/,兰州
149,8L9992,B6800,兰州/2310,/,昆明
150,8L9993,B7993,昆明/2155,/,西安
151,8L9994,B6809,西安/0625,/,昆明
152,9C8823,B6840,遵义/1415,/,昆明
153,9C8829,B6708,常德/1630,/,昆明
154,9C8830,B6708,昆明/1935,/,常德
155,9C8937,B1840,石家庄/1035,/,昆明
156,9C8938,B1840,昆明/1450,/,石家庄
157,9C8953,B1628,上海/0725,/,昆明
158,9C8954,B1628,昆明/1245,/,上海
159,A67105,B8318,昆明/0940,/,南昌
160,A67106,B8285,南昌/1445,/,昆明
161,A67107,B8285,昆明/1825,/,郑州
162,A67108,B8285,郑州/2245,/,昆明
163,A67113,B8432,昆明/0725,/,临沂
164,A67114,B8432,临沂/2015,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,AK101,,VMKK/1305,/,昆明
166,AK102,,昆明/1740,/,吉隆坡
167,B7289,,高雄/0735,/,昆明
168,B7290,,昆明/1210,/,高雄
169,BK2715,B5842,昆明/1010,/,南京
170,BK2716,B5842,南京/1400,/,昆明
171,BK2743,B5843,昆明/1425,/,版纳
172,BK2744,B5843,版纳/1615,/,昆明
173,BK2797,B5842,长沙/0705,/,昆明
174,BK2798,B5842,昆明/1810,/,长沙
175,BK2897,B5843,天津/0945,/,昆明
176,BK2898,B5843,昆明/1820,/,天津
177,CA1401,B1418,天津/1530,/,昆明
178,CA1402,B1418,昆明/2020,/,天津
179,CA1403,B5176,北京/0630,/,昆明
180,CA1404,B5176,昆明/1140,/,北京
181,CA1467,,天津/1240,/,昆明
182,CA1468,,昆明/1720,/,天津
183,CA1481,,运城/1120,/,昆明
184,CA1487,B5213,达县/1215,/,昆明
185,CA1488,B5213,昆明/1510,/,达县
186,CA1751,B6032,杭州/0715,/,昆明
187,CA1752,B6745,昆明/1230,/,杭州
188,CA1753,B6024,杭州/1455,/,昆明
189,CA1754,B6024,昆明/1940,/,杭州
190,CA1937,B6918,上海/1555,/,昆明
191,CA1938,B6918,昆明/2100,/,上海
192,CA1955,B6745,温州/0800,/,昆明
193,CA1956,B6032,昆明/1210,/,温州
194,CA1987,B8743,温州/1730,/,昆明
195,CA1988,B8743,昆明/2205,/,温州
196,CA415,B6225,成都/0815,昆明/1050,仰光
197,CA415,,昆明/0800,/,仰光
198,CA416,,仰光/0800,/,昆明
199,CA416,B6225,仰光/1400,昆明/1720,成都
200,CA4171,B6767,昆明/0725,/,北京
201,CA4172,B6767,北京/1155,/,昆明
202,CA4173,B6767,昆明/1645,/,北京
203,CA4174,B6767,北京/2120,/,昆明
204,CA4175,B8491,昆明/0710,/,沈阳
205,CA4176,B8491,沈阳/1130,/,昆明
206,CA4275,B6793,昆明/1545,/,哈尔滨
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CA4276,B6793,哈尔滨/0925,/,昆明
208,CA4413,B6228,成都/1115,/,昆明
209,CA4414,B6228,昆明/1355,/,成都
210,CA4417,B1686,成都/2105,/,昆明
211,CA4418,B6967,昆明/0850,/,成都
212,CA4459,B9918,成都/2155,/,昆明
213,CA4460,B8491,昆明/1825,/,成都
214,CA8929,,郑州/1100,/,昆明
215,CA8930,,昆明/1450,/,郑州
216,CZ3247,B5738,桂林/1220,/,昆明
217,CZ3248,B5738,昆明/1500,/,桂林
218,CZ3407,B6622,广州/1355,/,昆明
219,CZ3408,B6622,昆明/1735,/,广州
220,CZ3409,B6067,广州/0820,/,昆明
221,CZ3410,B6067,昆明/1155,/,广州
222,CZ3415,B5741,广州/1135,/,昆明
223,CZ3416,B5741,昆明/1515,/,广州
224,CZ3419,B6020,广州/2125,/,昆明
225,CZ3420,B6288,昆明/0735,/,广州
226,CZ3431,B8548,海口/0805,/,昆明
227,CZ3432,B8548,昆明/1055,/,海口
228,CZ3449,B9932,广州/1510,/,昆明
229,CZ3450,B9932,昆明/1845,/,广州
230,CZ3451,B2391,深圳/1345,昆明/1720,丽江
231,CZ3452,B2391,丽江/1915,/,昆明
232,CZ3459,B6912,深圳/0800,/,昆明
233,CZ3460,B6912,昆明/1135,/,深圳
234,CZ3467,B6303,长沙/1825,/,昆明
235,CZ3468,B6303,昆明/2130,/,长沙
236,CZ3481,B6200,广州/0700,昆明/1030,大理
237,CZ3482,B6200,大理/1210,昆明/1410,广州
238,CZ3487,B6019,广州/1235,昆明/1615,丽江
239,CZ3488,B6019,丽江/1805,昆明/2010,广州
240,CZ3489,B6683,广州/1830,/,昆明
241,CZ3490,B6683,昆明/2210,/,广州
242,CZ3491,B2916,郑州/0755,昆明/1135,版纳
243,CZ3492,B2916,版纳/1325,昆明/1530,郑州
244,CZ3541,B2694,昆明/0755,/,武汉
245,CZ3542,B5189,武汉/2320,/,昆明
246,CZ3677,B6682,上海/0740,/,昆明
247,CZ3678,B6682,昆明/1205,/,上海
248,CZ3747,B5310,珠海/1840,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3748,B5310,昆明/2140,/,珠海
250,CZ3857,B5748,汕头/0840,/,昆明
251,CZ3858,B5748,昆明/1215,/,汕头
252,CZ3863,B5746,南宁/1835,/,昆明
253,CZ3864,B5746,昆明/2110,/,南宁
254,CZ3901,B6098,北京/0905,/,昆明
255,CZ3902,B6098,昆明/1345,/,北京
256,CZ3997,B6098,北京/1930,/,昆明
257,CZ3998,B6111,昆明/0915,/,北京
258,CZ6159,B6629,北京/1450,/,昆明
259,CZ6160,B6629,昆明/2005,/,北京
260,CZ6269,B8847,西安/1230,/,昆明
261,CZ6270,B8847,昆明/1550,/,西安
262,CZ6369,B2620,郑州/1300,昆明/1650,版纳
263,CZ6370,B2620,版纳/1855,昆明/2100,郑州
264,CZ6403,B6776,重庆/1305,/,昆明
265,CZ6404,B6776,昆明/1550,/,重庆
266,CZ6415,B6739,西安/1650,/,昆明
267,CZ6416,B6739,昆明/2005,/,西安
268,CZ6425,B6896,武汉/1040,/,昆明
269,CZ6426,B6896,昆明/1355,/,武汉
270,CZ6427,B9958,长沙/1440,/,昆明
271,CZ6428,B9958,昆明/1820,/,长沙
272,CZ6459,B9960,重庆/1320,/,昆明
273,CZ6460,B9960,昆明/1610,/,重庆
274,CZ656X,B5156,昆明/1030,/,义乌
275,CZ656Y,B5156,南宁/1235,/,昆明
276,CZ6597,B8638,三亚/1750,/,昆明
277,CZ6598,B8638,昆明/2105,/,三亚
278,CZ6601,B1979,郑州/1820,/,昆明
279,CZ6602,B1979,昆明/2210,/,郑州
280,CZ6799,B8869,上海/1450,/,昆明
281,CZ6800,B8869,昆明/1945,/,上海
282,CZ6923,B6355,深圳/1840,/,昆明
283,CZ6924,B6355,昆明/2220,/,深圳
284,CZ6949,B5770,重庆/1505,/,昆明
285,CZ6950,B5770,昆明/1745,/,重庆
286,CZ8510,B6583,昆明/0810,/,青岛
287,DR5313,B5830,昆明/0725,/,恩施
288,DR5314,B5830,恩施/1540,/,昆明
289,DR6501,B6109,昆明/1310,/,芒市
290,DR6502,B6109,芒市/1455,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,DR6503,B6109,昆明/1700,/,芒市
292,DR6504,B6109,芒市/1840,/,昆明
293,DR6505,B5830,昆明/1830,/,芒市
294,DR6506,B5830,芒市/2025,/,昆明
295,DR6507,B6109,昆明/0910,/,芒市
296,DR6508,B6109,芒市/1055,/,昆明
297,DR6509,B5829,昆明/0840,/,版纳
298,DR6510,B5829,版纳/1035,/,昆明
299,DR6511,B5830,昆明/2240,/,版纳
300,DR6512,B5830,版纳/0030,/,昆明
301,DR6515,B5829,昆明/1330,/,襄阳
302,DR6516,B5829,襄阳/2230,/,昆明
303,DR6521,B1593,昆明/0700,/,成都
304,DR6522,B1593,成都/2250,/,昆明
305,DR6523,B5811,昆明/1710,/,丽江
306,DR6524,B5811,丽江/2255,/,昆明
307,DR6529,B1597,昆明/0735,/,太原
308,DR6530,B1597,太原/1455,/,昆明
309,DR6533,B7865,昆明/0720,/,武汉
310,DR6534,B7865,武汉/2145,/,昆明
311,DR6537,B1597,昆明/1855,/,兰州
312,DR6538,B1597,兰州/2205,/,昆明
313,DR6559,B1595,昆明/1240,/,太原
314,DR6560,B1595,太原/2210,/,昆明
315,DR6561,B7866,昆明/1155,/,青岛
316,DR6562,B7866,青岛/2205,/,昆明
317,DR6569,B1595,昆明/0720,/,北海
318,DR6570,B1595,北海/0945,/,昆明
319,DR6577,B6110,昆明/0715,/,榆林
320,DR6578,B5812,榆林/1910,/,昆明
321,DR6579,B6109,昆明/2040,/,芒市
322,DR6580,B5811,芒市/1350,/,昆明
323,DR6591,B7088,昆明/0635,/,西安
324,DR6592,B7088,西安/2215,/,昆明
325,EU2223,B6940,成都/0635,/,昆明
326,EU2224,B6940,昆明/2325,/,成都
327,EU2225,B6940,昆明/1925,/,版纳
328,EU2226,B6940,版纳/2115,/,昆明
329,EU222V,B6229,昆明/0900,/,成都
330,EU2721,B6940,昆明/0920,/,柳州
331,EU2722,B6940,柳州/1655,/,昆明
332,FD582,,廊曼/0900,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,FD583,,昆明/1320,/,廊曼
334,FM9397,B6107,长沙/1250,/,昆明
335,FM9398,B6107,昆明/1610,/,长沙
336,FM9429,B5320,衡阳/1420,/,昆明
337,FM9430,B5320,昆明/1725,/,衡阳
338,FM9451,B2570,上海/0900,/,昆明
339,FM9452,B2570,昆明/1350,/,上海
340,FM9453,B5261,上海/0815,昆明/1300,版纳
341,FM9454,B5261,版纳/1445,昆明/1650,上海
342,FM9539,B2688,温州/0740,/,昆明
343,FM9540,B2688,昆明/1200,/,温州
344,FM9541,B7397,郑州/0750,/,昆明
345,FM9542,B7397,昆明/1150,/,郑州
346,FU6509,B7395,福州/1815,/,昆明
347,FU6510,B7395,昆明/2225,/,福州
348,GJ8661,B1869,贵阳/2320,/,昆明
349,GJ8662,B1676,昆明/0730,/,贵阳
350,GJ8689,B8148,昆明/0805,/,徐州
351,GJ8690,B8148,徐州/1940,/,昆明
352,GS7653,B1659,西安/0805,/,昆明
353,GS7654,B1659,昆明/1140,/,西安
354,GS7661,B9983,西安/1925,/,昆明
355,GS7662,B9983,昆明/2250,/,西安
356,GS7855,B8959,天津/0825,/,昆明
357,GS7856,B8959,昆明/1325,/,天津
358,GS7857,B8066,西安/1040,/,昆明
359,GS7858,B8066,昆明/1405,/,西安
360,GS7875,B1618,西安/1640,/,昆明
361,GS7876,B1618,昆明/1950,/,西安
362,HO1019,B6717,大庸/1635,/,昆明
363,HO1020,B6717,昆明/1930,/,大庸
364,HO1091,B8408,上海/1610,/,昆明
365,HO1092,B8408,昆明/2025,/,上海
366,HO1093,B6768,上海/2105,/,昆明
367,HO1094,B8035,昆明/0740,/,上海
368,HO1095,B9978,毕节/1640,/,昆明
369,HO1096,B9978,昆明/1840,/,毕节
370,HO1099,B6768,上海/1200,/,昆明
371,HO1100,B6768,昆明/1635,/,上海
372,HO1121,B6640,上海/0835,/,昆明
373,HO1122,B6640,昆明/1255,/,上海
374,HO1681,B6949,毕节/1255,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,HO1682,B6949,昆明/1505,/,毕节
376,HU7087,B5687,海口/0740,/,昆明
377,HU7088,B5687,昆明/1035,/,海口
378,HU7089,B5611,海口/1940,/,昆明
379,HU7090,B5611,昆明/2240,/,海口
380,HU7111,B1725,北京/1540,/,昆明
381,HU7112,B1725,昆明/2025,/,北京
382,HU7163,B1785,深圳/0755,/,昆明
383,HU7164,B1785,昆明/1125,/,深圳
384,HU7211,B2723,北京/0810,/,昆明
385,HU7212,B2723,昆明/1255,/,北京
386,HU7235,B5710,广州/1600,/,昆明
387,HU7236,B5710,昆明/1930,/,广州
388,HU7311,B1549,北京/2130,/,昆明
389,HU7312,B5427,昆明/0710,/,北京
390,JD5155,B6403,丽江/1405,/,昆明
391,JD5156,B6403,昆明/1605,/,丽江
392,JD5157,B8678,杭州/1000,/,昆明
393,JD5158,B8678,昆明/1430,/,杭州
394,JD5165,B6182,丽江/0940,/,昆明
395,JD5166,B6182,昆明/1550,/,丽江
396,JD5789,B8072,版纳/1005,/,昆明
397,JD5790,B8072,昆明/1220,/,版纳
398,JD5791,B6182,昆明/1145,/,芒市
399,JD5792,B6182,芒市/1340,/,昆明
400,KA760,,香港/0800,/,昆明
401,KA760,,香港/1155,/,昆明
402,KA761,,昆明/1530,/,香港
403,KA761,,昆明/0800,/,香港
404,KE885,,首尔/1830,/,昆明
405,KE886,,昆明/2355,/,首尔
406,KY8203,B5673,昆明/1200,/,南京
407,KY8204,B5673,南京/1600,/,昆明
408,KY8205,B5025,昆明/0905,/,济南
409,KY8206,B5025,济南/1955,/,昆明
410,KY8209,B7870,昆明/1300,/,版纳
411,KY8210,B7870,版纳/2220,/,昆明
412,KY8219,B5673,昆明/2125,/,深圳
413,KY8220,B5673,深圳/0830,/,昆明
414,KY8221,B6492,昆明/1725,/,重庆
415,KY8222,B6492,重庆/2005,/,昆明
416,KY8229,B2678,昆明/0800,/,腾冲
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KY8230,B2678,腾冲/1620,/,昆明
418,KY8231,B7871,昆明/1640,/,丽江
419,KY8232,B7871,丽江/2345,/,昆明
420,KY8233,B1926,昆明/1355,/,太原
421,KY8234,B6493,太原/2000,/,昆明
422,KY8235,B2669,昆明/0815,/,杭州
423,KY8236,B2669,杭州/1215,/,昆明
424,KY8239,B7089,昆明/1620,/,青岛
425,KY8240,B7089,青岛/2050,/,昆明
426,KY8243,B2678,昆明/1815,/,普洱
427,KY8244,B2678,普洱/1950,/,昆明
428,KY8245,B7871,昆明/1310,/,芒市
429,KY8246,B7871,芒市/1450,/,昆明
430,KY8247,B2678,昆明/2155,/,芒市
431,KY8248,B2678,芒市/2345,/,昆明
432,KY8249,B7872,昆明/2010,/,丽江
433,KY8250,B7872,版纳/2335,/,昆明
434,KY8251,B7870,昆明/0800,/,保山
435,KY8252,B7870,保山/0940,/,昆明
436,KY8253,B1991,昆明/0810,/,西安
437,KY8254,B1991,西安/1120,/,昆明
438,KY8255,B7871,昆明/0900,/,临沧
439,KY8256,B7871,临沧/1055,/,昆明
440,KY8257,B7089,昆明/0825,/,郑州
441,KY8258,B7089,郑州/1210,/,昆明
442,KY8261,B6491,昆明/0700,/,重庆
443,KY8262,B6491,重庆/1610,/,昆明
444,KY8265,B2669,昆明/1650,/,杭州
445,KY8266,B2669,杭州/2055,/,昆明
446,KY8269,B2679,昆明/1910,/,丽江
447,KY8270,B2679,版纳/2255,/,昆明
448,KY8273,B6492,昆明/1020,/,武汉
449,KY8274,B6492,武汉/1340,/,昆明
450,KY8275,B6495,昆明/1410,/,济南
451,KY8276,B6495,济南/1905,/,昆明
452,KY8281,B1991,昆明/1440,/,上海
453,KY8282,B1991,上海/1915,/,昆明
454,KY8283,B5702,昆明/0740,/,上海
455,KY8284,B5702,上海/1155,/,昆明
456,KY8285,B1507,昆明/2240,/,广州
457,KY8286,B6492,广州/0645,/,昆明
458,KY8295,B1507,昆明/0705,/,重庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8296,B1507,重庆/1620,/,昆明
460,KY8297,B5026,昆明/0940,/,石家庄
461,KY8298,B5026,石家庄/2010,/,昆明
462,KY8301,B1459,昆明/1840,/,惠州
463,KY8302,B1459,惠州/2130,/,昆明
464,KY8307,B5702,昆明/1650,/,南昌
465,KY8308,B6495,南昌/0940,/,昆明
466,KY8313,B2679,昆明/0800,/,腾冲
467,KY8314,B2679,腾冲/1650,/,昆明
468,KY8315,B7872,昆明/0720,/,腾冲
469,KY8316,B7872,腾冲/1805,/,昆明
470,KY8321,B1926,昆明/0815,/,成都
471,KY8322,B1926,成都/1045,/,昆明
472,KY8333,B7873,昆明/1000,/,西安
473,KY8334,B7873,西安/2145,/,昆明
474,KY8341,B2667,昆明/0915,/,厦门
475,KY8342,B2667,厦门/1915,/,昆明
476,MF8405,B5216,厦门/0805,/,昆明
477,MF8406,B5029,昆明/1150,/,厦门
478,MF8417,B5382,厦门/1200,/,昆明
479,MF8418,B5382,昆明/1540,/,厦门
480,MF8427,B5029,福州/0805,/,昆明
481,MF8428,B5216,昆明/1220,/,福州
482,MF8429,B5605,厦门/2055,/,昆明
483,MF8430,B5382,昆明/0805,/,厦门
484,MF8461,B6889,武汉/1555,/,昆明
485,MF8462,B6889,昆明/1915,/,武汉
486,MF8475,B5563,福州/1555,/,昆明
487,MF8476,B5791,昆明/2015,/,福州
488,MF8641,B5791,珠海/1705,/,昆明
489,MF8642,B5563,昆明/2010,/,珠海
490,MU2000,B2503,昆明/0900,/,昆明
491,MU2029,B6149,昆明/1445,/,曼德勒
492,MU2030,B1788,曼德勒/1315,/,昆明
493,MU2031,B5683,昆明/1400,/,仰光
494,MU2032,B5683,仰光/1725,/,昆明
495,MU2035,B6143,北京/0755,昆明/1300,达卡
496,MU2036,B6143,达卡/1635,昆明/2030,北京
497,MU2143,B5258,太原/0735,/,昆明
498,MU2144,B5258,昆明/1940,/,太原
499,MU216,B8226,南京/1630,/,昆明
500,MU2177,B6880,宁波/1415,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2178,B6880,昆明/1825,/,宁波
502,MU2185,B9942,银川/1505,/,昆明
503,MU2186,B9942,昆明/1850,/,银川
504,MU2205,B9942,银川/0740,/,昆明
505,MU2206,B9942,昆明/1135,/,银川
506,MU2207,B1838,西安/1445,/,昆明
507,MU2208,B1838,昆明/1810,/,西安
508,MU2245,B6693,西宁/1950,/,昆明
509,MU2246,B6693,昆明/2315,/,西宁
510,MU2249,B2209,兰州/0715,/,昆明
511,MU2250,B2209,昆明/1035,/,兰州
512,MU2263,B5796,昆明/0945,/,西安
513,MU2264,B5796,西安/2100,/,昆明
514,MU2359,B6693,西宁/0705,/,昆明
515,MU2360,B6693,昆明/1020,/,西宁
516,MU2361,B1837,西安/1815,/,昆明
517,MU2362,B1837,昆明/2130,/,西安
518,MU2433,B2333,宜昌/1700,/,昆明
519,MU2434,B2333,昆明/2020,/,宜昌
520,MU2485,B6017,武汉/1200,/,昆明
521,MU2486,B6017,昆明/1525,/,武汉
522,MU2493,B7876,武汉/1955,/,昆明
523,MU2494,B7876,昆明/1120,/,武汉
524,MU2495,B5199,成都/0755,/,昆明
525,MU2496,B5199,昆明/1035,/,成都
526,MU2497,B7876,武汉/0755,/,昆明
527,MU2498,B7876,昆明/2320,/,武汉
528,MU2567,B5527,广州/0630,昆明/1030,曼德勒
529,MU2568,B6149,曼德勒/1730,昆明/2155,广州
530,MU2573,B1792,北京/0910,昆明/1430,万象
531,MU2574,B1792,万象/1715,昆明/2030,北京
532,MU2589,B1791,昆明/0805,/,万象
533,MU2590,B1791,万象/1050,/,昆明
534,MU2592,B1836,普吉/0530,/,昆明
535,MU2593,B1789,昆明/1430,/,清迈
536,MU2594,B1789,清迈/1730,/,昆明
537,MU2595,B6149,昆明/0630,/,清迈
538,MU2596,B6149,清迈/0930,/,昆明
539,MU2597,B6145,昆明/1440,/,清莱
540,MU2598,B6145,清莱/1735,/,昆明
541,MU2705,B6456,南京/0730,昆明/1130,丽江
542,MU2706,B6456,丽江/1330,昆明/1535,南京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2715,B6756,长沙/1345,/,昆明
544,MU2716,B6756,昆明/1655,/,长沙
545,MU2725,B9950,南京/1225,/,昆明
546,MU2726,B9950,昆明/0830,/,南京
547,MU2735,B2410,长沙/1630,/,昆明
548,MU2736,B2410,昆明/1935,/,长沙
549,MU2745,B8387,长沙/1750,/,昆明
550,MU2746,B8387,昆明/2110,/,长沙
551,MU2755,B6463,南京/1705,昆明/2055,版纳
552,MU2756,B6472,版纳/0840,昆明/1040,南京
553,MU2765,B6757,南京/1835,/,昆明
554,MU2766,B6757,昆明/0735,/,南京
555,MU2785,B6637,南京/2130,/,昆明
556,MU2786,B9950,昆明/1630,/,南京
557,MU2975,B6639,无锡/1015,/,昆明
558,MU2976,B6639,昆明/1425,/,重庆
