昆明机场飞行动态,,,,,
,,,,,2017年06月28日
52,3U8930,B6956,长沙/1855,/,昆明
53,3U8947,B6697,昆明/0655,/,济南
54,3U8948,B6697,济南/1050,/,昆明
55,3U8957,B6732,昆明/1520,/,台北
56,3U8958,B6732,台北/1910,/,昆明
57,3U8967,B6449,昆明/1255,/,重庆
58,3U8968,B6449,重庆/2355,/,昆明
59,8L9519,B5292,昆明/1105,/,芒市
60,8L9520,B5292,芒市/1250,/,昆明
61,8L9556,B6809,海口/0700,/,昆明
62,8L9595,B7992,昆明/0900,/,吉隆坡
63,8L9596,B7992,吉隆坡/1335,/,昆明
64,8L9597,B7992,昆明/2350,/,曼谷
65,8L9623,B7991,昆明/1045,/,杭州
66,8L9624,B7991,杭州/1445,/,昆明
67,8L9647,B8445,昆明/0710,/,淮安
68,8L9648,B8445,淮安/1530,/,昆明
69,8L9651,B6809,昆明/0950,/,郑州
70,8L9652,B7991,郑州/0705,/,昆明
71,8L9655,B7167,昆明/0610,/,忻州
72,8L9656,B7167,忻州/1735,/,昆明
73,8L9689,B6221,昆明/1345,/,合肥
74,8L9690,B6221,合肥/1915,/,昆明
75,8L9709,B5732,昆明/0640,/,连城
76,8L9710,B5732,连城/1435,/,昆明
77,8L9801,B5292,昆明/2355,/,丽江
78,8L9802,B5248,丽江/0715,/,昆明
79,8L9805,B6947,昆明/1400,/,丽江
80,8L9806,B6947,丽江/1130,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
81,8L9841,B5272,昆明/0925,/,普洱
82,8L9842,B5272,普洱/1105,/,昆明
83,8L9849,B5823,昆明/0705,/,迪庆
84,8L9850,B5823,迪庆/0905,/,昆明
85,8L9851,B1563,昆明/1555,/,腾冲
86,8L9852,B5249,腾冲/1245,/,昆明
87,8L9855,B1587,昆明/1550,/,绵阳
88,8L9856,B7990,绵阳/0740,/,昆明
89,8L9857,B5248,昆明/1255,/,腾冲
90,8L9858,B5248,腾冲/1455,/,昆明
91,8L9861,B5359,昆明/0730,/,合肥
92,8L9862,B5359,合肥/1100,/,昆明
93,8L9863,B6198,昆明/0700,/,重庆
94,8L9864,B6198,重庆/1550,/,昆明
95,8L9865,B2677,昆明/0710,/,济南
96,8L9866,B2677,济南/1130,/,昆明
97,8L9869,B7990,昆明/1420,/,武汉
98,8L9870,B7990,武汉/2325,/,昆明
99,8L9873,B8446,昆明/0700,/,赣州
100,8L9874,B8446,赣州/1425,/,昆明
101,8L9875,B2677,昆明/1720,/,厦门
102,8L9876,B2677,厦门/2115,/,昆明
103,8L9883,B8446,昆明/1800,/,南京
104,8L9884,B8446,南京/2150,/,昆明
105,8L9887,B6800,昆明/0830,/,宜春
106,8L9888,B6800,宜春/1740,/,昆明
107,8L9889,B1586,昆明/1655,/,上海
108,8L9890,B1586,上海/2135,/,昆明
109,8L9891,B5409,昆明/0950,/,武汉
110,8L9892,B5409,武汉/2030,/,昆明
111,8L9893,B1587,昆明/0715,/,珠海
112,8L9894,B1587,珠海/1010,/,昆明
113,8L9897,B5359,昆明/1655,/,温州
114,8L9898,B5359,温州/2110,/,昆明
115,8L9903,B5292,版纳/2100,/,昆明
116,8L9904,B5292,昆明/1450,/,版纳
117,8L9905,B1563,版纳/0650,/,昆明
118,8L9906,B5272,昆明/2305,/,版纳
119,8L9907,B5249,版纳/0050,/,昆明
120,8L9908,B5249,昆明/2255,/,版纳
121,8L9909,B6221,版纳/1105,/,昆明
122,8L9910,B6221,昆明/0900,/,版纳
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
123,8L9913,B5248,版纳/1950,/,昆明
124,8L9914,B5248,昆明/1800,/,版纳
125,8L9921,B1563,昆明/1105,/,沧源
126,8L9922,B1563,沧源/1250,/,昆明
127,8L9923,B5823,昆明/1305,/,保山
128,8L9924,B5823,保山/2145,/,昆明
129,8L9941,B5810,昆明/0650,/,大理
130,8L9942,B5810,大理/1655,/,昆明
131,8L9945,B6221,昆明/2355,/,成都
132,8L9946,B6212,成都/2350,/,昆明
133,8L9947,B1586,昆明/1025,/,成都
134,8L9948,B1586,成都/1310,/,昆明
135,8L9955,B7988,昆明/2155,/,郑州
136,8L9956,B6015,郑州/1410,/,昆明
137,8L9959,B7988,昆明/0725,/,安庆
138,8L9960,B7988,安庆/1540,/,昆明
139,8L9965,B5971,昆明/0715,/,三亚
140,8L9966,B5971,三亚/1030,/,昆明
141,8L9973,B7993,昆明/0705,/,郑州
142,8L9974,B7989,郑州/2230,/,昆明
143,8L9975,B6015,昆明/1850,/,广州
144,8L9976,B6015,广州/2230,/,昆明
145,8L9979,B5971,昆明/1620,/,深圳
146,8L9980,B5971,深圳/1955,/,昆明
147,8L9983,B6198,昆明/1930,/,西安
148,8L9984,B6198,西安/2255,/,昆明
149,8L9985,B1825,昆明/1530,/,太原
150,8L9986,B1825,太原/2245,/,昆明
151,8L9987,B8445,昆明/2130,/,北京
152,8L9988,B1825,北京/0620,/,昆明
153,8L9991,B1798,昆明/1155,/,兰州
154,8L9992,B1798,兰州/2310,/,昆明
155,8L9993,B5732,昆明/2200,/,西安
156,8L9994,B1798,西安/0625,/,昆明
157,9C8823,B9986,遵义/1415,/,昆明
158,9C8824,B9986,昆明/1635,/,遵义
159,9C8937,B1657,石家庄/1035,/,昆明
160,9C8938,B1657,昆明/1450,/,石家庄
161,9C8953,B6562,上海/0725,/,昆明
162,9C8954,B6562,昆明/1245,/,上海
163,9C8961,B9965,黔江/1625,/,昆明
164,9C8962,B9965,昆明/1910,/,黔江
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
165,A67105,B8318,昆明/0940,/,南昌
166,A67106,B8285,南昌/1445,/,昆明
167,A67107,B8285,昆明/1825,/,郑州
168,A67108,B8285,郑州/2245,/,昆明
169,A67113,B8432,昆明/0725,/,临沂
170,A67114,B8432,临沂/2015,/,昆明
171,AK101,,VMKK/1305,/,昆明
172,AK102,,昆明/1740,/,吉隆坡
173,B7289,,高雄/0735,/,昆明
174,B7290,,昆明/1210,/,高雄
175,BK2715,B6026,昆明/1010,/,南京
176,BK2716,B6026,南京/1400,/,昆明
177,BK2743,B5573,昆明/1425,/,版纳
178,BK2744,B5573,版纳/1615,/,昆明
179,BK2797,B6026,长沙/0705,/,昆明
180,BK2798,B6026,昆明/1810,/,长沙
181,BK2897,B5573,天津/0945,/,昆明
182,BK2898,B5573,昆明/1820,/,天津
183,CA1401,B1418,天津/1530,/,昆明
184,CA1402,B1418,昆明/2020,/,天津
185,CA1403,B7180,北京/0630,/,昆明
186,CA1404,B7180,昆明/1140,/,北京
187,CA1467,B5572,天津/1240,/,昆明
188,CA1468,B5572,昆明/1720,/,天津
189,CA1481,B5228,运城/1120,/,昆明
190,CA1482,B5227,昆明/1450,/,运城
191,CA1487,B5227,达县/1215,/,昆明
192,CA1488,B5228,昆明/1510,/,达县
193,CA1751,B6024,杭州/0715,/,昆明
194,CA1752,B6773,昆明/1230,/,杭州
195,CA1753,B6745,杭州/1455,/,昆明
196,CA1754,B6745,昆明/1940,/,杭州
197,CA1937,B6918,上海/1555,/,昆明
198,CA1938,B6918,昆明/2100,/,上海
199,CA1955,B6773,温州/0800,/,昆明
200,CA1956,B6024,昆明/1210,/,温州
201,CA1987,,温州/1730,/,昆明
202,CA1988,,昆明/2205,/,温州
203,CA415,B6468,成都/0815,昆明/1050,仰光
204,CA415,,昆明/0800,/,仰光
205,CA416,,仰光/0800,/,昆明
206,CA416,B6468,仰光/1400,昆明/1720,成都
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
207,CA4171,B1852,昆明/0725,/,北京
208,CA4172,B1852,北京/1155,/,昆明
209,CA4173,B1852,昆明/1645,/,北京
210,CA4174,B1852,北京/2120,/,昆明
211,CA4175,B9925,昆明/0710,/,沈阳
212,CA4176,B9925,沈阳/1130,/,昆明
213,CA4275,B6793,昆明/1545,/,哈尔滨
214,CA4276,B6793,哈尔滨/0925,/,昆明
215,CA4413,B9925,成都/1115,/,昆明
216,CA4414,B9925,昆明/1355,/,成都
217,CA4417,B8490,成都/2105,/,昆明
218,CA4418,B6767,昆明/0850,/,成都
219,CA4459,B9918,成都/2155,/,昆明
220,CA4460,B9925,昆明/1825,/,成都
221,CA8929,,郑州/1100,/,昆明
222,CA8930,,昆明/1450,/,郑州
223,CF9017,B2823,昆明/0005,/,南京
224,CF9018,B2824,南京/0600,/,昆明
225,CZ3247,B5300,桂林/1220,/,昆明
226,CZ3248,B5300,昆明/1500,/,桂林
227,CZ3407,B6662,广州/1355,/,昆明
228,CZ3408,B6662,昆明/1735,/,广州
229,CZ3409,B9932,广州/0820,/,昆明
230,CZ3410,B9932,昆明/1155,/,广州
231,CZ3415,B5020,广州/1135,/,昆明
232,CZ3416,B5020,昆明/1500,/,广州
233,CZ3419,B6201,广州/2125,/,昆明
234,CZ3420,B2408,昆明/0735,/,广州
235,CZ3431,B1805,海口/0805,/,昆明
236,CZ3432,B1805,昆明/1055,/,海口
237,CZ3449,B5609,广州/1510,/,昆明
238,CZ3450,B5609,昆明/1845,/,广州
239,CZ3451,B2352,深圳/1345,昆明/1720,丽江
240,CZ3452,B2352,丽江/1915,昆明/2120,深圳
241,CZ3459,B2396,深圳/0800,/,昆明
242,CZ3460,B2396,昆明/1135,/,深圳
243,CZ3467,B6287,长沙/1825,/,昆明
244,CZ3468,B6287,昆明/2130,/,长沙
245,CZ3469,B5113,武汉/1350,/,昆明
246,CZ3470,B5113,昆明/1715,/,武汉
247,CZ3481,B6409,广州/0700,昆明/1030,大理
248,CZ3482,B6409,大理/1210,昆明/1410,广州
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
249,CZ3487,B6019,广州/1235,昆明/1615,丽江
250,CZ3488,B6019,丽江/1805,昆明/2010,广州
251,CZ3489,B6342,广州/1830,/,昆明
252,CZ3490,B6342,昆明/2210,/,广州
253,CZ3491,B2620,郑州/0755,昆明/1135,版纳
254,CZ3492,B2620,版纳/1325,昆明/1530,郑州
255,CZ3541,B5340,昆明/0755,/,武汉
256,CZ3542,B5741,武汉/2300,/,昆明
257,CZ3677,B6656,上海/0740,/,昆明
258,CZ3678,B6656,昆明/1205,/,上海
259,CZ3747,B1776,珠海/1840,/,昆明
260,CZ3748,B1776,昆明/2140,/,珠海
261,CZ3857,B5837,汕头/0840,/,昆明
262,CZ3858,B5837,昆明/1215,/,汕头
263,CZ3863,B5157,南宁/1835,/,昆明
264,CZ3864,B5157,昆明/2110,/,南宁
265,CZ3901,B6098,北京/0905,/,昆明
266,CZ3902,B6098,昆明/1345,/,北京
267,CZ3997,B6098,北京/1930,/,昆明
268,CZ3998,B6056,昆明/0915,/,北京
269,CZ6159,B6553,北京/1450,/,昆明
270,CZ6160,B6553,昆明/2005,/,北京
271,CZ6269,B8847,西安/1230,/,昆明
272,CZ6270,B8847,昆明/1550,/,西安
273,CZ6369,B2622,郑州/1300,昆明/1650,版纳
274,CZ6370,B2622,版纳/1855,昆明/2100,郑州
275,CZ6403,B9931,重庆/1305,/,昆明
276,CZ6404,B9931,昆明/1550,/,重庆
277,CZ6415,B9917,西安/1650,/,昆明
278,CZ6416,B9917,昆明/2005,/,西安
279,CZ6427,B9958,长沙/1440,/,昆明
280,CZ6428,B9958,昆明/1745,/,长沙
281,CZ6459,B1831,重庆/1320,/,昆明
282,CZ6460,B1831,昆明/1610,/,重庆
283,CZ6561,B5155,义乌/1630,/,昆明
284,CZ6562,B5155,昆明/2035,/,义乌
285,CZ6597,B8639,三亚/1750,/,昆明
286,CZ6598,B8639,昆明/2105,/,三亚
287,CZ6601,B2916,郑州/1820,/,昆明
288,CZ6602,B2916,昆明/2210,/,郑州
289,CZ6799,B8848,上海/1450,昆明/1820,昆明
290,CZ6800,B8848,昆明/1945,/,上海
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
291,CZ6923,B6913,深圳/1840,/,昆明
292,CZ6924,B6913,昆明/2220,/,深圳
293,CZ6949,B1953,重庆/1505,/,昆明
294,CZ6950,B1953,昆明/1745,/,重庆
295,CZ6977,B5070,武汉/1825,/,昆明
296,CZ6978,B5070,昆明/2150,/,武汉
297,CZ8509,B6945,青岛/1945,/,昆明
298,CZ8510,B6812,昆明/0810,/,青岛
299,DR6501,B6109,昆明/1310,/,芒市
300,DR6502,B6109,芒市/1455,/,昆明
301,DR6503,B6109,昆明/1700,/,芒市
302,DR6504,B6109,芒市/1840,/,昆明
303,DR6505,B5830,昆明/1830,/,芒市
304,DR6506,B5830,芒市/2025,/,昆明
305,DR6507,B6109,昆明/0910,/,芒市
306,DR6508,B6109,芒市/1055,/,昆明
307,DR6509,B5829,昆明/0840,/,版纳
308,DR6510,B5829,版纳/1035,/,昆明
309,DR6511,B5830,昆明/2240,/,版纳
310,DR6512,B5830,版纳/0030,/,昆明
311,DR6515,B5829,昆明/1330,/,襄阳
312,DR6516,B5829,襄阳/2230,/,昆明
313,DR6521,B1595,昆明/0700,/,成都
314,DR6522,B1595,成都/2250,/,昆明
315,DR6523,B5812,昆明/1710,/,丽江
316,DR6524,B5812,丽江/2255,/,昆明
317,DR6529,B1597,昆明/0735,/,太原
318,DR6530,B1597,太原/1455,/,昆明
319,DR6533,B7867,昆明/0720,/,武汉
320,DR6534,B7867,武汉/2145,/,昆明
321,DR6537,B1597,昆明/1855,/,兰州
322,DR6538,B1597,兰州/2205,/,昆明
323,DR6559,B1593,昆明/1240,/,太原
324,DR6560,B1593,太原/2210,/,昆明
325,DR6561,B7866,昆明/1155,/,青岛
326,DR6562,B7866,青岛/2205,/,昆明
327,DR6569,B1593,昆明/0720,/,北海
328,DR6570,B1593,北海/0945,/,昆明
329,DR6577,B6110,昆明/0715,/,榆林
330,DR6578,B5811,榆林/1910,/,昆明
331,DR6579,B6109,昆明/2040,/,芒市
332,DR6580,B7088,芒市/1350,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
333,DR6591,B1960,昆明/0635,/,西安
334,DR6592,B1960,西安/2215,/,昆明
335,EU2223,B6229,成都/0635,/,昆明
336,EU2224,B6229,昆明/2325,/,成都
337,EU2225,B6229,昆明/1925,/,版纳
338,EU2226,B6229,版纳/2115,/,昆明
339,EU2721,B6229,昆明/0920,/,柳州
340,EU2722,B6229,柳州/1655,/,昆明
341,FD582,,廊曼/0900,/,昆明
342,FD583,,昆明/1320,/,廊曼
343,FM9397,B6993,长沙/1250,/,昆明
344,FM9398,B6993,昆明/1610,/,长沙
345,FM9429,B6107,衡阳/1420,/,昆明
346,FM9430,B6107,昆明/1725,/,衡阳
347,FM9451,B2567,上海/0900,/,昆明
348,FM9452,B2567,昆明/1350,/,上海
349,FM9453,B5261,上海/0815,昆明/1300,版纳
350,FM9454,B5261,版纳/1445,昆明/1640,上海
351,FM9539,B5185,温州/0740,/,昆明
352,FM9540,B5185,昆明/1200,/,温州
353,FM9541,B2688,郑州/0750,/,昆明
354,FM9542,B2688,昆明/1150,/,郑州
355,FU6509,B7105,福州/1815,/,昆明
356,FU6510,B7105,昆明/2225,/,福州
357,GJ8661,B8433,贵阳/2320,/,昆明
358,GJ8662,B8148,昆明/0730,/,贵阳
359,GJ8689,B8145,昆明/0805,/,徐州
360,GJ8690,B8145,徐州/1940,/,昆明
361,GS7653,B8062,西安/0805,/,昆明
362,GS7654,B8062,昆明/1140,/,西安
363,GS7661,B1619,西安/1925,/,昆明
364,GS7662,B1619,昆明/2250,/,西安
365,GS7855,B8776,天津/0825,/,昆明
366,GS7856,B8776,昆明/1325,/,天津
367,GS7875,B6865,西安/1640,/,昆明
368,GS7876,B6865,昆明/1950,/,西安
369,HO1019,B8536,大庸/1635,/,昆明
370,HO1020,B8536,昆明/1930,/,大庸
371,HO1093,B1681,上海/2105,/,昆明
372,HO1094,B1681,昆明/0740,/,上海
373,HO1095,B6735,毕节/1640,/,昆明
374,HO1096,B6735,昆明/1840,/,毕节
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
375,HO1099,B1681,上海/1200,/,昆明
376,HO1100,B1681,昆明/1635,/,上海
377,HO1681,B8035,毕节/1255,/,昆明
378,HO1682,B8035,昆明/1505,/,毕节
379,HU7087,B5288,海口/0740,/,昆明
380,HU7088,B5288,昆明/1035,/,海口
381,HU7089,B5136,海口/1940,/,昆明
382,HU7090,B5136,昆明/2240,/,海口
383,HU7111,B5502,北京/1540,/,昆明
384,HU7112,B5502,昆明/2025,/,北京
385,HU7163,B5620,深圳/0755,/,昆明
386,HU7164,B5620,昆明/1125,/,深圳
387,HU7211,B2730,北京/0810,/,昆明
388,HU7212,B2730,昆明/1255,/,北京
389,HU7235,B5663,广州/1600,/,昆明
390,HU7236,B5663,昆明/1930,/,广州
391,HU7311,B5710,北京/2130,/,昆明
392,JD5155,B1622,丽江/1405,/,昆明
393,JD5156,B1622,昆明/1605,/,丽江
394,JD5157,B8678,杭州/0955,/,昆明
395,JD5158,B8678,昆明/1430,/,杭州
396,JD5165,B6182,丽江/0940,/,昆明
397,JD5166,B6182,昆明/1550,/,丽江
398,JD5789,B8170,版纳/1005,/,昆明
399,JD5790,B8170,昆明/1220,/,版纳
400,JD5791,B6182,昆明/1145,/,芒市
401,JD5792,B6182,芒市/1340,/,昆明
402,KA760,,香港/1155,/,昆明
403,KA760,,香港/0800,/,昆明
404,KA761,,昆明/0800,/,香港
405,KA761,,昆明/1530,/,香港
406,KE885,,首尔/1830,/,昆明
407,KE886,,昆明/2355,/,首尔
408,KN2381,B7370,石家庄/0645,/,昆明
409,KN2382,B1753,昆明/2055,/,石家庄
410,KN5211,B1753,汉中/1755,/,昆明
411,KN5212,B7370,昆明/1055,/,汉中
412,KY8204,B5673,南京/1600,/,昆明
413,KY8209,B7871,昆明/1255,/,版纳
414,KY8210,B7871,版纳/2220,/,昆明
415,KY8219,B5673,昆明/2125,/,深圳
416,KY8221,B1507,昆明/1725,/,重庆
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
417,KY8222,B1507,重庆/2005,/,昆明
418,KY8229,B1459,昆明/0800,/,腾冲
419,KY8230,B1459,腾冲/1620,/,昆明
420,KY8231,B7870,昆明/1640,/,丽江
421,KY8232,B7870,丽江/2345,/,昆明
422,KY8233,B6495,昆明/1355,/,太原
423,KY8235,B2669,昆明/0815,/,杭州
424,KY8236,B2669,杭州/1215,/,昆明
425,KY8239,B7089,昆明/1620,/,青岛
426,KY8240,B7089,青岛/2050,/,昆明
427,KY8243,B1459,昆明/1815,/,普洱
428,KY8244,B1459,普洱/1950,/,昆明
429,KY8245,B7870,昆明/1310,/,芒市
430,KY8246,B7870,芒市/1450,/,昆明
431,KY8247,B1459,昆明/2155,/,芒市
432,KY8248,B1459,芒市/2345,/,昆明
433,KY8249,B7872,昆明/2010,/,丽江
434,KY8250,B7872,版纳/2335,/,昆明
435,KY8251,B7870,昆明/0800,/,保山
436,KY8252,B7870,保山/0940,/,昆明
437,KY8253,B6492,昆明/0810,/,西安
438,KY8254,B6492,西安/1120,/,昆明
439,KY8255,B7871,昆明/0900,/,临沧
440,KY8256,B7871,临沧/1055,/,昆明
441,KY8257,B1991,昆明/0825,/,郑州
442,KY8258,B1991,郑州/1210,/,昆明
443,KY8261,B6491,昆明/0700,/,重庆
444,KY8262,B6491,重庆/1610,/,昆明
445,KY8265,B2669,昆明/1650,/,杭州
446,KY8266,B2669,杭州/2055,/,昆明
447,KY8269,B2678,昆明/1910,/,丽江
448,KY8270,B2678,版纳/2255,/,昆明
449,KY8273,B1507,昆明/1020,/,武汉
450,KY8274,B1507,武汉/1340,/,昆明
451,KY8275,B6493,昆明/1410,/,济南
452,KY8276,B6493,济南/1905,/,昆明
453,KY8281,B6492,昆明/1440,/,上海
454,KY8282,B6492,上海/1915,/,昆明
455,KY8283,B7089,昆明/0740,/,上海
456,KY8284,B7089,上海/1155,/,昆明
457,KY8285,B1507,昆明/2240,/,广州
458,KY8286,B1507,广州/0645,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
459,KY8295,B1926,昆明/0705,/,重庆
460,KY8296,B1926,重庆/1620,/,昆明
461,KY8297,B2679,昆明/0940,/,石家庄
462,KY8298,B2679,石家庄/2010,/,昆明
463,KY8301,B6491,昆明/1840,/,惠州
464,KY8302,B6491,惠州/2130,/,昆明
465,KY8307,B1991,昆明/1650,/,南昌
466,KY8308,B6493,南昌/0940,/,昆明
467,KY8313,B2678,昆明/0800,/,腾冲
468,KY8314,B2678,腾冲/1650,/,昆明
469,KY8315,B7872,昆明/0720,/,腾冲
470,KY8316,B7872,腾冲/1805,/,昆明
471,KY8321,B6495,昆明/0815,/,成都
472,KY8322,B6495,成都/1045,/,昆明
473,KY8333,B7873,昆明/1000,/,西安
474,KY8334,B7873,西安/2145,/,昆明
475,KY8341,B2667,昆明/0915,/,厦门
476,KY8342,B2667,厦门/1915,/,昆明
477,MF8405,B5847,厦门/0805,/,昆明
478,MF8406,B5847,昆明/1150,/,厦门
479,MF8417,B5151,厦门/1200,/,昆明
480,MF8418,B5151,昆明/1540,/,厦门
481,MF8427,B5355,福州/0805,/,昆明
482,MF8428,B5355,昆明/1220,/,福州
483,MF8429,B5602,厦门/2100,/,昆明
484,MF8430,B5151,昆明/0805,/,厦门
485,MF8461,B6889,武汉/1555,/,昆明
486,MF8462,B6889,昆明/1915,/,武汉
487,MF8475,B5152,福州/1555,/,昆明
488,MF8476,B5435,昆明/2015,/,福州
489,MF8641,B5435,珠海/1705,/,昆明
490,MF8642,B5152,昆明/2010,/,珠海
491,MU2003,B6149,昆明/0955,/,首尔
492,MU2004,B6149,首尔/1515,/,昆明
493,MU2011,B1792,昆明/0830,/,南宁
494,MU2012,B1792,南宁/1850,/,昆明
495,MU2029,B5701,昆明/1445,/,曼德勒
496,MU2030,B6145,曼德勒/1315,/,昆明
497,MU2031,B5515,昆明/1400,/,仰光
498,MU2032,B5515,仰光/1725,/,昆明
499,MU2035,B6148,北京/0755,昆明/1300,达卡
500,MU2036,B6148,达卡/1635,昆明/2030,北京
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
501,MU2143,B2682,太原/0735,/,昆明
502,MU2144,B2682,昆明/1940,/,太原
503,MU216,B8226,南京/1630,/,昆明
504,MU2177,B6758,宁波/1415,/,昆明
505,MU2178,B6758,昆明/1825,/,宁波
506,MU2181,B9905,西安/0750,/,昆明
507,MU2182,B9905,昆明/1115,/,西安
508,MU2185,B6877,银川/1515,/,昆明
509,MU2186,B6877,昆明/1905,/,银川
510,MU2205,B6877,银川/0740,/,昆明
511,MU2206,B6877,昆明/1135,/,银川
512,MU2207,B1813,西安/1445,/,昆明
513,MU2208,B1813,昆明/1810,/,西安
514,MU2245,B6375,西宁/1950,/,昆明
515,MU2246,B6375,昆明/2315,/,西宁
516,MU2249,B1609,兰州/0715,/,昆明
517,MU2250,B1609,昆明/1035,/,兰州
518,MU2263,B5795,昆明/0945,/,西安
519,MU2264,B5795,西安/2100,/,昆明
520,MU2359,B6876,西宁/0705,/,昆明
521,MU2360,B6876,昆明/1020,/,西宁
522,MU2361,B9903,西安/1815,/,昆明
523,MU2362,B9903,昆明/2130,/,西安
524,MU2433,B2333,宜昌/1700,/,昆明
525,MU2434,B2333,昆明/2020,/,宜昌
526,MU2485,B1961,武汉/1200,/,昆明
527,MU2486,B1961,昆明/1525,/,武汉
528,MU2493,B7876,武汉/1955,/,昆明
529,MU2494,B7876,昆明/1120,/,武汉
530,MU2495,B5731,成都/0755,/,昆明
531,MU2496,B5731,昆明/1140,/,成都
532,MU2497,B7876,武汉/0755,/,昆明
533,MU2498,B7876,昆明/2320,/,武汉
534,MU2567,B6145,广州/0630,昆明/1030,曼德勒
535,MU2568,B5701,曼德勒/1730,昆明/2205,广州
536,MU2571,B5259,昆明/1605,/,加德
537,MU2572,B5259,加德/2020,/,昆明
538,MU2573,B1790,北京/0910,昆明/1430,万象
539,MU2574,B1790,万象/1715,昆明/2030,北京
540,MU2592,B6758,普吉/0530,/,昆明
541,MU2593,B6143,昆明/1430,/,清迈
542,MU2594,B6143,清迈/1730,/,昆明
序号,航班号,机号,"起飞机场/
起飞时刻","经停机场/
起飞时刻",目的机场
543,MU2595,B5701,昆明/0630,/,清迈
544,MU2596,B5701,清迈/0930,/,昆明
545,MU2597,B1908,昆明/1440,/,清莱
546,MU2598,B1908,清莱/1735,/,昆明
547,MU2705,B6472,南京/0730,昆明/1130,丽江
548,MU2706,B6472,丽江/1330,昆明/1535,南京
549,MU2715,B6756,长沙/1345,/,昆明
550,MU2716,B6756,昆明/1700,/,长沙
551,MU2725,B8018,南京/1225,/,昆明
552,MU2726,B6637,昆明/0830,/,南京
553,MU2735,B1636,长沙/1630,/,昆明
554,MU2736,B1636,昆明/1935,/,长沙
555,MU2755,B6462,南京/1705,昆明/2055,版纳
556,MU2756,B6456,版纳/0840,昆明/1040,南京
557,MU2765,B6893,南京/1835,/,昆明
